Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
rheamarijana,Nov 2022,4.0 of 5 bubbles,SEDA CEBU SURVEY,so far so good.all the staffs are helpful and respectful. Has a strategic location especially for first timer.i can recommend this to my friends. will try to visit next time.foods are good and has a lot of choices.,November 2022,NA
raymondazevedo,Nov 2022,5.0 of 5 bubbles,Always Excellent,"Friendly staff, awesome facilities and great food. Well situated at Ayala Mall. The rooms are clean and air conditioner (a must in Cebu) functions perfectly keeping the room at a comfortable temperature. The staff as always are friendly and welcoming, Salamat.",November 2022,NA
rdelapena6911,Nov 2022,5.0 of 5 bubbles,Excellent hospitality,Excellent service and very good price for staying near all malls. Staff are courteous and very attentive and you feel secured taking public transportation. Every time you ride taxi security always write the company and plate no. Checking in and out for belongings,November 2022,NA
tgpineda,Nov 2022,3.0 of 5 bubbles,Seda Guest Satisfaction Survey,"I will fully recommended Seda Property with all my friends for good location, friendly and helpful staff,  I commended Charles Duayne T. Cotiangco and Stephen for giving your guest good quality service.",November 2022,NA
Joy1232022,Nov 2022,5.0 of 5 bubbles,Seda Ayala Center Cebu,"Hats off to Wilbur, Edfort, Michael, Adonis and Angelica. And also the guards and other staff. Great service and location. Nice food and accommodation. Will definitely recommend staying in Seda Ayala Center Cebu.",November 2022,NA
Gerard S,Nov 2022,4.0 of 5 bubbles,Seda during the 77th ANC,"I enjoyed our stay in this hotel. It is the first time we cam back to Cebu since the pandemic started, since this hotel  reopened as Seda Hotel Ayala Center Cebu.. no hassle, very attentive staff, etc.. very accessible to the Ayala Mall..",November 2022,NA
l0raine95,Nov 2022,5.0 of 5 bubbles,SEDA AYALA CENTER CEBU,"We enjoyed our stay, the foods , the environment and friendly staffs. Its very convenient to our convention that's near at Landers and the place were near to tourists spot like Magellans Cross, Ford San Pedro , Sto Nino Church etc..",November 2022,NA
cpaayc,Nov 2022,5.0 of 5 bubbles,five days with seda,"3 the hotel were considerate with our requests especially when we need to leave early and cant join the breakfast.. they gave us packed breakfast instead.. when we want to have the room cleaned everyday, they were very patient in doing it as well as replenishing the bottled water and toiletries.. Thank you seda!",November 2022,NA
enazzushamitaf,Nov 2022,5.0 of 5 bubbles,#77thPICPAANC,"Superb services, from cleanliness to breakfast, location and amenities! The staff were also very accomodating and helpful. We had a great stay. We will definitely come back. Thanknyou, Seda Ayala Center Cebu!",November 2022,NA
AdibPeb,Nov 2022,5.0 of 5 bubbles,Excellent Seda hotel with Shopping center .,"Very comfortable spacious rooms and hotel with adjacent shopping center . The rooms are well furnished . Lounge is excellent  I strongly recommend that Business people choose a club room to enjoy the lounge benefits . Staff are professional , especially Ms Jury",November 2022,NA
jiarosa,Nov 2022,5.0 of 5 bubbles,Seda Stay,"Accommodating staff, i was able to do an early check in without any additional cost. Very  accessible to my office, mall is just a few steps away if you need to buy essential items, many good restaurants witihin the area. Good food and lots of choices for a breakfast buffet.",November 2022,NA
gafaraullo14,Nov 2022,4.0 of 5 bubbles,Seda in Cebu overnight,"We arrived late and we were so tired and the front desk were so helpful in a speedy check in and helping w our needs.  The room, bed and pillows were such a relaxing experience.  I really liked that there was a digital scale in the room to help w accurate luggage weight measurements.  The staff were all so helpful and friendly.   Wouldn’t have second thoughts in coming back to this hotel.   Thanks",November 2022,NA
brickybill,Nov 2022,4.0 of 5 bubbles,Sceptical,"Apart from the issue mentioned about check-in.. All things considered, my stay was 0k good lord.. I've got to submit a 200 word review.. Get off the grass.. Not everyone has the time to write an essay",November 2022,NA
Georginatulips,Nov 2022,5.0 of 5 bubbles,Home away from Home,"Seda Ayala has been my home in Cebu, Service is synonymous to passion and from the heart. You can see each and every employee happy and loving what they do. Always pampered and well taken cared of ! Highly recommended",November 2022,NA
wyu222,Nov 2022,5.0 of 5 bubbles,Short but great stay,Always loved staying at Seda Ayala Center Cebu even when it was Marriott before. It's very close to the Ayala Mall and at the heart of Cebu City so it's very convenient. The staff they have there are always accommodating and helpful. Also so easy to talk to and request for help.,November 2022,NA
Jeff P,Oct 2022,5.0 of 5 bubbles,Highly Recommended Hotel,"Would like to commend all the people working here from the management  staff. They are all very friendly, very courteous. Shout out to the breakfast buffet waitress and waiters.. lastly the hotel is clean and safe..🤙",October 2022,NA
roverjesse,Oct 2022,5.0 of 5 bubbles,Always a pleasant stay,"I have visited Philippines 2x this year and always stay in this hotel when we visit Cebu (which is very frequent).  The staff have always been giving us above and beyond services… we have stayed in various hotels during our stay (including Seda IT) and we can tell the difference… my recent stay was asnalways, an exceptional… Stephen of the front desk was impressive.  We stayed here twice, when I arrived the Philippines and before I left.  On those two occasions, Stephen was the same person who checked me in and remembered me and my prior room number… he was very helpful and never failed to smile.. Seda Ayala should be happy to have staff like him.. he surely is an asset to the hotel.  Am sure the rest of the staff are the same.. I am just not good in remembering their name.. Ben and Wilbur (hopefully these names are correct) who cleaned our room also made sure that we get everything we need.. Misto staff were all very attentive to our needs… also the staff at the club lounge was very helpful… a building will just be a building, it’s the people inside it that makes the difference… your staff deserve all the praises… Seda will not be what it is without you all",October 2022,NA
lalalim522,Oct 2022,3.0 of 5 bubbles,Cleanliness,"Hotel staff courteous and friendly. Carpet on the hallway needs to be change, furniture on the lobby has stains. Breakfast Buffett is decent. They have soup, omelette very bland. Friend rice great, Fresh fruits very sweet.. Room clean and comfortable.",October 2022,NA
eambata,Oct 2022,4.0 of 5 bubbles,Business Trip -WSPH Team,"The stay was pleasant, everyone is cordial and attentive. Will definitely consider in next trip to CebuPlease adjust your request to write 200 minimum. Everyone is taking time to do this survey quickly.  THanks",October 2022,NA
katlisay,Oct 2022,5.0 of 5 bubbles,Great place to stay,"Seda has always been our go-to place whenever we do our business trips. The only problem i have with them is that, their room cleaning service isn’t automatic. Sometimes, you have to literally call them and ask for a cleanup regardless if you don’t have a do not disturb sign on.",October 2022,NA
nadiaabesamis,Oct 2022,5.0 of 5 bubbles,Seda Oct 2022,"Good, dependable and conveniently located hotel. The staff are well trained and pleasant and service is quick. Breakfast can be improved though by serving better quality breads and fruits. The scents/odors used all over the hotel can also be toned down because the smell can be overwhelming at times.",October 2022,NA
arlenecordovez,Oct 2022,5.0 of 5 bubbles,my seda experience,Hotel is in a good location. The rooms are big and airy and the beds are comfortable. The bathroom amenities were sufficient and the housekeeping was efficient. They kept the room spic and span and replaced the amenities daily.,October 2022,NA
FelixRayV,Oct 2022,5.0 of 5 bubbles,Seda Ayala Center,"Clean overall and very attentive and friendly staff.  Convenient location right beside Ayala Center Cebu.   Food is delicious and consistent.  Staff are responsive to queries and requests.  Car service is convenient, clean, and efficient.",October 2022,NA
wyu222,Nov 2022,5.0 of 5 bubbles,Short but great stay,Always loved staying at Seda Ayala Center Cebu even when it was Marriott before. It's very close to the Ayala Mall and at the heart of Cebu City so it's very convenient. The staff they have there are always accommodating and helpful. Also so easy to talk to and request for help.,November 2022,NA
Jeff P,Oct 2022,5.0 of 5 bubbles,Highly Recommended Hotel,"Would like to commend all the people working here from the management  staff. They are all very friendly, very courteous. Shout out to the breakfast buffet waitress and waiters.. lastly the hotel is clean and safe..🤙",October 2022,NA
roverjesse,Oct 2022,5.0 of 5 bubbles,Always a pleasant stay,"I have visited Philippines 2x this year and always stay in this hotel when we visit Cebu (which is very frequent).  The staff have always been giving us above and beyond services… we have stayed in various hotels during our stay (including Seda IT) and we can tell the difference… my recent stay was asnalways, an exceptional… Stephen of the front desk was impressive.  We stayed here twice, when I arrived the Philippines and before I left.  On those two occasions, Stephen was the same person who checked me in and remembered me and my prior room number… he was very helpful and never failed to smile.. Seda Ayala should be happy to have staff like him.. he surely is an asset to the hotel.  Am sure the rest of the staff are the same.. I am just not good in remembering their name.. Ben and Wilbur (hopefully these names are correct) who cleaned our room also made sure that we get everything we need.. Misto staff were all very attentive to our needs… also the staff at the club lounge was very helpful… a building will just be a building, it’s the people inside it that makes the difference… your staff deserve all the praises… Seda will not be what it is without you all",October 2022,NA
lalalim522,Oct 2022,3.0 of 5 bubbles,Cleanliness,"Hotel staff courteous and friendly. Carpet on the hallway needs to be change, furniture on the lobby has stains. Breakfast Buffett is decent. They have soup, omelette very bland. Friend rice great, Fresh fruits very sweet.. Room clean and comfortable.",October 2022,NA
eambata,Oct 2022,4.0 of 5 bubbles,Business Trip -WSPH Team,"The stay was pleasant, everyone is cordial and attentive. Will definitely consider in next trip to CebuPlease adjust your request to write 200 minimum. Everyone is taking time to do this survey quickly.  THanks",October 2022,NA
katlisay,Oct 2022,5.0 of 5 bubbles,Great place to stay,"Seda has always been our go-to place whenever we do our business trips. The only problem i have with them is that, their room cleaning service isn’t automatic. Sometimes, you have to literally call them and ask for a cleanup regardless if you don’t have a do not disturb sign on.",October 2022,NA
nadiaabesamis,Oct 2022,5.0 of 5 bubbles,Seda Oct 2022,"Good, dependable and conveniently located hotel. The staff are well trained and pleasant and service is quick. Breakfast can be improved though by serving better quality breads and fruits. The scents/odors used all over the hotel can also be toned down because the smell can be overwhelming at times.",October 2022,NA
arlenecordovez,Oct 2022,5.0 of 5 bubbles,my seda experience,Hotel is in a good location. The rooms are big and airy and the beds are comfortable. The bathroom amenities were sufficient and the housekeeping was efficient. They kept the room spic and span and replaced the amenities daily.,October 2022,NA
FelixRayV,Oct 2022,5.0 of 5 bubbles,Seda Ayala Center,"Clean overall and very attentive and friendly staff.  Convenient location right beside Ayala Center Cebu.   Food is delicious and consistent.  Staff are responsive to queries and requests.  Car service is convenient, clean, and efficient.",October 2022,NA
aprilbalunan14,Sep 2022,5.0 of 5 bubbles,Excellent! Accomodating  Freindly!,"The lobby staffs were friendly and kind. Especially to their General Manager, they were very kind to make amendments to give us complementary for the problem we had in our Club Suite reservation. Very clean and accessible to Ayala Center Cebu. The food was great!",September 2022,NA
immvagad,Sep 2022,5.0 of 5 bubbles,Excellent stay,"The rooms are spacious and neat. The amenities are great. Very accessible to nearest mall. The staffs are hospitable and courteous. The only comment I can have is the wifi, it is not very reliable at times but the data is strong so I just used my data when it goes wrong. Over all, it was indeed an excellent stay. Thank you",September 2022,NA
francojohncristoffer,Sep 2022,3.0 of 5 bubbles,Rooms are good but we experienced some problems during checkin,Rooms are good but we experienced some problems during checkin.Waited 2 hours before getting a room which was booked weeks/month ago. Every room is occupied and the other reason they said is the cleaning team is fullybooked,September 2022,NA
chse214,Sep 2022,5.0 of 5 bubbles,good hotel,"staffs are kind and room conditions are clean. Because it is city hotel, swimming pool is small but  cleanl. The hotel is located in good location . Ayala mall is near so shoppiing, eating , massage etc. are convient.",September 2022,NA
ralp541,Sep 2022,3.0 of 5 bubbles,Poor Maintenance,"Do a quick check up of all your rooms prior assigning to your client. Ensure that you follow through if any of your client has any concern. In some way the service of all your employees compensates the bad experience. This didn't just happened to me, even to the my CEO.",September 2022,NA
waterdragon624,Sep 2022,5.0 of 5 bubbles,Service and all,"Thank you Seda for my Great Stay. Indeed, I had a great stay in your hotel. The personnel are friendly and courteous. I just love your rooms. I can sleep and relax well. Its clean and your service is fast. You always attend the needs of your clients.",September 2022,NA
sherry20222022,Sep 2022,5.0 of 5 bubbles,Very Satisfied Guests!,"We enjoyed our stay. The rooms are spacious with 2 big beds for just 2 pax. It is clean and complete with all the toiletries we needed, even hairdryer. Breakfast is delicious, with lots of food options. We will definitely be back.",September 2022,NA
ramilbinar,Sep 2022,1.0 of 5 bubbles,Worst check in experience ever in any hotel hotel or seda branches I had,"Checking is the worst experience I ever had in any hotel or any seda branches. Took me  almost an hour in line just to do check in. Staffs are very slow, very bad. Other guests had the same experience as me took them almost an hour to check in. Very depressing situation",September 2022,NA
limestonephotos,Sep 2022,5.0 of 5 bubbles,Staycation with family,"Amazing food, drinks and 5 star service! Made our stay memorable. Clean room and wonderful view from the city. I would surely recommend Seda Ayala center cebu Hotel with my family and friends. ⭐️⭐️⭐️⭐️⭐️",September 2022,NA
tesskatangkatang,Sep 2022,5.0 of 5 bubbles,Great Stay as usual,Been coming back to seda for years. Its the best in Cebu because of it's excellent service and accessibility to our major destinations in the city. Rooms are  spacious. Food is great. People are friendly. Simply yhr best.,September 2022,NA
Craig S,Sep 2022,5.0 of 5 bubbles,Very relaxing and more...,"Had a wonderful 2 days in the junior suite. A good decision after 30 hours enroute to Cebu which left me tired and exhausted. The suite came with a bunch of bonus complementary perks this time which were special treats. And the breakfast buffet for two was excellent. The wife loved that all her shopping and entertainment was very convenient and easy, ...because this hotel is included in the Ayala Mall complex. But i remember the lux bed the most. Just what i needed and just like home. I miss it already. Great service.",September 2022,NA
lawrencebunag,Aug 2022,5.0 of 5 bubbles,Stay at Seda Ayala Center Cebu - Aug 19-21,"The staff were very courteous and helpful. They even recommended places to go around the area. Further, easy access to the mall is a plus.. The rooms and facilities were very modern and up to date.  Will definitely stay here again",August 2022,NA
gellagonzales,Aug 2022,4.0 of 5 bubbles,Quick and fun getaway,"Stay was good and very accessible since its literally beside the mall. Room was spacious and clean, staff are very accommodating and food was good with lots of choices. Pool was not available during my stay because it was under repair or under maintenance but size itself is okay.",July 2022,NA
dbwaga80,Aug 2022,5.0 of 5 bubbles,Excellent Service,We had an unforgettable experience while staying in your hotel. You served us in the best way possible. Keep up the good character and excellent service. Hope to stay in you hotel n the future. Thank you for the good sleep and sumptuous food.,August 2022,NA
Manilyn M,Aug 2022,5.0 of 5 bubbles,"Superb hospitality, very comfortable stay, and perfect location!",Hospitality is superb! It exceeded expectation. The rooms are newly renovated and the staffs are well-trained and very friendly. This is now our hotel of choice in the city! We will definitely keep coming back and will recommend this to those who are looking for a place in the city. Really a great value for money!,August 2022,NA
carl0serran0,Aug 2022,5.0 of 5 bubbles,Capt Serrano,we arrived late in the night immediately served us with welcome drink on the bar. giving us peanuts and hopefully chips in the future. accompanied to our room with the attendant with full of hospitability. all requested additional bath rob and towel arrived in few minutes. food are great and hope fully we could stay few more days. checking out is very fast. no time for waiting.,August 2022,NA
nsmtiongco,Aug 2022,5.0 of 5 bubbles,Best hotel staff!,"Kudos to the Management of staff of Seda, made our stay comfortable and stress free. Staff are  very attentive and accomodating. Attending to the needs of there guest with enthusiasm and reliability. Made our stay very comfortable.",August 2022,NA
Riche D,Aug 2022,4.0 of 5 bubbles,Business Trip in Cebu,Seda Ayala Center Cebu is an excellent place to stay when you have business in Cebu Business Park. The facilities were good as what is expected in a Seda hotel. The food are also delicious and plenty to choose from. The only downside during my stay was during the 2pm Check-in. We waited for almost 2 hours in the lobby for our room to be ready considering we were really tired from our early flight from Mindanao. But apart from Check-in everything went smoothly until our early morning check-out.,July 2022,NA
whiteri98,Aug 2022,5.0 of 5 bubbles,Pleasant stay in Cebu,Have stayed here many times over the years. The service and friendliness of the staff have always been consistent. The hotel provides a good location for meeting family and friends. We usually do side-trips for a few days and they have always looked after our luggage until we returned.,July 2022,NA
Lily Trevi Moonbeam,Aug 2022,5.0 of 5 bubbles,"Great, comfortable hotel with welcoming, helpful staff","We stayed at this conveniently located hotel for almost a week, and it was a wonderful experience. Our suite was sparkling clean, spacious and had nice amenities: fluffy bathrobes, plush slippers, etc. It was on a club level floor, so we had access to the club lounge where we enjoyed deliciously filling breakfast and afternoon snacks and cocktails. The atmosphere was professional and refined. With family, our group had dinner at the hotel’s Misto Restaurant. While there’s a wide selection of items for everyone, someone in our party had dietary restrictions and allergies. No problem - kitchen staff asked what he could eat, then made it. We enjoyed the gym (there’s a sauna!), pool and proximity to pretty much everything. The amazing hospitality from the management (Gwen, Bobot, Michelle, Jackie from Misto) and staff (in particular: Stephanie, Michael and omelette guy from club lounge, our hardworking room attendant/housekeeper whose name we missed, Dan the bellhop and many others) is much appreciated. We’ll be staying at this hotel on our future trips  to Cebu.",August 2022,NA
jptamayo26,Jul 2022,5.0 of 5 bubbles,good services and excellent rooms,"the room is excellent. everyone is friendly and accommodating. they provided sumptious breakfast. facilities are excellent as well. wifi is also really strong. Just need a little improvement on the check in time but overall, I am very satisfied with seda. job well done!",July 2022,NA
Work_to_travel_fan,Jul 2022,5.0 of 5 bubbles,Truly reliable,"I have stayed in several Seda Hotels across the country and it doesnt disappoint.  I love the consistency of the look and quality and the customer service.  The service staff really goes out of their way to please and, during this stay, to help solve IT connectivity issues.  Thank you!",July 2022,NA
ainj25rzc,Jul 2022,3.0 of 5 bubbles,Nice Location,"Location is great and accessible; Wifi is good even in the lobby area; Ease in checking in and checking out but was a bit delayed in checking in because of 'one room attendant per level. Tried their lounge bar, it was very okay and the bar tender was accommodating while my son enjoyed browsing the available PC in the lobby. The room per se was comfortable but the carpet in each floors looks old and dated. Overall stay could have been perfect except for the minor request that was not readily provided.",July 2022,NA
marjola793,Jul 2022,4.0 of 5 bubbles,"Clean, Good customer service.","Clean room, good temperature with working air con. Complete toiletries. Towels bit old. Carpets should be stripped off, they collect molds. Bad layout of room. Dreary paintings. Breakfast buffet could be improved if there are at least 2 unprocessed food for entrees. Good customer service.",July 2022,NA
cruzn2go,Jul 2022,3.0 of 5 bubbles,Not a Marriott,"Having stayed in Seda Cebu when it was still Marriott, I can not but compare the services. Clearly, Marriott gives better services from check in, room maintenance, food and beverage selection and efficiency of services",July 2022,NA
Arnel N,Jul 2022,5.0 of 5 bubbles,I classify this as one of the best hotel in Cebu,"Overall, Seda Ayala Center Cebu is a highly recommendable hotel, I had a great experience after a long travel hiatus due to the pandemic, the staff was incredibly helpful and very accommodating. My compliments go out to Front Office for their efficient check-in and check-out processes. The room was wonderful, clean, shoutout to Housekeeping team and to the attentive Security too.",July 2022,NA
Lisa_Ojibway,Jul 2022,4.0 of 5 bubbles,Great location,The Seda Ayala was conveniently located. The multi-level Ayala Mall is just through the hotel courtyard. The mall has an abundance of stores and restaurants. There is even an outdoor playground in the courtyard between the hotel and the mall. The Seda Ayala Hotel is also walking distance from the Sugbo Mercado and House of Lechon. Great location!,July 2022,NA
Hestia G,Jul 2022,4.0 of 5 bubbles,2nd Stay in SEDA,"The place was clean and very accessible to Ayala Mall, it has an access directly to the mall and it is safe since there is a security guard outside the hotel.  The breakfast has wide variety of options and it has a good place for a brekkie.  The room has good space and the bed was very comfortable.",July 2022,NA
Fern540,Jul 2022,5.0 of 5 bubbles,Friendly Staff and nice location,"Upon check in,there was a problem with the reservation(there was a confirmation from Agoda but it did not reflect in the records of Seda but it was already deducted in my credit card). I appreciated Seda and specially the female front desk employee who accomodated and gave us a hotel room without any delay since at that time me and my wife are already tired and sleepy having arrived at 9 in the evening from a day tour in Cebu.",July 2022,NA
WillyCua,Jul 2022,2.0 of 5 bubbles,Sevice is good but quality poor. The hotel is now next to a construction site. And the it works till midnight.,"If you really want to stay, you need to avoid the rooms facing the site The breakfast has not too many choices. Mainly are carbonhydrate food. Local meat food is terrible compared with the breakfast at Radission Blue a few blocks away.",July 2022,NA
Jeff84104,Jul 2022,5.0 of 5 bubbles,Perfect,Perfect in every way.  I hope to return soon.  Thank you to your staff for such a wonderful experience.  I will tell my friends about this hotel for the future.  The location was also very convenient......,July 2022,NA
jesreel1991,Jul 2022,1.0 of 5 bubbles,Take your chances,"This is the second time i stayed at Seda. Now i can tell you why i choose it. The location at Ayala. And no other reason. This hotel fails to impress me. The first time i stayed there was no internet.  This second time,  i was given a room with an adjoining room,  divides by one of those creepy doors,  where you don't know its secure. Why in the world you don't know who i am,  my first lousy experience,  then you put me here in this room. The guy next door waa snoring in my ear and his TV blasting all night. The front desk tries hard and work hard,  as do support staff.  I suspect the problem ia management. My CR had no shower glass or curtain divider. That made the shower water cover the entire CR.  What kind of hotel does this to a customer???!! This is just stupid Gwen.!! How would you like to walk around in wet like you're at a swimming pool. It also takes 30 mins to run the water to a warm temperature! The food at the buffet was cold,  not warm,  many dishes were not heated.  This hotel is good for one thing.  Location to the mall and shopping entertainment and food. But the hotel is far below it's good looks. Thats all it is.  Aside from the decore,  youre taking your chances.  They can not deliver the little things that customers really want.",July 2022,NA
hannahhormiguera,Jul 2022,5.0 of 5 bubbles,THE BEST EXPERIENCE,"I SWEAR AYALA SEDA HOTEL CEBU GIVES YOU THE BEST EXPERIENCE THAT A HOTEL COULD GIVE. From the arrival assistance to your departure, they will assist you with all your needs plus they have the best facilities. Kudos!",July 2022,NA
Krissy K,Jul 2022,3.0 of 5 bubbles,"Excellent location, great service and friendly staff but they can surely do a better job with cleaning their bathrooms","Excellent location as it has its own private access to Ayala Mall. The staff are very friendly - great service too. However, they can surely do a better job with cleaning their bathrooms and some towels and fixtures were dated",July 2022,NA
jmbc8882022,Jul 2022,3.0 of 5 bubbles,Old. Could be better.,"I chose this hotel because of its location and because of my work.  It's immediately beside the mall so it was convenient too especially for my wife.  All in all, our one and a half week stay was satisfactory except for a few things. These are: the boring and never-changing breakfast spread (my wife and i have memorized it), the sometimes noisy maintenance men, the yellow-brown stained floor tile grout in the shower, and the cherry on this litany -- the thinnest and probably cheapest toilet paper ever in the world!",July 2022,NA
bella0125,Jul 2022,5.0 of 5 bubbles,Highly recommended,"I stayed 1 night at this hotel but the whole staff made me feel so welcomed and at home from my check in experience to departure.Their breakfast quality is perfect, and so are the numbers of dishes.Location of the hotel is excellent as it's directly connected to Ayala.I would definitely stay here again during my next visit to Cebu.Read more",July 2022,NA
mtdeasis1,Jul 2022,5.0 of 5 bubbles,AYLC experience,Excellent accommodation from the get go. Was able to rest comfortably and food was delicious. My AYLC experience was maximized to the fullest because of the hotel experience. Thank you Ayala Seda in Cebu!!!,July 2022,NA
JPS20227151617,Jul 2022,5.0 of 5 bubbles,Excellent Service,"Thank you for the excellent service! Our hotel experience is fun and comfortable, the training venues are all conducive. The wifi us very strong and the hotel staff are all approachable to ask for help.",July 2022,NA
solgonzalvo,Jul 2022,5.0 of 5 bubbles,Seamless experience,Perfect hotel for mix of business and staycation with family. Location is within the heart of the city business district and beside the Ayala Center Mall Cebu. Staff are very service oriented and rooms and conference rooms are clean and well kept.,July 2022,NA
mlkglngn,Jul 2022,4.0 of 5 bubbles,"General Satisfaction, but With Specific Hiccups","The services and amenities were satisfactory save for one specific issue. I think that it should be a given that when guests ask for an extra bed, then blankets should also be present. But for our case, we didn't have blankets. Anyways, it was still okay. For future guests, make sure to be specific and ""micro"" when requesting for services.",July 2022,NA
analizamail,Jul 2022,3.0 of 5 bubbles,Do some improvement!,Baka nmn po pwedeng i invest nyo ang kinikita nyo sa hotel. Ang room po is madilim tapos ang Bathroom ay kinkalawang. Mga amenities nyo din sa Bathroom pagka 4 ka tao sa room magkasya din put some towels and some other amenities also for 4. not just for two.,July 2022,NA
C - A,Jul 2022,3.0 of 5 bubbles,Ok but...,"A cery clean bathroom is among a traveler's requirement. A more thorough cleaning of the shower tile and grout should be done as most of it is yellow already. And finally, surely the hotel can afford to supply much better toilet paper quality. Theirs is perhaps the cheapest, thinnest type available. The best thing about this hotel is its location as it is immediately beside the mall.",July 2022,NA
William G,Jul 2022,4.0 of 5 bubbles,doing a business review at SEDA cebu,"rooms are dated, hasn't been renovated since it was still called the marriot.  Hotel location is ideal as it is nearby commercial areas and convenience stores.  we stayed to do a business review, it was held in one of their business rooms in the basement, service was exemplary. Hotel pickup and dropoff was ont-time.Food during breakfast could use some improvement.",July 2022,NA
sheilamarieserafica,Jul 2022,5.0 of 5 bubbles,My June Cebu Trip,Great staff. Special commendation to Stephen for being an excellent staff. He always gets my concerns addressed. Answered my questions and was very accomodating. Friendly yet professional.Great concierge team as well. Always willing to assist.,June 2022,NA
32alanf,Jul 2022,2.0 of 5 bubbles,Good location but noisy,"Seda Ayala has always been my preferred hotel due to the proximity of Ayala Mall and its wide range of restaurants. However, the noise from the restaurants has increased and there is also now building work next tot he hotel which is scheduled to continue until 2025.",July 2022,NA
Louis_2586,Jul 2022,3.0 of 5 bubbles,Not as expected,"Everything was ok. Smooth and fast checkin, nice and clean rooms, delicious food and nice ambiance. We just expected too much from this hotel which then turned to disappointments. Staff should atleast be attentive and considerate to guest's needs.",July 2022,NA
Woodie E,Jul 2022,3.0 of 5 bubbles,Business Stay in Seda Ayala - Cebu,The rooms were great.  Food was good as well.  No problems in front desk.  Location was perfect.Was not able to enjoy the buffet breakfast since they opened breakfast later than expected.  Staff in dining was not so friendly.,July 2022,NA
sherwinbdelro,Jul 2022,2.0 of 5 bubbles,My Stay Worse from start to Finish!,I arrived with checking in expecting it will just be a breeze and then after everything got settled the worse thing happened were in fact it was promised by the front desk person whoever that is that my colleagues will be catered upon! The guest above and next to my room are just loud and it was really not a pleasant stay. I know the location is good but not worth the value for money!,June 2022,NA
r0seanne062022,Jul 2022,5.0 of 5 bubbles,Good memories,It was really good location. Easy access to everything like malls. Thank you for all the staff from seda. Everyone is so nice and approachable. I definitely stay again when I come back in Cebu. God Bless you all.,June 2022,NA
mlee20222022,Jul 2022,3.0 of 5 bubbles,great location but so-so hotel,Excellent location. A few steps to mall but other than that nothing is remarkable. There are better hotels near the area that I think can compete better with Seda Ayala Center. The hotel in general is just another standard hotel. Nothing to expect much,June 2022,NA
vicentetan2020,Jul 2022,4.0 of 5 bubbles,Weekend staycation,Commendable room accommodations.  Facilitative staff (Stephen) and accommodating staff at the gym.  Cleanliness of the various parts of the hotel is very noticeable.  Will surely stay again in the hotel when we have the chance to visit Cebu in the near future.,July 2022,NA
roverjesse,Jul 2022,5.0 of 5 bubbles,Awesome hotel,"We are pleased with our stay in this hotel.  We travel frequently and always stay in hotels.  Our last travel prior to this trip was a short vacation in London.  This just happened at the beginning of the month of June, 2022.  We can see the difference of our stay.  Our hotel in London was also known of their 4 star value and awesome reviews.  However, we can already see the difference the moment we stepped in to the hotel premises.  Staff friendliness really matters.  Seda’s staff went above and beyond in their service.",June 2022,NA
Gracielle B,Jun 2022,4.0 of 5 bubbles,Best Breakfast!,"I love the olive oils in the salad section of the breakfast buffet - chili, lemon, basil, etc. The breads and cheese were great too! I also loved the sundried tomatoes, walnuts, and the overnight oats in shot glasses.",June 2022,NA
BethV2012,Jun 2022,5.0 of 5 bubbles,Great fam getaway,"Had a great experience with Seda Ayala, from the airport pickup and transfer,  to the easy check-in  check-out  and great accommodations  requests ( adjacent rooms for us and the kids).Perfect stay for the kids as we are walking distance from Ayala Mall. Food is good from Misto - both buffet dinner and breakfast , with a wide array of choices and delicious food.Kuddos to Queennie of front desk!",June 2022,NA
rda674,Jun 2022,5.0 of 5 bubbles,Wonderful Cebu Experience,"Visiting Cebu was great enhanced to superb because of the Seda Hotel team and facilities.  Excellent location for business, leisure, and pleasure.  The staff exemplifies the well known Cebuano hospitality, excellent service that really cares for their guests.",June 2022,NA
mariemarcelo,Jun 2022,5.0 of 5 bubbles,Best hotel for a business trip to Cebu,"I went on a two week business trip and stayed at SEDA. i highly recommend it for it's great rooms, and keeping the business traveler in mind. they have a great selection for breakfast and very accommodating hotel service. WIFI was fast, reliable and had no interruptions.",June 2022,NA
paser2022,Jun 2022,4.0 of 5 bubbles,Good for Business,A good business hotel for short trips. Right at the City Center and possible walking distance to the nearby buildings. also walking distance to the mall. I'll be back here again on my next trip to Cebu.,June 2022,NA
angelohenrytribunal,Jun 2022,5.0 of 5 bubbles,Worth to stay,"Good experience and friendly personnel. The hotel is just near to the mall. The food is great. They provided the things needed during my stay. all the waiters and crews are professionals. Though the hotel is not new, it is well maintained.",June 2022,NA
heysstef,Jun 2022,5.0 of 5 bubbles,Last-minute check-in at Seda,"This was a last-minute check-in at Seda Ayala Center Cebu because our initial accommodation wasn't great at all. The staff gave us early check-in, which we really appreciated, and the place is absolutely convenient where it's situated right beside the mall and beside the VSF Global building, which I had an visa appointment with. The room we got was enough for us, clean, the bed was comfortable, and the bathroom had all that we needed for that one-night stay.",June 2022,NA
