Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Renz A,Sep 2018,5.0 of 5 bubbles,Best Hotel,"Great hotel, professional staff, best amenities, love the beds, buffet breakfast was so good with lots of varieties to choose from. Really perfect for holidays. I and my husband was so amazed and definitely we'll come back!",September 2018,NA
Ayeen,Sep 2018,4.0 of 5 bubbles,pleasant stay,"accommodating staffs at the lobby,huge and clean room.but the water at thedeck was so cold during at night,they should have at least heated it during night time.and the pillows were stiff.cant have a very comfy sleep.shoutout to their staff at entrance for very warm and cheerful as well as at front desk.very good stay.",August 2018,NA
EugeneFade,Oct 2018,1.0 of 5 bubbles,Cancelation without notification,The hotel cancelled our booking just in a week before arrival. In result we can not find any decent place to live in Cebu because all sold out.Totally disappointed in their client service. They even didn't responded to our email.,October 2018,NA
SVRBlackBookAsia,Oct 2018,5.0 of 5 bubbles,Good clean and affordable ,A good clean and affordable accommodation well located with easy access by taxi. Nearby to famous food and drink places as well as mini mart. Staff are friendly and well trained able to assist with day tours and other matters. Recommended,October 2018,NA
jagmd1010,Oct 2018,4.0 of 5 bubbles,Honest Staff,My friend left her phone at the roof deck after a good night's drink. It was surrendered at the lobby by one of the staffs and was returned to us the next day. They let my friend enter the lock code first before handing it back. :),September 2018,NA
stevenadamson,Oct 2018,5.0 of 5 bubbles,Excellent stopover in Cebu city,"My wife and I often stay 1 or 2 nights in Cebu city and found the Lex Plus to be the best value so far, the rooms are very comfortable and clean, the breakfast is delicious, however the real jewel is the rooftop pool and bar.  This is a fantastic place to relax during the day and chill with a few drinks at night enjoying the views over the city.",October 2018,NA
PCT555,Oct 2018,4.0 of 5 bubbles,Friendly and Helpful staff,"Lately I offend stay at this hotel. It’s in the city and near the the place I always visit. Lots of restaurant near by. Room size is okey for single traveler. Best is staff there are friendly and helpful. As soon as you arrived, they will help you with your luggage. I will not forget the incident of the day I check out. While checking out I gave to a male staff one stab to collect my things that have been storage. He place the boxes at the counter. When everything was okey with my check out. I ask for help if someone could bring it for me. Without saying anything this reception lady just pick up the boxes and lead me to exit door. I bought those things have them pack in box and they were heavy. I was really surprised by her gesture. So I check the name plate, she’s is Madeline if I’m mistaken. Thank you again.",September 2018,NA
Mneilcihsos,Sep 2018,5.0 of 5 bubbles,Very nice stay,"Rooms were clean, staff was very attentive and we wished we would have used the pool area on the top floor.  Breakfast buffet was way better than expected. Hard to find anything to complaint about so I won’t.",September 2018,NA
Imelda D,Sep 2018,5.0 of 5 bubbles,Wonderful,The place was good and nice. Their rooms are well kept. The breakfast buffet was scrumptious. The personnel from the reception desk to the dining are friendly and professional. They all did a good job. Keep it up.,August 2018,NA
Renz A,Sep 2018,5.0 of 5 bubbles,Best Hotel,"Great hotel, professional staff, best amenities, love the beds, buffet breakfast was so good with lots of varieties to choose from. Really perfect for holidays. I and my husband was so amazed and definitely we'll come back!",September 2018,NA
Ayeen,Sep 2018,4.0 of 5 bubbles,pleasant stay,"accommodating staffs at the lobby,huge and clean room.but the water at thedeck was so cold during at night,they should have at least heated it during night time.and the pillows were stiff.cant have a very comfy sleep.shoutout to their staff at entrance for very warm and cheerful as well as at front desk.very good stay.",August 2018,NA
EugeneFade,Oct 2018,1.0 of 5 bubbles,Cancelation without notification,The hotel cancelled our booking just in a week before arrival. In result we can not find any decent place to live in Cebu because all sold out.Totally disappointed in their client service. They even didn't responded to our email.,October 2018,NA
SVRBlackBookAsia,Oct 2018,5.0 of 5 bubbles,Good clean and affordable ,A good clean and affordable accommodation well located with easy access by taxi. Nearby to famous food and drink places as well as mini mart. Staff are friendly and well trained able to assist with day tours and other matters. Recommended,October 2018,NA
jagmd1010,Oct 2018,4.0 of 5 bubbles,Honest Staff,My friend left her phone at the roof deck after a good night's drink. It was surrendered at the lobby by one of the staffs and was returned to us the next day. They let my friend enter the lock code first before handing it back. :),September 2018,NA
stevenadamson,Oct 2018,5.0 of 5 bubbles,Excellent stopover in Cebu city,"My wife and I often stay 1 or 2 nights in Cebu city and found the Lex Plus to be the best value so far, the rooms are very comfortable and clean, the breakfast is delicious, however the real jewel is the rooftop pool and bar.  This is a fantastic place to relax during the day and chill with a few drinks at night enjoying the views over the city.",October 2018,NA
PCT555,Oct 2018,4.0 of 5 bubbles,Friendly and Helpful staff,"Lately I offend stay at this hotel. It’s in the city and near the the place I always visit. Lots of restaurant near by. Room size is okey for single traveler. Best is staff there are friendly and helpful. As soon as you arrived, they will help you with your luggage. I will not forget the incident of the day I check out. While checking out I gave to a male staff one stab to collect my things that have been storage. He place the boxes at the counter. When everything was okey with my check out. I ask for help if someone could bring it for me. Without saying anything this reception lady just pick up the boxes and lead me to exit door. I bought those things have them pack in box and they were heavy. I was really surprised by her gesture. So I check the name plate, she’s is Madeline if I’m mistaken. Thank you again.",September 2018,NA
Mneilcihsos,Sep 2018,5.0 of 5 bubbles,Very nice stay,"Rooms were clean, staff was very attentive and we wished we would have used the pool area on the top floor.  Breakfast buffet was way better than expected. Hard to find anything to complaint about so I won’t.",September 2018,NA
Imelda D,Sep 2018,5.0 of 5 bubbles,Wonderful,The place was good and nice. Their rooms are well kept. The breakfast buffet was scrumptious. The personnel from the reception desk to the dining are friendly and professional. They all did a good job. Keep it up.,August 2018,NA
Renz A,Sep 2018,5.0 of 5 bubbles,Best Hotel,"Great hotel, professional staff, best amenities, love the beds, buffet breakfast was so good with lots of varieties to choose from. Really perfect for holidays. I and my husband was so amazed and definitely we'll come back!",September 2018,NA
Ayeen,Sep 2018,4.0 of 5 bubbles,pleasant stay,"accommodating staffs at the lobby,huge and clean room.but the water at thedeck was so cold during at night,they should have at least heated it during night time.and the pillows were stiff.cant have a very comfy sleep.shoutout to their staff at entrance for very warm and cheerful as well as at front desk.very good stay.",August 2018,NA
Destination A,Dec 2017,5.0 of 5 bubbles,Still best Value,"Still one of the best places in Cebu City have been staying here for my last 5 years and still my choice,deluxe room is nice with even a 5tv in the bathroom :-),stayed 4 nights and if you can book early in advance and find nice prices this hotel have the best value,,godd staff nice roofdeck with swimmingpool breakfast is very nice,this time had one of the lower floors so it was noicy from the road,hope next time i can have highest floor ,the wifi was little bit up and down but it was mostly ok,the check out is little bit slow exactly as last year had to wait 20 minutes before all clear to leave,so if you are in a hurry check out earlyBut this is anyway my Nr 1 hotel in Cebu",December 2017,NA
Erick,Dec 2017,5.0 of 5 bubbles,a very pleasant short stay,I stayed one night on late December 2017 and had a very good experience.The staff is fantastic. So helpful. Check in as well as check out was quick. Got a very quiet room on the 10th floor (had requested a quiet room ;-). The bed was so comfortable. The room very large. All very clean. The breakfast offers some variety. The food quality was excellent. Not only egg station but also pasta station ;-) ... I just wished they had fresh fruit juices. The staff was incredibly nice and helpful. Definitely a great stay and should I come back to Cebu the Best Western will be on my list for sure.Btw the hotel is a mere 15 to 20 minutes easy walk to the Ayala mall where I got a very good and safe exchange rate at the Metro Supermarket in a small section of the store next to the grocery and the pharmacy (50 PHP to 1 USD while listed at 50.10  on Google that day).,December 2017,NA
fanseafan,Dec 2017,4.0 of 5 bubbles,Satisfactory hotel for business and leisure,"Stayed for 7 nights and was generally satisfied with the staff, room space and cleanliness, amenities. The pool at the rooftop is okay, but could use a change of clearer water. Breakfast menu has enough variety. Downsides; shower water temperature a little difficult to maintain, credit card details required for airport pick-up reservation (don't bother, take the white taxi which costs just a little over 200 pesos from the airport). If internet is choppy, ask reception to give you the room number connection. Finally, a word of caution: hide your medicines which could be mistaken as viagra - my prescription capsule medicine disappeared from my room...",December 2017,NA
Jef D,Dec 2017,5.0 of 5 bubbles,Very very good (with 2 babies),"Been here with my family and we love this hotel because of their service. High standard for a reasonable price!! Great buffet breakfast. Choose pancake, bread, cakes, eggs any style, drinks fruit, and all fresh!! But what I appreciate the most is the kindness and service of every staff in this hotel. For example, housekeeping knocked on our door 2 times per say if everything is alright, normally I am used to 'clean the room only' from this department but they do a bit extra. Rooms were good. I go back when I m in Cebu",December 2017,NA
rocio p,Dec 2017,5.0 of 5 bubbles,Great hotel in cebu,"We stayed one night at this hotel and we had a nice experience, the staff is friendly, food is good and the breakfast buffet was a lovely surprise.Rooms are clean , the bed is really big and confortable,that’s not something common in The PhilippinesDo not forget to try the infinity pool!",December 2017,NA
denisr161,Dec 2017,4.0 of 5 bubbles,First time I à best western,"Good experience for the amount of money would recommended the place personnel beyond expectation polite and care about the customer ,,,,,,I would return to this hotel maybe a little bit more knowledge about English but not a issue",November 2017,NA
ArnaudMW,Nov 2017,5.0 of 5 bubbles,"Prestine, professional  friendly staff","Stayed at The lex 2 times. The staff is very friendly and professional. The rooms are spacious, very clean and comfortable. The restaurant provides good quality and large variety of food  drinks. The infinity pool and facilities on the top floor is amazing. Special orders comes from the resto/bar downstairs and brought to you whilst relaxing in your chair / lounge or pool. Fitness-room there as well. The view is great.Top quality.",March 2017,NA
Nengasca-Meyer,Nov 2017,5.0 of 5 bubbles,Thumbs up,"Very clean and secured place to stay. Breakfast buffet included with the stay which is a plus. The food is also excellent. The rooms are spacious and the bathroom. Each room has its own hair dryer, a robe, slippers, safety box, refrigerator, and other basic things needed in a hotel. They also have transport if needed to go places. Swimming pool at the rooftop. Parking available in the basement. The hotel is located to a lot of restaurants and in the city proper. I definitely recommend this hotel.",October 2017,NA
beyann,Nov 2017,4.0 of 5 bubbles,Anniversary trip,"Me and my partner came up to a plan where on every anniversary of us, we will be staying in a hotel, a one or more nights. So one of our best choices for our first anniversary is a staycation style, that's why we picked Lex Cebu. It was a good trip, we really liked our stay. For one night we were able to enjoy the hotel facilities, spending our quality time in the gym and swimming at the good looking infinity pool, enjoyed the buffet breakfast as well. Thanks to the reservations team for accommodating our request for considering to change our stay dates. Overall, it was a good choice to have Lex as part of our anniversary memories. Will surely come back here soon. Cheers!!",October 2017,NA
RoseMarie,Oct 2017,4.0 of 5 bubbles,clean and serene,"almost overtime i go cebu ,my first choice is this hotel, its convenient , near to food junctions. the buffet spread in the morning is satisfyingthe rooms are clean and comfortable beds, though the rooms are not as spacious as some hotels but its acceptable.",August 2017,NA
Heather S,Oct 2017,5.0 of 5 bubbles,"Great staff, great food, convenient location, infinity pool","Spent first night in Cebu here and then returned for the last two nights of our Cebu trip.  Would definitely recommend this hotel.  The staff were excellent, courteous and respectful.  The rooms were spotless.  Best bed ever!  All amenities first rate.  Infinity pool was awesome.  The breakfasts are brilliant - best omelettes.  Every staff member I had dealings with was so happy and did everything they could to please.",September 2017,NA
itstheblimerick,Sep 2017,5.0 of 5 bubbles,best value in cebu v good,"had  lovely stay here , breakfast very good -staff excellent - room  very good quiet on 9th floor pool lovely  - room service the best ever and laundry the tops and fast all good bar the  people smoking next door  for 3 days - they should have been removed very  bad smell - i got a 3500 refund as comp thanks guys i look forward to returning  symon brown",September 2017,NA
Jo M,Sep 2017,5.0 of 5 bubbles,fun fun fun,it was really a fun experience. i super like their infinity pool.. plus at night you got to enjoy the view of the city...their staffs were also very friendly..and the lobby looks very sophisticated...,September 2017,NA
zenny T,Sep 2017,5.0 of 5 bubbles,Infinity pool,"This hotel is the most amazing hotel with pool and a city view ..the price is worth the stay and the room is huge and sophisticated ,wifi is great and its quite as well even if its beside the traffic area in cebu",September 2017,NA
Nengasca-Meyer,Nov 2017,5.0 of 5 bubbles,Thumbs up,"Very clean and secured place to stay. Breakfast buffet included with the stay which is a plus. The food is also excellent. The rooms are spacious and the bathroom. Each room has its own hair dryer, a robe, slippers, safety box, refrigerator, and other basic things needed in a hotel. They also have transport if needed to go places. Swimming pool at the rooftop. Parking available in the basement. The hotel is located to a lot of restaurants and in the city proper. I definitely recommend this hotel.",October 2017,NA
beyann,Nov 2017,4.0 of 5 bubbles,Anniversary trip,"Me and my partner came up to a plan where on every anniversary of us, we will be staying in a hotel, a one or more nights. So one of our best choices for our first anniversary is a staycation style, that's why we picked Lex Cebu. It was a good trip, we really liked our stay. For one night we were able to enjoy the hotel facilities, spending our quality time in the gym and swimming at the good looking infinity pool, enjoyed the buffet breakfast as well. Thanks to the reservations team for accommodating our request for considering to change our stay dates. Overall, it was a good choice to have Lex as part of our anniversary memories. Will surely come back here soon. Cheers!!",October 2017,NA
RoseMarie,Oct 2017,4.0 of 5 bubbles,clean and serene,"almost overtime i go cebu ,my first choice is this hotel, its convenient , near to food junctions. the buffet spread in the morning is satisfyingthe rooms are clean and comfortable beds, though the rooms are not as spacious as some hotels but its acceptable.",August 2017,NA
Heather S,Oct 2017,5.0 of 5 bubbles,"Great staff, great food, convenient location, infinity pool","Spent first night in Cebu here and then returned for the last two nights of our Cebu trip.  Would definitely recommend this hotel.  The staff were excellent, courteous and respectful.  The rooms were spotless.  Best bed ever!  All amenities first rate.  Infinity pool was awesome.  The breakfasts are brilliant - best omelettes.  Every staff member I had dealings with was so happy and did everything they could to please.",September 2017,NA
itstheblimerick,Sep 2017,5.0 of 5 bubbles,best value in cebu v good,"had  lovely stay here , breakfast very good -staff excellent - room  very good quiet on 9th floor pool lovely  - room service the best ever and laundry the tops and fast all good bar the  people smoking next door  for 3 days - they should have been removed very  bad smell - i got a 3500 refund as comp thanks guys i look forward to returning  symon brown",September 2017,NA
Jo M,Sep 2017,5.0 of 5 bubbles,fun fun fun,it was really a fun experience. i super like their infinity pool.. plus at night you got to enjoy the view of the city...their staffs were also very friendly..and the lobby looks very sophisticated...,September 2017,NA
zenny T,Sep 2017,5.0 of 5 bubbles,Infinity pool,"This hotel is the most amazing hotel with pool and a city view ..the price is worth the stay and the room is huge and sophisticated ,wifi is great and its quite as well even if its beside the traffic area in cebu",September 2017,NA
Nengasca-Meyer,Nov 2017,5.0 of 5 bubbles,Thumbs up,"Very clean and secured place to stay. Breakfast buffet included with the stay which is a plus. The food is also excellent. The rooms are spacious and the bathroom. Each room has its own hair dryer, a robe, slippers, safety box, refrigerator, and other basic things needed in a hotel. They also have transport if needed to go places. Swimming pool at the rooftop. Parking available in the basement. The hotel is located to a lot of restaurants and in the city proper. I definitely recommend this hotel.",October 2017,NA
beyann,Nov 2017,4.0 of 5 bubbles,Anniversary trip,"Me and my partner came up to a plan where on every anniversary of us, we will be staying in a hotel, a one or more nights. So one of our best choices for our first anniversary is a staycation style, that's why we picked Lex Cebu. It was a good trip, we really liked our stay. For one night we were able to enjoy the hotel facilities, spending our quality time in the gym and swimming at the good looking infinity pool, enjoyed the buffet breakfast as well. Thanks to the reservations team for accommodating our request for considering to change our stay dates. Overall, it was a good choice to have Lex as part of our anniversary memories. Will surely come back here soon. Cheers!!",October 2017,NA
RoseMarie,Oct 2017,4.0 of 5 bubbles,clean and serene,"almost overtime i go cebu ,my first choice is this hotel, its convenient , near to food junctions. the buffet spread in the morning is satisfyingthe rooms are clean and comfortable beds, though the rooms are not as spacious as some hotels but its acceptable.",August 2017,NA
Heather S,Oct 2017,5.0 of 5 bubbles,"Great staff, great food, convenient location, infinity pool","Spent first night in Cebu here and then returned for the last two nights of our Cebu trip.  Would definitely recommend this hotel.  The staff were excellent, courteous and respectful.  The rooms were spotless.  Best bed ever!  All amenities first rate.  Infinity pool was awesome.  The breakfasts are brilliant - best omelettes.  Every staff member I had dealings with was so happy and did everything they could to please.",September 2017,NA
itstheblimerick,Sep 2017,5.0 of 5 bubbles,best value in cebu v good,"had  lovely stay here , breakfast very good -staff excellent - room  very good quiet on 9th floor pool lovely  - room service the best ever and laundry the tops and fast all good bar the  people smoking next door  for 3 days - they should have been removed very  bad smell - i got a 3500 refund as comp thanks guys i look forward to returning  symon brown",September 2017,NA
Jo M,Sep 2017,5.0 of 5 bubbles,fun fun fun,it was really a fun experience. i super like their infinity pool.. plus at night you got to enjoy the view of the city...their staffs were also very friendly..and the lobby looks very sophisticated...,September 2017,NA
zenny T,Sep 2017,5.0 of 5 bubbles,Infinity pool,"This hotel is the most amazing hotel with pool and a city view ..the price is worth the stay and the room is huge and sophisticated ,wifi is great and its quite as well even if its beside the traffic area in cebu",September 2017,NA
Nengasca-Meyer,Nov 2017,5.0 of 5 bubbles,Thumbs up,"Very clean and secured place to stay. Breakfast buffet included with the stay which is a plus. The food is also excellent. The rooms are spacious and the bathroom. Each room has its own hair dryer, a robe, slippers, safety box, refrigerator, and other basic things needed in a hotel. They also have transport if needed to go places. Swimming pool at the rooftop. Parking available in the basement. The hotel is located to a lot of restaurants and in the city proper. I definitely recommend this hotel.",October 2017,NA
beyann,Nov 2017,4.0 of 5 bubbles,Anniversary trip,"Me and my partner came up to a plan where on every anniversary of us, we will be staying in a hotel, a one or more nights. So one of our best choices for our first anniversary is a staycation style, that's why we picked Lex Cebu. It was a good trip, we really liked our stay. For one night we were able to enjoy the hotel facilities, spending our quality time in the gym and swimming at the good looking infinity pool, enjoyed the buffet breakfast as well. Thanks to the reservations team for accommodating our request for considering to change our stay dates. Overall, it was a good choice to have Lex as part of our anniversary memories. Will surely come back here soon. Cheers!!",October 2017,NA
RoseMarie,Oct 2017,4.0 of 5 bubbles,clean and serene,"almost overtime i go cebu ,my first choice is this hotel, its convenient , near to food junctions. the buffet spread in the morning is satisfyingthe rooms are clean and comfortable beds, though the rooms are not as spacious as some hotels but its acceptable.",August 2017,NA
Heather S,Oct 2017,5.0 of 5 bubbles,"Great staff, great food, convenient location, infinity pool","Spent first night in Cebu here and then returned for the last two nights of our Cebu trip.  Would definitely recommend this hotel.  The staff were excellent, courteous and respectful.  The rooms were spotless.  Best bed ever!  All amenities first rate.  Infinity pool was awesome.  The breakfasts are brilliant - best omelettes.  Every staff member I had dealings with was so happy and did everything they could to please.",September 2017,NA
itstheblimerick,Sep 2017,5.0 of 5 bubbles,best value in cebu v good,"had  lovely stay here , breakfast very good -staff excellent - room  very good quiet on 9th floor pool lovely  - room service the best ever and laundry the tops and fast all good bar the  people smoking next door  for 3 days - they should have been removed very  bad smell - i got a 3500 refund as comp thanks guys i look forward to returning  symon brown",September 2017,NA
Jo M,Sep 2017,5.0 of 5 bubbles,fun fun fun,it was really a fun experience. i super like their infinity pool.. plus at night you got to enjoy the view of the city...their staffs were also very friendly..and the lobby looks very sophisticated...,September 2017,NA
zenny T,Sep 2017,5.0 of 5 bubbles,Infinity pool,"This hotel is the most amazing hotel with pool and a city view ..the price is worth the stay and the room is huge and sophisticated ,wifi is great and its quite as well even if its beside the traffic area in cebu",September 2017,NA
Nengasca-Meyer,Nov 2017,5.0 of 5 bubbles,Thumbs up,"Very clean and secured place to stay. Breakfast buffet included with the stay which is a plus. The food is also excellent. The rooms are spacious and the bathroom. Each room has its own hair dryer, a robe, slippers, safety box, refrigerator, and other basic things needed in a hotel. They also have transport if needed to go places. Swimming pool at the rooftop. Parking available in the basement. The hotel is located to a lot of restaurants and in the city proper. I definitely recommend this hotel.",October 2017,NA
beyann,Nov 2017,4.0 of 5 bubbles,Anniversary trip,"Me and my partner came up to a plan where on every anniversary of us, we will be staying in a hotel, a one or more nights. So one of our best choices for our first anniversary is a staycation style, that's why we picked Lex Cebu. It was a good trip, we really liked our stay. For one night we were able to enjoy the hotel facilities, spending our quality time in the gym and swimming at the good looking infinity pool, enjoyed the buffet breakfast as well. Thanks to the reservations team for accommodating our request for considering to change our stay dates. Overall, it was a good choice to have Lex as part of our anniversary memories. Will surely come back here soon. Cheers!!",October 2017,NA
RoseMarie,Oct 2017,4.0 of 5 bubbles,clean and serene,"almost overtime i go cebu ,my first choice is this hotel, its convenient , near to food junctions. the buffet spread in the morning is satisfyingthe rooms are clean and comfortable beds, though the rooms are not as spacious as some hotels but its acceptable.",August 2017,NA
Heather S,Oct 2017,5.0 of 5 bubbles,"Great staff, great food, convenient location, infinity pool","Spent first night in Cebu here and then returned for the last two nights of our Cebu trip.  Would definitely recommend this hotel.  The staff were excellent, courteous and respectful.  The rooms were spotless.  Best bed ever!  All amenities first rate.  Infinity pool was awesome.  The breakfasts are brilliant - best omelettes.  Every staff member I had dealings with was so happy and did everything they could to please.",September 2017,NA
itstheblimerick,Sep 2017,5.0 of 5 bubbles,best value in cebu v good,"had  lovely stay here , breakfast very good -staff excellent - room  very good quiet on 9th floor pool lovely  - room service the best ever and laundry the tops and fast all good bar the  people smoking next door  for 3 days - they should have been removed very  bad smell - i got a 3500 refund as comp thanks guys i look forward to returning  symon brown",September 2017,NA
Jo M,Sep 2017,5.0 of 5 bubbles,fun fun fun,it was really a fun experience. i super like their infinity pool.. plus at night you got to enjoy the view of the city...their staffs were also very friendly..and the lobby looks very sophisticated...,September 2017,NA
zenny T,Sep 2017,5.0 of 5 bubbles,Infinity pool,"This hotel is the most amazing hotel with pool and a city view ..the price is worth the stay and the room is huge and sophisticated ,wifi is great and its quite as well even if its beside the traffic area in cebu",September 2017,NA
Nengasca-Meyer,Nov 2017,5.0 of 5 bubbles,Thumbs up,"Very clean and secured place to stay. Breakfast buffet included with the stay which is a plus. The food is also excellent. The rooms are spacious and the bathroom. Each room has its own hair dryer, a robe, slippers, safety box, refrigerator, and other basic things needed in a hotel. They also have transport if needed to go places. Swimming pool at the rooftop. Parking available in the basement. The hotel is located to a lot of restaurants and in the city proper. I definitely recommend this hotel.",October 2017,NA
beyann,Nov 2017,4.0 of 5 bubbles,Anniversary trip,"Me and my partner came up to a plan where on every anniversary of us, we will be staying in a hotel, a one or more nights. So one of our best choices for our first anniversary is a staycation style, that's why we picked Lex Cebu. It was a good trip, we really liked our stay. For one night we were able to enjoy the hotel facilities, spending our quality time in the gym and swimming at the good looking infinity pool, enjoyed the buffet breakfast as well. Thanks to the reservations team for accommodating our request for considering to change our stay dates. Overall, it was a good choice to have Lex as part of our anniversary memories. Will surely come back here soon. Cheers!!",October 2017,NA
RoseMarie,Oct 2017,4.0 of 5 bubbles,clean and serene,"almost overtime i go cebu ,my first choice is this hotel, its convenient , near to food junctions. the buffet spread in the morning is satisfyingthe rooms are clean and comfortable beds, though the rooms are not as spacious as some hotels but its acceptable.",August 2017,NA
Heather S,Oct 2017,5.0 of 5 bubbles,"Great staff, great food, convenient location, infinity pool","Spent first night in Cebu here and then returned for the last two nights of our Cebu trip.  Would definitely recommend this hotel.  The staff were excellent, courteous and respectful.  The rooms were spotless.  Best bed ever!  All amenities first rate.  Infinity pool was awesome.  The breakfasts are brilliant - best omelettes.  Every staff member I had dealings with was so happy and did everything they could to please.",September 2017,NA
itstheblimerick,Sep 2017,5.0 of 5 bubbles,best value in cebu v good,"had  lovely stay here , breakfast very good -staff excellent - room  very good quiet on 9th floor pool lovely  - room service the best ever and laundry the tops and fast all good bar the  people smoking next door  for 3 days - they should have been removed very  bad smell - i got a 3500 refund as comp thanks guys i look forward to returning  symon brown",September 2017,NA
Jo M,Sep 2017,5.0 of 5 bubbles,fun fun fun,it was really a fun experience. i super like their infinity pool.. plus at night you got to enjoy the view of the city...their staffs were also very friendly..and the lobby looks very sophisticated...,September 2017,NA
zenny T,Sep 2017,5.0 of 5 bubbles,Infinity pool,"This hotel is the most amazing hotel with pool and a city view ..the price is worth the stay and the room is huge and sophisticated ,wifi is great and its quite as well even if its beside the traffic area in cebu",September 2017,NA
Nengasca-Meyer,Nov 2017,5.0 of 5 bubbles,Thumbs up,"Very clean and secured place to stay. Breakfast buffet included with the stay which is a plus. The food is also excellent. The rooms are spacious and the bathroom. Each room has its own hair dryer, a robe, slippers, safety box, refrigerator, and other basic things needed in a hotel. They also have transport if needed to go places. Swimming pool at the rooftop. Parking available in the basement. The hotel is located to a lot of restaurants and in the city proper. I definitely recommend this hotel.",October 2017,NA
beyann,Nov 2017,4.0 of 5 bubbles,Anniversary trip,"Me and my partner came up to a plan where on every anniversary of us, we will be staying in a hotel, a one or more nights. So one of our best choices for our first anniversary is a staycation style, that's why we picked Lex Cebu. It was a good trip, we really liked our stay. For one night we were able to enjoy the hotel facilities, spending our quality time in the gym and swimming at the good looking infinity pool, enjoyed the buffet breakfast as well. Thanks to the reservations team for accommodating our request for considering to change our stay dates. Overall, it was a good choice to have Lex as part of our anniversary memories. Will surely come back here soon. Cheers!!",October 2017,NA
RoseMarie,Oct 2017,4.0 of 5 bubbles,clean and serene,"almost overtime i go cebu ,my first choice is this hotel, its convenient , near to food junctions. the buffet spread in the morning is satisfyingthe rooms are clean and comfortable beds, though the rooms are not as spacious as some hotels but its acceptable.",August 2017,NA
Heather S,Oct 2017,5.0 of 5 bubbles,"Great staff, great food, convenient location, infinity pool","Spent first night in Cebu here and then returned for the last two nights of our Cebu trip.  Would definitely recommend this hotel.  The staff were excellent, courteous and respectful.  The rooms were spotless.  Best bed ever!  All amenities first rate.  Infinity pool was awesome.  The breakfasts are brilliant - best omelettes.  Every staff member I had dealings with was so happy and did everything they could to please.",September 2017,NA
itstheblimerick,Sep 2017,5.0 of 5 bubbles,best value in cebu v good,"had  lovely stay here , breakfast very good -staff excellent - room  very good quiet on 9th floor pool lovely  - room service the best ever and laundry the tops and fast all good bar the  people smoking next door  for 3 days - they should have been removed very  bad smell - i got a 3500 refund as comp thanks guys i look forward to returning  symon brown",September 2017,NA
Jo M,Sep 2017,5.0 of 5 bubbles,fun fun fun,it was really a fun experience. i super like their infinity pool.. plus at night you got to enjoy the view of the city...their staffs were also very friendly..and the lobby looks very sophisticated...,September 2017,NA
zenny T,Sep 2017,5.0 of 5 bubbles,Infinity pool,"This hotel is the most amazing hotel with pool and a city view ..the price is worth the stay and the room is huge and sophisticated ,wifi is great and its quite as well even if its beside the traffic area in cebu",September 2017,NA
PeterHorch,Mar 2017,4.0 of 5 bubbles,Ever again,Very quick Check Inn and the Business Room which I booked was very large and with everything what you need for a comfortable stay. The Breakfast with all the choices which they offer was the best one which I got on my Roundtrip. Also the Pool on the Roof is a very nich place for relaxing and to have a great view for the Sundowner.,February 2017,NA
Alex R,Mar 2017,4.0 of 5 bubbles,Nice hotel,"Nice hotel is located in city center not far from city sights . Very good service ! Staff are very friendly and helpful. Breakfast is typical . You won't stay hungry! One thing made us a little bit upset that tiny ants in the room and  staff tried to fix it immediately but  unsuccessful . Pros : prices and services , location. Cons : ants but it can be fixed;)))",February 2017,NA
SWPacificWanderer,Feb 2017,4.0 of 5 bubbles,One of the best hotels ever out of the many I've stayed at in the Phil's,"Really nice room with good city view although lacking a balcony. Very spacious with great king size bed, good aircon, great wifi, excellent bathroom  good TV. Very good service friendly staff with huge selection buffet breakfast. My only complaint is I love yogurt which for an international chain hotel should be a standard offering. The hotel had it available one morning out of 5 even though I asked twice if it could be available the next day. My only complaint really other than the normal 'wait a while' Filipino check out procedure (ALWAYS in the Phil's grab a staff member on your floor to come  do the room check for minibar etc just before vacating the room  insist they come down stairs with you for the checkout. It will save you 30+ minutes of otherwise frustrating boredom  every time!). Great value too by the way. Got the room including breakfast on special with one of the popular online booking sites for $A75 ($US57) per night",February 2017,NA
Mnewey,Feb 2017,4.0 of 5 bubbles,Close to each everything ,Nice hotel. Breakfast  buffet is very good. Rooms are very clean and spacious. Staff are very nice and polite. The lobby is a little out dated as the furniture is old and weathered. Easy to get around town but don't be in a rush as the traffic is the worst I have ever seen and I seen alot. All in all I would stay here again because of the room and the service.,February 2017,NA
how2017,Feb 2017,5.0 of 5 bubbles,Excellent hotel with good value,"The rooms are like new and very well docoration. The rooms offers a 5-star experience for the price of 4-star in the heart of Cebu. Everyone surely like there..Location also good, city area and convenience....",February 2017,NA
VanTranLe,Feb 2017,5.0 of 5 bubbles,Modern and value for money,"This is maybe the best hotel we have stayed during our trip in the Philippines. Modern, good breakfast, modern commodities and very comfy bed.The hotel has swimming pool and gym on the top floor.Located right next to a McDonald's.",February 2017,NA
Chrestin H,Feb 2017,4.0 of 5 bubbles,Place worth to stay in cebu,"Really worth of money spend.  Cleanness,  comfy,  breakfast, friendly staff are rate 8 / 10. Location also good, city area and convenience. Would love to stay there again if I will be going to cebu again.",February 2017,NA
