Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
japhetmaloloyon,Nov 2022,5.0 of 5 bubbles,"Good Service, Good Accomodation","For sure to check in again in this hotel Staff is great accomodations is great , Service is great.not all facilities was open when we checked in though (spa was closed) but over all this Hotel is Very good.",November 2022,NA
Amanda,Nov 2022,5.0 of 5 bubbles,Happy to stay here again,"Checkin in and request to extend check out (it was a slow Monday) was easy and the staff was friendly and accommodating of my other off-the-norm requests 3I wasn't able to take advantage of the amenities or restaurants, but thoroughly enjoyed the view from my seaside room as the property has some luscious greens across to enjoy.",November 2022,NA
toastthief,Nov 2022,4.0 of 5 bubbles,Great experience,Accommodation was great; everything was clean. Food was excellent. Service was good; check in and check out were quick and easy; my questions/concerns were answered. My only complaint: bathroom needs a bidet.,November 2022,NA
JC c,Nov 2022,3.0 of 5 bubbles,One person ruined the whole stay for us but other staff were excellent.,"Staff was great. Room service personnel, reception, concierge etc. Everyone was polite and accommodating. However there were inconsistencies with your policy that lead to an argument with one manager which ruined my whole outlook. The thing is, we just wanted to ask why one was insisting a different policy whereas other personnel was also insisting a different one. We were talking about corkage charges. Again, we just wanted to clarify the inconsistencies of one personnel to the other, we don't mind following rules, it's just that, they have been saying different ones that we were not to be charged if we go here/eat here, that it's only 1500, it's only 500, then it was 2000. You can carry the food one by one etc. The staff were in shambles, as were I as they have been saying different stuff. Please also note that apart from the Take Away, we also bought food and drinks from In-Room services but we've already been staying at the hotel for 3 days (booked 5 days) (we accommodated at least 8 rooms due to an event) of course we'd also love to add variety. PLUS, I already asked their corkage guidelines before ordering out, that's why I was annoyed why on the lobby when the delivery came, the other staff said a different policy. It was INCONSISTENT. Then your Manager came to and rudely insisted on her side, that we were already given a discount, then she cut us off. The issue then got another solution.. that was neither said in our exchange. Again, food was great, staff was great.. It's just this one particular manager that made me hate my stay there due to her being rude. You may think I'm stingy but you can ask the housekeep that I tip generously, and he deserves it. So this really isn't about me wanting to save money on corkage, it's inconsistency with your staff's knowledge and your managers rudeness.",November 2022,NA
Hazel F,Nov 2022,4.0 of 5 bubbles,"Great view, great food, good people","our overall stay in the room was great and the view was amazing from our window. If I will nitpick, I can only talk about how there is no charging station next to the bed. and I would have liked it better if the bathroom had a bidet. finally, this might be just an extra step but if management can do it, I'm sure colored haired people would really appreciate having shampoo that doesn't have sulfate in it. But like I said, those are nitpicks. The staff were so kind and gracious, the place was beautiful, the food was amazing, and the view is to die for. Definitely would book again and would tell me friends too.",November 2022,NA
RedAllego,Dec 2022,5.0 of 5 bubbles,5-Star Service!,"You really know if it's a 5-star hotel if they give you a 5-star service. We had a tree-planting activity in the far south of Cebu so we had to leave very early. They agreed to pack us breakfast in lieu of availing the breakfast buffet (although they just gave us bread, cheese, and fruits. Could have been better if a real breakfast was packed. But still good enough.). We also got back late in the hotel. They also agreed for late check-out. I think we checked out at 3pm. No unnecessary questions asked, all requests granted smoothly. Thank you!",November 2022,NA
LJB080993,Dec 2022,2.0 of 5 bubbles,An Old Hotel which has seen better days,"The hotel needs a major upgrade and renovation. No bidet, the bathroom is gloomy, lighting is bad. The wooden cabinets creak and no USB ports to charge, limited amount of electric sockets near the bed. The TV is old. There are better hotels in the metro, but what they lack in modern facilities they make up in service.",December 2022,NA
sbermudez2009,Nov 2022,5.0 of 5 bubbles,Cebu Trip Hotel,Hotel itself is very good. However their outsourced transportation was not good. The hotel breakfast was very good because of the selection and sumptuousness. The room are 4/5 because I saw some stains but overall it was clean.,November 2022,NA
noehjrf,Nov 2022,4.0 of 5 bubbles,overnight stay,it was pretty standard. one which you would expect from a hotel. nothing that stands out. the food in breakfast buffet was really good and the waiters were so accommodating. Wasn't able to use all the amenities that were provided for like the pool though,November 2022,NA
banjoedelrosario,Nov 2022,5.0 of 5 bubbles,Quality Product Deliverables,"The most important asset, people, from the ranks to the officers, were amazingly accommodating, warm and workaholic. My sincere commendations!Marco Polo Cebu Plaza is an epitome of a discipline, well trained and pleasant work Team.",November 2022,NA
japhetmaloloyon,Nov 2022,5.0 of 5 bubbles,"Good Service, Good Accomodation","For sure to check in again in this hotel Staff is great accomodations is great , Service is great.not all facilities was open when we checked in though (spa was closed) but over all this Hotel is Very good.",November 2022,NA
Amanda,Nov 2022,5.0 of 5 bubbles,Happy to stay here again,"Checkin in and request to extend check out (it was a slow Monday) was easy and the staff was friendly and accommodating of my other off-the-norm requests 3I wasn't able to take advantage of the amenities or restaurants, but thoroughly enjoyed the view from my seaside room as the property has some luscious greens across to enjoy.",November 2022,NA
toastthief,Nov 2022,4.0 of 5 bubbles,Great experience,Accommodation was great; everything was clean. Food was excellent. Service was good; check in and check out were quick and easy; my questions/concerns were answered. My only complaint: bathroom needs a bidet.,November 2022,NA
JC c,Nov 2022,3.0 of 5 bubbles,One person ruined the whole stay for us but other staff were excellent.,"Staff was great. Room service personnel, reception, concierge etc. Everyone was polite and accommodating. However there were inconsistencies with your policy that lead to an argument with one manager which ruined my whole outlook. The thing is, we just wanted to ask why one was insisting a different policy whereas other personnel was also insisting a different one. We were talking about corkage charges. Again, we just wanted to clarify the inconsistencies of one personnel to the other, we don't mind following rules, it's just that, they have been saying different ones that we were not to be charged if we go here/eat here, that it's only 1500, it's only 500, then it was 2000. You can carry the food one by one etc. The staff were in shambles, as were I as they have been saying different stuff. Please also note that apart from the Take Away, we also bought food and drinks from In-Room services but we've already been staying at the hotel for 3 days (booked 5 days) (we accommodated at least 8 rooms due to an event) of course we'd also love to add variety. PLUS, I already asked their corkage guidelines before ordering out, that's why I was annoyed why on the lobby when the delivery came, the other staff said a different policy. It was INCONSISTENT. Then your Manager came to and rudely insisted on her side, that we were already given a discount, then she cut us off. The issue then got another solution.. that was neither said in our exchange. Again, food was great, staff was great.. It's just this one particular manager that made me hate my stay there due to her being rude. You may think I'm stingy but you can ask the housekeep that I tip generously, and he deserves it. So this really isn't about me wanting to save money on corkage, it's inconsistency with your staff's knowledge and your managers rudeness.",November 2022,NA
Hazel F,Nov 2022,4.0 of 5 bubbles,"Great view, great food, good people","our overall stay in the room was great and the view was amazing from our window. If I will nitpick, I can only talk about how there is no charging station next to the bed. and I would have liked it better if the bathroom had a bidet. finally, this might be just an extra step but if management can do it, I'm sure colored haired people would really appreciate having shampoo that doesn't have sulfate in it. But like I said, those are nitpicks. The staff were so kind and gracious, the place was beautiful, the food was amazing, and the view is to die for. Definitely would book again and would tell me friends too.",November 2022,NA
Elvira Z,Oct 2022,4.0 of 5 bubbles,First Time in Marco Polo After the Pandemic Lockdowns,"My stay at Marco Polo was quite pleasant.  I was however disappointed to find no bidet in the rest room and the shower area only half-covered, and so water from the shower would spill out of the shower area a bit. Food is good as usual. There were welcome cookies (delicious) and a plate of fruits.  The room smelled fresh and good.",October 2022,NA
Sherpa730177,Oct 2022,3.0 of 5 bubbles,Hotel room and accomodations,The breakfast buffet is excellent. I loved all the foods served. I suggest you install CCTV cameras since one of my colleagues lost her valuables in the room. Install bidets in the bathroom. The staff are accommodating. The services are good except when seeking assistance to address my colleagues problem regarding her lost valuables. I suggest for stricter security implementation.,September 2022,NA
leonilapastoril2022,Oct 2022,5.0 of 5 bubbles,Excellent hotel in Cebu,My experience of staying Marco Polo was great..i like how they treated us.. Especially the concierge for helping me about my concern of buying the electric winch..The pool was so captivating too. Thank you so much and God bless.,September 2022,NA
raquelcebu,Sep 2022,4.0 of 5 bubbles,Family bonding after our wedding,"The place is nice, the food is nice, but the room doesn't have privacy, you're easily get heard inside and out. The people working their are accommodating. We received complimentary cake for our wedding",September 2022,NA
Vacation657784,Sep 2022,5.0 of 5 bubbles,Staying at Marco Polo Hotel,It's a good experience love the food and the accommodation that they give. Hope by my next stay will be the same. love the everyday room cleaning. Thanks Marco Polo for having a good time stay at your good hotel...,September 2022,NA
Mae Anne Yee,Sep 2022,5.0 of 5 bubbles,Marco Polo Cebu Never Disappoints,"Marco Polo Cebu is a prime hotel in the city. As soon as you enter the grand lobby you will immediately feel the warmth of the Cebuanos. The amazing staff makes you feel so welcome and taken care of. The ambiance is classy and it gives you a certain feeling of pride to be walking it's halls but at the same time you'd feel at home and comfortable. The rooms are so clean and the beds comfortable. It's top class accommodation. Lighting in the rooms are warm, adding to the relaxing feels of like being at home embraced by family you love... And of course! The buffet breakfast at Cafe Marco is something to look forward to in the morning. The selection of food is wide and the food are delicious and carefully prepared. You can feel it in every dish they serve. The pool is also great. Perfect for a relaxing day and taking pictures too of course ;)  Needless to say, the whole family truly enjoyed our stay. So if you ever look for a place to stay in Cebu, Marco Polo is the best choice. That's a no brainer!",August 2022,NA
richard b,Sep 2022,5.0 of 5 bubbles,Top marks again,"Everything about Marco Polo is great. I love staying there. It’s welcoming, warm and friendly. Staff are great, nothing is too much trouble, their common aim is to keep customers happy and satisfied. The rooms are comfortable, well furnished, large comfortable beds, aircon is effective and quiet, a great nights sleep assured, Food is very tasty and well cooked, the buffets are great value with a fantastic choice. Personally I prefer A La Carte menu which also offers a great choice and is also superb. The Blu Bar is a gem and well worth a visit. Marco Polo is like a home from home to me, always a great welcome from the moment you arrive at the Front Door,",August 2022,NA
fma6131,Aug 2022,5.0 of 5 bubbles,5 star service at an affordable rate!,"The entire service at this hotel was top quality. We booked 2 rooms for 2 nights with my family and everyone from the reception, to the security, pool manager, dining crew, housekeeping  was excellent! They are all very helpful and always attended to our needs. My family is very grateful. We travelled with kids and we all enjoyed our stay. We will surely come back. Check in was a breeze and checkout was fast. I just handed my room card and i was told its good to go! We stayed once at the quest hotel near the mall and they make you wait coz they still want to check your room if you took something from thier stupid minibar or maybe you took their old tv! Lol. Here, they dont really care. This hotel and its people really have class. Breakfast byffet was amazing as well.",August 2022,NA
alymjlaz,Aug 2022,5.0 of 5 bubbles,"Great Service, Great Value, and Great Food","Their room prices are cheaper compared to other hotels with worse service and quality. All of the staff are friendly, accommodating, and kind. The assortment and quality of their breakfast buffet is excellent. Highly recommended!",August 2022,NA
HappinessIs Contagious,Aug 2022,4.0 of 5 bubbles,"Home away from home in Cebu, Philippines","Except downstairs (Lobby, pool, restaurant and cafe and front desk) everything else need a good updating. Closets in rooms must be installed  for clothes and mini fridge should be fixed. Breakfast Buffet should be free of charge with the amount we paid per day, per room. Other than that, staff and crew exceeds our expectations and more. Thank you for accommodating my family and my parents.",July 2022,NA
larrywaldron,Aug 2022,4.0 of 5 bubbles,Great experience,"Staff was amazing!! All were great however Bernie, Linden, Jessa, and the wait staff at breakfast in particular were over and above. They consistently went out of there way to make me feel welcome and appreciated.",August 2022,NA
SixOneTravels,Aug 2022,3.0 of 5 bubbles,Short stay at Marco Polo Hotel Cebu,"My stay was okay but could've been much better.  The staff were excellent but was the only highlight of the stay,  The hotel needs a fix up.  Their facilities looked a bit rundown.  The gym was not operational during my stay.  They also need to revisit some security protocols like issuance of extra card keys.  One of my relatives, who was a non-staying guest of the hotel, was able to get an access card w/o my prior knowledge.  That was concerning.  The Front Desk Manager however was very apologetic and acknowledged the lapse.  I appreciated that they did not try to argue it out.",August 2022,NA
ian c,Aug 2022,4.0 of 5 bubbles,👍👌🤏,"Very good hotel, clean room and very welcoming staff,  the city view very nice, and the breakfast is excellent.. but we have some bad experince about the check.in and check.out.. we arrive at the property at around 2pm , and the front office told us to come back at the counter in 3pm,  we are tired and we have a baby but still we manage to wait.. and in  check.out time, we come down around 11:30am to avoid some rush coz we know there are other guest will checking out that time but its only 1 staff at the counter for check.in and check out guest,  i think we are 8 in the que,. And we finish 12:30 nn, but still we enjoy our stay .. thank you marco polo....",August 2022,NA
Louivesuy,Aug 2022,5.0 of 5 bubbles,Very nice hotel and the breakfast is so good.,"Nice hotel. Nice room, it’s kinda big and the bathtub was nice.good for the price for two. Paid only P7,500 rounded off cents for 3 days and 2 nights with breakfast buffet through Agoda. And the WIFI Internet is very good. It’s good for the people who wants to staycation with WFH work. Definitely come back next year.",August 2022,NA
alexanderoleta42,Aug 2022,5.0 of 5 bubbles,An unforgettable staycation,"Marco Polo Plaza in Cebu offers experiencw through their amenities and clean guest rooms that can make people checking-in at this 5-star hotel an unforgettable experience, Cafe Marco, offers meals in a wide array of Asian and European Cuisine",August 2022,NA
Shaun E,Aug 2022,5.0 of 5 bubbles,"Fantastic, will come again","We usually stay at another hotel when coming to Cebu, but this time it was sold out so we decided to try Marco Polo without having any prior knowledge of it. This hotel is superb, and it will replace our usual hotel choice in the future. The service is first class, and the staff very friendly. We had a minor issue with our room just after check in, and they immediately took our concern seriously and moved us to another room. They even gave us a lovely cake as an apology which is a nice gesture! The food is as good as everyone says, the breakfast and dinner buffet both offer a wide variety of choice, and the cost of the dinner buffet is very reasonable. I was told during dinner that my 6 year old can eat for free which is ideal for those staying with families. The rooms are very clean and spacious, and the views either side are amazing. Overall a fantastic hotel and you won't find anything nearly as good for the price.",August 2022,NA
Cyrel Paul M,Jul 2022,5.0 of 5 bubbles,Worth it,Superb worht the money. Hopefully they could fix their gym and sauna. Breakfast was sumptious. Rooms are so tidy clean service is one call away. All requests were granted. So far the customer service stunned me i felt valued. Keep it up,July 2022,NA
rjotaku1991,Jul 2022,4.0 of 5 bubbles,Classic Marco Polo,"The hotel is as classic as it can be. The design is elegant, classy without trying to be modern. The company booked this hotel for 2 events already and I fairly enjoy the accommodation. If you want a quiet time and not too keen of the very urban lifestyle of Cebu then this hotel is a good spot. Overall, enjoyed my stay. The check in time needs to be improved though.",July 2022,NA
Dave K,Jul 2022,5.0 of 5 bubbles,Cebu City Monthly Expats Dinner with 200 friends from around the World.,"We eat here 3-4 times a year and recomend Marco Polo for friends and family. 1st Class restaurant and hotel. Their buffet is memorable including Sushi, US Beef and occasionally Turkey.  Breakfast has loads of bacon and omelets, European Muesli and yogurt with fresh fruits and salads.",July 2022,NA
rmcreer,Jul 2022,5.0 of 5 bubbles,nothing beats marco polo,"marco polo never stops to amaze us with quality service and sumptuous meals despite the affordability. At less than 4000 pesos you get to enjoy their spacious room with bath tub,  exercise in their gym, enjoy quality family time with their pool and most especially dine at their restaurant which offer high class and varied cuisines.",July 2022,NA
larrywaldron,Aug 2022,4.0 of 5 bubbles,Great experience,"Staff was amazing!! All were great however Bernie, Linden, Jessa, and the wait staff at breakfast in particular were over and above. They consistently went out of there way to make me feel welcome and appreciated.",August 2022,NA
SixOneTravels,Aug 2022,3.0 of 5 bubbles,Short stay at Marco Polo Hotel Cebu,"My stay was okay but could've been much better.  The staff were excellent but was the only highlight of the stay,  The hotel needs a fix up.  Their facilities looked a bit rundown.  The gym was not operational during my stay.  They also need to revisit some security protocols like issuance of extra card keys.  One of my relatives, who was a non-staying guest of the hotel, was able to get an access card w/o my prior knowledge.  That was concerning.  The Front Desk Manager however was very apologetic and acknowledged the lapse.  I appreciated that they did not try to argue it out.",August 2022,NA
ian c,Aug 2022,4.0 of 5 bubbles,👍👌🤏,"Very good hotel, clean room and very welcoming staff,  the city view very nice, and the breakfast is excellent.. but we have some bad experince about the check.in and check.out.. we arrive at the property at around 2pm , and the front office told us to come back at the counter in 3pm,  we are tired and we have a baby but still we manage to wait.. and in  check.out time, we come down around 11:30am to avoid some rush coz we know there are other guest will checking out that time but its only 1 staff at the counter for check.in and check out guest,  i think we are 8 in the que,. And we finish 12:30 nn, but still we enjoy our stay .. thank you marco polo....",August 2022,NA
Louivesuy,Aug 2022,5.0 of 5 bubbles,Very nice hotel and the breakfast is so good.,"Nice hotel. Nice room, it’s kinda big and the bathtub was nice.good for the price for two. Paid only P7,500 rounded off cents for 3 days and 2 nights with breakfast buffet through Agoda. And the WIFI Internet is very good. It’s good for the people who wants to staycation with WFH work. Definitely come back next year.",August 2022,NA
alexanderoleta42,Aug 2022,5.0 of 5 bubbles,An unforgettable staycation,"Marco Polo Plaza in Cebu offers experiencw through their amenities and clean guest rooms that can make people checking-in at this 5-star hotel an unforgettable experience, Cafe Marco, offers meals in a wide array of Asian and European Cuisine",August 2022,NA
Shaun E,Aug 2022,5.0 of 5 bubbles,"Fantastic, will come again","We usually stay at another hotel when coming to Cebu, but this time it was sold out so we decided to try Marco Polo without having any prior knowledge of it. This hotel is superb, and it will replace our usual hotel choice in the future. The service is first class, and the staff very friendly. We had a minor issue with our room just after check in, and they immediately took our concern seriously and moved us to another room. They even gave us a lovely cake as an apology which is a nice gesture! The food is as good as everyone says, the breakfast and dinner buffet both offer a wide variety of choice, and the cost of the dinner buffet is very reasonable. I was told during dinner that my 6 year old can eat for free which is ideal for those staying with families. The rooms are very clean and spacious, and the views either side are amazing. Overall a fantastic hotel and you won't find anything nearly as good for the price.",August 2022,NA
Cyrel Paul M,Jul 2022,5.0 of 5 bubbles,Worth it,Superb worht the money. Hopefully they could fix their gym and sauna. Breakfast was sumptious. Rooms are so tidy clean service is one call away. All requests were granted. So far the customer service stunned me i felt valued. Keep it up,July 2022,NA
rjotaku1991,Jul 2022,4.0 of 5 bubbles,Classic Marco Polo,"The hotel is as classic as it can be. The design is elegant, classy without trying to be modern. The company booked this hotel for 2 events already and I fairly enjoy the accommodation. If you want a quiet time and not too keen of the very urban lifestyle of Cebu then this hotel is a good spot. Overall, enjoyed my stay. The check in time needs to be improved though.",July 2022,NA
Dave K,Jul 2022,5.0 of 5 bubbles,Cebu City Monthly Expats Dinner with 200 friends from around the World.,"We eat here 3-4 times a year and recomend Marco Polo for friends and family. 1st Class restaurant and hotel. Their buffet is memorable including Sushi, US Beef and occasionally Turkey.  Breakfast has loads of bacon and omelets, European Muesli and yogurt with fresh fruits and salads.",July 2022,NA
rmcreer,Jul 2022,5.0 of 5 bubbles,nothing beats marco polo,"marco polo never stops to amaze us with quality service and sumptuous meals despite the affordability. At less than 4000 pesos you get to enjoy their spacious room with bath tub,  exercise in their gym, enjoy quality family time with their pool and most especially dine at their restaurant which offer high class and varied cuisines.",July 2022,NA
Paul W,May 2022,5.0 of 5 bubbles,"Excellent service, clean and modern, nice pool and great location","Really enjoyed our 1 night stay at Marco Polo. Great hotel with friendly staff, very nice pool with separate area for the young kids and babies, good location to visit all the sights and sounds of Cebu city (recommend grab cabs) and easy on site parking. We were there with 4 couples and 4 children aged 1 to 4 years old",May 2022,NA
slpp2022,May 2022,5.0 of 5 bubbles,Business Travel,"Serene place for relaxing not too far away from the city. Food are good and prepared upon order, it may took some time for waiting.Friendly staffs.Room is spacious enough for family and friend, very comfortable.Read more",May 2022,NA
markwilramos,May 2022,5.0 of 5 bubbles,Great,Great stay will book again. Hopefully more promos and buffet on weekdays. Better also add purifiers in the rooms. Above all everything was smooth and fine.stay with my family they enjoy the stay in marco,May 2022,NA
Stay472148,Apr 2022,4.0 of 5 bubbles,Mostly Good..,"Overall i enjoyed my stay ,but was a bit Disappointed to find out that most of your Restaurants were closed and Breakfast Buffet is available only on Weekends.Plated Breakfast was ok.The Pool was great!!!",April 2022,NA
BoardingPass817759,Apr 2022,5.0 of 5 bubbles,MARCO POLO PLAZA,"Good ambiance, view and over all experience is superb. Plan to visit again for business purposes. The food is great especially all the dessert. Maybe next time they can serve other drinks other than juice but it's okay.  Thank you!",March 2022,NA
how1e,Mar 2022,4.0 of 5 bubbles,Recovering from pandemic?,"I have stayed here many times over the last 4 years with partner (and now daughter as well). We have tried all the main hotels in Cebu City and Marco Polo has always been our preferred choice, the main reasons being; clean rooms, good staff, food quality, overall ambience and space, swimming pool and evening entertainments.This is our first trip here since the pandemic and I have to say that whilst still good, it's not what it was. I don't like the fixed plate arrangement at breakfast vs full buffet Monday to Friday, I presume (hope) it's due to current lower visitor numbers. And if I am really honest some of the staff clearly give preference to locals as opposed to 'visitors'. Evening entertainment now consists of some piano playing. I play myself so no issue, apart from the lack of ambience which the bands used to generate. The typhoon caused some damage to the outside of the building, I am surprised it's not yet been fixed and some of the rooms could do with a little updating.I still give it 4 stars as I would not say it's average, but I would say it's not quite to the standard it used to be.",March 2022,NA
chique13,Mar 2022,5.0 of 5 bubbles,Excellent Stay,"My family and I have an excellent overall experience during our three days stay in Marco Polo Plaza Cebu. So, for those who are looking for a place to stay in Cebu, I recommend this hotel, you will not regret staying here.",March 2022,NA
OniDal,Feb 2022,5.0 of 5 bubbles,"The staffs are all splendid starting from guys who handles email,they are knowledgeable  accommodating w/ my question","just unwinding with my day off since I used  the voucher that I've won from my Company.For real all of the staffs are great,approachable and nice.Starting from people and manager who handles email they answered my queries,more people like you are needed.",February 2022,NA
Mikaeel1234,Feb 2022,5.0 of 5 bubbles,Wonderful staycation,Thank you so much marco polo hotel for giving me a wonderful vacation and the hotel staff is so attentive with all our needs and wants with a very fast services i hope to see you again in the near future!! Kudos!!,January 2022,NA
marinavillanueva6370,Feb 2022,4.0 of 5 bubbles,Very Good,For quarantine purposes only. The management of the hotel was been able to serve the best accommodation. I only have 2nights and 1 day. But the thing that stan me was the food accommodation. And thank you your services.,January 2022,NA
josephrivo15,Jan 2022,5.0 of 5 bubbles,Great experience 😁,It was a good experience for me .. thankyou very much especially to all the staff they are so very kind .. that's why I'm going to plan to take a vacation again here .when  I come back again to the Phil.  I'm OFW 😇😇😁God bless,January 2022,NA
denverdeseo1995,Jan 2022,5.0 of 5 bubbles,Good,Everything is perfect while I'm staying in hotel and the staff is helpful to all ..thank you Soo much Marco polo hotel cebu.. amazing experience I will recommend your hotel to all my friend who travelling in Cebu..,January 2022,NA
Jackson A,Jan 2022,5.0 of 5 bubbles,Excellent Customer Service,"We stayed in this lovely beautiful place as a quarantine guest. We as OFW, often travel for working abroad (offshore seabase) then going back home for vacation have been repeatedly quarantined to different hotels in the philippines during this pandemic and I must say there's big difference of hotel experience compared to others. Upon check in you feel safe because they are strictly observing safety health protocol. The room was clean, sanitized and elegant as expected. With such basic service like foodration, I and our group were very satisfied and happy. We were treated really as important guest, with their courteous staff, they make sure by calling you in your room that we have all the things needed. Thank you very much for your excellent service and taking care of us, to the management and the crew. I strongly recommend to please visit and experience world class hotel service Marco Polo Plaza Hotel has to offer.😊",January 2022,NA
kirk031154,Jan 2022,5.0 of 5 bubbles,Best Service during crisis and pandemic ever!!,We stayed at Marco Polo Plaza Cebu 21 Dec 2021 to 04 Jan 2022 and could experience an unbelievable service of the Marco Polo Team.There is nothing to improve!! You cannot do better than 200%. Director Connelly and Chief Ex Cook Joanito and his whole team did during times of crisis pandemic and Typhoon Odette/Rai an extraordinary excellent job. They made us feel at home.,December 2021,NA
Jetsetjo,Jan 2022,5.0 of 5 bubbles,Excellent service,"Great food, great customer service. They have dealt with the aftermath of super typhoon typhoon Odette very professionally and did the best they can with constant communication and care for their customers.",January 2022,NA
Andrew R,Jan 2022,5.0 of 5 bubbles,Quarantine made easy,"I quarantined at Marco Polo last Dec.28- Jan. 2. And everything was smooth and at par of what a 4 star hotel should be. We were looked properly looked after, and what i thought would be a very long isolation turned out to bw bearable since the room given to me was big and filled with everything i need including 6.6 liters of drinking water, and toiletries. Indeed very highly recommended!!! And did i mention that the food ration was great too! Kudos!",January 2022,NA
pascuajakemark,Dec 2021,5.0 of 5 bubbles,Glamorous,Very carefully during the typhoon Odette cause they managed to control people to not panic but to keep us safe they care us to keep in a safe place and willing to protect from dangerous and well genuine,December 2021,NA
abegailalfar,Dec 2021,5.0 of 5 bubbles,With a personal touch,"One of the manager of Marco Polo is known to me. Despite even in his off days and despite he is not in the function technically to book and check on the pleasure of the stay, he never fails to accommodate inquiries on room availability, project price and activities and always candidly unexpectedly does always drop in are you guys there already and how was the stay? it only shows the quality of service and compassion to taking care of their guests how they are as hoteliers at Marco Polo",November 2021,NA
marcovicente2288,Dec 2021,5.0 of 5 bubbles,One night in cebu,Very good hotel accomodation ang the location is good for visitors..the view is very nice since its located on the higher ground...hope to visit again your hotel ang thank you for your good ang warm wellcome during my stay...,November 2021,NA
maelynreyed28,Nov 2021,5.0 of 5 bubbles,Marco Polo Plaza Cebu,Excellent Services and highly recommended for my friends and family. Safety and peaceful place for vacation. For cakes and coffee very affordable without compromising the quality. The pool service crew was very friendly and he is making sure that the guests are safety withing the pool area.,November 2021,NA
blueberry920,Nov 2021,3.0 of 5 bubbles,Mixed Bag,Service was excellent as it always is in the Philippines. Room was quiet but very uncomfortable. Your hotel is in a good location in Cebu City. The breakfasts were wonderful. They even substituted oatmeal a couple of times in one of our breakfasts per request. The dining was only adequate. If you didn't have a very good salmon dinner on the menu it would have been sub par. The piano gal was quite good. The pool experience was good as well. I wanted to give my new family a nice memorable experience. Unfortunately it will be remembered mostly for the cold showers and warm refrigerators.,November 2021,NA
angelique b,Nov 2021,5.0 of 5 bubbles,It was good and nice!,"It was good and nice! Thank you!  i hope i will come back next time when i got vacation leave from my work in United Arab Emirates. and i like the view from my room in hotel, thank you the staff for giving from the breakfast lunch and dinner. nice nice",November 2021,NA
Lor25,Nov 2021,5.0 of 5 bubbles,My BaiCon InFest 2021 Experince,"Thank you, Marco Polo for the experience! It was definitely one for the books! Everyone was so accommodating, friendly, and responsive to our requests. You are part of the success of our event. Highly recommended if you wish to have events as well.",October 2021,NA
gab753,Nov 2021,5.0 of 5 bubbles,Official BaiCon InFest 2021 Home,"We truly loved our experience in Marco Polo Plaza Cebu - definitely one for the books! We stayed in the hotel from October 28 to November 1. Check in and check out was flawless. Food was really good. Function rooms and guests rooms were clean and sanitized. Staff were helpful and friendly. Overall, Marco Polo Plaza Cebu exceeded our expectations in terms of service and experience. Looking forward to next year's BaiCon still with Marco Polo!",October 2021,NA
RAZER3rd,Nov 2021,5.0 of 5 bubbles,Great Stay!!!!!! HUNDRED PERCENT WOULD RECOMMEND,Great hotel and the staff are also great! CARPETS EVERYWHERE. BATHROOM IS BETTER THAN MY WHOLE APARTMENT COMBINED. Great for out of town business trips or family leisure. Haven't tried the pool yet but heard it was also great!,October 2021,NA
ivan225,Nov 2021,5.0 of 5 bubbles,Marco Polo Experience,"My overall experience was really nice. This hotel is really comfortable and the food taste really good. Plus, the employees are really kind which makes the stay even better. It was worth it and I hope I can visit again soon.",October 2021,NA
kit232021,Nov 2021,5.0 of 5 bubbles,Short staycation at Marco Polo,"It was my first time staying at Marco Polo Plaze Cebu. The service they had was great. The food was good, and I liked the ambiance. It is relaxing indeed. I'd love to try their pool, but I wasn't for some reason. Maybe next time.😊",October 2021,NA
abi926,Oct 2021,5.0 of 5 bubbles,Quarantine Stay,"Thank you very much for the kind assistance you have provided with our family. I would like to commend the management for the smooth flow of process since we arrived last Oct 23. And the great help of your staffs from housekeeping,concierge,operators up to your marshals during our quarantine stay here. Especially Ms Netsie, the hotline operator who is always knowledgeable on answering all our queries and the process of our stay. She always makes a follow up call to check up on us as well. Kudos to the chef on your restaurants for providing delicious meals too! We enjoyed almost all the food we ordered through your hotel. Stay safe and God Bless!",October 2021,NA
Mike,Oct 2021,4.0 of 5 bubbles,A Weekend in the Mountains,"Marco Polo is nestled on the mountainside and is a perfect jump off point and rest stop if exploring the mountain tops of Cebu. It boasts comfortable accommodations, friendly staff, good food, and attractions such as La Vie Parisienne, Serenity Mountain Cafe, and Top of Cebu within easy reach. It offers good value for money to boot. I would definitely stay here again.",October 2021,NA
RhiamBahena,Oct 2021,5.0 of 5 bubbles,Our Wedding Anniversary staycation,Happy to have chosen Marco Polo to celebrate our 2nd wedding anniversary with my husband. They gave us a free room upgrade. That’s so sweet of them. Definitely coming back. All of the staff are very friendly and accommodating too!,October 2021,NA
nemenciomanuel,Oct 2021,5.0 of 5 bubbles,Personal review,"Employees of Marco Polo Hotel Cebu City are professionals,.friendly and very accommodating people.The place is so nice and organized..Not hesitate to recommend this Hotel to anybody..The prices are reasonable..",October 2021,NA
azillaz08,Oct 2021,5.0 of 5 bubbles,My accomodation c/o OWWA.,"To OWWA Cebu. Thank you for assigning me in Marco Polo Hotel. I had a comfortable stay.I enjoyed the food. Plus, diswashing liquid,sponge and detergent is available to use. Keep up the good Job OWWA and Thank you Marco Polo Staff as well",October 2021,NA
