Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
elenadatoon49,Sep 2018,4.0 of 5 bubbles,Radisson Cebu experience,"It was a very good experience staying at Radisson  since SM was  just a footstep away from the entrance of the hotel .  no traffic, you can really maximize your time to do all the shopping at SM  anytime . the lobby is wide and beautiful and the staff were very much accommodating. the food was also good.",September 2018,NA
Melanie A,Sep 2018,5.0 of 5 bubbles,Great service!,"Thank you for sending us a celebratory cake! Special mention to April of Pool who is consistently very engaging and always anticipates our needs. Pls remind the staff to be cautious when using the door next to 1208, we were awaken by banging of door.",September 2018,NA
Heng Boy,Sep 2018,4.0 of 5 bubbles,Overall good hotel in Cebu,"Staffs are very welcoming at the entrance and reception. Katherine is very friendly and efficient  when checking me in and out the next day. Room is bigger than normal hotels and clean. Only issue is the pillow, maybe too old. Lobby is huge and need more life. Did not have time to use the pool and gym but they are of decent size. Breakfast spread is normal. Overall a good hotel to stay when in Cebu for biz.",September 2018,NA
jhrhimm,Sep 2018,4.0 of 5 bubbles,"This Hotel...  hm..... first good, second better.","good position, reasonable price, kind staff.I have experienced this hotel twice. This hotel is Very friendly and cool environment for the price.In CEBU, you will not regret if you stay in this hotel.",September 2018,NA
jjigang513,Sep 2018,5.0 of 5 bubbles,Radisson blu,It is close to shopping mall also this is best position especaily moving to another islands when traveling by port and all of the staff are friendly Breakfast was also very fresh and good I think it is best place in cebu city,September 2018,NA
gaildelosreyes,Sep 2018,5.0 of 5 bubbles,Overall Satisfied,"I had a great experience with your hotel though I only slept there for 2 nights and mostly I was out for work. but during my stay, all staff were very friendly and accommodating. the amenities and rooms are clean and conducive. the pool is kid friendly. the food is good. the function rooms are also nice. I had a chance to tour around the hotel on my last day and I haven't seen any flaws and would definitely recommend the hotel to other colleagues. though when we are travelling to Cebu we usually book at Radisson even our quarterly events for we had been accommodated properly.",September 2018,NA
docrommel2001,Sep 2018,5.0 of 5 bubbles,Best place to stay in Cebu,"Courteous and friendly staff, fast check in. I ordered room service and the food was great. Wide variety choices in the breakfast buffet.Room was good, bed was comfortable. Location is very convenient.",September 2018,NA
hazielcarpio,Sep 2018,5.0 of 5 bubbles,09172018,I am very satisfied and pleased with the overall experience during my recent visit  stay.The personnel were friendly and courteous making me feel at home and comfortable.The experience is consistent in all aspects during this stay.,September 2018,NA
rabbetti252,Sep 2018,5.0 of 5 bubbles,Memories for life.,"This is an impressive hotel, luxurious, peaceful and comfortable lobby and bar areas, fantastic pool and gardens. Spacious and comfortable rooms with sleep inducing beds.Brilliant location with the worlds largest corner shop SM City.A breakfast buffet that provides an enormous range of quality foods (including delicious Filipino mango). The Radisson has one thing though that surpasses all these things, the staff, who are without doubt its’ biggest asset. If you like to feel at home while at the same time be made to feel really special then the Radisson Blu is for you. The skill, professionalism and friendliness of the staff is unsurpassable.We stayed twenty nights and enjoyed every minute.",August 2018,NA
alexa162016,Sep 2018,4.0 of 5 bubbles,Exploring Cebu,"Staying in this hotel for second time. i stay here only for my last night in Cebu for shopping in Sm, before i fly back to Boracay. But for sure i will always go back in this Hotel and reccommend this to my family and friends. over all stay is perpect.",September 2018,NA
Kieth J,Sep 2018,4.0 of 5 bubbles,Recommend ,"I recommend this place. It is very good. Relaxing and enjoying place. You can go swimming, you can go clubbing and you can relax. Also you will enjoy food here. They are offering memorable experience. The staffs are also good and accommodating.",September 2018,NA
Carolina l,Sep 2018,4.0 of 5 bubbles,Ms. Carolina Lourenco,"I loved the experience, the location was excellent and the staff very friendly. The breakfast was really good as well as the buffet.My room was very comfortable and clean, the swimming pool was amazing as well. I would come back for sure.",September 2018,NA
mitchdefensor,Sep 2018,5.0 of 5 bubbles,"Best location, valj for money hotel",We had a very pleasant stay at this hotel. We have stayed here once a year for the last 3 years and we would like to keep coming back because it's always a pleasant experience everytime. The staff are very accommodating especially the housekeeping and the buffet breakfast staff. Breakfast has always been a gastronomic delight with a very wide selection of delicious cuisines that even my very picky 5 and 9 year old kids were having seconds! Will definitely go back again next year!,September 2018,NA
zoulous a,Sep 2018,4.0 of 5 bubbles,Great hotel in town,For 2 nights stayed - we experienced fantastic personalized services. the room was so clean and had excellent amenities. Slept very well comfortable bed and breakfast was very nice too - great hotel would recommend to anyone.,July 2018,NA
keith l,Aug 2018,5.0 of 5 bubbles,Best hotel in Cebu,"New, spacious hotel that would be home in any major metro. Clean and new, Excellent suites and amenities. Fitness center nice, pool a bit subject to external road noise and pollution. Spa has great masseuses, staff available and friendly 24/7.",August 2018,NA
dlim38,Aug 2018,4.0 of 5 bubbles,Nice hotel for the price,"Hotel is in a good location next to a mall, but there is a lot of road noise.  Hotel is also located next to a container port which detracts from the overall hotel environment.  Food quality is good for the price point.  Pool area a little small and noisy since it is next to a major road",August 2018,NA
Aries L,Aug 2018,5.0 of 5 bubbles,Blu,"I always come here when I stay in Cebu and the hotel continues to perform outstanding customer service. The rooms are showing their age and the hotel is in the process of updating rooms. Expect them to continue to delivery on exceptional customer service, room quality and overall amenities",August 2018,NA
Nakita C,Aug 2018,1.0 of 5 bubbles,Horrible,This hotel was horrible. I changed rooms three times in less than a week I checked in on the business level which was horrible. Room was tiny and there was no sitting area. I was due to stay there for a month. Bed linen was dirty and had to contact guest service several times to have them change the sheets. Went to open my room door and it literally broke. The door was stuck open and would not close so had to change rooms again. The hote has a bad smell at certain floors due to renavations. It is not worth the money at all. Outside of he hotel looks great. Lobby is very deceiving. When you ge to the floors and your room it is horrible!!!!!!,August 2018,NA
JecelG,Aug 2018,5.0 of 5 bubbles,I LIKE THE POOL!,"First of all, the surrounding view at night is mesmerizing! The location of the pool is just perfect. It looks cute. The reception hall is really large and the staffs around are super kind. I will definitely be coming here again and again. :)",August 2018,NA
xtinekaye,Aug 2018,5.0 of 5 bubbles,Surprise birthday celeb and company Awarding ceremony,"I was one of the committee for our company's Service Awards Banquet held last Aug. 10, 2018 and also we prepared a birthday surprise to one of my co-committee and also a close friend of mine wspecially to the SQUIDS squad... it was such a success and superb awarding night.. everyone had so much fun and enjoyed thw entire event. While on the later part, we also had fun when we showed the surprise to our friend. Overwhelmwd with the surprise. Spend a night at the hotel with great experience.",August 2018,NA
AllanYin,Aug 2018,5.0 of 5 bubbles,My TOP favourite hotel in Cebu City,Truly a hotel continually striving to enhance service quality and ambience. Situated at a good location beside SM City Mall where you can shop all day long. Staffed with highly professional and courteous service crew compounded with homely hospitality and friendliness.,August 2018,NA
moelacierda,Aug 2018,5.0 of 5 bubbles,Very convenient location. Great service.,"Firstly, the check-in was a breeze. The check out was even quicker, it took just about 1-2 minutes, how fast was that!  Our room was spic-and-span clean. And the hotel front desk allowed us an extra 1 hour late checkout.",August 2018,NA
Integrus,Aug 2018,5.0 of 5 bubbles,Nice new hotel,The hotel is strategically located as it is near downtown and beside a huge mall.  It is relatively new and most amenities and restaurants are quite new.  The room is quite big and very clean. The bed was very comfortable and very clean.  The view from the room doesn’t offer much as I am not a fan of urban city view.  The toilets are very clean and the towels are new.  There is a small safe in the room and a mini ref. Overall our stay was very pleasant and comfortable.,August 2018,NA
VIVEK S,Aug 2018,5.0 of 5 bubbles,Jyoti Singh Butola,Thank you Jyoti for preparing scumptious indian food on 18th August for the independance celebration we had at Radisson..Appreciate all your efforts. You made us experience so many varieties home away from home...Dilse Shukriya.,August 2018,NA
tarun a,Aug 2018,5.0 of 5 bubbles,Excellent food by Chef. Jyoti Singh,Amazing Indian cuisines prepared by Chef Jyoti Sing during the indian week! My family loved the food. Good variety and all dishes were prepared well!   Food here is fantastic with good portions.  Excellent value for money.Staff  management very helpful and friendlyRead more,August 2018,NA
Wolfgang Weber,Aug 2018,4.0 of 5 bubbles,Good Hotel I can recommend,"I was the first time is this nice Hotel. The interieur and room are like typical business hotels. The breakfast has a huge selection, the hotel offer in the evening live music in the lobby. Outside next to the pool is a bar where you can have a drink and to eat small things. It a good Hotel with reasonable prices and services. I like it.👍🏼",August 2018,NA
Cristopher G,Aug 2018,5.0 of 5 bubbles,Splendid experience always,"It's our 3rd visit to this excellent international chain hotel.We stayed for an overnight during our first visit the rest, we just had food.Aileen from the lobby lounge is an asset,exhibiting excellent guest service.God bless Radisson Blu Cebu",August 2018,NA
Elizabeth W,Aug 2018,5.0 of 5 bubbles,The most amazing staff awards go to....,"The hotel itself is amazing and the beds are so very comfortable BUT what really makes this place the best are the entire staff! Everyone is so very nice and always go ABOVE AND beyond for you. They go out of the way to make you happy and make sure you are always having a good stay. Extra special people I want to thank are at the restaurant, Ferria! We have gotten to know then so well that I feel honestly depressed to be leaving radisson Blu! Many hugs and thank yous to Oliver, Kenneth, Ralph, Neil, Jolleen, Alladin, Joven, Mika, Mary Rapunzel, Dasel, and Ian! So many more names but the breakfast crew are the best!!! Thank you for the best 45 days in Cebu!",August 2018,NA
Happy Tourist,Aug 2018,3.0 of 5 bubbles,"The Hotel is great, some staff need more trainning.","The hotel is probably one of the best in the city, but it has some shortcomings. Coffee machine in business class rooms is not always available. Ms [--] front desk manager is rude and unable to address guests issues properly. She lacks soft skills and business acumen to inform, communicate and make sure situations are satisfactorily handled. She should not be in that position until more trainning and experience is gained. It’s unfortunate because the good work of service of the rest of the great staff gets jeopardized  by the poor handling of one who as a manager, should be expected to excel and mitigate platinum business guests satisfaction.",August 2018,NA
vijujessgirao,Aug 2018,5.0 of 5 bubbles,Happy Business Traveller Experience,Very friendly and attentive staff. They're good with predicting guest needs and transforms an otherwise difficult travel and work agenda into a pleasurable visit.I totally enjoyed it in Radisson Cebu.,August 2018,NA
mattbrewer0477,Aug 2018,5.0 of 5 bubbles,"Wonderful experience with a fantastic guest experience! The staff are all wondeargue, but Arpie and Marvin truly go abov","Wonderful experience with a fantastic guest experience! The staff are all wondeargue, but Arpie and Marvin truly go above and beyond to make you feel special!! Will definitely be staying again when I return!",July 2018,NA
cosmopolits,Aug 2018,5.0 of 5 bubbles,A short review of the gym at Radisson ,We stayed in the Radisson also because of the gym. And we were not disappointed. A spaceful and very well equipped studio with personal trainers on site. They are very well trained and will show you how to do your exercises correctly. Water and towels are also available in the gym. We are looking forward to our next workout at the Radisson gym!,August 2018,NA
Leona G,Aug 2018,5.0 of 5 bubbles,Staff is wonderful!,"Enjoyed our stay at Radisson Blu Cebu.  Pleasant experience at the Fiera restaurant during breakfast.  Neil Villaflor, Ralfie Gestopa, Sharia Baynosa made us feel welcomed and special.  Service with a smile and very accommodating.  I asked if they had a newspaper and they brought one immediately to my table.  Felt very relaxed reading my paper and eating breakfast.  Staff is wonderful. Thank you.",August 2018,NA
Ace Y,Aug 2018,5.0 of 5 bubbles,Great stop in Cebu for work,Stayed here for a business trip. The room was huge and came with the usual iron equipment and desk for work. The bed was king sized and huge for a single person. Blanket was so nice and pillows were so comfy. Most convenient aspect of this hotel is that its just beside an SM Mall. Do note though that SM closes at 9pm on Monday-Thursday. There is an exit on the right side with a roofed shelter so you dont get wet when going to the mall while its raining. The breakfast spread was also fantastic as expected from a good hotel.,July 2018,NA
Charles Reynes,Aug 2018,5.0 of 5 bubbles,A beautiful hotel and Great Staff,"Our time spent at the Radisson Blu Hotel was amazing! My Aunt went from states and had a Silver Reunion with her nursing batch mates and stayed at the hotel for 5 days. We really enjoyed our stay, the staff was very accommodating, the food are superb! I would like to commend the staff at Feria - Alexine, she is so friendly / indulgent and welcoming! Such a wonderful experience for us. It’s absolutely delightful to stay here and we will return very soon! ☺️👍",July 2018,NA
villarosasandro,Aug 2018,5.0 of 5 bubbles,Great Hotel,I find this hotel good for business meetings and stay on vacation due to its very nice ambiance and with nice employees. Veey accomodating and friendly people. The foods they serve also  astoundingly good with different variety you can choose. If you want to shop it is very near to SM City for just a few step you can be already at the mall.,July 2018,NA
Paul M,Aug 2018,5.0 of 5 bubbles,5 star hotel,"Loved my stay at this well run hotel, the staff the service all excellent, the rooms are very clean the bed is amazingly comfortable, also the bathroom is again very clean and large, swimming pool area is beautiful again the staff down at the pool very friendly, I would definitely come back to this hotel in the very near future thank you radisson blu",July 2018,NA
Rads1663,Jul 2018,5.0 of 5 bubbles,Overall fantastic experience,"This is a fantastic hotel the staff is incredible, rooms are great, you are right next to a large Mall for shopping and you can't leave without getting a massage. 2 hours for $50 US that's a pretty good deal. I recommend Irene but they are all wonderful.",July 2018,NA
Andrew N,Jul 2018,5.0 of 5 bubbles,vacation 2018,"Our stay was short but we had an awesome time. The place is beautiful. Loved the huge lobby. Like the size of two basketball courts... ok, maybe I'm exaggerating but it looked like it. FERIA is the place to be. Bfast buffet was amazing. Joven David and the staff were excellent. Anticipated and provided us with everything that we needed. 5 star.",July 2018,NA
allover P,Jul 2018,4.0 of 5 bubbles,excellent with the already known caveats,"I can only echo many of the reviews on here so I keep it short: Good spacious room, fast wifi, a bit of a trek to the centre, no benefits whatsoever for Gold card holders, convenient mall next door for food and supermaket. I can add: quick wifi, good selection of TV channels but TV image quality not the best, spacious gym but a bit empty so wished they  put more equipment in there",July 2018,NA
jomar845,Jul 2018,4.0 of 5 bubbles,staffs were great,Maganda din yung pool as well as sa gym. Will go back and would like to thank kenneth. Job well done bro and continue providing great service.  I will really recommend this hotel and maybe a solution be made for he hotel entrance here's lots of mosquitoes and flies. Bu he inside is great and their service as well.,July 2018,NA
Flame U,Jul 2018,5.0 of 5 bubbles,More than Nice Hotel,"The place is modern, spacious and clean. Not to mention fancy. We got upgraded during our stay and got an extra office space. The staff are polite, courteous and professional. Would like to mention the waiter Neil V. in the restaurant who anticipated my needs. For some reason he knew I haven't been back in the Phils. and delighted me with mango, suman and sikwate. To me that was so special (because I didn't have to ask for those.) Overall everyone is so nice, from the bellboy to the receptionist ladies to the valet. Kudos for making my stay a wonderful one!",July 2018,NA
Timmy Benedict,Jul 2018,4.0 of 5 bubbles,The crew are friendly and courteous.,The room we stayed in is comfortable and clean.  The Housekeeping provided us extra pillows when my wife requested.  The gym equipment is limited but the one who assisted me is courteous and helpful. The breakfast buffet is vast in choices.  We stayed for 3 days and 2 nights so we didn't get tired of their breakfast choices.  The hotel is near SM Mall so we can grab snacks and buy the stuff that we need.,June 2018,NA
fleur1711,Jul 2018,5.0 of 5 bubbles,great experience,"I was completely satisfied with the services provided, cheerful and very friendly staff and gastronomical and sumptuous foods. I really recommend this hotel. The location is just a walking distance from Sm. Give a try!!! :) :):)",July 2018,NA
Nir G,Jul 2018,4.0 of 5 bubbles,Boring city nice hotel,"The hotel located close to the sea port, near SM mall.Great facilities, the richest breakfast we have ever had.Big pool, and nice health club.The only problem is the city, except a base to trips outside the city, there is nothing to do .Read more",July 2018,NA
lvdclito,Jul 2018,5.0 of 5 bubbles,A MARVELOUS WEEKEND,"Every time we travel to Cebu with friends, we always stay at the Radisson Blu. This is hotel of choice for its great location, service and friendly staff.  We have seen some of the newer hotels around town, but we feel very comfortable and at home staying in Radisson Blu.",July 2018,NA
Chickenlips79,Jul 2018,5.0 of 5 bubbles,A good choice!,"This hotel is a very nice hotel in Cebu, probably the nicest in the city as far as amenities and facility. We booked a business class room which was spacious and very comfortable and clean. The staff were all amazingly friendly and helpful. The location is right next to a huge mall which makes it very convenient to get your travel SIM, exchange money, and pick up souvenirs. Other than that the hotel is right across from a shipyard and there really isn't anything to see within walking distance. The buffet in the hotel is good with a huge selection but it isn't anything great. The spa in the hotel is extremely nice and worth a stay. I can't really say anything bad at all about the hotel and it is a great choice.",July 2018,NA
mccoycassidy11,Jul 2018,5.0 of 5 bubbles,Great experience,"I had a fantastic stay at this hotel. The staff was extremely friendly and hospitable. They would even remember my name, drinks I liked, and where my group usually sat in the dining area. They went above and beyond my expectations!",July 2018,NA
Ma Mitze T,Jul 2018,5.0 of 5 bubbles,Excellent stay,"Been my go-to hotel everytime I am in Cebu for vacation. As a member, I make it a point to stay here with my family. The service of the staff is commendable esp. the front desk, lobby and room service. Shoutout to Aileen /lobby staff who efficiently assisted us with our request for my nieces' birthday, it was very memorable and also to Jason the duty manager , excellent service as well. Thank you! Radisson will always be my favorite hotel here in Cebu City.",July 2018,NA
Czarena A,Jul 2018,5.0 of 5 bubbles,Wonderful experience ,Thank you to all the staff of radisson blue who are very accomodating.we made the right choice to stay in your hotel.job well done also to all your booking staff because transacting with them online was very smooth they see to it that all my requests will be noted and they reply bery fast to emails and inquiries.keep up the great job radisson blue staff.we will surely be back😁,July 2018,NA
angieh996,Jul 2018,4.0 of 5 bubbles,Very good hotel,"I chose this hotel because it is in a location that worked for me. It is a convenient location from the airport, city centre and the port. I know I will be guaranteed a clean hotel room and a friendly service.",July 2018,NA
KayeKathrine P,Jul 2018,5.0 of 5 bubbles,SPA ESC,"Was in Cebu, we stayed at Radisson Blu for 3 days. The hotel and its property is nice. The staff is very friendly.  Food was great and SPA was awesome. Ask for Irene! She gave me a great therapeutic massage!",July 2018,NA
kadler0174,Jul 2018,5.0 of 5 bubbles,Great hotel for business trip,Was in Cebu for business and stayed at Radisson Blu for a week.  The hotel and its property is beautiful.  The staff is very friendly and the rooms are large and very welcoming.  The beds are very comfortable.,July 2018,NA
Toni W,Jul 2018,5.0 of 5 bubbles,Great stay! ,We stayed here for one night. Lovely spacious room. Big bed- comfy- pillows were a bit soft but that’s just personal preference I suppose. Great services and amenities. We had a buffet lunch and breakfast- great choice of foods and drinks. Fabulous. It is quite pricy but that is to be expected in a 5 star hotel.,July 2018,NA
McDubP,Jul 2018,5.0 of 5 bubbles,"Amazing hotel, centrally located, and the most helpful and smiling staff.","Centrally located, world-class hotel that exceeded my expectations. Been to different hotels around the world and by far Radiison in Cebu is always my number 1. Staff are excellent. Cleanliness is impeccable. The food and the ambience are just amazing. I will be back again and again",July 2018,NA
Abraham913,Jul 2018,4.0 of 5 bubbles,Good Place for a Business Hotel,"Arrived Night Time had a quick check-in ordered some room service but took more than what is promised on the time . wi-fi also slow. Has cool air-con though and staffs are very friendlly, helpful and professional",May 2018,NA
MikkiLicop,Jul 2018,4.0 of 5 bubbles,Good for a business trip.,"The value I paid was the same amount I paid for Richmonde Hotel in Iloilo but I have to say that Radisson Blu is better because the room is better, the breakfast buffet is one of the best in Cebu, the hotel is very spacious and the airconditioning is good.",July 2018,NA
jamieshelton55,Jul 2018,5.0 of 5 bubbles,Wonderful accommodations,"I stayed at this hotel for nearly two weeks on a work trip. After a few days of being there, I was greeted by name by many staff members. Every staff member I interacted with was courteous and professional. I appreciate the added security entering the hotel property through the driveway as well as the main doors to the hotel. I was working night shift during my stay and while the breakfast buffet was my evening meal, there were more than enough options. My stay was wonderful and I definitely would recommend.",July 2018,NA
Nicole C,Jul 2018,5.0 of 5 bubbles,Business Trip to Cebu,"The Radisson Blu in Cebu is an amazing hotel. From the wide variety of food offered  in their restaurant, to the quiet, peaceful retreat sitting poolside to the live radiating music that flows through the lobby in the evening, there was never a disappointing moment in this atmosphere. Every single encounter with any and all of their staff was pleasant. The hospitality at this hotel is unlike any I’ve ever experienced. The women wear beautiful blue ball gowns, while the men wear sharp attire to match. The premiere room and business lounge were exceptional as well. And I can’t forget Maci in the Spa who gave the best massage I’ve ever had!!! Whether traveling on business or for vacation, this is the place to stay!",July 2018,NA
Mattie D,Jul 2018,5.0 of 5 bubbles,Great Hotel,"Great hotel, room service was wonderful, everyone was very hospitable. No complaints here! The breakfast bar had a wonderful selection and the executive lounge was great to wind down in. The pool area was always clean and welcoming.",July 2018,NA
LHRBenz,Jul 2018,5.0 of 5 bubbles,Cebu surprise,"Had a last minute business trip to Cebu and a colleague booked this hotel.  What a good surprise this was.Executive level lounge was excellent with both breakfast and evening drinks, hotel had a nice restaurant and was definitely the best in Cebu.",May 2018,NA
Kenneth M,Jul 2018,5.0 of 5 bubbles,Radisson Blu Cebu,What a fantastic experience staying at this hotel.From the moment you entered you were treated very special.From the GM down everyone was extremely courteous and could not do enough to assist you with your requests,July 2018,NA
Chetan Jain,Jul 2018,5.0 of 5 bubbles,The best hotel in the whole of Philippines 🇵🇭,The best hotel to stay in Cebu Philippines. The hospitality here is amazingly impressive. Every thing about this hotel is mind blowing. I just loved the staff there. I give them 💯 on 💯. I would love to stay here again. And anybody visiting Philippines should try this hotel once.,February 2018,NA
Julie A,Jul 2018,5.0 of 5 bubbles,Very Nice,This hotel is a 4 stars. Very nice inside and have a big lobby. Very clean and has a yard in the back.  It’s accessible location and next to the mall called SM City (old one) . Airport is like 30 minutes drive and pier is just 5 minutes drive.  The rooms are big and clean. The restaurants big and  offers different foods for different nationalities.  The vibes of this hotel is nice. We stayed twice already in different times and would love to stay again.,February 2018,NA
Julia,Jul 2018,5.0 of 5 bubbles,"Excellent Staff, Delicious Food  Fantastic Location","This review is much overdue.  We stay approx 6-7x a year at the Radisson Blu Cebu and it feels like our 2nd home!  Everyone is so welcoming - with thoughtful touches that make us feel special and cared for.  Really outstanding staff across all areas - at the entrance, reception, restaurant, the luggage team, the Spa and at the Club Floor.   We never have problems, the location is fantastic for shopping  all the main tourist sites and the food delicious.  The hotel is quiet, has a fantastic swimming pool and the breakfast buffet is far superior to anything else on offer in Cebu.  The Spa is good and there is a v large gym area.   We usually stay at the Club Floor and highly recommend their Premier or Executive Suite for a special weekend treat.",July 2018,NA
MikkiLicop,Jul 2018,4.0 of 5 bubbles,Good for a business trip.,"The value I paid was the same amount I paid for Richmonde Hotel in Iloilo but I have to say that Radisson Blu is better because the room is better, the breakfast buffet is one of the best in Cebu, the hotel is very spacious and the airconditioning is good.",July 2018,NA
jamieshelton55,Jul 2018,5.0 of 5 bubbles,Wonderful accommodations,"I stayed at this hotel for nearly two weeks on a work trip. After a few days of being there, I was greeted by name by many staff members. Every staff member I interacted with was courteous and professional. I appreciate the added security entering the hotel property through the driveway as well as the main doors to the hotel. I was working night shift during my stay and while the breakfast buffet was my evening meal, there were more than enough options. My stay was wonderful and I definitely would recommend.",July 2018,NA
Nicole C,Jul 2018,5.0 of 5 bubbles,Business Trip to Cebu,"The Radisson Blu in Cebu is an amazing hotel. From the wide variety of food offered  in their restaurant, to the quiet, peaceful retreat sitting poolside to the live radiating music that flows through the lobby in the evening, there was never a disappointing moment in this atmosphere. Every single encounter with any and all of their staff was pleasant. The hospitality at this hotel is unlike any I’ve ever experienced. The women wear beautiful blue ball gowns, while the men wear sharp attire to match. The premiere room and business lounge were exceptional as well. And I can’t forget Maci in the Spa who gave the best massage I’ve ever had!!! Whether traveling on business or for vacation, this is the place to stay!",July 2018,NA
Mattie D,Jul 2018,5.0 of 5 bubbles,Great Hotel,"Great hotel, room service was wonderful, everyone was very hospitable. No complaints here! The breakfast bar had a wonderful selection and the executive lounge was great to wind down in. The pool area was always clean and welcoming.",July 2018,NA
LHRBenz,Jul 2018,5.0 of 5 bubbles,Cebu surprise,"Had a last minute business trip to Cebu and a colleague booked this hotel.  What a good surprise this was.Executive level lounge was excellent with both breakfast and evening drinks, hotel had a nice restaurant and was definitely the best in Cebu.",May 2018,NA
Kenneth M,Jul 2018,5.0 of 5 bubbles,Radisson Blu Cebu,What a fantastic experience staying at this hotel.From the moment you entered you were treated very special.From the GM down everyone was extremely courteous and could not do enough to assist you with your requests,July 2018,NA
Chetan Jain,Jul 2018,5.0 of 5 bubbles,The best hotel in the whole of Philippines 🇵🇭,The best hotel to stay in Cebu Philippines. The hospitality here is amazingly impressive. Every thing about this hotel is mind blowing. I just loved the staff there. I give them 💯 on 💯. I would love to stay here again. And anybody visiting Philippines should try this hotel once.,February 2018,NA
Julie A,Jul 2018,5.0 of 5 bubbles,Very Nice,This hotel is a 4 stars. Very nice inside and have a big lobby. Very clean and has a yard in the back.  It’s accessible location and next to the mall called SM City (old one) . Airport is like 30 minutes drive and pier is just 5 minutes drive.  The rooms are big and clean. The restaurants big and  offers different foods for different nationalities.  The vibes of this hotel is nice. We stayed twice already in different times and would love to stay again.,February 2018,NA
Julia,Jul 2018,5.0 of 5 bubbles,"Excellent Staff, Delicious Food  Fantastic Location","This review is much overdue.  We stay approx 6-7x a year at the Radisson Blu Cebu and it feels like our 2nd home!  Everyone is so welcoming - with thoughtful touches that make us feel special and cared for.  Really outstanding staff across all areas - at the entrance, reception, restaurant, the luggage team, the Spa and at the Club Floor.   We never have problems, the location is fantastic for shopping  all the main tourist sites and the food delicious.  The hotel is quiet, has a fantastic swimming pool and the breakfast buffet is far superior to anything else on offer in Cebu.  The Spa is good and there is a v large gym area.   We usually stay at the Club Floor and highly recommend their Premier or Executive Suite for a special weekend treat.",July 2018,NA
tiag0martins,Jun 2018,5.0 of 5 bubbles,best so far,"I come very often to Cebu and tried several other hotels and, by far, Radisson is the best. Prices are within the average, staff is extremely nice, facilities are well maintained, location is convenient",June 2018,NA
chefIpad,Jun 2018,5.0 of 5 bubbles,Excellent stay,"Stayed 2 nights at the Radisson. Had a great corner room and everything about my stay was just excellent! Great breakfast, great gym facilities and the room was large and very clean (wasn’t a fan of their thin pillows). Would definitely stay here again",June 2018,NA
Cheryle T,Jun 2018,5.0 of 5 bubbles,Spectacular stay,Wonderful stay that you must tryPrice wise for a five star hotel Radisson for us is super nice to stay close by with the mall that you can only walk too close to this hotel that you will not spend money for the taxi cab,June 2018,NA
Anurag R,Jun 2018,5.0 of 5 bubbles,Amazing food by Chef. Jyoti Singh,"So here I am at cebu on a business trip and was craving for Indian food. I heard from Indian's residing in cebu about the best Indian cuisine at Raddison and I visited the place to have lunch. Not only the food was yum but I also loved the hospitality by Mr.Singh, he was too humble and delighted us with his words and wonderful delicacies. I visited the place 5 times already and can't wait to get back and meet the chef to order more Indian cuisines. 🙂",June 2018,NA
Mardoqueo M,Jun 2018,5.0 of 5 bubbles,Aldwin best bartender in the world,The whole hotel is great but one of the best experiences you'll have and definitely one of best service I've ever had occurred at the bar inside. Alfred is exceptionally amazing even after three months away when I got back he remembered me and my home state I'm sure he would have remembered my drink but everything on the menu is so good I never ordered the same thing twice.,June 2018,NA
jcgnatividad,Jun 2018,5.0 of 5 bubbles,Awesomeness!,"We stayed here recently with my family and we felt lucky to experience this hotel and the good people. Thank you to Ms. Denise of front desk who shows concern and very approachable, she's also very pretty and really looks nice as an FO agent. Also, to the Feria team for the awesome breakfast, especially to Mr. Joven and Kenneth. Always looks after us and for giving an extra mile for my Dad's food preferences. I also tried their pool area which is good and I enjoyed. Even though I am alone at the pool area, lifeguard or assisitance is still there :) (safety first 👌) I will definitely recommend this place. Thank you Radisson Blu Cebu! ☺",June 2018,NA
Remigio B,Jun 2018,4.0 of 5 bubbles,Amazing stay,"The hotel is located in a very convenient location next to SM Cebu. Me and my wife had a great stay there celebrating my 59th birthday. The hotel staffs are very helpful and professional. The room is well kept and tidy. I would love to stay there again, the next time i visits Cebu.",December 2017,NA
Richard S,Jun 2018,5.0 of 5 bubbles,"First Class hotel, reasonably priced","Beautiful high ceiling room when first you enter the hotel. Clean and comfortable room. Service from all staff very helpful and polite. Great lunch and dinner buffet. There is a mall directly across the street, so easy walking distance which also has nice restaurants. Buy yourself a ""My phone, not Iphone"" for $100 at the mall and then just buy inexpensive loads for internet access and local phone calls if you are going to be there awhile. Most rooms have a pretty view of the harbor/city also. You are only about 1/2 mile from the water. Hotel is close to high speed and modern catamaran terminal (just like Los Angeles to Catalina Island Cat Ferry) if you wish to visit neighboring Bohol Island with it's famous Chocolate Hills and Tazar mini monkey. We like the pool area because of it's nice size toddler pool. About 1 foot deep and lounge chairs near so you can watch your 3,4 or 5 year olds.",February 2018,NA
Andrew C,Jun 2018,5.0 of 5 bubbles,Great stay!,The place is so cozy and just a stone throw away from 1 major shopping center. Staff were very accommodating and pleasant. Really had a great time will surely recommend the place to friends and relatives. Stay was pricey but all worth it!,June 2018,NA
