Opinion,Classification
"Showing signs of neglect,I've been staying here for years. Nice location with plenty shopping around and good security. I am seeing serious erosion of the facility, lacking maintenance and upkeep. An excellent staff.,This beautiful location is lacking basic upkeep. This week I noted my carpet was unclean and shower showing signs of poor cleaning and maintenance.",Cleanliness:Location:Comfort & Facilities
"We are happy and very satisfy to stay at your hotel.,I like the staff they are friendly and kind.the cleanliness of the hotel.,Hope there much more promos.",Staff:Cleanliness
"Fun staycation with family,buffet food choices,The parking ticket expires 15 minutes after checkout. It took us quite some time to load our things in the car and we were able to reach the exit 18 minutes after check out. We had to go inside to re-validate the parking ticket. 15 minutes is not enough when you are traveling with kids.",Staff
"Consistent World-Class Service!,As always, efficient staff -- accomodating, friendly & fast. Amazing food at the Circles restaurant. Excellent service at the Horizon Club lounge.,More variations or selections on the lean hours at the Horizon Club lounge (both days had the same food offerings).",Food:Staff:Comfort & Facilities
"Exceptional,Nice location",Location
"Great but a bit old,The location is good the staff were nice and thank you for the birthday cake for my wife :-) the breakfast was great and a lot of choices,quit old hotel the sofa wasn't good, I got like bug bits on my back I think the need new furniture",Comfort & Facilities:Staff:Food
"The best hotel in Makati !!!,Everything was just perfect !!!,Nothing.",
"Excellent Hotel!,everything,Excellent service LOL!!",Staff
"Superb,the staff",Staff
"Exceptional,Fantastic training facilities",Comfort & Facilities:Staff
"Very good,Location and hospitality.,Staff needs more training to explain about inclusions with the room . My room rate included executive lounge access but during check Inn it was mentioned otherwise. due to which I wasn't able to avail it .",Staff:Value for money:Comfort & Facilities
"Nice hotel,The club room was so comfortable but Club was always busy and we have to go into waiting list,Waiting due to club always full",Comfort & Facilities
"Exceptional,The breakfast buffet was amazing and the service impeccable. They even gave my boyfriend a present for his birthday!,Restaurants open later that 10.30pm",Food:Staff
"Perfect location,The breakfast was fantastic with every option under the sun.,The cost of transportation from airport to hotel was very expensive compared to a regular taxi.",Value for money:Location
"What you need,Delish brekkie. Super comfortable bed. Great service. Good spot. Excellent gym. Very happy.,Wish pool was all night, but I'm sure this would disturb guests.",Comfort & Facilities
"Make sure you double check on what you're paying for.,The area is great if it's your 1st time visiting. Lots of shopping malls, the facilities are nice as well.,Came across a problem / miscommunication with a frontdesk staff. 1st time at this hotel especially in Philippines.1st of all I Had an original booking booked w/ booking.com which cost only $900+. Although an upgrade was offered to us only for a late checkout which sounded nice at the time. From the poor explanation I only understood that an extra $140 (7000php) was being added on top of my original booking. Wasn't informed that the booking was going to be cancelled and put on a new rate upgrade w/ an extra room and all those nice things. I wasn't given a balance of how much I'll be paying later etc.. upon check out saw the expensive bill surprised and just spoke to the mod (manager on duty) and got things settled... the mod was kind enough to give us some discount although it still was an expensive bill. The facilities, staff was nice the experience was great but I do believe that they REALLY need to work more on helping their guest understand more of what they're offering or selling to them if this isn't fixed I'd say that they would be very misleading and probably not recommend their hotel at all to any future friends/family that would visit Manila for vacation.",Staff:Value for money
"Best Hotel in Manila,everything,none",
"Great Place!,Hotel Staff were courteous.",Staff
"Great Staycation,Great Location, great Service,Crowded buffet",Location:Food
"I enjoyed my stay.,The bed was very comfy.,None",Comfort & Facilities
"Exceptional,The location, the food and the staff,Hidden charges and gurantee deposit",Value for money:Location:Food
"best place on a enormous city,Security and close shopping. The pool is,also, excellent",Comfort & Facilities:Location
"Exceptional,The ambiance is perfect.,There's no shaded walkway towards the drug store.",Location
"Avoid the Chinese Resturant.,Liked the hotel and staff. Overall it's a Shangrila.,The Chinese restaurant was awful !",Staff:Food
"Exceptional,Everything was great especially the staff are so friendly.",Staff
"Well-located and run hotel,Bed was great.,Problems with the aircon in my room",Comfort & Facilities:Location
"High class luxury,The big room and excellent facilities. It was a pleasure to stay there.,The bathroom needs upgrade, but it fits the atmosphere of Makati.",Comfort & Facilities
"Great Shang !,Great Room, Great Location",Location
"Good weekend stay.,Best location possible, beautiful hotel and the staff were great! The two year old liked the fresh fruit in the room.,No sign pointing to the elevators.",Staff:Location:Food
"We were welcomed very warmly by Jaiah!,We were welcomed warmly by JAIAH and she was just excellent. She was very pleasant and very accommodating. The gym was awesome.,There were a lot of lady boys and escort girls and it made me feel that I was in a cheap area.",Staff
"Fabulous,not much vegetarian at breakfast",Food
"Excellent hotel. Little overpriced,Nice rooms , good facilities , great staff , good location,More competetive pricing on the suites",Comfort & Facilities:Staff:Value for money
"Great location and helpfull staff particularly the concirege.,Location. Breakfast . Restaurant,nothing",Location:Food:Staff
"I'll be back!!!,Staff,Cleanliness",Staff
"Exceptional,The carpet in the rooms - bad for allergies",Comfort & Facilities:Cleanliness
"Enjoyed our stay!!,All staff are kind with nice smile!,Hot water of bath was not clear, a little colored.",Staff:Cleanliness:Food
"True price of stay not reflected as lot of hidden taxes applied,all is good,price should always be with VAT + Taxes we paid nearly 25% towards room tax / service tax/ vAT - your room price on system should give true value per say not average nightly rate, so we can adjust our stay . i am not happy with the tax we paid for this stay",Value for money
"Superb,Location and staff,Little bit old",Staff:Value for money:Comfort & Facilities
"Superb,The staff is just amazing with great facility,The price is very high",Staff:Value for money
"Fabulous,Luxurious, amazing breakfast, great health club, Nice concerts at lobby lounge on weekends. Best location with good shopping malls and many dining options in less than five min walking distance.,Although staff trying to let the young ones feel comfortable, It is less suitable for young children. They need to refresh there towel stock to new ones....",Food:Location:Comfort & Facilities
"Great staff and very comfortable hotel,Great staff, very comfortable.,The place can do a renovation, a little old looking.",Comfort & Facilities:Staff
"First time to Manila for frequent traveler,This a full service high class hotel. Everything about it was excellent. The breakfast buffet in the morning was world class!,This may just be a part of being in Manilla, but paying USD $50 for a driver to take me 6 miles from the airport to the hotel in 10 minutes seemed extreme",Food:Value for money
"Exceptional,Great location, very friendly staff nice luxury hotel,Nothing",Staff:Location
"Hidden expenses,The friendliness,The hidden expenses",Value for money
"great birthday,great location. real 5 star feeling.,food a little overpriced.",Value for money:Location
"Our fave hotel,our favourite hotel..,a queue to check in, the fist time in 10 years staying at Makati Shangri-La we had to queue to check in.",Staff
"Great hotel with wonderful staff and exceptional customer service.,Customer service, size of the bed and room",Staff:Comfort & Facilities
"Excellent staff and location.,Location and staff,Price, it's a little pricey.",Value for money:Location:Staff
"Excellent hotel and would recommend to friends,Central location, excellent facilities, very friendly staff, good food and bar.,Traffic around hotel is heavy and tough to get taxi",Location:Staff:Comfort & Facilities
"hotel facilities,The food,Transport services",Comfort & Facilities:Staff
"Paradise on earth,Unbelievable good breakfast buffet. The best Tomahawk steak on planet earth. And a service level that you do not have anywhere else in the universe!",Food:Location
"The best of the best in Makati,Everything you would expect from a 5 Star hotel. Luxurious, clean, comfortable, great staff, awesome breakfast buffet.,At $221 a day (including breakfast) it seemed a little too high for that kind of comfort.",Food:Cleanliness:Comfort & Facilities
"Great NYE celebration with my family!,It was indeed a great stay. Our kids enjoyed the pool and the view from our room (20th floor).",Comfort & Facilities
"Superb,Room,Only 1 staff working My ck in",Staff
"Fabulous,Internet connection was really fast,Upon checkin, the room type i booked for was not available and they have not informed me about it. The front desk told me that it's booking.com's responsibility to inform me before hand which they failed to do.",Staff
"Perfect for our family of 4.,Beautiful hotel that has been well kept. The hotel also has the most amazing breakfast!,Swimming pool facility was limited.",Comfort & Facilities
"Exceptional,Clean room and good furnishings/workmanship,Choice of softness and stiffness of bed will add great personalized service.. the bed in room 2118 was too soft.",Comfort & Facilities:Staff:Cleanliness
"Staycation at its finest! This first Shangrila experience will definitely not be the last.,'Appreciated the early check-in advice from hotel 'Buffet breakfast was well-managed given the huge crowd.,The room we had did not have bidet; neither was there telephone shower",Food
"Beautiful Hotel,Checking in ...Joan of front desk was very friendly and accommodating 😀 The room was excellent 😀",Staff
"excellent location a little more expensive compared to nearby hotels, i was only given i free breakf,location , restaurants are nearby easy access,front deskstaff are not very helpful, no personal touch, need to explain things slowly and should tell us why we cannot upgrade our boking.",Location:Staff:Food
"The best place to stay in manila,Everything the staff the location one of the most best hotels I've stayed in,Little smell in the room and corridors due to humidity but as soon as you turn on the AC it gose a way",Comfort & Facilities:Location:Cleanliness
"perfect hotel friendly staff great services food n location,Great location near shopping n dining, room comfort, excellent friendly staff.breakfast selection unrivaled n much more.,Bathrooms need renovation.",Staff:Location:Comfort & Facilities
"I always love Shangrila. It will always be my choice.,The staff were so helpful,The room was dusty and since we are allergies. We were sneezing and cougoing.",Staff:Comfort & Facilities:Cleanliness
"Breakfast is nice and delicious and lots of foos choices.,The staff is very accommodated. I am really enjoy to stay, my room is huge and overlooking shopping malls.",Food:Location
"Superb,Location, bar and staff",Location:Staff
"Unbeatable experience .,The way we were made welcome by all the staff,the overall exceptional levels of service ,the fabulous food at the Circles, Shang Palace , and the Japanese restaurants , which we tried,Nothing.",Food
"Best ever stay in Manila,Every things are excellent,Nothing",Comfort & Facilities
"A place of a luxury relaxation,Very close to Malls and restaurants,Check in time took long time",Location
"A luxury stay in the heart of Makati,We upgraded to a suite upon check-in - worth every cent! The breakfasts were spectacular and we enjoyed our time in the Horizon Club.,none.",Value for money:Food
"Highly Recommended,The hotel has excelent facilities and friendly staff",Staff:Comfort & Facilities
"Exceptional,Service and style,Room slightly dated",Staff
"place to mix business and pleasure.... pick a high floor room along ayala avenue,the gym is very close to the elevatior from the guest rooms and one can get there in a bathrobe. lost and found system is very efficient and capable,its expensive and my room rate increased by 40 percent when intrid to stay two more days to relax aftrer work was done",Comfort & Facilities:Value for money
"Exceptional,v.good I like it",Comfort & Facilities:Food
"Excelent 5 stars Hotel,Grat Hotel",Value for money
"My Home away from home when doing business in Makati,Staff, particularly in the Circles Restaurant, Lobby Lounge and the Guest Services Team have look after me exceptionally well. The Health Club offers a sanctuary after end of the day's busy schedule.",Staff:Food:Comfort & Facilities
"Opinion,Breakfast,location,Price is too high",
"A WELCOMING GENUINE SMILE -EVERY TIME :),AMAAAZING SERVICE ... ITS IS SUCH A BLISS , ALMOST A LITTLE PARADISE ON EARTH, STARTING, EVER-WELCOMING WITH MILLION DOLLAR SMILE OF BEAUTIFUL KAREN (LOBBY OFFICER/ ANGEL) TO PRICELESS SUPPORT FROM ANDREW IN THE CONCIERGE AND PROFESSIONAL LAST TOUCHES AS I LEAVE FROM ANDREW IN THE CONSIERGE...SIMPLY AMAZING ...,3 DAYS IS NOT ENOUGH HERE ...WHEN EVERYONE'S NUMBER MISSION TO MAKE YOU FEEL GOOD , AND SPECIAL, HARD TO SAY GOODBYE ..",Staff
"All round fantastic and relaxing,All fantastic - Rooms, tennis courts, gym, swimming pool, breakfast. Really enjoyed my tennis lesson and relaxing by the pool.,There was an expectation to not worry what things cost. We were picked up from the airport in a luxury car. Although that was very nice, it was not necessary as a normal car was half the price, which we didn't find out till checkout. The staff also were going to assume that we wanted to pay half the price of the room for late checkout. We were leaving a few hours later so there was no need to do that as we didn't need to use the room, so we were able use the pool and freshen up after at the health spa and gym. However it made as feel guilty and cheap, as they are probably used to people that don't worry about money as much.",Comfort & Facilities:Value for money:Staff
"Enjoyable staff, one to remember for another visit,Location, friendly staff and excellent facilities,Pillows were too soft for my liking, but apart from that no issues",Staff:Comfort & Facilities
"Exceptional,Everything",Comfort & Facilities
"Awesome,staffs,nothing",Staff:Food
"Very good,convenience,price",Food
"Superb,Room was very comfortable. Buffet spread was extensive. Staff is very helpful and courteous",Staff:Food
"It was all worth it.,the service, staffs are very friendly and accommodating,I do not have in mind",Staff:Value for money
"Exceptional,Very accommodating staff!",Staff
"Nice hotel,Good service and very nice hotel,Is a bit expensive",Value for money:Staff
"Very special place with nice staff.,Very nice lounge music and cakes.,Limited cake selection (no Ube cake?)",Food
"Exceptional,every thang",Comfort & Facilities
"Superb hotel!,Worth every penny!",Value for money
"Superb,buffet bouffe",Comfort & Facilities
"Exceptional,Helpful staff",Staff
"Exceptional,They did for me an upgrade with promotion",Staff:Value for money
"Superb,Pros: Great location, property & ambience; courteous staff, excellent good facilities,Cons: Non-availability of either a Bidet or a Health-Faucet, that are prefered by Asian guests",Location:Comfort & Facilities:Staff
"Excellent services !,The cleanliness and the politeness of all staffs will make me return to stay again.,Restaurants price was way too expensive with average food served.",Staff:Food:Value for money
"Great Location,Great location as I was expecting. There are restaurants and malls in the hood. Room is very specious and comfortable!!,The reception stuff was not so nice.",Location:Comfort & Facilities
"Amazing hotel . Lovely inside friendly staff,Nothing",Staff:Comfort & Facilities
"Exceptional,You should try it",Comfort & Facilities
"Great Location!,Location, Staff Professionalism,Restaurants a little expensive.",Value for money:Staff:Location
"Good Hotel and Great People.,Good hotel.Great people.Friendly and attentive staff. Excellent location.",Staff:Location
"Nice place to be Shangri la,Location and security,All was fine for me",Comfort & Facilities:Location
"Give yourself a treat and stay here,High quality hotel, excellent friendly staff, breakfast very good,Limited 24 hour food menu, high quality but expensive.",Food:Staff:Value for money
"Exceptional,Breakfast was amazing, variety is fantastic",Food:Comfort & Facilities
"Excellent Location,Excellent Staff,Business room charged for a guest",Value for money:Staff
"all good,international food",Food
"Five Star and Classy Hotel with Great Customer Service in the Heart of Makati,All the great words for a hotel - Great location, great customer service, hotel staff are very beautiful people inside out, great facilities, streamline hotel procedures in consideration of their hotel guests. Reflect great management! Highly commendable! I am very impressed with the check in procedure. The moment I entered the main lobby, a beautiful uniformed reception lady came to me, asked for my name and directed me to the check in counter. I opted for the upgrade room and they allowed me for early check in and late check out. The hotel booking is a birthday gift to myself for some quality time alone and with friends. The check in receptionist noted my birthday and greeted me a happy birthday and was promised a birthday cake to be sent to my room.,The promised birthday cake didn't arrive despite follow ups to the restaurants.",Staff
"Exceptional,Location,Traffic when raining",Comfort & Facilities:Location
"i love going back there.,very clean rooms,the pool",Cleanliness
"After 40 Stays in 10 Years-It's All About Shangrila Makati's Positive Attitude Service!,The management and staff are all about coureous, friendly, genuine, gracious, caring, efficient service. You might find new properties but it's challenging to find a more welcoming hotel almost anywhere in the world. And I'm a 100,000 miles per year global traveller for many, many years.,The airport pick up and drop off service is way too expensive - better to catch a metered taxi arriving from and departing to the airport. 300 pesos verses 2,000 pesos.",Staff:Value for money
"One of the great hotels for service,Excellent service everywhere in the hotel. The Sage bar is great.",Staff
"excellent,location and design,noise of closing adjacent room doors",Comfort & Facilities:Location
"Great rooms and excellent staff,Everything,Hard to get spa same day Restaurant for breakfast is pit crowd",Food:Location
"All Staff are ready to support,every thing in Shangri-La Makati was wonderful. Staff, Rooms, Treatment, whatever I need I immediately find.,the Breakfast is good but to the level of other Shangri-La Hotels I visited before. food is OK but the location is always full and crowded. also during my stay there was no possibility for an immediate reservation for SPA.",Food:Location:Staff
"first time in phililppine and first time in Shingrila but felt as My Second Home,everything is complete honistly..,the bath chair must have washer next to it. this is for Muslim people .. because we have to use water not tussies",Comfort & Facilities:Cleanliness
"Exceptional,Everything about the hotel was fantastic,Everything was absolutely wonderful The staff Were very professional and helpful",Staff
"Go on treat yourself,The whole experience.",Food
"Upgrade to suite and see the difference,Breakfast options, free meeting rooms at the Horizons Lounge, swimming pool, view of Ayala Ave and Makati Ave intersection,TV in master bedroom was not clear but did not have time to report the same as the TV in anteroom was okay.",Comfort & Facilities:Value for money:Location
"Good,Great team at the shang,Unfortunately the renovations hindered our experience but was good other wise",Comfort & Facilities:Staff
"Fabulous,I just love everything in this hotel.",Comfort & Facilities
"nice and central to all shopping amenities,the comfort of the room,too many hidden costs and additional service supplements. the norm for manila.",Value for money:Food:Comfort & Facilities
