Opinion,Classification
"This should easily be a 4 out of 5 rating - it does not deserve a 5. The good - the grounds are well kept and the staff are super friendly. The bad - prices for kids meals in the buffet over 11 they pay adult prices - I noticed no one in the reviews talks prices well for my 14 year old to go to the buffet for dinner it was just over $45 USD, my 10 year old was half price $22.50 and I had a al carte for $13.50. To put in perspective the three of us ate at an Italian restaurant in Resorts world in Manila and had a caesar salad, two past dishes, one pizza, two soft drinks, chocolate milk shake and two pieces of cake for $42, well not cheap it certainly shows how much they overcharge for meals! I booked a regular room originally and asked to be upgraded to an ocean wing room, which they said was not available for the dates, I had booked and I asked them to put me on a wait list. Once at the hotel the Ocean wing was available and the extra charge of approx $30 USD per night seemed reasonable, However, the ocean wing outside bar is under construction (noise) and the ocean wing pool is mainly in the shade in the afternoon. I also was informed that I was not allowed to go to the lounge because I did not get a premium room??? This was never explained to me! So why did I pay the extra $30 a night??? You will also be asked to sign waivers for all activities EACH DAY for your kids! It seems you can't sign a blanket one or one that covers the length of your stay - so be prepared to have to go and sign each day for each activity - oh and you will pay extra for this as well. The resort & rooms are dated and showing their age, pool is in just ok shape, grout on the tiles is missing in a lot of areas AND kids over 11 cannot use the slide for some reason, I even offered to sign a waiver!!! There is really not much in the area outside the resort - a few restaurants so if you are thinking that you will be able to easily walk out and get supplies or other restaurant choices - this will not be the case. You are for all practical purposes on a land based cruise ship! There is no overall orientation brochure that tells you what restaurants are on site when they open and what type of food they serve. The hotel is close to the airport which is good, but I would not come back to this area as there are many other options in the Philippines that allow one not to be holed up strictly in the hotel! Beach area is nice although man made and the sand I heard is from Boracay. Also keep in mind that here are many families with very young children so restaurants will be busy and noisy for the most part.",Food:Value for money:Location
"Having been in Shangri-La Mactan from 2002 to 2004, it was wonderful to return after 14 year lapse and see how the Resort has developed.

From the moment you arrive at the entrance, the Gardens are immaculately maintained, beautiful matured with lots of shade, deck chairs and staff willing to assist. Chi The Spa, Wow what a sanctuary, tried to book a treatment however same was booked up, ( a good sign ) so book early !

Had Dinner in the “Cowrie Cove”, Jenny and her team did an exceptional job. We were a group of 8 persons, asked Jenny to select for us fresh seafood and could not fault same. Also the setting is unmatched, overlooking the waters.

Lunch in “Aqua”, Ocean Wing, a group of 12 pax, service was perfect and similarly, the food was divine. Did not make it to “ Tea of Spring” due to time constraint, however Joemarie, was actively promoting his outlet , which was very busy.

Breakfast, can be busy in All Day Dinning, so for quieter option, go to Aqua.

From Mactan, I was scheduled to travel to 5 Star Luxury Resort in Palawan. On the night prior to my departure, I was told via email that due to unpredictable weather, boats could not travel and I would have to find alternative accommodation. No offer of assistance from the 5 Star Luxury Hotel in Palawan, in spite of paying high Rates, which had been fully pre paid. Was told I could fly back at another stage and within the period of one year at the prevailing rates, also black out dates, otherwise I would lose all payment for my two nights booking. I had to make numerous phone calls to the Hotel and eventually they agreed to a refund, but told I will have to wait for one month for same.

Naturally, I was at a loss as was checking out the following morning. Went to Front Office in Shangri-La’s Mactan Resort, and met with Chris, whom went over and beyond the call of duty. He immediately started searching for suitable Hotel and made phone calls to check on availability and came back to me with various options. Thank you Chris, for the great recommendations and all the assistance.

I look forward to a return trip and will not wait for another 14 years.

Yours sincerely

Desmond.",Staff:Food:Value for money
"A wonderful resort made even better by the brilliant staff All the staff were great friendly and helpful throughout the resort
I would particularly like to commend Nova and Gladys in the Ocean Wing Lounge
All the staff at the Lobby bar were really marvellous again I would like to say a special thanks to Sarah, Hannah, Jamaica, Eloisa, Amelyn and Reyzine who were all lovely. I would recommend the Shangri-La Resort",Staff:Food
"When you book a Shangri-La Hotel, you pretty much know what to expect. Service is exceptional especially at the buffet breakfast restaurant, where they were extra attentive to our family's needs and requests.

I would prefer, though, if they had an indoor park for the kids, that we didnt have to pay for. We went in May and there was a day that it was raining and too cold to go out or have a swim. The only available indoor play area for my kids was the Adventure Zone which they charged you for, even if you are a hotel guest. My kids are 6 and 2 years old and the only play area that was free was for infants--had a small slide and small ballpit. I dont remember that being the case in other Shangri-Las abroad though.

So on a cold and rainy day when you cant use the pools or the outdoor playgrounds, a hotel like Mactan Shangri-La should provide alternatives for hotel guests lest they stay the whole day in their hotel room and waste a ""holiday"".",Comfort & Facilities:Food:Value for money
"The hotel is located about 45 minutes distance from the airport. We were upgraded to ocean wing which was directly facing the ocean. The view was beautiful. Room was spacious and beds were very comfortable. There are two swimming pools one for the ocean wing and the other one for the main hotel. Beach is connected to the hotel. Life guards are present throughout.
There is breakfast buffet with a wide spread. Plenty of food. We spent wonderful time in the hotel.",Location:Food:Comfort & Facilities
"This is a very large Hotel, with lots of different sections or areas to suit everyone.
Facilities and range of activities is excellent.

For families there is an E Zone, indoor play area, and some outdoor pools with slides.

There is also an area called ocean wing, which I believe is adults only, and those in Club Rooms can use the Spa pools and facilities which again is adults only.

Gym is a little small for the size of the hotel, but good equipment.

Restaurants are very good quality, with plenty of different choices, I really liked the fish restaurant.

As with all Shangri Las, staff are extremely friendly and helpful, very proactive and always smiling.

I would recommend this hotel to anyone, and hope to be back.",Comfort & Facilities:Food:Staff
The service at this resort was really wonderful. Every staff was helpful and friendly. The private beach was amazing! Water so clear and fishes everywhere. No need to do island hopping as you can snorkel all day long here at just relax on the beach as well. Will definitely come back soon again! Breakfast and dinner buffet were also excellent!,Staff:Food:Location
"We were there for conference, it’s not far from the airport but it far from city. I heard about 1 hour drive. Outside the hotel there is nothing! Not even 7-eleven. Not you have to stay in the hotel everyday! Good for family relax. Nice beach and activities.",Location
"I paid $500 per night. Expecting a very luxurious room......instead got base supreme room. Nice tea and towels....but very average room. Curtains fell off rail and this room compared with Costabella Resort was very poor value.

Shangri la had nice gardens and pools etc....however costabella resort still I’m my opinion is more pleasant.

Will not go back....unless cost comes down. Nothing special compared with nearby 4/5 star resorts.",Value for money:Comfort & Facilities:Location
"This review is long over due ,We have stayed at this property in the Ocean wing before and love it .The staff is very helpful and attentive.
The water and beach area are clean and well maintained
The restaurant and bar at Cowrie cove has great food and service thank you to all the staff of the Cowrie bar for a great time. would also like to Thank Mr. Terrence Perez for all his assistance
And to Jack at the fitness center
For getting me back in shape.

A visit to the Chi spa is highly recommended very relaxing .
A Special thank you to the hotel management for being on top of there game.
We Look forward to are next stay.",Staff:Food:Location
"My sister invited us to join them for an R&R in Shangri-la Mactan last April 2018. We took the shuttle from the airport. We had a room in Ocean View area. When we arrived, we had mangoes, courtesy of the hotel, the mangoes were sooooo good. We had a super duper huge bed. The toilet was nice and clean. The beach was amazing, very clear. My sister swam with a school of fish. My son enjoyed swimming too. I just enjoyed looking at the view, the tranquil sea, the fine sand. My son enjoyed his breakfast - they had bacon, its his favorite. I want to go back and stay more nights. Thank you Shangri-la Mactan for a beautiful experience.",Food:Comfort & Facilities:Location
"The hotel is ideal for families. It has everything needed to make it a paradise for kids. There are various pools, for all ages, water fountains, water slides, many activities each day, like kids movie, fish feeding, etc. Additionally there are indoor playgrounds. The staff is great, very helpful and attentive. The food in the restaurants is quite good with many different options, like local, Italian, fish, steak, etc. There is also a bar for evenings drinks. The breakfast buffet has endless options. The beach is private and really very nice. The rooms are quite spacious and very clean. Definitely recommend it and we will come back for sure!",Food:Comfort & Facilities:Location
"Visited this resort 3 years ago and enjoyed it returned same time of year but totally different experience.

1 prices in the hotel have risen sharply in the last 3 years
2 had dinner at tides buffet 2500 peso choice was limited
3 service at Cowrie Cove bar was awful not enough staff and very slow service
4 breakfast buffet at tides is not enjoyable due to amount of people we ate at the overspill in the Chinese had to go into tides to get our food due to limited selection
5 were told we could not use the Ocean Wing pool as it was now exclusive to this part of the resort what after paying £250 per night

Overall the resort is still off a high standard with excellent general staff in the resort and great room/service

On the second day we had breakfast at ocean wing (which is allowed) this as much better and enjoyable

Just not as good as 3 years ago",Food:Value for money
"I stayed here for a company conference. This hotel has a good ambiance of a resort. It has complete facilities (gym, tennis courts, and spa). The area is huge and has 2 pools and beach fronts. they also have ballrooms, function rooms and a tent for big events.The hallway carpet needs to be replaced.",Comfort & Facilities
"The resort itself is nice and has lots of facilities for children. However, the whole time we were there we were never able to get a chair by the pool or on the beach (why couldn’t the resort provide more seating). We also had to wait in line for breakfast and super long lines to check in and out or to ask questions at the information desk. Trying to call from the room I was also put on hold to the point that I hung up. Even catching the shuttle back to the airport we waited in line to board the shuttle and then when we arrived were told that our suitcases were not aboard the bus and would have to wait for those too.

Other than the long waits, the resort has a good reef /marine sanctuary right in front with snorkeling access. The rooms were clean and the staff were pleasant.",Staff:Comfort & Facilities
"I chose to book at Shangri-la's Mactan Resort and Spa primarily because of its Marine Sanctuary. I was pleasantly surprised to discover it would also be a sanctuary for me and a shangrila in its real sense. Booking is hassle-free, all questions and concerns are promptly and patiently answered. Airport pick - up is efficient, check-in is a breeze. The five days went hassle-free and worry-free. We felt so important and special. Snorkeling at the marine sanctuary is truly a unique experience. They protect not just the marine life but also the lives of the people who snorkel...lifeguards are everywhere. Fish feeding is an amazing experience. As to the accommodations,well, you can not ask for more...it is worth every single hard earned peso for this once (maybe twice, thrice...) in a lifetime vacation. Will definitely return.
I went home with all the joy my heart can contain. Thank you Shangri-la",Staff:Food
"I stayed at the hotel for 6 nights with my dad and uncle. We booked the Ocean Wing room. Everything was wonderful. The staff, the food, the service. The beaches were very clean and the water was perfect for snorkeling. If you spend the extra money, book the Ocean wing. Staying in this section gets you more options for breakfast in the morning and complimentary cocktail hours in the lounge with some snacks.
Definitely go to Cowrie Cove for drinks - Klerk is a fantastic bartender who makes wonderful drinks and jokes.
The spa was fantastic as well, I got a 90 minute aromatherapy massage.
During our trip, we went to 3 other hotels in the area to see them and check out their beach bars. All the other hotels don't compare to the Shangri- La.We were very happy with our choice to stay at the Shangri-La.",Food:Location:Staff
"Wonderful resort
Family oriented
Extremely friendly environment and stellar natural beach
It is definitely a special romantic escape with the main purpose to relax and chill out
There is pretty nothing around so you are in someways linked to its good restaurants and activities",Food:Comfort & Facilities:Location
Booked Ocean club & Lounge room for form April 7-12. 2018. After 18 yr flight got the worst ever check in experience. After waiting for 4 hrs given a room were some one else has checked in. After all the confusion still given the same room and the original guest asked to change to other room.... can’t get worse than this .... been to many Shangri-La’s across the world but never such bad service. Yes manager tried to apologise after that’s but overall very very bad experience....... sikka,Staff:Value for money
"Its been more than 15 years since I have been to this hotel for a stay. It has improved a lot. It's a very child-friendly resort with lots of activities for all ages. Food is good. We enjoyed the breakfast feast each morning. Resort facilities, especially those that on the beachside including water sports, was superb, everything can be arranged within reach and service is good. Once can rent some aqua shoes, masks, floaters at affordable prices so you don't really have to buy or bring if you're not a pro and intend to use it for a short time. The rooms are large enough for 2 adults and 2 kids. Those with a veranda facing the pool/beach is superb. The downside is the check out that takes ages. All other services were great.",Food:Comfort & Facilities:Value for money
"So if you are looking for a quiet times or adults only areas, you will be disappointed, but for families with kids, this is a great hotel. Beach closes early, often not enough sunbeds for all the guests around pools or on the beach, definitely lack of sunbrellas. Most of sunbeds are arranged in 4 under one sunbrella, you can rarely have some privacy as a couple. Food was good, room service as well. Room fridge was not replenished daily. Comparing to some other luxury hotels, this is more kind of 4.5 star hotel it really misses just a little bit more!",Comfort & Facilities
"First and foremost I want to say WOW! Couldn’t have been happier with this stay. Hotel staff were amazing and unbelievably friendly. I have never experienced such great customer service anywhere in my 30 years of traveling. 5 Star experience from start to finish. We stayed 3 nights in Panorama Ocean Wing room. Room overlooks ocean with great views of beach and Ocean Wing pool. Room was large, clean and comfortable with all standard amenities in room such as safe and mini fridge. Laundry services available. Resort is very large in size with several pools, shopping and great dining options. Many activities available. Miniature golf, batting cage, walking pathways, every kind of water activities you can think of. Marine sanctuary. Hotel has an evening outdoor buffet with show several nights a week. Resort offers so much there is really no need to leave. Resort offers complimentary shuttles to airport every hour on the half hour as well as 3 shuttles a day to shopping mall area. Airport is 20 minutes away and shopping is 45 min to 1 hour. 24 hour clinic on site with nurse. Dr. On site several hrs daily. Highly recommend this hotel when staying in Cebu. What a great find.",Comfort & Facilities:Location:Staff
"Spent a week at the Shangri la during the course of a friends wedding and it was an excellent experience. the hotel is a world class facility and offers any and all the services you could require while on vacation. the breakfast buffet was massive and the choices almost limitless, we ate something different every day and there was still some we didn't get to! the beach is a bit rocky but nice and there are tons of fish in their marine park, plenty to see!! the spa facilities are top notch. there is an amazing pool complex with an area of waterslides and various games for kids and a separate deeper adult pool. The banquet facilities were also top notch, amazing decor and menu selection.",Comfort & Facilities:Food
Just returned from a great few nights at this gem of a hotel. Food and rooms were spectacular. Views amazing. Spa treatments which we all had were outstanding. Will be back again soon with more friends. Thanks to a wonderful team of staff,Staff:Comfort & Facilities
"we had high expectations and did feel let down. On the night we arrived we needed to move as the noise from the generators was so loud we were then shown 4 different rooms that night which didn't go down great as we had been travelling for 15 hours. There are two sides to this hotel one which is noisy loud and constantly has queues at reception and the Ocean View side which is where we were moved to the next morning this was much much better. This is where you need to stay , you have access to your own reception , your own breakfast are which is quieter and your own quiet pool area. You also have complimentary shuttle service to the airport The service is great, the beech could do with more umbrellas.
Also there isn't much to do in the evening and no where to go out. The gym is very good standard. The buffet restaurant is very expensive we preferred the Chinese restaurant that has variety. I found it to be expensive due to poor location and value for money.",Food:Comfort & Facilities:Value for money
"I have been frequenting this hotel for my short getaways with my family. This is the first trip without the kids. Service is consistent the hotel is a short 15 minute car ride from the airport.

Ocean rooms are a must offering a fantastic view. Clean and well equipped. WIFI on the beach has improved so if you need to stay connected yet want to chill at the beach you can do so.

The resort is a great escape with nicely appointed cabanas on the beach. The service is great with Albino and Benji at the beach engaging guest and ensuring your always with a drink.

Tides breakfast offering is vast and I love how I can have ice cream for breakfast! The hotel grounds are well kept a and cleanliness is amazing. The Chi spa offering is great and highly recommend the 3 hour spa treatment.

The marine life is great having been here 20 years ago the hotel had no marine life but have done so much in recreating a marine reserve. If you are a triathlete then just reach out to the Life Girard who regularly train. A great work out . Recommend an early morning swim at 6am as the marine life is amazing. The bigger fish tend to leave later on in the day as the boats and channel get busier.

This is by far my favourite getaway. Not because of the rooms , bed. The people and staff make this resort my second home.

Special recognition to albino, Benji, Marvin at the beach. Teresa, Roslyn at Tides. Rochelle at the spa. Jessie at the kids club who recently move from the beach and my kids favourite member of staff. Kids club if you have kids is great with many offerings of activities.

Don’t forget to try the Halo Halo!!",Staff:Food:Location
"We stayed for 5 nights in this resort. I will start with the the resort is vast..wait till go outside and see the grounds. The hotel designs and furnishings is as expected from Shangri-la is gorgeous though you can't deny that it's showing its age. Nevertheless it is still a beautiful resort. On the rooms, we booked for the Ocean Club,(my husband loves Clubs). Now the best part I really liked was the service. When the shuttle bus arrived, a staff meet us at the entrance and directly guided us so we can go directly to us room. Wed did not queue and waited for us to be checked in. I think they did an in room check in. When we arrived at the room there was a a basket of fruits( including those mangoes) which my daughter really liked.The room was good just the same with other Shangri-La hotels. All was good. When we outside we did see the vast grounds, there were activities for kids i the kids club and there are schedule for each activity. My daughter loved it!..They have free sessions and have paid sessions it depends on which you want to attend. They also have this playground for for those kids that wants more action.They have 2 Playground which is nice, one for those little babies and toddlers and the other was for bigger kids.My daughter really enjoyed the Kids Club. Now I want to discuss the food. We tried 3 different restaurants(Tides, Tea of Spring,Acqua) there and I cannot say less.. all those were definitely delicious and the service was really great. Each time we went in to the restaurants the staff/manager greeted us warmly and took care of us. The staffs in the tea of Spring were really memorable since my daughter were really fond of them. Those girls really made her day, their name until now she won't forget Elizabeth and Angeline). The Tides, their buffet has lots to offer, high quality and warm people. The managers were all warm and friendly. The Acqua,offers a really authentic Italian food. Now I will review the beach, the beach is nice though compared to Shangri-la Boracay the latter was really pristine and beautiful. But they the beach in Mactan has fish sanctuary where you can have encounter or see the colorful fishes while you are swimming. Even the staff on the beachfron were really service oriented. Our stay was definitely unforgettable.We were spoiled!If I were to come back its because of the great service.",Staff:Food
"I came for a day use of beach and facilities. Price is 3600PHP with buffet lunch included. Drinks not included. Use of private beach, pools, spa and Jacuzzi.
The food was delicious and a big selection is offered. The resort is very clean and well maintained. Staff extremely nice and helpful. Fabulous jacuzzi and steam room.
The beach is lovely and not too crowded. I really enjoyed the day spent in this Resort and I highly recommend it.",Food:Location:Comfort & Facilities
"We stayed in an Ocean Wing room in Shangri-la which included club access.

Room - despite being an older property, the rooms are relatively well maintained, clean and comfortable.

Resort - this is a really family friendly resort. They had lots of indoor and outdoor activities for all ages. Big indoor playground for the little ones, arcade with billiard tables for the older kids (and adults) outdoor water play area, mini golf, table tennis, boxing, the list goes on... In our case, we're a couple with no kids and still had loads to of activities to entertain.

There are several pools. Guests in the Ocean Wing have one pool exclusive to them.

Beach & water - beach is white sand. Water is fantastic. There's a house reef with excellent snorkeling / diving right from the shore. Lots of corals and fish.

Lounge - there are two sets in the evening. An earlier set of 4pm -6pm which caters more to families, though alcohol is till served, and a later set (6.30pm) for adults only.

Food is decent, staff is friendly. You never have to leave the resort for the duration of your trip. Highly recommend.",Comfort & Facilities:Food:Location
"We have gone for many years with family back to this hotel because of the beautiful location, super-friendly staff and the ease of getting there from Hong Kong - and it has never failed to deliver a very enjoyable and relaxing experience, especially for a family with kids. We noticed the hotel food however is not where it was before . The Italian restaurant is now more run of the mill and less of an adult like menu/ atmosphere. It used to be a great get away from the hustle and bustle of the main coffee shop. Cowrie Cove is also a fabulous setting - right on the water with fresh seafood and a nice bar for sunset hours. It would really do with a more contemporary and tasty menu. Dishes were bland at best . The family coffee shop has been spruced up and is surprisingly tasty and enjoyable now. Well done on the renovations there and the varied Asian dishes. Overall hotel staff service was excellent. Facilities- we love the two pool option. Little kids tend to stay up by the waterslide pool while adults with grown kids or alone can enjoy the lower pool. Shangrila is the only hotel with a nice sandy man made beach. Worth the booking since it offers activities for everyone. Don't forget to have a fresh mango smoothie after your jellyfish sting....",Food:Comfort & Facilities:Location
"We stayed for 5 days this Febuary. Our main reason for picking the hotel were the extensive facilities on offer and the promise of a teen club. Which was completely misleading. There was no teen club. Our teenage kids were bored senseless. For young children however it seems as if they cater very well.
Here are postiives/negatives

Positives
- Staff very friendly (but having to work in a system that does not encourage peaceful holiday making)
- beautiful waters with tropical fish
- Rooms are clean and perfectly adequate (especially those with sea view)
- Facilities are great (but absolutely everything is extra cost...to point of ridiculous) - mini golf, pitch putt, boxing classes, billiards, arcades, spa, ping pong etc....
- Dive school is large and well equipped

Negatives
- Totally over-crowded given the space and facilities
- Caters almost entirely to Chinese/Korean markets
- There is no teenage club. The facilities are good but you have to pay for everything. They have lovely billiard tables but you have to hire them for 30mins/60mins. They have arcades/Xbox/computers etc.... all of which you have to hire. Nothing is part of any complimentary club activity
- The restaurants are OK - nothing great. There is a dim sum one that we enjoyed and an Italian one which was a 6/10. however, the seafood restaurant was terrible and seemed mainly to offer defrosted fish rather than fresh seafood.
- The sunloungers had no cushions on them. Only the wicker base. (unless you were staying in the even more expensive Ocean club suites and then you get to use a pool with sunloungers that had their cushions on.

All in all i expect much much more from a reportedly 5 star resort. It was over-crowded, breakfast felt like a fight for a seat every morning and you couild hardly pick up a toilet paper without the hotel charging you an exra.

Value for money it is not.",Comfort & Facilities:Food:Value for money
"I was vacation with my family and visited this resort in Mactan, Cebu. When you walk in, this place is absolutely gorgeous. No doubt about it. Everyone is very welcoming and has amazing customer service.

We booked a suite and we were kind of surprised by the room. It was pretty small and it was 2 queen beds pushed together. The balcony was also small but the view was nice.
The room itself was difficult to have room service even though they had the tables that broke down for space.

The kids are where the pools are we’re nice. But it was very full with a lot of people when we went. And the pool area wasn’t cleaned up. We sat in an area that had trash and left over drinks from the previous people. We also couldn’t find anyone so we could place an order. There were menus, but we didn’t know where to go or who to talk to, to place an order.

The view was nice. The landscaping is really beautiful. Overall, this is a nice looking resort. But for the money we paid for our room, it was disappointing. I was expecting something a little more. But, I’m glad I got to experience it at least once. (Needs to be updated a little more) food was great also!",Comfort & Facilities
"It's hilarious reading the reviews. Almost all of the complaints are exactly the same ones I've had since my stay a few years back. The is room never ready, long check out, lousy food, unfriendly and rude staff, noise and construction. I was in the middle of a shower one morning and the water stopped and brown slime started coming out of the shower head all over me. I was HORRIFIED! Put a robe on and went down to the lobby and they made me wait for 3 hours before anyone came up to look at it. Never offered an apology or to change my room. The manager thanks you for your feedback but nothing ever changes. Anytime anyone ask me where to stay in the Philippines I always reply, anywhere but here. The worst ever!",Staff:Comfort & Facilities
"We stayed in the Ocean Wing and had a large suite which was well appointed and maintained but the carpet in the hall was stained beyond belief.

Generally this is a very good large resort hotel with two large pools and a nice beach with a reef just off of it with plenty of marine life. The staff generally are very well trained and I would particularly compliment the beach staff who were knowledgeable and helpful (I saw one giving very good first aid when a guest was bitten by a Trigger Fish).

However there were a few drawbacks. The room one day was still not cleaned at 4pm, Cowrie Cove had run out of fresh fish in the tanks by 8.30pm, the make a charge to take their shuttle into Cebu. The breakfast is ok but not up to the standards at other Shangri-La hotels I have stayed at.

The position is ok but there is very little around it and it can take over an hour to get into Cebu through the traffic.

When we were there the vast majority of other guests were from Japan/Korea.",Staff:Food:Comfort & Facilities
"Staying in Manila, is a usual activity for me. Travelling for both business and pleasure this has been my frame of reference when it comes to the Philippines. People keep telling me, 'You need to see Cebu, you need to see Palawan or Boracay. So for my birthday this year after doing a bit of business travel in Manila I jumped on a short plan ride with my girlfriend and booked a hotel in Cebu. In Manila I was already staying at the Edsa Shang and I had some points in my golden circle account so I booked a few nights in the Mactan Resort expecting the same kind of level. To be honest I had no idea what to expect from surroundings. I imagined we would be in a swanky hotel maybe a short drive from the coast. I was so wrong. Once I got off the plane and in to the little bus, we drove through what looks like a little town and I was like. Ok this place is not what I expected. If you have ever been to one of the mainland provinces you will know what I mean. I was like 'OH'. It only took like 10/15 minutes and we got to the hotel and were smartly dropped off at the ocean wing reception which is not the main reception and a short walk from the main part of the hotel. We went in a little ahead of our check in time and they gave us a room with a panoramic title. We walked down the hall and opened the door to the bedroom and we both just froze. The view from the bedroom was better than I have ever seen. I took a picture and have included it. WOW, I mean you have the pool, Exclusive to golden circle members by the way, and then the beach right there. I could see the sea, so close and the beach look sensational. After totting around the room taking photos and videos we ordered some room service and ate on the balcony. We then left the room and headed out of the rear doors of the reception area where you have the pool down to your left and the main pools and main hotel to the right. We followed the signs for the beach. Down a little hill and you approach the beach bar. There are a couple of huts and plenty of shaded beds and cabanas. We plonked ourselves on a couple of beds exchanged our towel cards for some towels. 4 given and laid out for us by an attendant and as I was judging the distance back to the bar someone with a menu and a smile arrived at the sunbeds and took our order for us. We sat for a while just basking in the wonder of the place until I heard someone talking about fish food, I turned my head and saw one of the beach attendants handing out bottles of fish food. I wandered over and grabbed a bottle and then waded out into the warm clear waters and began tossing little balls of food into the water. Within seconds I was surrounded by the most beautiful carnival school of fish in a circle around me. It was thrilling. I wanted more. I saw a sign on the wooden hut announcing that there was a free snorkelling safari trip daily, and checking that it didn’t collide with the by one take one cocktail happy hour schedule I signed up. The guide handed out life jackets, snorkels, flippers and masks and after a short intel session pointing out the main types of fish and coral in the area on coloured boards inside the hut, myself and my motley group of tourists, some Japanese, some European, converged on the shoreline and once instructed how to use the snorkels and flippers we splashed out into the deeper water. The session saw us route around the jetty’s placed just off shore and back round the rock island. Not far I guess around 200/300 meters so swimming is essential here. My girlfriend not being a strong swimmer but an excellent floater was left on the shoreline for this reason. There were plenty of breaks and they take it easy on you to ensure its safe. There is a lifeguard stationed about half way between the shore and the jetty so you never need to worry. We touched blue sea stars (not star fish) we are told and were taken above the four giant clams which were impressive. Again fish food was handed out and it was a great experience. So good I did it the following day again. We ate French fries on the beach once I returned after about an hour and then at sunset headed to the bar for some half price cocktail action. We changed and headed to the main part of the hotel and ate in the lobby on our first night. This little comfortable area allows you a look at the live band and we had a nice bottle of wine (Australian White) and fish and chips to eat. It was delicious. Prices were reasonable. The next morning with breakfast included in our room rate we headed to Tides, the international restaurant which offers a huge buffet style service with everything you would expect and a lot you wouldn’t. I particularly enjoyed the wheatgrass smoothie counter and of course the English breakfast section. We sat outside and looked about the grounds as we ate. It was heaven. Being my birthday I had to endure an embarrassing birthday cake and potential sing at during breakfast which was organised by my girlfriend. Very cute if not utterly mortifying. We had organised a parasailing experience which took place after breakfast so we headed down to the beach and the water sports hut. Ushered on to a boat we were taken out to see and strapped into our harness and the pair of us were hooked on to a metal bar which were asked to hold. Standing at the rear of the boat holding onto this bar with a parachute trailing in the water behind us we were ready to go. If anyone is wondering what parasailing entails it is just this. The boat picks up speed again and the parachute catches on the air and basically so do we. In moments we 100 feet into the air and rising. There are three height levels and we enjoyed the lowest which was still 500ft and at this height you simply relax and enjoy the view. It’s a breath-taking was to see the coastline and a great bit of water sports for those never having done anything like this before. The boat goes about for a bit and then we start to descend. Back on board we headed back to the shore and took in the beach again. At lunch time we ate at the ocean wing pool and the Italian al a carte restaurant Aqua which is attached and allows you to eat pool side. I had a risotto and we had some amazing focaccia and balsamic. We headed round to the main pool after eating and found a little ice cream parlour and hung out for a bit there before heading back to the beach bar at sunset. We ate that night at the Italian and had a lovely Italian wine and some seriously good pasta and pizza. Before heading back to Manila the next day I picked up a few souvenirs from the shop in the main hotel reception area. Not too expensive. We flew out in the evening and the hotel were happy to arrange a later checkout at a small cost. The staff here were exemplary. As expected by all Shang hotels. This place is nothing short of amazing. I almost don’t want to tell everyone how good it is so it’s not fully booked next time I want to return, which is soon. Go there. You will agree its a paradise.",Food:Comfort & Facilities:Location
