Opinion,Classification
The quality of my family's experience was extremely high. Wife and 2 young boys sad to leave. On last day baby boy was sick. Hotel manager Keith Rajan accompanied us throughout and arranged pick up for hospital when we landed in Manila. All feedback we gave was graciously received and acted on. Shangrila's Global Head of Food and Beverages was there and took time to improve our stay. Every single staff member made an effort and was charming. We are very grateful.,Staff:Food
"Lets get to the important part first. Would we stay here again.....definitely not! The hotel is not horrible and the staff are generally friendly, but I'm afraid they neglected a very important feature of the stay....'the hotel room'. My review is based on the high price we paid to stay here.

We stayed in a very expensive villa that was musky, dusty and dirty. The villas are also extremely dark. Many things within the room were broken and the musky smell was a big issue. There are no fans within the villa or on the patio so there was no air movement. Wherever we walked outside our feet were black and grainy due to the poor maintenance of the outside areas. Cobwebs and dead plants were a common sight. Our Butler was bossy and didn't make us feel at home. We tried to avoid her as much as possible. Although you are staying in the Philippines, the prices within the hotel are comparable to that of the Maldives.

The hotel really needs to do a few urgent things to the villas:

Install fans in to the lounge, bedrooms and outdoor patio to help with the musky smell
Get rid of the old musky smelling furniture
Scrub the villas from top to bottom
Give all the cushions a good wash
Power hose the outdoor areas and get rid of all the cobwebs.
Invest in a decent gardener
Create some extra light in the living area
Touch up some paint work and replace the old rotting roof weed hanging in front of the windows
Fix all the broken fixtures and fittings

I can't understand why you would provide accommodation that people would not want return to. With the huge amount of staff around, you have the resources.

I don't want to drive away business, but the hotel needs a good kick up the behind.

Our stay was not unbearable but not good enough for us to recommend to others or ever return again.",Comfort & Facilities:Cleanliness:Staff
"I stayed at the Shangrila for 10 days as part of my honeymoon. We visited Hong Kong, Manila and Boracay and this was the pinnacle of the holiday. We had a standard room with a garden view and although this is the entry level room it was amazing. We were also made to feel so welcome and valued by the staff.

Before arriving we had to make some changes to our pick up and drop off and the staff were excellent, so we had a great impression already.

Breakfast was very good - difficult not to over indulge!

The pool and beaches were great, so relaxing and the service at both was really good! The staff always found a sunbed or chair at buys times and then once we had a base the waiter service was excellent, friendly and attentive!

We also took some classes and went to the gym. The morning exercise classes and yoga were excellent and the gym was really good. We also went out on the Kayaks which was really good fun and a nice way to explore.

In the evening we ate at the beach/pool bar which was very nice and (when eating the Asian dishes) was good value. the charge for the western food at the bar was a little excessive - if I recall correctly chips were about £8 for a small bowl and Strawberries even more, in comparison to chicken noodles for about £5.... still not a big deal!

The main restaurant in the evening was a slight negative as the buffet was fairly over priced especially as the food wasn't top quality. That said we ordered from the A La Carte menu and on the two occasion we ate there, had a really nice meal. Service was really good.

One other area for improvement would be the shuttle buses. It's a tough ask to keep everyone happy on this one as demand varies so much, so it's not so much the frequency of buses more the queuing system that needs attention at busy times. One evening it came under pressure when a large group of Germans arrive and strolled to the front as two buses pulled up.... fortunately a myself and a Russian guy in the queue manage to highly how everyone had been waiting but the driver still had to get a member of staff to sort the large group out! My suggestion would be to simply have a rope and post queuing system to make it clear that people are waiting and prevent people pushing in! All that said, this wasn't a massive problem as when staff arrived the correct order was restored and everyone who had been waiting was happy.

We also had a several great evenings at the pool bar, as there was often a band and happy hour at sunset which was great fun. Again the bar staff were great and the cocktails were really good.

We genuinely loved our stay at Shangri La Boracay, it was so relaxing and so much fun, I'd recommend this resort with out hesitation. The location and facilities are excellent and the staff are absolutely top level. I'm looking forward to my next stay at a Shangri La!",Food:Staff:Comfort & Facilities
"Stayed for 4 nights and after a long flight from London, arriving to paradise was well worth it! From the moment you disembark the speed boat, the service received was one of the best i have seen in a long time. Nothing was ever too much trouble. Rooms were enormous, with a great view, the private beach and pool have views to die for! Breakfast spread was pretty immense! The one downside was the restaurants are almost double the price of the main town.
Going to Boracay was well worth it, and staying at the Shangri-La made it all that better.",Food:Location:Value for money
"We stayed at the resort for a week at the end of a month long stay in Asia. It was pure bliss form start to finish.

The low density nature of the resort meant that at no point did you feel like you were anywhere but on a private resort where the main focus was your enjoyment and relaxation. We felt spoilt by staff who were attentive without being overbearing.

Fantastic service through the airports and transfer by boat. Pricing was reasonable throughout the resort and breakfast was out of this world!

Great quality throughout the resort, lovely beaches and pools and everything we needed for a relaxing stay.

Perfect relaxation spot.",Comfort & Facilities:Food
"We had a great vacation at this hotel, this has been by far our best experience at a Shangri-La. Since we arrived in Caticlan we started experiencing the first class customer service, we were taken to a private lounge to wait for the speedo boat to take us to the resort. Every single staff member provided a state of the art customer service, you can really fell that the standard is the same throughout the hotel. Check in was fast and easy, the room was clean and very spacious, overall the facilities are pristine and very well decorated. The hotel offers a shuttle service to the town and back to the hotel which is a great perk. Food quality is very good, although the menus are a bit limited.
We had only a couple of minor details at the Vintana restaurant, one our food took a lot of time to arrive and the other one I ordered a glass of wine which after 25 mins didn't arrive, I cancelled it and requested the check and the waitress that was serving us arrived with a bottle of wine as a courtesy for the inconvenience, every restaurant can make a mistake but how you handle it defines the service quality you are willing to provide and in this case it was excellent. When we departed it was really early in the morning and they even provided a packed breakfast for each one of us!
The only thing I think it should change (because it's important to me) is the coffee during breakfast, it is one of the worst coffees I have ever tasted!
I highly recommend this hotel if you are planning on traveling to Boracay! It's the best option!",Staff:Food:Comfort & Facilities
"Lets cut to the chase, The Shangri-La Boracay is superb. Arrival at the resort is by private speedboat. The resort itself is a beautiful Balinese inspired affair, with numerous sculptures and water features present throughout the marble floored, thatched roofed structures. The layout of the hotel is very good and easy to navigate around its many areas/floors. We stayed in a Premier Sea View room. Rooms are a good size and nicely presented inside. The bed was very comfy. Wi-fi was free and good signal throughout the resort. The hotel grounds and facilities were all great, the outdoor pool/beach/bar area was superb, fitness centre was good. The buffet breakfast was great with a huge selection of east and west cuisines. Dined at Alon (seafood restaurant) one evening, which was very nice and decent value for money. The hotel has a on-site dive/watersports centre who arranged a morning of parasailing & jetskiing, although i think we could have arranged the same a little cheaper had we gone direct to the activity provider. None the less, it was great fun. The hotel run regular free shuttle busses to D Mall (Station 2) so it is super easy and convenient to get down to the hussle and bustle of White Beach and all its bars, shops and restaurants. The star of the stay though, despite the resort's beauty and impressive and extensive facilities, were the Shangri-La staff. Always smiling, friendly, discreet when needed but happy to chat also, professional and personable, all of the staff are a credit to the hotel. Special mention to Mr. Rodney, the assistant manager, who addressed one issue we had regarding our arrival at the hotel (due to 2 cancelled flights and the knock on effect this had with non-hotel guests whom we ended up traveling with) in a sympathetic and professional manner, which was greatly appreciated by my partner and I. The Shangri-La is quite expensive, but it really is a first class resort destination and you get a lot of hotel for your money. Really didn't want to leave and wished that i had booked for longer. I will have very fond memories of the Shangri-La for many years to come, but i hope it is not that long until i get the chance to return again. Thank you Shangri-La Boracay for a fantastic stay and hope to be back again soon.",Food:Comfort & Facilities:Location
"I advised my cuzen to go there in her honeymoon as I know the shangri-la hotel in many countries, she called me and she was so so happy of my choice. It was perfect more there hotel in Maldives. They have enjoyed every single monument in the hotel, the food was nice, the view, everything.",Food:Staff:Location
"This hotel exceeded our expectations from start to finish. Whilst the rooms are a little dated the service is second to none! Nothing was too much trouble for the staff.

The breakfast buffet was incredible! There is so much to choose from, and the staff would bring food to you so you didn't have to stand around waiting for eggs etc to be cooked. I would suggest getting there before 9.30 am as it gets very busy after and you do end up waiting for a table. Breakfast does go on until 11am for those who appreciate a late wake up on holiday.

They have shuttles that go into town every hour and then every half an hour in the evening which is fantastic as the resort is not walking distance from stations 1/2/3.

The bar at the seafood resort is a great place to kick back in the evenings with a drink and soak in the views...again the staff are super friendly and very attentive.

There's a games room with pool and table tennis for those short bursts of rain.

The hotel staff greeted us at Kalibo airport despite us using an Independent transfer company and made sure everything was looked after right until we checked in at kalibo for our departing flight.

Absolutely outstanding service!! In particular, thanks to Dave and Keith who were fantastic.

We are currently at the shangri la tanjung aru and there is a noticeable difference. Shangri la boracay you spoilt us!",Food:Staff:Comfort & Facilities
"this is my second time back to the Shangri la boracay....my stay was from september 10th through the 14th...i booked a pool villa just like the last time i was there...and most important i made sure i had the same butler, Eric Dollosa. (i travel many times a year for my business, but this was a vacation and a chance for me to visit my girlfriend and her family who lives near boracay..... when i flew into Caticlan airport and was waiting for my bags when i see my butler Eric and my girlfriend Rachel and her family....i couldn't believe it...Eric had arranged everything...we then were shuttled to the port and took a speed boat to the shangri la....Eric brought us straight to the pool villa i had booked and checked us in there (very nice way to do it).....he then wanted to show us something. Eric shuttled us up to the presidential villa and showed us around...it was amazing and had twice the room as the pool villa....Eric introduced me to his manager and then they presented me an upgraded package for the presidential villa.....i couldn't pass it was an amazing value...i found out later that Eric had planed and arranged this in advance....all for the thought of making the stay more amazing than the last time.....like i said in my last review, there are many five star hotels......but it comes down to the people....Eric Dollosa has made a huge impression on the way i travel now....im a bit let down when i stay at other hotels....but then again it just makes it that most more special when i go back the the shangri la and see what Eric has planed for my next stay....thank you again to the management at shangri la boracay for having someone like Eric on your staff......mike",Staff:Location:Comfort & Facilities
"The breakfast was excellent, other than that below is the following issues we had with Shangri-La Boracay -

- Our luggage only came after 45 mins we check in to the room. When the luggage arrived one piece was missing. It took another 15 mins for it to be delivered.
- There was supposed to be complimentary fruits to be delivered to the room but it never came.
- We had baby cot in the room but when we changed room the baby cot was not moved to the new room.
- The jacuzzi in the broke down twice and it wasted an hour for the technicians to fix it
- We were dining at Sirena and we waited an hour there was no food serve. In the end, the waitress misplaced our order and guest that came later was served first.

The staff are very forgetful and guest have to keeping remind them of their request which is stressful for holiday goers like us. Not advise to stay here unless you like to repeat yourself to the staff.",Staff:Food
"We've heard great things about Shangri-La Boracay before, and it has always been our dream to stay there.

From the time we arrived in Caticlan until our departure, we were taken care of. I appreciate the convenience of their exclusive lounges because I hate being made to wait. On the day of our flight back to Manila, it was raining pretty hard, but not a drop of rain fell on my head because the very solicitous staff was always ready with an umbrella even before you could start looking for one. Most hotels' service stops at the airport drop off, but Shang has their own staff inside the airport who assisted us with the check-in, to the payment of the terminal fee, and accompanied us until we're comfortably seated inside their own lounge at the pre-departure area. I never had to lift my (very small) bag the entire time.

Our room was great, although the walls in the bedroom and some of the tile grouts in the bathroom could be whiter. The toilet bidet has this insanely strong water pressure. I have a high pressure hose at home for cleaning my car and it's nothing compared to this bidet. :) Im sure the staff would have done something about it, had we brought it to their attentions, but honestly, my sisters and I were too busy gushing and marvelling at the place that we never got around to calling the staff about the bidet.

I was able to use the gym, and the gym facilities are awesome, and clean. We wanted to use the jacuzzi (they have a sauna and steam room as well), but were told that the pump for the jacuzzi wasn't working. The breakfast buffet is probably its best feature. We mostly hang out at the pool area, and when it got hot, the staff would pass around this tasty fruit sampler. During our stay at the beach, we saw dark clouds from a distance and a staff approached us to warn us that there is an impending rain (you know, just in case we misinterpret dark clouds for something else), and we should probably secure our things before they get wet. The two beaches in Shangri-La are kinda smallish, and doesn't have the fine white sand of Station 1, but we prefer Shang because of the peace and quiet of its beaches, its ever watchful lifeguards, and really, who doesn't like having your needs taken care of. The service was second to none.

When we got a bit bored, we played games at their entertainment zone. It's got everything we need for a three day vacation and we immensely enjoyed our stay that we didn't feel the need to take that hourly shuttle to D'Mall. It's got strong wifi, fast internet, and you get connected immediately without inconveniencing you the need to input passwords (and room numbers and other info that other hotels ask). As long as you're within its premises, even in the beach area, you're connected.",Comfort & Facilities:Staff
"Being my first time at Shangri La Boracay, my expectations were high. And I was not disappointed. The property itself is a sprawling Eden of well manicured gardens, pools and paths that are a credit to the operators. Our ocean view room was larger, accommodating and clean although the TV picture was not so great and you could tell the furniture and fixtures were almost last there use by date - but acceptable. I was looking forward to dining at Rima and was not disappointed. Excellent quality, discreet service and great presentation of food; I just was hoping for more engagement from the staff about the food and concept.
Sirena on the other had is worth missing. My steak was under seasoned, tasteless and poorly presented. The staff tried hard but were just lost. We must have had 3 people serve us and the restaurant was not even half full and they were running around like maniacs.
The Chi Spa - excellent! Worth every penny.
Pool is fabulous but they definitely need more staff in that area to serve guests. I would have loved to have ordered more food and drinks but I could never find a waiter and when I did,; they weren't a waiter and they say they would go find one only to never return.
Overall, an enjoyable stay but a few things need some ''spit and polish'' to take this property over the top.",Food:Staff:Comfort & Facilities
"From the day we arrived to the day we left our time at Shangri La Boracay was amazing, relaxing, enjoyable and romantic. Staff are very efficient and friendly. Our accommodation was great, very clean and serviced twice a day. Pools and both beaches are amazing with staff catering to our every need. We can't wait to back",Staff:Cleanliness
"Just did a week up in this resort - apparently the low season but the weather was stunning and the resort was so quiet - fantastic. We had a seabird suite which while not cheap gave us lots of space, and with a dressing room big enough to swing a tiger in we could have our 2 year old terrors cot in there instead of the main room - a big plus! Staff were amazing, particularly the breakfast manager who was friendly and very helpful. Great resort and will be back - great kids room too!",Comfort & Facilities:Staff
"Everything right from the airport pick up, their exclusive Mahubay lounge, ferry transfer, buggy transfer, staff welcome, check-in, concierge, F&B, poolside experience, private beach setting etc. comes with dollops of supreme hospitality. Its like the entire customer journey has been carefully crafted and all the little details have been carefully taken care of. The property is beautiful with stunning views of the coastline from the many pretty spots. Rima is an excellent fine dining restaurant and serves food almost as good as anything you will find anywhere, the staff is so warm, they can win anybody's heart. The private beaches are such an amazing part of the property making it a luxurious experience and the breakfast buffet is spectacular with plenty of options for everyone. Only one suggestion, the Vintana Cafe menu, at the pool area needs a new menu with some more and better food options!",Food:Location
"A beautiful place, where a lot of people are standing around and greet you in a very friendly manner. However drinks took an awful long time to get on most orders. Several times our meal also took a long time also or did not arrive together or was cold. Room was fine but balcony was bad, not much of a view and not really comfortable for 2 chairs. We enjoyed our time and were pleased it was quiet in the night. Once staying at another Shangri-La we ended up above the disco, which we were not happy about. We will probably not got back to Shangri-La agai after this trip, considering the price and what you get.",Comfort & Facilities:Food:Staff
"You feel like being on a private island. The hotel is beautiful, the breakfast amazing and the garden and pool absolutely fantastic. Perfect getaway for a romantic long weekend.
The staff is great and nice. Hotel transfer is absolutely perfect.
On the ""down side"", (if I can say so) avoid the buffet dinner .. It's a bit random and pricey for what it is. The beach is beautiful but the sand is not as fine as in White beach. But escape, go to Pukai beach (5min drive !) get a tricycle to the end of white beach, come back for a swim at sunset in the pool and you are in paradise !",Location:Comfort & Facilities:Food
"Perfect combination, beach, sea, sand, service and facilities.
I very enjoyed staying there. The staff are very nice and friendly. The room is beautiful. The pool is large and nice. The fire dance was amazing.",Comfort & Facilities:Staff
"Most beautiful resort having very good facility and services.
We have visited for two days and experience was very nice n pleasant.
It is heaven created on earth between crystal clear blue water.
As we are with children's so resort staff has taken care of them very well and lot of activities like water sports etc are there to enjoy.",Comfort & Facilities:Food:Location
This is the best resort in boracay. BThis place was truly beautiful! The pictures look like it would be outdated but actually it was very clean and was much better than the pictures. We had just stayed at the Maldives six months prior n my husband said it was at par to the Maldives. Specially after having a horrible experience at the Astoria boracay.,Location
"1) Location (4/5) - Reachable by round-trip journey transfer arrangement directly from Caticlan Jetty Port to the resort. But , we only experienced shuttle pick up from another hotel to reach Shangri-La. Shuttle service to White Beach is inconvenience which the guest have to queue and wait for a certain period.

2) Staff Performance (3/5) - Check-in and Check-out are quick and smooth. Staffs are helpful and friendly with greets and smile. Please allocate more staff in the resort compound to assist the guest as few of the guests seeking my assistance for the direction to few areas in the resort , which I am actually a guest and I am not pretty sure the direction as well. Buggy service and Pool service is good.

3) Hotel Condition / Cleanliness (4/5) - Overall is good and the resort is huge with the rooms and villas are located at very strategic place. Pool and beaches are clean. However, the compound is a bit tired which definitely need some touch-up and refurbish. Found cigarette ash near pool area and restaurant area. Love to read under the excellent ambience and environment with the excellent design of the resort. Signage and direction are quite confusing as they should assigned more staff to guide since it is a 5-star resort. Wifi in the resort is stable and good.

4) Room Condition / Cleanliness (3/5) - Check-in the Deluxe Seaview with obstructed view. Some unripe banana and mango were prepared together with the fruit knife provided. Entered the room and found the bedsheet stained and some dead bugs or insects inside the room,near the bed, on the balcony and also the daybed. Bathroom is clean and the toiletries are almost complete expect the bubble bath foam. A funny 2014's Calendar was displayed in the room. Iron board and iron provided are the bonus.

5) Facilities / Activities (4/5) - Experienced the Entertainment Centre and Health Club. Gym was fully equipped while we managed to attend a Zumba Class even the Sauna was not in service during our stay. Staff from CHI Spa is not so friendly.

6) Food / Dining (3/5) - We only visited the Vintana Cafe for the buffet breakfast with variety options but the most highlighted is I found a curly hair in the anchovy, and the dining table were full with ants.However, the Solana Bar with excellent drinks and snack are the best accompany to catch the most beautiful sunset.

Hope to see your improvement in future.",Food:Location:Comfort & Facilities
"We spent 5 nights at Shang Boracay for our honeymoon as recommended by friends who had been a few times and loved it. We knew it was 5 star and well we did expect a 5 star quality stay.

Let me start by saying that it is the staff that truly make this resort. They are brilliant. I want to especially mention Sonny and Michael the butlers, Salvadore the pool attendant and Jun one of the concierge.

I firstly recommend you have the Shang meet you at the airport and take you to the resort. If this is not included just pay for it, trust me it will alleviate time and hassle you do not need at the start of the holiday. You are met by the Shang, whisked away in their van to private ferry lounge where you are given drinks, cold towels etc. Then you are loaded into private boat and off you go to arrive at private jetty and buggy to reception, so hassle free, no taking of your own bags all super easy!

We stayed in a treetop villa which was one of 4 right at the top of the hill which I gather are mainly for 'honeymooners'. I certainly cannot fault the view and the ridiculous size of the place! However be aware you are very far up, so it's easy to walk down the hill to breakfast, beach etc about 7 mins, but you kinda need to be buggied back up as its steep, far and hot! A great bonus with the villa is a butler who you can contact 24 hours a day with the mobile phone you are given. I'll talk more about this later.

I kinda believe the small thoughtful things count - so I loved the fresh fruit and biscuits each day, the fact the room is cleaned at your chosen time, room turn down and blinds closed when the afternoon sun comes through and bookmarks with messages on your pillow. I was a little disappointed that the Shang no longer uses L'Occitane products (except soap bars), choosing to become very hotel mainstream and refillable shampoos, conditioner etc. (And not the nicest quality either).

However, although I understand the resort is only 6 years old, the villa was certainly getting 'tired'. It could definitely use a good renovation and update of decor. The electric curtains did not work on the main curtain and a couple other small things like fence posts needing repair.

Now we did have a false start on the first day we arrived. After we arrived we decided to go into the town to look around and get some lunch. We asked the butler to have a buggy collect us in time for the hourly shuttle. Buggy didn't show, shuttle went. We decided to wander down to the lobby and look around the pool and wait for next shuttle. However, as soon as the concierge saw us they profusely apologised that the buggy had run out of battery and quickly put us in a private shuttle to the town. Oh and another great thing about the shuttle is there is a concierge to meet you on the return leg and arrange your return, very organised in the chaos believe me!

So this was fine, but later in the day we returned from the pool to find we couldn't get into our villa and people inside.Turned out reception thought the room empty and were showing it to some travel agents. Well you can imagine I was NOT HAPPY, made that very clear. It got sorted out and the Manager was quick to turn up and apologise and comped us an evening meal (an expensive meal!)

It was well worth having a nicer room that comes with the butler. Michael and Sonny organised and suggested anything we needed. They arranged the Spa, Island hop snorkelling and private dinner. All were amazing. And actually I would recommend the private chef dinner that was a highlight. Food was amazing 5 course dinner. As the effects of the typhoon hit Boracay we could not have on the beach as hoped but it was still arranged in one of the beach villas and was still absolutely lovely on our last evening.

I want to mention that the pool service is the best at any hotel I have stayed. For a start there are 4 pools, it's huge! The attendants find you a seat, bring towels and water. We didn't order food but we did visit the bar for happy hour cocktails. We didn't know when happy hour was and we turned up about 20 mins early the first time. But the staff were so lovely they didn't put the charges through until after 5 when the computer changed to happy hour. Now, if you are on your honeymoon and hoping not to see children, this isn't the place for you. Kids are everywhere and the pool is their stomping ground! There is an adults only pool but quite frankly this is ignored and the staff are too polite to enforce this rule really.

The service continues at the beach, with attendants bringing towels and water and setting you up. And they have free snorkelling gear if you want and it is in very good condition. And of course there are lifeguards at the beach and pool.

Breakfast is one of the best buffets out there. The sheer variety of food is incredible including options for gluten free, paleo and vegetarians. And although the resort was apparently 95% full we never had trouble getting a table no matter the time we arrived. I would not recommend the restaurant for the dinner buffet. It was very bland and boring and not at all worth the money.

When we left due to the typhoon we had to travel by shuttle to the boat on the other side of the island, then take the boat to dock at another place and then another shuttle to the airport. So be warned when the weather is bad you will need to do this. It was very organised. At the airport we were met by the Shang airport concierge who told us our flight had been cancelled but he had arranged us to be on the earlier flight. He took our bags and passports, checked us in, took us to the departure fee and wah lah all sorted minimal fuss. Brilliant! This is was so much appreciated and ended our Shang experience on such a high note. As I said at the beginning, the staff really do make the resort. I hope the Shang recognises this and looks after them!",Comfort & Facilities:Food:Staff
"Any discerning traveler who appreciates pure luxury surroundings, fine food and service must stay at the tree house at the Shangri-la Boracay! Yes, the tree house is quite expensive, but worth every single cent!

Right from the airport pick up to the speed boat and to the pick up buggy to the tree house, meeting our butler to check in at our hotel and buggy transporting us around the resort....everything was flawless! Even from checking out back to the airport, through going through security, to its own lounge at the airport, you were taken care of until you boarded the plane back home. Congratulations Shangril-la Boracay, you have done well with this experience.

The food top notch and I was quite impressed with the fine dining restaurant called Rima, the food spectacular and delicious with matching service to rival any chefs hat or Michelin rated restaurant. Thank you for my cake to celebrate my birthday on this evening. The buffet breakfast- incredible, come with an empty stomach and be satisfied for the rest of the day, the variety is endless!

You do not need to leave the resort, but if you do a free shuttle to D' mall at station 2 is provided. As soon as we left the resort, we wanted to go back to avoid the craziness and crowds of white beach.

I have never seen such blue waters with coral and fish so close to the 2 private beaches that you can choose from. You could also use the sailing boat, go snorkeling or go kayaking which was all complementarity if you stayed at the tree house. Or if you wanted you could choose the pool and have a bite and enjoy the cocktails.

All staff go above and beyond- they are well trained, you are treated like royalty and they remember you each time. Special mention goes to our butler- Sonny. Please congratulate him on the amazing experience- above and beyond and the attention and care he provided us during this memorable trip. I am sure you are looking after him, if not, you need to. I hope he will still be around next year when we come back for my mothers 60th birthday.",Staff:Food
"I stayed here as a romantic beach weekend getaway and was happy with my choice.

We booked a seaview suite but was nicely upgraded to the treetop villa which has some serious design flaws. The two level villa is spacious but for some reason, the stairs connecting the 2 floors is located OUTSIDE the room. You have to leave the rooms to move between levels. It's very odd that I have to go outside to go up and down. There is a nice jacuzzi facing the sea which gives it amazing view and I used the balcony to tan. Thankfully we didnt have anyone in the adjacent villas as there is absolutely no privacy on the outdoor terrace. There isn't a separation between the villa so you could see what's going on next door in the outdoor terrace with the jacuzzi. The design of the room is so mind boggling.

The toiletries aren't L'Occitane branded as most of the other Shangrilas and I was mildly disappointed. No charging points near the bed.

However, the view from the room made up for the above as it was just spectacular. The white sand, clear blue waters. Heavenly!

Service was a mixed bag. We had our own private butler which made it easier for us to coordinate requests/arrangements etc. Michael was lovely. Every staff that we came into contact with was obliging and friendly. We left a shopping bag at the airport lounge but the hotel manage to get their staff to retrieve it for us. However, it took us 35 minutes to get checked in on what appeared to be a quiet day and our bags then took another 40 minutes to be delivered.

A big turn off was when the hotel reservation team, prior to our arrival, sent back and forth emails to get us to guarantee our airport transfer by credit card since we had paid for the room through a third party website. I was quite annoyed as we were forking out close to $1,000 a night and they were hassling us for credit card over email, which was a separate security concern as well. I've arranged for plenty of airport transfer but have never had to separately guarantee one before I've arrived.

We never left the resort during our 3D2N stay and we ate at the resort. Breakfast was a delight with such a wide array of food. Food at Rima and Sirena was delectable. The hotel's private beaches was very very nice. Clean and soft white sand and clear blue waters.

Would consider returning. Recommended.",Food:Comfort & Facilities:Location
"My husband and I were very satisfied with this resort. I would definitely recommend this resort to anyone. Very nice resort, great pool, fantastic breakfast, the rooms are nice and the bathrooms very nice. The beautiful view from our rooms was perfect. They were all very friendly and I will big thanks the housekeeping Jeffrey for his friendly and patient help. He was for me the best.",Staff:Comfort & Facilities:Location
"Lovely resort and must go if youre in Boracay, but over time staff are tired and not hospitable as in the past. I was here at resort beginning and service level has significantly changed. If this is getting worse when i come back in the future, will have to think again about staying.",Staff:Location
"Spent by birthday weekend here and I was truly pampered from the moment I stepped onto the Resort. We booked the Treetop Villa and it was worth every penny. From the awesome view to the luxury bedding and amenities offered in the room. Not forgetting the exemplary service by our Butler, Sonny who looked after our every need, especially the little surprise 'touches' that Sonny took to have a birthday cake together with balloons to decorate the room and set rose petals all over the bath tub for that romantic ambience. I was lucky to enjoy a very nice fireworks from my very own Villa with direct view! I loved the infinity pool with the private jacuzzi looking over the clear blue waters of the ocean. The private beach with comfortable sun-bed and attentive staff is a plus point. I am already looking to book another trip back next year.
Tip: Treetop Villa #21 has the best view of the whole resort.",Comfort & Facilities:Location
"When we arrived at the hotel pier, we were welcomed by hotel staff that said ""Welcome to Paradise"", i laughed when i heard this but when we left, i think she was right. It truly is paradise. The reason for this review is to give a special thank you to 4 staff members that made our stay so special. Mr. Salvador - he worked on the private beach mainly but he was never standing still, always helping guests and working tirelessly to make sure everyone is comfortable. He cant speak but that didn't prevent him from communicating with the guest by providing exceptional service. Next is Mr. Ferry - he remembered us from the first day and he seemed to be at every hotel restaurant we ate at. He made sure my kids and wife were always well looked after, chocolate milk and fresh orange juice every breakfast. Such a nice and welcoming person. If we needed anything he would make sure we had it. Mr. Rome and Mr. Laudito - they worked mainly around pool and again, remembered us from our first arrival and welcomed us every day by name.
Everyone staff member we met was extremely pleasant and helpful but my wife and i wanted to give special recognition to these 4 persons. It was an amazing holiday.",Staff:Food
"My wife and I just completed a three night stay here during our honeymoon. The hotel was amazing, grounds and facilities top notch. Staff was superb, especially Christian, Romeo, and Willie. I'm afraid island resorts will never be the same after staying at this hotel. Only notch is food could be improved a bit but the views and staff make up for it",Staff:Food:Location
"This was our second time to stay here in Shangrila Boracay. We love it so we will keep coming back. Our first stay was much better as there were some problems this trip, plumbing, power, wifi, restaurants etc. But the staff handled everything graciously, speedily and attentively. My son got sick this trip and they took excellent care of him! They even sent a complimentary get well kit to our room! The amenities and resort are world class! The food is very good! Since its low season now though (July) they closed some restaurants which disappointed us. In particular our favorite, Cielo. The service is impeccable and the food and drink excellent! You will not regret staying here. Sirena restaurant is overrated and overpriced in terms of food but the view, service and ambiance is incredible. I feel like the resort is my home awAy from home. So peaceful, serene, tranquil... I wish I could live there! Of all the hotels and resorts I've stayed in, Shangrila (any of them), is by far the best I've gone to. They go above and beyond! Boracay in particular is excellent and the spa was amazing.",Food:Staff:Location
"Very private beach resort away from Bora's crowd! Private Speed boat is awesome. Less hassle, from Airport to Resort you just need to sit back and relax till you reach the hotel. We travelled as family with 2 kids and not much work for us as private van to jetty port is available as well so no worries might you ride crowded transpo. Babysitting is available too for free.

White fine sand is awesome! Beach is very clean and safe, very private, the semi private one is looks like private too, very quite place and it is so lovely to relax with. Pool are clean, very nice jacuzzi kids loves the bubbles too! Food are superb though very expensive but i think its worth it to be honest! Very nice view while dining in anywhere of their restaurants.

Loads of activities to do from, everyday there is activities ready for kids and adults and thats the best part too and all are free like kayaking, snorkelling. Kids activities like kite making, bracelet making, guitar designing etc will kids surely enjoy.

Huge resort but there is a buggy you can use to go anywhere you wanted but we usually walk as it nice to enjoy the view too.

Over all experience is great! Will definitely going back to this Paradise!",Comfort & Facilities:Location:Food
"A truly wonderful place to stay with very good accommodation. We stayed at the De Luxe Sea view room which has complete and modern facilities. The room has its own terrace which provides a good view of the ocean and the very green and abundant forest garden.

A must go for the whole family as there are fun and learning activities for kids and adults.

We commend the resort's friendly and cheerful staff for a very efficient service.",Staff:Comfort & Facilities:Location
"Everything is excellent!
Staff, food, restaurats, pools, beach - perfect! We stay at this hotel from 22 July until 28 July. It was very good rest for us!
Shangrila's hotel - it's the best place for rest, relax, Swiming. Some words about beach. Hotel has two beaches. All of them are very beautiful. Color of water is perfect.",Comfort & Facilities:Food:Location
"Superb honeymoon stay, everything are perfect and beyond our expectation. Will definitely recommend this resort for honeymooners.

We got our room with welcome wine, fruits, and a tub of bubble bath with roses.

All the staff are friendly and welcoming and the 2 beaches they had are superb.",Staff:Food
"All the superlatives in the previous reviews are completely justified. The property is one of the best Shangri-La I have ever stayed in.

Everything you need is taken care of including water sports, trips to the town and anything you need in the room.

I cannot recommend it highly enough.",Cleanliness:Location:Value for money
"This must be the best hotel at Boracay. Fresh style, perfect location, big rooms and very friendly and service minded staff. The only drawback is the price. If you compare Shang ri la prices in Makati, the price for average food is 10 times higher. A glas of red vine at one of the hotel restaurant is 3 times more expencive than in Norway.",Value for money:Food
