Opinion,Classification
"Nice Lobby,Nice staff,Very good. No night life entertainment.Food is not too good and very expensive. Playing with a ball boy, no even a trainer for an hour cost me",Staff:Value for money:Comfort & Facilities
"spent too much time in check in with the recep,extremely expensive,hotel is extremely expensive but no complimentary free breakfast",Food:Value for money
"Elegant and sophisticated hotel,Awesome gym. Nice pool,good location next to the sm megamall. attentive staff. one of the nicest gyms ive ever seen at a hotel. nice pool. near the mrt stop. no complaints at all during our stay.",Comfort & Facilities:Staff:Location
"Nice hotel, less attractive location,Great christmas tree (at Christmas),Better choose the other Shangri-La at Makati; much more central",Location
"Lovely Service,Service staff are so nice and attentive,Neat , clean and well served. Lot of places are easily accessable. NIcehotel staff serving with a big smile always.",Staff:Cleanliness:Food
"nice hotel and very security concious,great breakfast,very helpful staff with big smiles all around, nothing too much trouble.",Staff
"Barely Acceptable Hotel,5 star hotel,we stayed there for 2 nights only. although it is a 5 star hotel, the facilities are quite old. and it is a little bit over priced. the location is nice, but i will recommend the makati one more.",Value for money:Comfort & Facilities:Location
"Good business hotel,Comfortable room,Very friendly and attentive staff Comfortable room and good business lounge Free internet in the room Room service food was good. Beautiful swimming pool and good gym",Comfort & Facilities:Staff:Food
"Gorgeous interior with swimming pool,amenities are great also room space was big enough. location is perfect to shopping with shangrila plaza and sm megamall. park is the favorite part of hotel. gorgeous view and wide swimming fool❤",Location:Comfort & Facilities
"Expensive..,All good but expensive.",Value for money
"Above average,TAX 25%",Comfort & Facilities
