Opinion,Classification
"Edsa Shangri-la Hotel is still in keeping with its standards...,Edsa Shangri-la almost always upholds its high standard of service to its clients.,The facilities in the room are dated and the room has a faint hint of moldy smell especially on the first night. I suggest that the rooms be fully vacuumed and cleaned especially if not being used for an extended period of time. Also, there is room for improvement on the amenities provided. Thank you!",Cleanliness:Comfort & Facilities
"Excellent,The staff,Nothing",
"Very good,The bed was extra comfy Lay out of the room was nice,Price of the buffet is too much",Comfort & Facilities
"Exceptional,Excellent service and ambiance. Nice place to unwind.,No bidet in the bathroom",Comfort & Facilities:Cleanliness
"Exceptional,The staff are very accommodating. They go out of their way to assist and help you.",Staff
"Good stay for a small family,Most of the staff were wonderful, professional and helpful. They upgraded our room to a higher tier as the room I booked is not already available so that's a plus! Room service food was good. The pool fits the children as they have slides and a mini fountain park. And I loce that they have a lot of lifeguards, guards around so children doesn't start being rowdy.,There were one or two staff who were not up to the standards of edsa shang and there are one to two families who doesn't know the etiquette of staying in a 5-star hotel especially at the buffet area and upon checking out. But all these are minor and everything made us feel relax and special.",Staff:Food:Comfort & Facilities
"Hospitality straight from the heart,Service from staff is just awesome",Staff
"Very good,They said that they would send the invoice electronically but never did!",Value for money:Staff
"Fantastic,The proximity to shops a restaurants,Nothing",Location
"Good Location,Location was perfect for our meetings in Ortigas. Mall nearby is very convenient,There was a small cockroach near the breakfast buffet food, i informed the staff/waiter and he simply flicked it away. When he flicked it, the cockroach landed on me, making me very uncomfortable to even eat any food later. It was Pay Day Friday and took us 3hrs 50mins by small taxi to reach hotel from airport. Our flight time from Singapore to Manila was less than that. The drive back to airport on Sunday was hardly 30-40mins.",Location:Food:Staff
"Personal Touch,I told the Shangri-La that I was celebrating my wife's birthday...and when we got there...there was a small birthday cake for her...it was a yummy cake!!!",Food
"Very good,Good,Price of food and massage is too high",Food
"Great place to unwind with family,My two sons (ages 2 and 3) enjoyed their stay at Edsa Shangrila. From the best bed, child friendly swimming pool and delicious chocolate ice cream from the breakfast buffet. Not to mention that Edsa Shang is just a cross away Shangrila Mall.,This is beyond their control. Heavy traffic from NAIA 3 to Edsa Shang during rush hour.",Food:Location:Comfort & Facilities
"You can never go wrong with Shangrila,The staff in general was very friendly and accommodating. You can really feel the genuine customer service. The pastries and cakes being sold at the hotel was surprisingly not overrated. It was indeed value for money.",Value for money:Staff:Food
"Fabulous stay in a 6 star hotel,Lovely room -very comfy bed, nice view over the pool which is surrounded by tropical gardens - pool bar is great to spend the evening - lovely staff.,I did not like leaving.",Comfort & Facilities:Location
"Excellent stay as always! ,Their honesty. I left my pair of earrings after check out and the Lost & Found department immediately found them for me. Thank youuu so much!,Maybe add more variety for Pinoy food.",Staff
"Fabulous,the breakfast were excellent,Waiters were not really friendly during our breakfast at the heat Restaurant.",Food
"Just so relaxing,food absolutely beautiful. staff delightful and so helpful. room very comfortable. great feeling of security. really good facilities.,nothing at all I disliked.",Comfort & Facilities:Staff
"Overnight in Ortigas,Best bed, great food and friendly staff - overall a very positive experience,The shower is part of the bath and difficult to use if you have a mobility issue",Staff:Comfort & Facilities:Cleanliness
"Great stay with excellent staff,comfort, restaurants, staff,Check in was a breeze and very quick and efficient. we are impressed with all the staff, the food was excellent, we ate at the Italian restaurant. Although we had to move rooms because of a toilet blockage it was painless. HOtel is next to lots of cafes and a couple of shopping malls.",Staff:Food:Location
"Excellent Stay at the Luxurious Hotel ,Excellent Staff, Quick Service, Comfy Room,I arrived at 3pm to the hotel and the check in process was pretty slow. It took me more than half an hour. But I got upgraded and the manager even gave me a compliment fruit platter. The room was beautiful and comfy. There's construction works going on at certain floors so I guess it is not suitable to stay until after a few weeks because of the noise.",Staff:Comfort & Facilities:Food
"Great Stay in Ortigas City,Everything Was Superb Except Very Slow Check in Process,I arrived at this hotel after a long flight and I was extremely tired. When I arrived, the checkin process was taking too long like half an hour. I don't know what was wrong and the manager asked me to email her our reservation details. It was messed up but after all the hustle, the hotel gave me an upgrade room and compliment with fruit platter. The room was beautiful and overall I had an excellent stay at this hotel.",Staff
"Great luxury hotel for family stay,Nice renovated rooms, awesome room service food, close to shopping center,Great stay at hotel even though there were some ongoing renovations. The kids love the pool. Its huge. The bedrooms are beautifully renovated. The beds are very comfortable and i had no problems sleeping through the night. They have extensive room service menu with good food",Comfort & Facilities:Food
"pampered and relaxing stay,great staff, superb breakfast, comfortable room,Staying in this hotel is worth it! Location wise and value for money. The pool was under renovation but we were able to use the pool of the condominium nearby. The people are wonderful! The food is yummy! Edsa Shang is highly recommended.",Food:Location:Comfort & Facilities
"nice hotel,cozy room, large swimming pool, accessible to the malls,the hotel has a nice and cozy room, a large window to view at, comfortable bed to sleep on. I enjoy the swimming pool with my kids, a wide varieties of food selection to satisfy our stomach. the hotel has a connecting bridge to the mall for us to enjoy the shopping. It was so much fun and a nice bonding with my family.",Comfort & Facilities:Location:Food
"Awesome hotel experience,Luxurious bedroom, excellent service, wonderful breakfast,I had an awesome stay in hotel. Staff during check in was friendly and efficient. I appreciated the room upgrade. Room was wonderful with a huge bed. Wifi was free and fast. Good for business travellers. Thank you for the hotel experience",Staff:Comfort & Facilities
"Shangri-La...nothing more to say,Location, amenities, staff...the list goes on,I always enjoy my stays at Shangri La and this was no exception. 5 stars all the way. The proximity to SM Megamall makes this hotel ideal for a holiday, short stay honeymoon etc. It is also good for business if your business is in the area. Trying to get into Makati during business hours or after hours can take more than an hour. So avoid if you need to be in Makati all the time.",Location:Staff:Comfort & Facilities
"overall it's worth 5 stars,nice service,hotel very comfortable. is well located, and the price is not bad. hotel staff are very polite and friendly. room is clean and we have different fresh fruit served at the room everyday. Buffet breakfast has a wide variety of choices",Food:Cleanliness:Staff
"Grand Hotel with good amenities,Spacious and luxurious,The EDSA Shangri-la Hotel was luxurious and spacious. It had great features and amenities. The room on the club floor was very nice and the offerings in the club Lounge highly commendable. The staff I encountered were all very polite and friendly. I also liked the good location and proximity to a large shopping mall. There were also many places to eat and to do things nearby. I enjoyed my stay and would certainly return.",Food:Location
"Classic Hotel,Good service, nice interiors,Checkin was a breeze. Staff was very helpful. Everything was great except the cable TV was out-of-order. It was raining too so we couldn't swim. Food at the buffet resto,Heat, was not so great especially the grilled meats (too tough). The pichi-pichi was delicious though!",Food:Staff:Comfort & Facilities
"Nice Location, Nice View and Friendly Service,Accessibility, room amenities, comfort,It was a remarkable experience to be welcomed by a friendly staff who offered to walk me to my room. Although, I preferred to upgrade to the Garden Wing, which was a closer walk to my conference,I was nonetheless contented with the comfort and amenities provided by the hotel. It was a breeze to walk to the adjacent mall for lunches and last minute shopping, so near and comfortable. The staff are friendly and helpful. It was really a 5-star experience. I made a good choice to book in this hotel, indeed.",Staff:Location:Comfort & Facilities
"the best in town.....,tropical pool area next to good shopping malls,Still one of the best places to stay in Manila, very good service, beautiful lounge and the best pool area in manila, even when in the middle of ceity, you feel like a little bit on vacation in a resort.... Good for business people working in Pasig/Ortigas area.",Location:Comfort & Facilities:Food
"Great service,Service was excellent,Attentive and friendly staff. Accommodating even if we came in late for afternoon tea at the horizon lounge. Everything was great although breakfast buffet dishes at the lounge was not as extensive as the ones in Heat, privacy and comfort were given in exchange. Would definitely come back.",Food:Staff
"A good Shangri-La Hotel,Location,I stay at Shangri-La hotels all the time. This is one of the good ones. Everything about is was good and to my expectations. the staff were nice and friendly and service was always with a smile. It is well appointed and next to the SM EDSA....shopping is a breeze. Great food and good amenities. No complaints. Will be back.",Staff:Food:Location
"Great Hotel with top service,Warm inviting service, curteous staff, good location,The hotel provided a tryly 5 star experience. The staff were very friendly and curteous, always working to ensure my stary was a pleasant one. The food at the main restaurant was excellant, the room was very comfortable, and health facilities was in good condition. The location of the hotel provides easy access to a major shopping complex, and a short tani ride to Greenfields, and at night it is convenient to major night spots. I always enjoy returning to this hotel",Location:Comfort & Facilities:Staff
"good location,service is very good,We have been wanting to stay in this hotel for quite some time now but we always decide to forego since we are aware that this is quite an old hotel already. But to our surprise, edsa shang is still very well maintained and the service they provided us was well beyond our expectations.",Staff:Location
"EDSA Shangri-la Manila Hotel,Location, staff effeciency, quality of hotel,The stay at the Edsa Shangri-la was absolutely brilliant! The quality of the hotel is amazing, great and friendly staff, high efficiency, excellent security, great food quality. Room service is prompt, with follow up calls to check if everything is ok. Location is good as well, walking distance to malls where you can get basic necessities. A 15 minute cab ride will take you to the Green Belt area for more shopping. Overall, a great place to stay!",Staff:Location:Food
"Big, fancy hotel with big prices for everything,Lots of lovely restaurants inside the hotel and the staff was very professional.,I would recommend this hotel to people who have a lot of money to spend because when you see the prices in the hotel restaurants and lounge you might be surprised. But, if you've got the cash it's not a bad place...what you would expect of a top class hotel in the center of Manila. It's also next door to two big malls...so there's lots of other places to drop some cash. The pool is very nice and I saw a lot of families with children having a great time.",Food:Value for money
"edsa shangri la manila,the service service service,security- overkill!,The service here is amazing, the best i have seen in Asia. They are very well staffed and those staff spend all of their time looking after people very well. They even offered to put my slippers on for me!! free coffee on departure, there are a lot of things they are very helpful with. The gym was good and the overall feel of the place and amenities are top class. The only thing I noticed was the level of security is very high, which makes you feel quite safe, but it is a departure from other Asian destinations.",Staff
"Exceptional,Close to the malls and the facilities and services are excellent",Location:Comfort & Facilities:Staff
"Exceptional,very good fitness center",Comfort & Facilities
"Very good,Kids pool area,No indoor play house",Comfort & Facilities
"Pleasure and comfort,Staying in shangrila always gives me pleasure and comfort.,Hmmm none so far",Comfort & Facilities:Cleanliness
"Beautiful stay,All is well,Nothing",Comfort & Facilities
"Dreadful because of Benjie the front desk officer.,Clean room, polite and approachable room attendant, food, swimming pool,Rude front desk officer. Benjie is not approachable, not friendly and not courteous. I feel discriminated the way he handle simple questions for security purposes. I appreciate it, but using please, thank you and welcome even if I'm a Filipino and not a foreign customer. He should treat everyone fare. Because the customers experience always starts in Front Desk Officer.",Staff
"Fabulous,Great Horizon Club",
"Keep it up,Nice hotel and very accommodating staff,Nothing",Staff
"Staycation the 5-star way!!!,The Horizon Lounge package they offered us. The kids loved the pool!!!,Nothing really.",Staff
"Superb,The room is good and we enjoyed the facilities especially the pool. We had a great time and we plan to go back next time.,We checked in at around 2pm but we waited until 3:30 to be accommodated in the room. A bit frustrated but hopefully next time this will not happen again.",Comfort & Facilities:Staff
"Superb,The staff who assist us when we check-in",Staff
"Exceptional,Very nice place to staycation with family and friends",Comfort & Facilities:Staff
"Exceptional,Best,No bidet",Comfort & Facilities:Cleanliness
"Great way to celebrate an important day!,Breakfast buffet!,There was no restaurant menu for in-room dining.",Food
"Best staycation in Manila.,Great food. Perfect staycation with my partner.,none.",Food:Location
"Great place for Family staycation,Outdoor pool,Microwave for heating",Comfort & Facilities
"Superb,the bed was very comfy and pillows extra soft. i loved it.,the housekeeping service could have been better. i waited for an hour for a bottle of shampoo and conditioner.",Staff:Comfort & Facilities
"Exceptional,Overall experience and service was great,The pool was too crowded and request for pick up of bags upon checkout took over 45 minutes that we opted to just bring our own bags down to the front desk.",Staff:Food:Value for money
"A relaxing moment in short vacation,The breakfast was nice. The reception was also very helpful.,The parking was full when we came. It was quite some time for us to find vacant space for parking",Food:Location:Staff
"Superb,I love the gym and wellness center. Their fitness facility offers the latest multi-functional training system and extensive range of fitness equipment for that total body workout. It also features spacious spinning exercise studio with resistance band and TRX training as well as a variety of complete strength, weight, and bodybuilding equipment. Great hub to work-out and unwind.,Hotel's parking is terrible!",Comfort & Facilities
"I loved it,Excellent,None,i loved this hotel and want to go back to manila just to stay at the edsa shangri la. we took the hotel car from the airport and it was a bit expensive. but, the driver took our names and introduced himself. by the time we got to the hotel, many people were waiting to greet us and they all knew our names. in the evening i went down for a snack to the lobby cafe and as i approached the customer service desk, the duty manager said, yes , how can i help. that was at least three hours after we'd checked in. the room was very good. the restaurant was very good with a massive breakfast selection. i just loved their pool and garden area. like the swissotel nai lert park in bangkok. breakfast and then as stroll round the garden or dinner and a stroll ... it's great!",Food:Staff:Location
"Family visit,I have upgraded to a suite, the layout is more conducive for a family gathering and service is absolutely superb,as part of the turndown, ice should be provided automatically,the lobby is welcoming, all staff are very friendly and genuinely nice, helpful and resourceful. Horizon club is the best especially when you have visitors coming to visit you. the extra charge for visitors is reasonable especially the amenity that they provide.",Staff:Comfort & Facilities
"Excellent,I like the ambiance and service offered. The place is homey and comfortable to walk around. Staff is warm, welcoming and accommodating. Staff would always greet the guest good morning or what ever time if day it is. I booked the room for a friend and left some special requests to the Front desk officer. He ensured my request was noted that made way for a smooth check out.",Staff:Food
"denial of my seniors discount ,I would rate the hotel a rating of 10 for value for money , location, cleanliness, staff and facilities.. However, there seems to be no coordination between AGODA and the HOTEL. as regards the seniors privilege prevailing according to Philippine laws.. Seniors are exempt from paying VAT or value added tax . In addition a seniors discount of 20 percent is supposed to be given.. According to an employee at the concierge, I could not be given both privileges because I coursed my booking with AGODA.",Value for money:Staff
"Excellent,Shangrila edsa is ok its still has its standard. The only thing it differs from the other sites is that. It doesnt has the adventure zone the space is small, wich i understand because of the site location.. the bath tub is small. A Nd this time,thier toilettres is i dont know but i dont like the scent.",Comfort & Facilities:Location
"Good hotel. Great location.,We travelled with our 2 young boys and it was easy walking to the Shang plaza or Megamall. The Shang plaza has a great playroom for children to play. There’s plenty of restaurants and shops in both malls and after a long day, you can go back to the hotel for a swim with the kids.",Location
"Not as expected,The room we're in wasn't properly cleaned, its dusty as my husband kept on sneezing the entire time we were there. His allergy was triggered by the dusty curtains. The keycard didn't work the third time we went up so its was a bit of a hassle on our part having to go down and advise the hotel staff. Overall, our stay there is okay. But it wasn't as expected.",Cleanliness:Staff
"Overall, experience is great!,There are only two things I would want to bring up; first is the room temperature. I guess the aircondition is not working well though we already called up regarding it, they said it's normal and working fine. Second, we were not informed that outgoing calls are exclusive on the charges. But then again, staffs are really attentive and full of assistance and smile. Thanks to the pretty reception girl, PAM.",Staff:Comfort & Facilities
"Excellent,One of the staff told us there will be a bath tub in the room upon check in only to find out there was none in the room. Paid deposit but upon check out they told me they did not record any deposit being paid,??",Staff:Value for money:Cleanliness
"Best for Staycation,First Class Service ,This hotel is one of our favorite hotel for staycation.It has a very good location.Good if you want to relax and be pampered. Will definitely stay here again",Staff:Food:Location
"1 night,didnt really use anything except the room, so not good perspective. VERY expensive compared to other Asian cities, but that seems to be Manila...",Value for money:Location
"Great Location,Great Location, Friendly staff. Great amenities. It was a very pleasant stay.",Staff:Location
"Free upgrade ,free upgrade to suite..very nice and comfortable room",Value for money:Staff:Comfort & Facilities
"Always a great stay in Shangri-la EDSA,The staff has been courteous. The rooms are clean and comfortable. The food is great.",Cleanliness:Staff:Comfort & Facilities
"Great Staff,The staff was friendly and very accommodating. Very professional. I enjoyed my stay.",Staff
"Very nice staff. Facility was clean and beautiful.,My children enjoyed their stay very much. Would probably stay there again when we return.",Staff:Cleanliness
"The place is very near the mall and the place us very clean ,Will recommend this hotel to our friends",Cleanliness:Location
"Very good,We've always been very pleased with the service of Shangri la Hotels. Excellent room condition and facilities. However, for the recent visit, I did not appreciate them setting up the breakfast buffet at the marquee tent. Poorly lit with non cozy white light normally used for outdoors. Not enough cook / crew to replenish food. Manually set up floor AC are directly hitting the guest and the food. It was just a MAJOR turn off. I did not feel the usual ""Shangri la experience"".",Food:Comfort & Facilities
"Less than an hour me, my husband were sneezing. It was not properly cleaned as per requested. Kindly,Less than an hour me, my husband were sneezing. It was not properly cleaned as per requested. Kindly read our request next time. Good thing we arrived late at night from St. Lukes Global.",Cleanliness:Staff
"Outdated....doesn't match the price ,too old rooms not well maintained and old facilities... long line in the reception breakfast buffet seems untidy",Food:Value for money:Comfort & Facilities
"Nice stay,Nice room with bath tub",Comfort & Facilities:Cleanliness
"Superb,Appreciated the gesture that they gave my mom a birthday greeting with a box of chocolate & cake! Thank you.,There's no bath tub in the newly renovated building.",Staff
"Fabulous,I did not like the lack of bidet for their comfort rooms",Comfort & Facilities
"Excellent Stay,Rooms were excellent. Very courteous staff.,It was supposed to be a celebration, a surprise. Was asking for a bit of help, but none was extended.",Staff
"Best of Edsa,Great breakfast n staff hospitality... marlen is exceptional friendly. Alfred very helpful,Rooms can bit a tad noisy",Staff:Food:Location
"Superb,The service, the pool area, the fact thT it is connected to a mall,The Garden Wing rooms need a major revamp. They're not extremely bad but clearly have passed their best days",Comfort & Facilities
"Great Hotel for families,Definitely one of the top 10 hotels in Manila. The pool is The Best! Location is very good for shopping.,Pool gets a bit over crowded and Heat Restaurant as well. Hard to get good service when it's over crowded. Not enough staff in the Lobby Lounge - service is slow considering the premium price for food and drinks.",Food:Comfort & Facilities:Location
"Satisfied.,The accessibility with pleasure. The room viewing the pool view.,None.",Comfort & Facilities
"Fabulous,I was under the impression when I booked the 3 rooms that complimentary breakfast would be included. So that was a disappointment because we had to go outside of the hotel for breakfast. The in-house buffet breakfast was too pricey!",Food:Value for money
"Fabulousssly beautifullllll,Gym !!!!!",Comfort & Facilities
"It was a relaxing and fun stay for me and family...,The pool is very nice and fun to swim at, my kid definitely had fun..,parking was a bit difficult.",Comfort & Facilities
"Exceptional,The staff were very attentive to all the guests",Staff:Food
"Perfect stay!,everything is perfect! Good job!,nothing",Comfort & Facilities
"Happy,Beautiful place to stay,They don't refund my buffet stub but they give me food to take out",Value for money:Food
"Very good,The staff were very accommodating. Highly appreciated the staff (Lu, Edz, and Pete) facilitated very fast when i accidentally left my pouch with my passport and ID since i have flight to that day,Restroom at the pool was not maintained. Im a bit particular with restroom cleanliness",Staff:Cleanliness
"Exceptional,As expected great hotel",Comfort & Facilities
"Will definitely come back.,I like the comfy bed, the pillows, the clean sheets. I also love their toiletries.,Buffet rates a bit pricey.",Comfort & Facilities:Value for money:Cleanliness
"Exceptional,The Duty Manager, Jim Hernandez, made our stay infinitely better. While the hotel was a little late in giving us our rooms, Mr. Hernandez made up for it by making sure we were given late check out. He also sent in wine and other food items most probably to compensate for the delay in the check-in..",Staff:Food
"Keep it up,Everything,None",Cleanliness
"Exceptional,Club Access",Comfort & Facilities
"Good location!,Friendly staff and helpful. The bake shop at the lobby offers wide range of nice pastry and cakes. The home made chocolate taste yummy!",Food:Staff:Location
"Exceptional,There should be a parking reservation.",Location
"secure area,shocked finding the plates, spoons etc at the breakfast restaurant are not properly clean throughout my four nights stay at the hotel.",Food:Comfort & Facilities:Cleanliness
"Old but well maintained.,Will come back 😊",
"Very good,Ideal location for shopping and dining.",Location:Food
"love this place!,nothing but nice words for this hotel. love the pool the best!",Comfort & Facilities
"Excellent,Tropical oasis in the city Excellent food Excellent service Excellent facilities Kid friendly hotel",Staff:Comfort & Facilities:Food
"Birthday Staycation!,Had a blast with all the facilities, dining at Heat, and getting a massage at Chi Spa. Wish I spent my birthday like this every year!",Comfort & Facilities
"Excellent,First time to experience an issue with Shangri-la. The bathroom flush was faulty and had to call to get it fixed (3 times)!",Staff:Comfort & Facilities
"Great Holiday,The location is good. The hotels well acceptable and very clean, facilities is good. The food is great. The cost is affordable.",Location:Value for money
"Always a Great Stay,Location is great for shopping and such a kid friendly hotel. We also enjoyed our access to the horizon lounge. Unfortunately, i booked the one without breakfast so had to pay additional for it.",Food:Location
"Trustworthy,The concierge is really trustworthy. I left my bags with them and two weeks later it was still with the concierge waiting for my pick up :) Thank you",Staff
"It's definitely worth the money & time :) ,One thing that i can describe my whole experience is, it's amazing :)",Value for money
"THE GYM was awesome,I have stayed here many times and this stay I fully enjoyed the quality equipment in the gym. Everything else, 5 stars as always.",Comfort & Facilities:Staff
"The Service Can be Better,I stayed at EDSA Shangri-La for a conference. The location is very good, considering that Manila has bad traffic jams nowadays, it will be difficult for us to go around to buy things. EDSA Shangri-La is located not very far from the airport, and there is a big SM Mega Mall shopping center just next to it, so you can buy, eat and do window shopping. It's also connected to Shangri-La Plaza, a higher up shopping center. The food in Shangri-La is very good and delicious. I really enjoyed my breakfast, lunch and snack times during conference. However, there were some disappointing points I had during my stay and all were regarding services to the customer. First, no chairs to sit at the lobby. It is a 5 star hotel, so you expect a nice lobby with some sofa and nice chairs to sit while you wait for your guest or taxi. The big sofas at the lobby were not for free. You have to order something from the cafe if you sit at the sofa. When I asked if there were any chair I can sit while waiting for my taxi, the bellboy pointed to a small alley hidden behind the stairs and main lobby and have only 1 set of sofa and 2 single chairs. Not what I pictured in mind of a nice lobby from a very well known 5 star hotel. Second, I stayed for 2 nights with my friend. The first night was under my friend's name and the second night was under my name. We asked for a same room for 2 consecutive nights so we didn't need to move out our things and check in again. On the 2nd day of our stay, nobody clean our room until 5.30 PM. We need to call the cleaning service to send someone. They just easily said that they will send someone to clean the room without even apologizing or gave us reason why they didn't make up our room yet. By the time they arrived to make up the room, we were getting ready to have dinner, we need to take a bath etc. So I just asked for the cleaning guy to just take out the bins and make up the bed briefly. I hope EDSA Shangri-La can improve their service to the cu",Comfort & Facilities:Food:Staff
"Great location,Great location! They allowed us to check in at 12pm at no charge. Hotel staff are nice, except for the guard/security. It was raining hard, and it was around 2am, and we wanted food from outside to be delivered. The concierge told us that once the food has arrived, they will let us know. However the guard was rude. He won’t allow the food delivery guy to come in and made us go out in the rain to get our order in a rude way. We are checked in guest there and we were not even assisted with umbrella! Not good.",Staff:Food
"Very good,the hotel staff was helpful. but unlike other hotels, the warmth of the reception is sadly lacking. no water was even offered while waiting for friends who were also checking out. for the breakfast, it was so crowded. the former attentiveness of the staff which i expected based on past experience was again sadly lacking. we were almost done with the meal when we were offered plain water which my daughter wanted. all in all i would say it is a 3.5 rating this time. guess i expected more from edsa shang",Staff:Food:Value for money
"Expensive and in need or a refurb,Not at the standard of the Makati Shang. Terrible traffic in Edsa area. Staff OK. Gym was good. No minibar service in the pool wing area where I stayed. No bar other than the lobby bar. Seems like a place for many locals to just sit and meet so seemed more crowded than a normal hotel should,",Comfort & Facilities:Food:Staff
"One of the best,I want to give praise to all the staff particularly those who handled my booking when I was there, it was so busy, yet they managed to meet my demands with a smile. Location is good, there are plenty shops and restaurant around, you won't go hungry if you are a foodie. And of course, the room, clean, spacious comfortable bed. I would go back again.",Food:Location:Staff
"Best for staycation,Had fun during our staycation.staff were friendly, shoutout to Ms. Jowin for being so accomodating during our check in. Clean room and linen.dami choices ng food sa Heat. Enjoyed d pool and d playground with bubbles effect. Thank u,my son who celebrated his bday during our staycation really had a blast.",Staff
"It was an amazing experience. The room was comfy. The staffs were all accomodating.,The view from our room,Nothing",Comfort & Facilities:Staff
"Exceptional,Love the pillows. The pool area was lively and fun.,Parking fee needed to be settled separately eventhough its free.",Comfort & Facilities:Value for money
"Excellent,Big room,There was a cockroach in the room",Cleanliness:Comfort & Facilities
"Exceptional,Warm welcome, quality of service, superb outdoor pool, nice and large room, comfortable bed",Comfort & Facilities
"Very good,Great staff very helpful friendly efficient Good food.,Should provide a free shuttle or charge less for taxi My friends booked their own and paid much less. My room was under the executive lounge loud noises early in the morning very disturbing. After a few days asked to be moved. Very busy weekend. Too many people At the pool. Ran out of towels.",Staff:Comfort & Facilities
"Exceptional,It's a perfect location not too far from Makati, Staff are very nice",Location:Staff
"The HORIZON CLUB of the EDSA Shangrila gave us our best staycation,Your staff ""Len"" offered an upgrade to the HORIZON CLUB. The 14th floor room was excellent-- it was small but the fact that there were only a few rooms on that floor gave it an exclusivity which we appreciated. The additional 3K plus was well worth the comfort, and the food offered by the lounge, though limited in choices, was delicious. The added services of the Horizon Club was certainly was value for money.,I appreciated the fact that there was a fiberfill pillow available in the room. I wanted to use it, however it was too bulky for my neck. I ended up using the flannel blanket as a pillow instead. My daughter woke up with a stuffy nose, probably from the goosedown pillow and comforter. Perhaps a survey prior to check-in of the customers' preference, in case of allergies, would be good.",Comfort & Facilities:Value for money:Food
"The hotel is very nice,I like everything,Nothing",Comfort & Facilities
"Excellent hotel,The lobby smelled good 24/7. Staff in the lobby were very attentive to our needs.,None",Staff:Cleanliness
"Superb,comfy room",Comfort & Facilities
"Great for a family staycation,Great place to relax like a nice resort just in the city. Location is also great. Very good breakfast buffet but it gets crowded. There is another breakfast area at the second floor to manage peak hours but the food options are not the same so we decided to wait for availability at the first floor. We suggest to offer same food at the alternative breakfast place too.",Food:Location:Comfort & Facilities
"Exceptional,Food was not the same when we stayed last time. The food was not as good as before because of so many people checked in. Quality was not okay",Food:Staff
"Congrats and Kudos to a Team Edsa Shiangrila,Kudos to team Edsa Shiangrila.,Not applicable",Staff
"Exceptional,The swarma and steak was good. Ice cream was terrific.",Food
"Awesome.,Amenities are so great. I will definitely come back and stay longer.,The parking is crazy. Somebody should have gone down to help the client and help with the traffic",Staff:Location
"Value for money,Staffs",Value for money
"We had fun!👍,The pool , kid friendly,Na",Comfort & Facilities
"Recommended,Breakfast!!! Very nice hotel near shopping malls :)",Location
"Exceptional,The Lobby was very nice,The pool staff were a little unapproachable but everything else were explicit",Comfort & Facilities:Staff
"Exceptional,total experience is the best because it's Shangri-La,I don't like is that the price in booking.com does not include the taxes. The Incidental Deposit is the same amount as the total price of the room, it seems that they don't trust their guest asking for that huge incidental charge, unlike in other Hotels they don't ask for incidental deposit or if they do it is not that huge amount We cannot pay online, we hope that we can pay online to minimize the hassle that I can give to their guest",Value for money:Staff
"Staff at check-in counter are very accommodating,I'd like to commed Jowin, the staff who assisted me in our check-in. She's very pleasant, very accommodating, it was a smooth and easy check-in, and she offered us late check-in without any request from my end. Their pool is child-friendly, extended hours until 12mn every Fri and Sat which is great for those who want to hang out later in the pool. The house-keeping are very friendly, they quickly grant requests. You won't realize the hotel is located beside EDSA, I swear. They stand to their hashtag #MyUrbanOasis",Staff
"Tired and very dates hotel... the lobby check-in is likened to a circus or an airport! ,For the money, I think there are better and more value choices in metro Manila. Suggest you look around and don't be comforted by the Shangri-la brand. Its been quite inconsistent in our experience across various markets including Shanghai, Hong Kong, Malaysia and now Manila.",Value for money
"Best hotel,If you need to relax, no need to go out of town. Edsa Shangri-la is the only resort within the city. Love the location, near malls and great place. But the rooms need to renovate or update. The staff is great.",Location:Comfort & Facilities
"Great Family Hotel but Bad Breakfast Buffet,EDSA Shangri-La has been my preferred hotel ever since: I had my wedding first night here with my wife and also spent several special occasions here now that we have kids. The staff service is excellent and are very well-suited when bringing young kids. The pool is great for kids as well and the location is very convenient most especially with the Shangrila Mall and SM Megamall right beside the hotel. Chi Spa is also one of the best spa's in the metro. My only complaint, which has been my complaint ever since, is the quality of the lobby restaurant where they serve breakfast, lunch and dinner buffets. While they hotel is most definitely five-star, the restaurant is most decidedly three-star. And here's why: - The furnishings are worse for wear and are in dire need of replacement or facelift - Availability of food is bad. The bread in the bread section of the breakfast buffet usually does not get refilled when it runs out so try and get your bread asap. Pretty ironic since bread would be the staple for breakfast. - If you're the second group to use a table, do expect that the table setting will not be as complete as the first. Napkins would usually be missing as well as the condiments. - Manpower is surely lacking and while the staff are very courteous and accommodating, service tends to be slow as they are undermanned and overworked. - This also applies to the slowness of buffet food getting refilled most especially during peak hours.",Food:Staff:Comfort & Facilities
"good but they need to make their check in easy ,we know its a peak period and its easter week but they need to make the check in process more efficiently. we waited for 3 whole hours for us to get our room. we arrive around 1pm and immediately check in. we are asked to wait in their lobby for 3 hours while the other people get their room waiting for just half an hour. the family beside us waited only for 20 mins before they got their room to think i have an infant baby with me. they waited for my baby to be cranky before they gave us room. they complimented us with breakfast with this. but still they should have prioritize family with infant. over all my kids were happy with the stay",Staff:Comfort & Facilities
"Excellent,Cons -not really much to say except no hair dryer in the bathroom , should have had a free breakfast for the amount I paid per night, it would have cost more than $300 if breakfast was added. Pros-location was great, not even a 3min walk and you're at SM mega mall. Room was really clean.",Value for money:Food:Comfort & Facilities
