Opinion,Classification
"The Best Stay We've Had in a Hotel ,The GM, Mr. Borges, the Mgr on duty, Charmaigne and the desk officer, Gliezell were awesome... we felt so very special, super special! Thank you so much! Hope to visit Makati Shang again when we get back home to the Philippines after 3 years... or perhaps we could visit a Shang hotel abroad?! what a pleasant thought! ... MAKATI SHANG ROCKS!",Staff:Location:Food
"Our Family Getaway,The GM, Mr. Borges, the Mgr on duty, Charmaigne and the desk officer, Gliezell were awesome... we felt so very special, super special! Thank you so much! Hope to visit Makati Shang again when we get back home to the Philippines after 3 years... or perhaps we could visit a Shang hotel abroad?! what a pleasant thought! ... MAKATI SHANG ROCKS!",Staff:Location
"a little old,Had to check in as I wasn't feeling well. For the same amount I paid I think I could have gotten a better and newer looking place though. I didn't have a charger with me as it was an unplanned check-in. unfortunately they don't have chargers that we can borrow, and instead, I had to go to the concierge to and have it charged from there. With how much they charged I was hoping that they can just lend chargers or something and send it to my room.",Value for money:Staff
"No Regrets,We came here to celebrate my daughter's graduation and enjoyed the hotel very much! Service was excellent, room was above and beyond and we left feeling well rested and satisfied. Looking forward to our next stay here!",Staff:Food
"Location was excellent, the carpets could have been cleaner esp in rooms. A lot of stains. Houses ta,The friendly staff, house staff very helpful and accommodating. However management was not always nice. My went downstairs in hotel bathrobe with clothes underneath to order dinner as to now have room service wake our baby. They ran up to him and kicked him out because he had on a robe. Said it was in their policy but when asked to produce policy they said they would give it to us at check out. Not a way to handle that situation it was unnecessary. They kept saying sorry but it was disingenuous because they were not listening to why he did that. Then they brought up our dinner in a paper bag. That was not good service. Regardless of policy, everyone deserves to have their side heard and they were not listening. I won't stay there again I will try the hotel next door. Dusit.",Staff
"It is good,It's a really good hotel but as business travelers its quite inconvenient if you get there at 8 in the morning and try to check in to wash up before heading to your meeting because sometimes there's no room available as early as 8am and some of the staff are not really friendly.",Staff:Comfort & Facilities
"Excellent Hotel,Whenever I travel to Manila, I always stay at the Makati Shangri-La. First off, I love this hotel chain and I stay in the Shangri-la properties whenever I'm in Asia and if they have a property on location. They provide a consistent level of quality service. This hotel is located in a great location in walking distance to the Glorietta Malls and the Greenbelt Malls. I rated the cleanliness one notch down only because the hotel is in need of a renovation which I was told was going to commence in 2017. Once the renovation is completed, this hotel would be a 5-star rating in all facets. You will never see a grand hotel lobby like this particular Shangri-La in the newer hotel chains. This is probably the last of the big lobby high end hotels you will find in Manila.",Location:Comfort & Facilities:Value for money
"Great hotel Great Services,Great people and service outshine any great hotel. What stands out here are the people - from reception who extended our check out, to the restaurant Shang Palace waiters who make suggestions and handle our bday dinner last Oct 1. Concierge team was as great, keeping our cake stored safely in the fridge! Thats why this is my fave hotel, and im a local! GJ!! Kudos",Staff:Food
"Excellent service ,The staff were very courteous, hospitable, helpful. The concierge service was beyond amazing. They obliged when I requested that one of the staff accompany me to Philippine Airline ticket office, The staff name is Lornie, she waited for me for at least 3 hrs until my transaction was completed. Thank you corciege, you're awesome.",Staff
"ideal for business trip,The hotel is located in the heart of Manila Metro and at the same time not far from Manila airport. Excellent customer service is the real proof of Shangri-La network hotels values. In Makati Shangri-La you will additionally experience the beauty of Filipino people who are happy, smiling and genuinely take care of you. Selection of breakfast buffet is enormous. Minimum 2 week stay would be required to taste everything. Rooms are quiet and well air-conditioned which for Filipino climate is extremely important.",Food:Location:Comfort & Facilities
"ideal for business trip,The hotel is located in the heart of Manila Metro and at the same time not far from Manila airport. Excellent customer service is the real proof of Shangri-La network hotels values. In Makati Shangri-La you will additionally experience the beauty of Filipino people who are happy, smiling and genuinely take care of you. Selection of breakfast buffet is enormous. Minimum 2 week stay would be required to taste everything. Rooms are quiet and well air-conditioned which for Filipino climate is extremely important.",Food:Location:Comfort & Facilities
"Memorable Stay :),We loved our stay at Makati Shangri La for 3 nights. The most loved thing was their food!! Buffet breakfast was amazing. Also we loved their Japanese cuisine. The rooms needs upgrading though but would not hesitate to recommend Makati shangri la to anyone :)",Food:Location
"Needs to go back to its prime,Location, amenities, support personnel,Overall, the look and feel of this hotel has not changed over the decades. However, in my most recent stay, there were significant details I observed which may indicate that it is already past its prime and needs to go back to its old glory days and meticulous standards. First, the staff and attendants are generally very friendly and personable. Everyone from the concierge to the housekeeper always express a warm attitude matching their smiles. However, when you meet the attendants on a late part of their shift their stress becomes evident. When I checked in in my most recent stay, the receptionist seemed to be like in the last hours of his shift since he looked tired and only wanted to finish my booking. I had concerns about my room arrangement and reservations, but he never offered any alternative solution nor suggested to confer with his superior. Although the matter was no big issue on my part, I left the front desk thinking that he could have at least taken a few more minutes to try to exhaust other ways to resolve my query. The same also goes for their lobby lounge when I observed there was only one waitress running between 10+ tables attending to nearly 40 persons, including myself. As for the in-room dining, the food served in my room was not of the same quality as what they have in their restaurants. I had small issues with being served dry, old chicken meat and manhandled pasta, but at least they were still edible, although not even three-star quality.",Staff:Food
"Staycation?,Location, facilities, service,Arguably the best in the area. But bathrooms should be modernized with bidets and new shower heads. Quality of service was inconsistent due to the fact that we stayed during the holidays and the hotel was full. But shouldn't we expect that this hotel should be able to manage the biggest crowd?",Comfort & Facilities:Cleanliness
"Still the best hotel to stay in,Food is excellent, staff is pleasant, service is superb,We stayed for new years eve and according to a staff was one of the busiest days to stay. When we were informed of the change of breakfast venue my wife and i became anxious of the quality of service given the quantity of people to serve but the food was great and staff were very attentive to our needs. Fortunately we didn't feel neglected at all and my daughter (4yo) absolutely loved the hotel.",Staff:Food
"Makati Shangri-la Review,1) Staff and Service 2) Location 3) Lobby Lounge and Horizon Suite,I highly recommend this hotel if you're staying in Makati. The staff and service are top notch and the hotel is located in an ideal location for easy access to shopping malls, restaurants, and entertainment. Everyone in Manila appears to know where the Makati Shangri-la is located which is a plus.",Location:Staff
"Excellent!,They are the best among the best!,I had a very pleasant stay at Makati Shangri-la. Staffs and service crews are so accommodating and their services are excellent. I can't wait for my next visit. Thanks to Makati Shangri-la for being my home in Manila! :-)",Staff:Location
"Another overrated hotel in my humble opinion,Location, food, lobby,Another hotel that is amazing all around but the quality of the rooms is sub-bar. My stay there was OK but there were a lot of construction noises inside the hotel and you can hear the street noises at night. Light sleepers should avoid.",Comfort & Facilities:Location
"Very friendly staff,The location, the staff, the amenities,We had a very enjoyable stay at Makati Shangri-La. The location is central, the food is good, the staff very friendly and efficient. The only small issue: weekdays can be quite difficult to get a taxi quickly but there is probably not much the hotel can do (besides their own limousine service)",Staff:Location:Food
"First Timer,Location, Location, Location,Location - strategically located and very near the malls Room - nothing special except it's on a high floor with access to the Horizon Lounge Service - aside from having its own check-in and check-out counter as well as the lounge, nothing else was special about the Horizon Club. I don't know if we were just unlucky or simply that the service was bad and there was nothing special about it. On our first night, my partner experienced severe pain from sleeping with a bad position and we requested for some pain patches and it took a good minutes before it arrive. On our 2nd night, we requested for some salt, pepper and catsup so we can eat fries but again, a very long waiting time. There were too many instances to tell but it's not the Shangri-la that I expected",Location:Food
"Exquisite 5☆ Hotel with Fine Dining,On site Chef's with exquisite meals, Well Rounded Excellent Customer Service, Spacious Accommodations,I really appreciated the staffing. 100% CUSTOMER SERVICE. The food was excellent. The location of the Hotel was perfect. We visited the Ayala Museum, and just visited the shops nearby. It is also near the International Airport. We will return!",Location:Staff:Food
"Super pro staff, best sushi ever, good standard.,,The best Japanese restaurant I've ever been too (Tokyo included).,Great spa, gym, etc.,pro staff,Place felt a bit too old standard for my taste, but staff and quality was very good. Just happened to have the best sushi meal I have ever eaten there. Most awarded sushi,chef outside of Japan. So I was extremely happy for that. Also had a nice time going to gym, cold water/hot water jacuzzi and full body massage spa.",Food:Comfort & Facilities
"Grand hotel, centrally located,Comfortable bed, nice lobby, great breakfast,I made a weekend pit-stop in Manila for a wedding. It's a tiring trip that i get in too late and leave very quickly. Thankfully I booked myself in Shang, which gave me the much needed relaxation during that rushed weekend The most wonderful thing about the Shang is the plush bed. Very comfortable. After a lazy morning, we read review of their breakfast and how it is 'out of this world'.. it did live up to the expectation (the quantity,the quality and the price). Also had afternoon tea, which was very nice and great ambiance. Recommend highly for a stay in Manila. Would personally go back again.",Food:Location:Comfort & Facilities
"Relaxing and Luxurious,Great food, great inhouse staffs,Overall we had a great stay, however the choices in the club lounge for breakfast and afternoon snacks were not that many. For breakfast, we ordered pancakes and it was burned. Upon check out while waiting for the car, the staff outside didn't even help me with my luggage, my dad had to call for his attention and he seemed clueless on what he was suppose to do.",Food:Staff
"In the heart of business area,close to malls, restaurants and parks,The hotel lobby seemed charming but a bit dark. It has a nice swimming pool on the 4th. floor. Rooms are average (in size) bathrooms are clean, staff are nice and friendly. I did not go to any of its restaurant so I can't comment about the food. I must note that the hotel is nearby restaurants, shopping malls ang drug store. I saw the picture of the garden on their website but we did not get to see it. I guess it is not open for public. Try to book in advance for a cheaper price. I would recommend this hotel if you want to experience something different but it is not a 5 star hotel so don't expect a lot",Food:Comfort & Facilities:Location
"perfect,Restaurant , Room , Service,This is one of the best hotels in Metro.Manila or whole Philippines. You can do nothing wrong if you have no problem to pay minimum 200€ per night. Top located at the Ayala Center Makati surrounded by lots of malls. The room was almost perfect, the view at the Ayala center great. I also got fresh fruits at the room every day, wonderfull! Good life music at evening at the lobby , very qualified and nice staff , some of the best restaurants in Manila with a very huge and delicious buffet at morning and lunch ( cholcolate-fountain par example)...this is a place to relax and let tyou easy forget the sorrows and affliction outside....the securitys in front of the hotel are equiped with heavy guns like pumpguns or something...with boots and bulletproof vests. They look scary but are also very nice...but latest after leaving the hotel you should never forget!!! While you pay over 200€ per NIGHT in this hotel , the staff maybe earns just 180€ per MONTH! That is absurd! small tipp for airport transfer: A normal airport taxi I payed 1400PHP from the airport to the hotel. The way back I payed 1900PHP for a hoteltransfer with the smallest available car. Its a different from almost 10 € . And the hoteldriver had not the best mood.",Value for money:Staff:Location
"we'll be coming back!,customer service, facilities and location,overall stay was very good, just the 50php fee for borrowing dinner plates as we bought dinner from another restaurant, not associate with the hotel. All hotels we've stayed at never requested fee for dinner plates.",Food
"A comfortable hotel,cosy, friendly and clean,A very comfortable stay in a very cosy and friendly environment. The staff was very friendly and quite helpful. The location is not really central though for people who need to move around Manila to attend meetings. The hotel rates are also quite high considering that it is not very centrally located.",Staff:Location:Comfort & Facilities
"We had an immensely fun time in Makati Shang! ,The staff were warm and friendly. The breakfast buffet was just superb with a variety of healthful foods! We enjoyed their gym with the state of the art equipment! :-),Our stay at Makati Shangri-La has been one of the best! Our whole family enjoyed bonding together---from simple hanging out in the room, watching TV and ordering room service to having buffet breakfast together with the family and working out in the gym or taking a swim in the pool! Our stay was made even more meaningful with the warm accommodation of the staff and management! Thanks for a wonderful experience! We will surely come back again! :-)",Food:Staff
"A very pleasant stay.,Good location -very near Greenbelt/Glorietta/Landmark/Art Gallery-Museum. Courteous, well-presented, attentive staff. Room made up promptly.,I was there on a short business trip. The front-desk staff were helpful. They were very professional and knew what was going on throughout the hotel and where I could find a specific contact/meeting location. It's a large hotel,which was busy with conferences, business delegations etc. Security at the entrance to this hotel had a high profile.The gym was good, with a view of the city. I didn't use the pool; it looks ok for laps.",Staff:Location:Comfort & Facilities
"Room & Facilities are comfortable,comfortable room & bed, gorgeous facilities, convenient access to SC,overall you can expect 5-star class service from Makati Shangri-La, except for awful checking out process. everyone just que up for any counter, no hotel staff monitoring the process. it took me about 15 minutes.",Comfort & Facilities:Staff
"Typical Grand Shang hotel near a mall complex,Grand lobby, entertainment at the lobby lounge, horizon lounge facilities,This is my favorite hotel in Manila and opt to stay here each time I come for my annual business trip. This time however I stayed at the club floor. I would recommend Makati Shang for serious business traveller. This will give customers the impression that you are no ordinary company. The facilities at the club lounge is complete and superb. The free use of their conference rooms for meetings with clients gives you a sense of professionalism. Cocktails, food, drinks are practically available the whole day.",Comfort & Facilities:Food
"Best in Makati/Manila!!,5 star hotel that lives up to your expectations.,I am a frequent visitor to Manila, and have stayed in most of the hotels in the Makati area. This was a treat (due to the price), but in the end well worth it. Wife and I were treated like royalty. Truly the best place in the area.",Value for money:Location
"very pleasant,customer service is good!!,I really enjoyed my stay in shangri-la. I stayed to most of the 5 star hotel in Makati.. and shangri-la take the cake. its expensive but worth of the money you pay.The food is good and the superior room is good too.The environment is terrific. star buck on the left of the hotel and TG friday restaurant is at the front of the hotel and the location is marvelous and the shops just around nearby. I definitely return to stay..",Food:Location:Value for money
"Great experience,Elegant, stylish hotel - very well located in Makati,Everything you expect from a 5-star hotel! Friendly and professional staff. Nice SPA & gym. Located in the hart of Makati, lot of nice shopping malls and good restaurants near the hotel. No doubt; this hotel gives value for money.",Location:Staff:Value for money
"Great location and perfect customer service,location, customer service, amenities,It is a beautiful hotel, but it is the customer service that really sets the Shangri-La apart from other hotels in the area. Every hotel employee seemed to bend over backwards to ensure that our stay was as enjoyable as possible.",Staff
"Great location and service, but a bit old !,Location and staff,We have spent the new year in Manila. The location, service and staff were excellent. The only thing we noticed was the rooms seems to be a bit old and hasn't been renovated lately. Beside that every thing was great, i would recommend it of course.",Location:Staff:Comfort & Facilities
"Best service and ambiance,The best hotel in Makati Phillipines,- The best hotel in Makati Phillipines - Best service and cleanest hotel - staff are very courteous and accommodating - tight security, very safe to stay into - location is very good, everything is a walk away - walking distance to two of Manila's best shopping malls - food is great too! - two thumbs up for this hotel",Location:Staff
"Great hotel with warm smile,location, view, the interior design,The hotel is excellent. The staffs are very professional and approachable. They arranged our room at 6 PM even though we didn't call them to do it. And also they provide fruits (2 banana, 1 orange and 1 mango) and these fruits are still fresh. Also 1 dried mango to know the taste of Philippines.",Food:Location:Staff
"i enjoyed my stay, ,service,its was a clean, comfortable stay, service was always quick and there when i needed them. i was there for business and as i was always in a hurry to go to meetings, they would vring whatever i needed straight away.",Staff:Cleanliness:Food
"Great rooms, service and food,rooms, the lounge, food,was on a business trip which required regular meetings, we ended up being in the horizon room almost every day, its a great service which takes the hazzle out of having to find a meet room when your in a foreign country. the rooms and service was a expected of shangri-la, the roof-top pool and gym were also great.",Staff:Comfort & Facilities
"Heavenly Shangrila!,Excellent service, centrally located,I always stay at Shangrila Makati when I visit Manila. When I could not get a room directly the last time, I managed to get a room via Agoda. The hotel is clean and very well staffed. Service is good overall and excellent at the horizon floor. Buffet at the Circle was fantastic, a great variety of food. If you are willing to pay for a comfortable stay, this hotel is highly recommended.",Location:Food
"Good hotel with nice rooms,Good rooms & Live Performance,Location is good because it is near the Greenbelt. And only 30 to 45 minutes away from the International Airport. Staffs are professional and friendly. Complimentary Dried Mango taste real good. It should be recommended to hotel guest to buy more of it because we do not necessary have the time to try it there and then due to business travel. I would like to compliment receptionist Ms. Rose for her professionalism. There are gays in the steam and sauna place which is not good at all. Homo-guest should be referred to another place for their subculture activities.",Food:Comfort & Facilities:Staff
"Best hotel in Asia I ever stayed !!!,Room, staff, ambiente, eating,....,this hotel is great, the rooms are very clean, the staff is very friendly and supporting, the pool is nice, the eating is fine.... All around there was nothing to complaint. This hotel is a beautiful island in a total different surrounding. In the hotel you have not to worry that someone is take away any of your belongings what is totally different in Manila/Makati.. I can recommend everyone to use this hotel, the value for your money is excellent",Staff:Comfort & Facilities
"Great Hotel and location,Conveniently located for moving around Makati and the surrounding districts, great service,Good central location and very convenient for moving around Makati and the surrounding districts. Service and amenities are exceptional as you would expect from The Shangri_la. However I was allocated a smoking room upon check-in as there was an apparent mix up when booking. However smoking odours were only present outside the room and so no inconvenience to me. All other aspects of my trip were, as usual, exceptional",Location:Comfort & Facilities:Food
"Elegant grand hotel,The comfort, service choice of restaurants,It is always a treat to stay at the Makati with its beautiful facilities and elegant surroundings. The smorgasbord dinner and breakfast are amazing with every conceivable type of food cooked and prepared to perfection. The outside pool and gardens add enormously to the enjoyment of a stay at the Makati. I can't speak more highly of my experience there.",Food:Comfort & Facilities
"5 stars hotel with 5 stars service ,Nice rooms, excellent service from hotel staff,The first thing I noticed when I arrived at the hotel was the ""warm welcome"" from the hotel staff. The front desk staf really did a great job in finding a room that is ready for me, so I could get into my room at 10am...! It worth the price.",Staff
"decadent hotel in the heart of town,location is great, security robust and staff are responsive,stayed 2 nights at the hotel. sports club was to shangri-la standard, and the addition of tennis courts and large outside pool area was a welcomed bonus. the location is central to makati which makes it easy to take foot tours of the surrounding malls and parks.",Location:Food:Comfort & Facilities
"I always find my shangri-la in a Shangri-La Hotel!,Its signature scent permeates the entire hotel & adds to its classy ambiance. Rooms and amenities are luxurious. Service is faultless.,My experiences at any of the Shangri-la hotels I've visited are always pleasant and pleasurable. Whether it's only for a brief stay or an extended one, I'm constantly attended to by its courteous and hospitable staff. The service rendered by the top management down to the rank-and-file, like the bellhops and waiters, is impeccable. The rooms are clean, bathrooms are immaculate and the amenities are generous as well as luxurious. The many restaurants offering different cuisines are excellent in taste and variety. My latest visit, this time at its Makati location for only an overnight stay, did not disappoint me. Everything was as I had always remembered it to be..so much so that I'm so eagerly looking forward to my next sojourn! Keep up the good work and maintain your high standard always! Bravo!!!",Food:Cleanliness:Staff
"Good Hotel,Great location,like most hotels in manila, it looks a bit aged. but having stayed in a few 5 star-rated hotels in the vicinity, this was probably the best one among them, albeit a little overpriced. the rooms are nice and big but i wouldn't expect anything less for the price. the bathroom looked like it could do with a make-over though it was spacious and clean. for what it lacks, the staff made it up with great service. check in was very smooth - upon arrival, a nice friendly lady greeted me, showed me to my room completed all the check in formalities in my room.",Staff:Cleanliness:Value for money
"Best Hotel in Makati,Big comfortable and modern, well appointed rooms,Fantastic friendly staff, expensive but when they are the only hotel of this class in Makati, they can. Most 5 star in Makati are old and need updating! Excellent F & B outets, staff service, wonderful Spa and swimming pool, Full Menu 24 hour room service. However, at weekends it is very busy and can be a long wait for one of the six elevators (6 per wing).",Staff:Comfort & Facilities:Value for money
"Magnificent room and entertainment,The room was amazing with every possible comfort and the entertainment in the lounge was unlike anywhere else,While checking in a 14-piece ensemble (6 violins, 6 flutes, piano, and bass) were playing, after that a 3-piece jazz band (sax, piano, and bass), and finally a 5-piece group with three opera singers entertaining until almost midnight. Fantastic! The room was amazing in that it had every possible comfort you can imagine, all the way to a switch to turn on all the backlighted artwork for ambiance.",Comfort & Facilities
"Good quality,Fantastic breakfast buffet,Travelling a lot in Asia I was plesantly surprised about this hotel. Good service and good experience. Internet worked well. As did my other requests. Like in most hotels the check out was a bit cumbersom but eventually, they got my bill correct - and were able to print it out.",Staff:Food:Internet
"Great location and impeccable service,Classy hotel and downtown location,this is one of the top hotels in manila and deservedly so. the quality of service is very high. the ambience is luxurious. in spite of all this, we felt that the hotel gave us privacy as most guests cared about themselves rather than looking at the status of other guests. we tend to be rather low key people. we are greatful to agoda for their special price which made the hotel affordable to us.",Staff
"Great Hotel in Great Location,Great gym; superior service; staff very friendly and helpful.,The Makati Shangri La is similar to all other Shangri La hotels I have stayed at...a bit pricey but great service with a very friendly and helpful staff. I was in the Horizon Club which offers a superior happy hour with enough snack type foods to fill you up and a very superior breakfast included. The hotel is located in the heart of Makati across the street from the Makati Peninsula hotel...Glorietta and Greenbelt centers are right there in the Ayala section. Very good hotel, pricey, but generally wortht the price.",Staff:Food:Location
"grate hotel,good location,It would be the most grate hotel in Manila. It is very good location as the center of Makati, take few minutes to the Land mark(super market) and green belt(shopping center). The space of the room is not so wide compare with other hotel but it is gorgeous. There is a free news paper delivery.",Location:Comfort & Facilities:Food
"Great location and clean hotel,Best customer service ever,This hotel is near to GreenBelt and just about 10 minutes walking distance. Plenty of local restaurant outside the hotel where's every tourist should try. At night, you can go to Manila most happening night life at GreenBelt.",Location
"In the heart of the city,close to malls, restaurants and entertainment,The Shangri-la is well known for its quality worldwide and the same can be said for the Shangri-la Makati. Unfortunatly for myself i arrived early in the morning and the check in time was not till 2pm so i had to pay for an extra night on arrival (travel tip there). The service was fantastic but do review your bill as my agoda voucher was not taken off the first final bill. The hotel itself is starting to show its age but its still very good quality. Its the location of the hotel that separates it from the rest.",Staff:Value for money:Food
"it's just fabulous hotel,the best breakfast,I have stayed here many times and it's just fabulous hotel. Security level outside the hotel is high ( metal detectors , sniffer dogs , armed security etc ) but once inside the security staff blend into the background. Complimentary fruit each day in room...but the best thing would have to be their breakfast buffet - the best of any hotel I have visited through extensive travel. Whether you want fresh bakery, japanese, french pastries, ripe & sweet seasonal fruit or a full western breakfast - this buffet has it all. The rooms feel slighlty outdated but that is the only fault and a very minor one at that. I would highly recommend this hotel for anyone wishing to enjoy some luxury in Manila. Hotel is also across from Glorietta Mall with convenient access to shops etc",Food:Location
"Great hotel service, food & ambiance,It's near from my business locations, shopping malls & restaurants,My stay at Makati Shangri-La Hotel was great. Their receptionists were accommodating and will assist you with your needs & carry your things for you up to the room. They also prepared fresh fruits at the couch area and the house keeper was polite to ask me if I need anything. I like their bathroom, it has separate shower area, toilet & bath tub area. The wall interiors for the bed area was not that up-to-date but I love the bed & their super soft pillows & lighting effects. And last, the in-room breakfast was good, complete with sidings & table settings.",Comfort & Facilities:Food:Location
"Great Location, Secured and Good Services,Convenient Location, Good Restaurant, Secured, Good Services,Located at the Makati City, it is near to major commercial offices nearby as well as the famous shopping belts of Glorietta, Greenbelt Mall, SM Makati, Rustan's Makati and The Landmark. You will find all kinds of food. OF course, the hotel restaurants are superb, providing good food. The hotel breakfast has a pretty good spread. Hotel internet services are good and the staff's attention to guest and their services excellent. Hotel is also secured giving guest a sense of safety . Facilities and room are very well kept and makes the entire stay comfortable.",Location:Food:Staff
"A grand building and best location in Makati,Great staff, super fast and always with a smile,It was one day/night but the staff were very attentaive and did their best to check us in in just a couple of minutes. We enjoyed the location and the shopping in the are was the best in Manila. The restaurants were plentiful and we ate all our meals outside only a few minutes walk from the hotel. Yes i would come again as it is great value for money. Checking out as well did not take more than 5 minutes and the drive to the Airport was also only 30 minutes.",Location:Food:Staff
"Superb Service and Fantastic amenities,Customer Service,We are a couple and we stayed here the night after our wedding. All I can say is that the customer service experience was really outstanding. The Receptionist that we had was wonderful. She treated us like VIPs. She even prepared a surprise for us since we told her that it was our first night as couples. The hotel breakfast is incomparable to others as a lot of choices to choose from from different Asian and western cuisine. We really enjoyed our stay in this hotel. we will definitely come back.",Staff:Food
"Lovely and luxurious hotel and great location,Clean room and facilities.,one of the attractions of the hotel was its location. it is in makati area, the biggest and busies town. near by, there are a lot of large shopping malls, sm makati, greenbelt, gloriette 1-5 etc. some local restaurants serve well and foods are quite delicious.",Location:Food
"Great hotel and location,Beautiful room, breakfast, fully equipped gym, nice pool,i have been coming to this hotel since the mid 90's. as always i have been very satisfied. i was given a room on the highest floor overlooking makati which was a spectacular view as requested and the service was top notch as the staff were friendly and very helpful.",Staff:Food:Comfort & Facilities
"Great hotel and great service,location and service excellent,Upgraded ourselves to the club level and was worth every cent, great afternoon tea and evening drinks. Rooms were clean, all staff friendly and proffessional with one of the better buffet breakfasts I have experience.",Food:Staff:Value for money
"Very Good Location,Close to Shopping, Dining and Street Food,Check in at Reception was very slow even when they are not busy. This was the only negative things. The Hotel atmosphere is very good. Rooms and washroom are up-to standard. The staff is very friendly. They do have a large fleet of Hotel cabs. Anytime you can book and leave then and there. No need to wait.",Staff:Food
"An excellent hotel and comfortable in every way.,High quality well trained staff.,on my last visit i had been disappointed at the atitude of some of the staff who were more intent on chatting to each other and had a very offhand atitude to the guests. this had been very disappointing as i had considered this the best of all shangri la hotels. pleased to report that the standards have reached the extremely high standard i had originally enjoyed. i watched the staff deal with an inebriated guest who wished to perform his version of ballet. the staff gave a textbook demonstration of keeping him occupied and avoiding him being allowed to make a nuisance of himself with the other guests. congratulations to the management on the quality of the training and motivation of the staff.",Staff:Food
"lovely hotel ,,nice club rooms,lounge and lovely swimming pool,we stayed on route back from boracay where we had already stayed in the shangri la hong kong and boracay . it is a lovely hotel,and we upgraded to club rooms which gave us access to the club lounge which was really good. beware breakfast is only included if you specify that you want to eat in circles (breakfast retaurant ) as distinct from the club lounge...",Food:Location:Comfort & Facilities
"Full 5 star luxury hotel,Excellent facilities especially for the Horizon Club rooms,i had booked through agoda for 1 night in a deluxe room. as my circumstances changed after i had made the booking i tried to extend for a second noght through agoda - this was not succesful. was given a message that the 'rate not available'. i then tried again, but was told that this was a double booking, and agoda would get back to me within 48 hours re this. agoda did not repond at all, and as such i was left to deal with the hotel on arrival. the only solution was that i upgraded to a horizon club room for the two days. this was done (at an increased cost) - however the staff at the hotel were very helpful in organising this.",Staff:Value for money:Comfort & Facilities
"Excellent location, great staff, wonderful hotel.,Location, room was beautiful and large, friendly staff.,we caught a private car from the airport which was expensive for manila but worth it. we didn't have to check in as a lady met us and took us to the room where we completed the check in. the hotel is in the middle of the makati area with lots of malls and restaurants very close by. the restaurant red was ok but i wouldn't recommend it for fine dining, i have eaten in better restaurants for the same or lower prices. the pool area is very nice and suitable for couples or families. the gym is well equipped and has classes in the morning but i didn't take part in these so won't comment on the classes directly. the gym is very clean and not busy.",Staff:Location:Food
"""Paradise in Mid City"" ,beautiful lobby, the gold colour is so class. the back garden with the gold fish is nice and the staffs are friendly,My first room at 11th floor is excellent Big and Airy. the one at the 5th floor is a little bit small but maybe the price is different The only thing is. its a non smoking room but everytime I turn on the Air-conditioner, it smells smokes (cigarettes)a afar from that..everything is perfect I enjoyed staying there and Im coming back on May. Thank you",Comfort & Facilities
"World Class all the way!!!,Everything was simply great.,excellent! shangrila-makati has very professional staffs, the superior room was very comfortable, the place was walking distance to the malls, the food at the coffee shop were delicious(the salmon and clubhouse sandwhich were really delicious and very filling)! and also, free internet access! maybe a little pricey but worth every penny!",Food:Location:Staff
"Excellent hotel large suite and good service,Exellent service,As expected Shangri-La keeps up to the standard for a 5* hotel. We upgarded to a 78 m2 suite that was very uptodate design. The service was exellent the straf called us by name rigth away, even it is a 500+ room hotel. Breakfast was all you dream of in all International variations. The hotel even send a large bowl of fresh fruit to the hospital where my son was treated for an infection the got during out diving cruise. Shangri-La is all in all an exellent all 5* hotel.",Staff:Food:Comfort & Facilities
"Really good fantastic staff, but reception a bit o,Great service great food,Very fine hotel. Fantastic room, friendly staff and excellent food. Great place to relax whilst getting over jet lag, we flew in from the UK. The Circles restaurant is particularly fine and on congratulating the staff you could feel real emotion for showing appreciation. We are planning a return trip after we have toured the Philippine Islands.",Staff:Food:Comfort & Facilities
"fancy hotel, if you like that sort of thing,quiet room, great gym, nice pool, attentive staff,this hotel is huge. the lobby is lavish and over the top for my taste. check-in was fast, and the room is huge and comfortable. i was impressed by how quiet ir was, considering the size of the hotel. i really enjoyed the gym and the breakfast buffet, but overall i prefer smaller hotels.",Comfort & Facilities:Food
"Elegant lobby and warm sweet rooms,service.,Shangri-La stands for elegance and comfort as well known. I just come to realize that apart from these, service is their main selling point. Special thanks to excellent staff Miss Suzette and Mr. Barry of reservations ; friendly Grace, DJ and Kara at check-in counter ; helpful Sheira , Edz and those securities at lobby entrance. They have given me a good memorable stay in Shangri-La. I will see if there are any other five star hotels matching it. For sure, I will be back to Makati Shangri-La !",Staff:Food
"level of service was awesome,best buffet,the lobby and rooms are grand, clean and modern. besides that the best part of my stay was the service. the staff are very friendly and smile and go out of the way to make sure you are comfortable. loved the fresh mangos in my room. the buffet food was amazing and the hostess, karina, was awesome! she gave me a tour of the tables, explained what the specials were, how things were prepared, just went above and beyond. she even packed up some fruits and bread for me the next morning when i mentioned i was taking a day trip. the location is right in the middle of all the shopping and less than 20 minutes to the airport.",Staff:Food:Location
"The Best Hotel In Makati,Good Security, Excellent Service, and Great Restaurants,The Makati Shangri-La is the best hotel you can stay at in Makati City. The live entertainment and relaxing aroma of all the Shangri La hotels (the Essence of Shangri-La) will make you feel like you're in heaven!",Food:Location
"Great location near shopping precinct,Location. Security,my second time in manila. this time i wanted to be closer to the shopping district as there isn't much else to do in manila. the shangri la is perfect and would have to be the closest of the major hotels to this great shopping area. the hotel was clean and staff were professional though the security at the door can be a bit daunting for those unfamiliar with manila",Location
