Opinion,Classification
"Luxuriöser Resort mit tollem Personal,tolle Lage in einem tropischen Paradies. Perfekter Service und ausgesprochen freundliches Personal machen den Aufenthalt zu einem Erlebnis.,Viele Weine auf der Weinkarte nicht vorrätig. Frühstücksraum überlaufen und laut.",Comfort & Facilities
"Bestes Hotel am Platz,Schöne Umgebung mit zwei grossen Pools und kleinere Kinderpools! Gutes Essen. Fitnesscenter mit gutem Service und Beratung.,Nichts",Food
"Familien- und sehr Kinderfreundlich. Familenhotel, nur für kinderfreundliche Leute gedacht.,Personal, freundlich, hilfsbereit wie in den Philippinien üblich.,alles i.o. ausser langer Wartezeiten bei, Frühstücksbuffet. Mit Nummern ausgerüstet und endloses warten auf einen freien Platz. Nicht angemessen für ein solches Hotel.",Comfort & Facilities
"Giardino stupendo e molto curato! Splendida vacanza.,Giardino stupendo e molto curato. Personale molto gentile. Raggiungibile comodamente e direttamente dall'aeroporto in meno di 30 minuti. Mare e spiaggia molto pulti. Snorkeling a due passi. Camere non da 5 stelle, ma in fondo in camera si sta molto poco, quindi nessun problema! Ospiti (sopratutto famiglie) orientali e molto educati. Qualità e varietà del cibo ottima. Torneremo volentieri in questa struttura.",Comfort & Facilities
"Superb,La spiaggia e il servizio,la struttura è un po datata",
"de perfecte plaats om te genieten van een weekje echte vakantie !,De algemene accommodatie, verschillende types van eetgelegenheden, de vriendelijkheid van het personeel,Hier en daar begint het gebouw wat ouderdom verschijnselen te vertonen, zou een opknapbeurt kunnen gebruiken !",
"Niet Shangri-la waardig. Management heeft de boel niet in de hand. Chaos!,Er is veel te doen, ook voor oudere kinderen. Veel faciliteiten..,Personeel kon drukte niet aan, daardoor chaos tijdens buffetten en wachtrijen om een tafel te kunnen krijgen. Kamer was niet klaar on 14.00 uur en maar voor 2 personen gemaakt, we waren met 4. Veel produkten van de kaart niet op voorraad. Tafels werden niet afgeruimd etc. erc. Veel gezinnen met kleine kinderen, veel geschreeuw en geren door eetzaal. Was niet Shangri-La waardig!",Value for money
"Very good,Hygiëne en vriendelijk personeel. Het Italiaans restaurant Acqua is fantastisch voor ontbijt, lunch en diner.,Er moet dringend werk gemaakt worden van de verouderde kamers wil het de naam Shangri-la waardig blijven. De inhoud van de menukaarten, het aanbod en de afwerking van de gerechten op de andere plaatsen, zoals aan het strand en het zwembad moet absoluut beter kunnen.",
"Exceptional,Zeer comfortabel en een uitstekend strand alsmede zwembaden. Veel gezinnen ; luxe familiehotel,Niets",Comfort & Facilities
"Enjoyed,Enjoyed",Food
"Comfortable staying,Satisfied",Comfort & Facilities
"expensive, but other than that, the trip was fabulous,loved, loved, loved our trip here",Location:Value for money
"Great for couples getaway ,Enjoyed all what the resort has to offer",
"Everything you would expect from Shangri-La,This was our first stay at a Shangri-La and it was worth it. Everything about the resort was beautiful and well maintained. Service was above and beyond with people escorting you when asking for directions rather than explaining. Food and drinks weren't as expensive as I thought they might be.",Staff:Food:Value for money
"Lots of activities for Family Bonding!,Clean Beach/Sea, Great Facilities, Food,...we shall return! 😉",Staff:Comfort & Facilities
"Beautiful private beach, perfect for snorkeling. ,Private beach, location, main pool",Comfort & Facilities:Location
"Good stay,beach, facilities and dining,good stay",Comfort & Facilities
"Good stay,Beach, Facilities, Dining,Very good",Comfort & Facilities
"Good stay,beach, faclities, dining,Very good",Food
"Excellent,Everything,Excellent",Location
"Great choice for staycation ,Privacy, dining,Great stay",Staff
"disappointment on non complied reservations specs,night rest was very disappointing back aches and other discomfort could not be relieved by apologies as a result of lapses in housekeeping and front desk.i booked my room with agoda requesting a big bed either a queen or a king,upon arrival this was reiterated by the front desk but upon entering the room we had two beds joined in its stead.. never expected such lapses on a benchmark hotel in cebu.",Staff
"Surprisingly good,Standing, Service, Price,Excellent quality/price ratio. Was scared to be a ""factory"" but despite the fact the hotel is clearly a heaven for families with young kids, it remains a very enjoyable experience. Staff is extremely nice, service quality is good, location is very convenient. Strongly recommend if you have to stay around!",Staff:Location:Food
"Best hotel in cebu,Location, comfort, clean,Great stay with friendly staff and delicious food",Location:Staff:Food
"Had to cut short the holiday...,The beach, the kids pool area, the breakfast.,The first room they gave us was a bit ratty and overlooking the garden and above the air-conditioning plant making a full on noise 24/7. I had to get it changed but noticed many rooms were in this position. Luckily they found a much nicer and bigger renovated room, with seas views, which was supposedly the same standard... The resort itself was really nice with big grounds and lots of indoor and outdoor play areas for kids. Not to mention a beautiful private beach. The breakfast was fantastic, although it's the second time I have stayed in this resort and on both occasions the fresh mangoes were sour, which is not what you expect when you visit Cebu.. The buffet dinner was probably good if your Asian, but if you're a westerner you may not find much joy, at least I didn't. After that it was a steak sandwich off the menu. My 2 year old son was not eating properly, since his mom was not preparing his meals. The staff at breakfast were truly fantastic and helpful, and really the best part of the trip. They cooked special food for him as per moms directions and it did help a lot, although it could not see us through the whole day, so it got to be a problem. This was followed by a cough developing and the need to keep him away from the water slide, which would prove difficult, so we ended up having to leave 3 days early. Sadly, no refund but I guess that's the way it is.....",Food:Staff:Location
"perfect,amenities, room, cleanliness,excellent i love my stay there so worth it.",Location
"Nice Beach ,Snorkelling in Hotel beach,Its not bad although the choice of food is a bit limited. Nice beach with lots of fishes and coral, can do snorkeling in hotel beach.",Food:Location
"Great but beach lacking.,Grounds, jet toilet, view,It was great..",Comfort & Facilities
"The Perfect Vacation,1. The place is paradise - perfect landscape 2. the efficiency and friendliness of the staff 3. food,When I went to a resort in Mexico last year, I thought I've experienced the best vacation ever and thought the place was awesome. But Shangri-La's Mactan Resort & Spa surpassed my expectation. I consider now my stay here as the perfect experience. Kudos to the best staff. They treat the guests so well and very courteous. To the over-all ""ambience"" of the place and the perfect landscape.",Staff:Comfort & Facilities
"Muito bom, para casais com crianças.,Todos os funcionários muito atenciosos,Um pouco isolado, difícil para conhecer a realidade do lugar.",
"Best Hotel in Cebu,Food, friendly hotel staff, and the beach.,Staff were very helpful, polite and assisted in retrieving a lost item for me. Buffet breakfast and dinner were awesome. Beach is great as well. Will come back again.",Staff:Food:Location
"Fantastic long weekend away!,Fantastic staff, great pool & spa and delicious crab!,The staff were all very friendly and helpful. The ""garden view"" room actually looked onto the car park and the fridge smelled bad but other than that the room was good. The hotel arranged a birthday cake for my fiancé as it was his 30th, so this was a really nice touch. The food at the Italian restaurant was pretty average but the freshly grilled seafood at Courie Cove was delicious! The pool, spa & sports & rec facilities were great. Really enjoyable stay.",Food:Comfort & Facilities:Staff
"Kevins stay at Mactan,Beach, beach, beach,The resort was amazing! Great food and great staff!",Staff:Food
"vacation with kids,food, staff, pool,it was relaxing",Staff
"great stay and friendly staff,friendly staff- special mention to Diana from the Ocean Wing front desk and Guia..",Staff
"shangrila experience,food. location and the beach,It's pretty good! I think it's the best hotel you can stay in Mactan.",Location
"fantastic,view, friendliness of all staff, very good accomodation,fantastic",Staff
"Just WOW!,Restaurant choices, activities, service,Just wow is all we can say. We stayed for 4 days with my in-laws. Talk about spoiled for choice for food .. if you wanted, you don't need to leave the resort. Seafood, grill, you name it. Attended the Filipino Cultural show and BBQ. Amazing (happens a few times per week). My days usually consisted of a short morning swim in the ocean (you're basically on the beach), buffet breakfast (never could have enough omelets), laze around the pool or beach until lunch, big lunch at one of the restaurants, a nap followed by dinner, then drinks at the bar listening to live music. If you need to get away, there are hourly shuttles to the major shopping areas of Cebu. We had seniors with us so this made sense, otherwise we would have just taken a taxi. I think the best way to sell this place is the following, it's big enough that you and your partner/travel companion(s)/group can never run out of things to do together .. which is big enough to keep everyone busy that you don't need to see them all day. Can't recommend this place enough.",Food:Comfort & Facilities:Location
"Nice setting, great staff, beach was nice,Food,Short but real nice",Comfort & Facilities:Staff
"Good,Fair enough,Too expensive",Value for money
"Shangri la mactan ,Friendly staff, beach, close to airport,Very nice.",Staff:Location
"Service ok, but rooms are oudated,service, beach,our stay was ok, during check-in it's just quite slow. only a few employees were attending to check in. the room is small actually.. and the bathroom is small, because if i compare this to shangrila boracay, they have a huge bathroom, bath tub and shower, and T/B is separate. The food during breakfast was great.",Comfort & Facilities:Food:Staff
"perfect,everything,its very nice place, if i go to cebu again, il just stay in Shangri-la thats perfect",Location:Food
"Heaven on earth ,Friendly people from the top to the bottom,Captivating, enchanting..",Comfort & Facilities
"Its worth to spend money for this resort. ,1. Great service. 2. Perfect snorkeling 3. Good food",Value for money:Food:Location
"Very Good.,Location, helpful staff, restaurants,value for money.",Staff:Value for money
"Very Nice Resort in Cebu,Good Location, Friendly Staff,Wonderful Stay. Staff is helpful and friendly. We stayed for two nights, wonderful stay.",Staff:Location
"Nice hotel for a short stay.,Beach, spa, next to airport,We had a comfortable 3 day stay here. The food is acceptable but not much more. If you want a really romantic and tasty meal book a table at Abaca which is only a 5 minute taxi up the road. The spa is nice at the Shangri-la and the beach is a lovely place to relax.",Food:Comfort & Facilities:Location
"awesome sea side and many fun with good facility,very clean any place, good breakfast, nice survice, great view and beautiful sea!,Good stay with the best survice of stuffs. At night is silent and the big bed makes me deep sleep. Good facility at rooms and breakfast is lots of menu by many country foods. The sea side is beautiful and enjoyed snokeling watching fishes. Relaxed with spa and good smelling of aroma. I would enjoyed stay there fully of day and time.",Food:Comfort & Facilities:Location
"We had fun bonding our children ,Excellent WIFI connection. Very nice and clean place. Excellent staff and service.,We had memorable stay. Our bonding was great and everyone enjoyed much. Need to come back to experience other sea sport activities.",Staff
"Great fro Romantic weekend,Staff - Facilities - Food,Great for a romantic get away. Staff so friendly and welcoming. Looking forward to going back again.",Staff:Location
"Luexurious Beach Vacation,Service, Greenery, Facilities,More than the room and the facilities which were great, what defines Shangrila Mactan is the great service that we got. All the service attendants were helpful, articulate, and intelligent. The emphasis was making sure that the guests were at ease.....of course this helps justify the price of about US$500 for the Ocean Wing room which was a bit underwhelming for me, but this resort is all about the wide expanse of beach and the swimming pools. Little things count a lot, and this place abounds with it: fruits for free, iced towels creatively packaged and offered to over-heated guests, flowing ""showers"" that just out of crevices on the beach.....lovely!",Comfort & Facilities:Staff:Food
"Excellent stay,Staffs were nice, hotel was so clean, location was wonderful.,Everything was great. I enjoyed alot.",Staff:Location:Cleanliness
"Huge property with private beach,Nice room, great view, big pool",Comfort & Facilities:Location
"Nice romantic getaway,Big rooms, great service, plenty of things to do,The rooms are nice and big. Very comfortable. My only issue was that the food was a little below what i would expect from a Shangri-La hotel. Had 1 dinner and 2 breakfasts at Tides. The restaurant was nice, but the food was a little bland. Buffet selection was not what i expected.",Food:Comfort & Facilities
"Wonderful stay,Room, food and staff",Staff:Food:Location
"Great hotel,Fantastic staff, great facilites and really good rooms,I wish I can stay here every weekend! The staff are very skilled and showed happiness in helping.",Staff
"Shangri-La's Cebu,Location, room, service,Very enjoyable",
"Fantastic,The best,Very nice",Comfort & Facilities
"a good place for relaxtation,friendly staff.nice surrounding n it well kept too.nice food in theirchinese restaurant,Had a enjoyable stay there.",Food:Location:Staff
"Lots of activities,There was plenty to do and the staff were very friendly. We had an Ocean Wing Executive room on the 8th floor which had a lovely view although the room itself was slightly tired.",Staff
"My son loves it very much,service,beautiful",
"Good Fun by the Beach,Spa, Kids Pool and Kids Indoor Play area,Shangrila Mactan is a great resort to stay at, especially if you have small kids. The water play area and indoor play area were fantastic. The spa was also really good. My only complaint would be the quality of the food at the buffet. There's plenty to choose from, but the quality wasn't great.",Food:Comfort & Facilities
"Great resort,Selection of food, great and helpful staff, detail to attention,Great and enjoyable",Staff:Food
"Noisy and overcrowded hotel,We stayed at this hotel for 5 nights at the mainwing and booked via Agoda for its 5-star rated and its brand name. Unfortunately we just couldn't sleep well each night because of the noise from the hallway. The room door was not sound-proof; we could hear all noises coming from every room door opening/closing, people talking while walking along the hallway randomly that woke us up throughout the night, and also in the morning. We complained to the hotel, and were given an ""upgrade"" room, so to speak at the oceanwing, and it was slightly improved. When checking out the lady at the front-desk asked if we were happy with our stay, and we told her about the noise and she was politely suggesting in our next trip we should book a suite or high-graded room. I believe she missed the point which is a 5-star hotel should at least be able to provide the basic need to customers, i.e. quiet room for guests to sleep well. Upgraded room is only the extension of degree of luxuary and comfort. For the breakfast area was a nightmare for people like us as couples wanted to relax in this so called"" resort&spa"". There were hundreds of room guests filled up the resturant and many were to queue up for table. On Sunday morning, hotel even had to open the adjcent Chinese resturant to accomodate some guests to sit after picking up the food from the main cafe. I surely believe this hotel has been operated for so many years in business and still don't know when is the peak season and how to divert guests into different areas for breakfast and dinning? Can they extend the breakfast time to 11:00 instead of 10:30, so density of guests would not be so focused in the last hour? I am sure we are not the only one complaining this noisy and overcrowded issues. Hotel management should be addressing these matters on their top piroity...If this is ""resort $ spa"" hotel, then it was my mistake. Definitely we'll not return to this so called "" resort&spa"" hotel.",Comfort & Facilities:Food:Staff
"Fine amenities but favors foreigners,Food, comfort and amenities.,Stay was just fine, been here a lot of times. I just observed staff are giving much attention to foreigners than locals. I just wish that all guests regardless of color will be given equal treatment. Reception needs more training in handling guest requests and wish to be consistent on their policies.",Staff:Food
"Best spot in Cebu,Great facilaties,Great",Location
"Expensive but worth the money,Very well kept grounds and facilities. Scrumptious food. Friendly and attentive staff.,Unforgettable",Food:Staff:Value for money
"Relaxing ambiance! Enjoyed snorkling with my sea a,Courteous staff! Comfy room",Comfort & Facilities:Staff
"Fun place indeed!,The resort amenities, food and staff.,We had a blast at the resort. A really nice place for fun filled weekend. We missed the barbecue dinner night with a cultural show due to the rains. It could have been the highlight of the whole experience.",Food:Comfort & Facilities
"Cc,great hotel !",
"Best Vacation Ever!!! Best Shangri-La Hotel for me,Excellent in almost everything,It was one of the best vacation ever. I am a great fan of Shangri-La Hotels... this is so far the best one. The people would be the top list, next everything is well-maintained. Perfect vacation for our family and i will definitely go back here!!",Location
"Good,Good,Good good",Food
"Excellent,Good food; good staff; clean room,Very good stay and great staff",Staff:Food:Cleanliness
"Good Destination,Swimming, Adventure Zone, Health Club,Good stay",Location
"Good,Good food, good service, room clean,Not really convenient for the transportation to ,from hotel to the city, no taxi. Transportation cost is a bit unreasonable",Location:Value for money:Food
"The best, its paradise.,The beach, the foods, the staff, the hotel,The best, excellent, a place you'll be proud to recommend.I enjoyed my stay, the beach was superb, there were a lot of fishes, even in the shoreline, the swimming pool, the garden, the cowrie, its so amazing. The foods, super duper, I like it. The hotel room, my room faced the ocean, its so panoramic and romantic. It's paradise and I will surely be back in this hotel.",Location:Food
"Great resort in Mactan!,Amenities, Food outlets, ambience,We stayed at Shangrila's Mactan Resort and Spa and we enjoyed our stay. The resort is just a 15-minute ride from the airport. The resort's lobby is so grand and imposing even though there were a lot of people checking in when we arrived. We had our prenup shoot in the resort as well which made us appreciate more the resort. As it is, the resort is a destination by itself. Their pools are so inviting and their beach, stunning. Our room's large but we had to request bedroom slippers as we did not find any. One sad thing though, they failed to greet my fiancee on her birthday last June 1. It was quite unexpected for a resort which is known in the hospitality industry for its service deluxe to forget something like this. The front desk supervisor even asked for the birthday of my fiancee (my room companion) which I registered when we checked-in.",Staff:Comfort & Facilities:Food
":),Ambiance, Staff, food,It was good. Relaxing ambiance, friendly staffs and great food",Staff:Food
"best hotel,hotel room, foods, location,very awesome",Food:Location
"overnight experience ,the pool food and the ambiance",Comfort & Facilities:Food
"pleasant experience with my family at Shangri-la ,pool facilities, rooms,,Disappointed when checking out as they had problems with my debit card. It was as if they intentionally had their facility offline so I could pay in cash.",Comfort & Facilities:Staff
"Great service... Overpriced and under valued food!,Staff, pool and beach,Whilst the staff and accomodation was good the food experience really hurt our overall resort experience. We were especially disapointed in the Cowrie Cove... great ambiance and spectacular setting but the food was terrible and way overpriced. I expected the Shangri La cebu to be an expensive experience which is fine, but I do expect to get some value for the added cost and the food at this resort missed that mark is a huge way!!",Value for money:Food:Staff
"Very nice hotel,superb pool , beach is man made but awesome , food is great ,,It was perfect",Food:Location
"family friendly resort,room, facilities, beach,our stay was very good. staff were all courteous and nice. food was good, facilities were also good. we loved the beach. it was clean and well maintained.",Staff:Food:Comfort & Facilities
"Mactan Resort and Spa,Efficient and friendly staff, excellent choice of dining and cleanliness of all areas,My stay at the resort was fine, except for the problem on check in. The hotel had no record of my booking with Agoda and they were fully booked. I am awaiting the results of Agoda's investigation into this matter. I would not recommend the hotel for a solo traveller. It was definitely family orientated and appeared to be a first choice for newly weds and young couples. This is not a criticism of the hotel, rather more research on my part would have changed my choice. The resort was kept immaculately and everything that a family or a couple could wish for - but not a solo travelller.",Staff:Food
"Best stay ever!!!,Ammenities, Service , Food,Best stay ever. Right from the greeting to us leaving. Amazing place and well worth every penny.",Staff
"Great food and snorkeling ,I enjoyed the fact that snorkeling was so amazing right off the beach. Dining at any resto will be a wonderful experience. The hotel is quiet at night making every night relaxing.,The hotel is great for families but I was alone and I had an excellent time. The food was amazing. My fave is the Cowrie Cove and try any fresh fish on the menu. The hotel staff are very friendly and attend to any need no matter if by pool or on beach. The Shang still has the best service no matter where they are located.",Food:Location:Comfort & Facilities
"Relaxing place to be...,Relaxing, Beautiful place, Friendly staff,As always, we truly enjoyed our stay and short vacation in Shangri-La.",Staff:Comfort & Facilities:Location
"shangri-la two thumbs up! Five stars!!!,The amenities, food and staff!,The three best things about shangri-la are first the value of your money is worth it! This hotel is very costly but the hotel, the room, the amenities the staff are excellent!!!!!! Second the food is very delicious! Tried tea of spring and its very delicious!!!!!i love their food! Third, the room is very spacious and cozy!!! The staff are very friendly and accomodating. They gave us free extra bed because we have a child that will use it. Though we requested for a pool view but it wasn't granted. But its okay. The swimming pools were very nice and kid friendly. There were lifeguards everywhere. Very very safe.",Comfort & Facilities:Staff:Food
"Excellent hotel and resort,Excellent facility. Fantastic food. Great variety of activities for everyone.,Overall a memorable experience. My parents and my children had a grand time. Would definitely come back. I highly recommend!",Food:Location
"Awesome Place!,Great people!,Just great!",
"Great family holiday,Service setting facilities,Such a great family holiday .. Ticks most boxes for a relaxing break!",Comfort & Facilities:Staff
"relaxing stay,staff were friendly, comfortable stay, lots to do",Staff:Location
"Ok, but nothing special - especially for the price,Sunsets, pool, beach,It was okay. I usually stay in koh samui but thought I'd try somewhere different. It got off to a bad start - the check in process was ridiculous. Stood in line for 90 minutes! Got my room at 3pm, but still no bag by 6pm. In the end, I went downstairs and got it myself. Standard buffet was way too expensive. In fact, I felt like I was being gouged at every opportunity.",Food:Value for money
"the room is not spacious and not satisfied ,pool, scenery& people,not satisfied with the rooms we booked.I booked a year ago premier room two twin beds and additional payment for 1 bed but they give us 1 king size bed and a sofa bed.very disappointed with the service .not compensated to the payment.not good",Comfort & Facilities:Staff
"vecation,beach, food and the pool :),Our stay with my family was great! Didnt expect the beach was that nice. My kids enjoyed the pool and the amenities. Got a small problem but worked out pretty well :)",Comfort & Facilities
"1 of the best family destination resorts in Phils.,Amenities such as Pool, Kids' Adventure Zone, and the Spa,It was fun-filled and relaxing at the same time for me and my tot.",Comfort & Facilities:Location
"Great stay,Perfect spot, well-trained staff, great service,It was another fantastic stay though they have to improve the quality and taste of the steak they serve.",Food:Staff:Location
"shock ,Filthy rooms. The bookings are not even looked at until you arrive and rooms never ready. Not once but 3 times in a row.",Comfort & Facilities:Value for money
"Fantastic ,Swimming pool, nice and kind crews and restaurants,It's fantastic vacation with my 4.5 yr daughter during a week. If i visit in cebu next time, i have no hesitate to choose this hotel again.",Location:Comfort & Facilities
"Superb ,location Is best , pool and water activities are awesome , food is really really good,It was Perfect and for sure plan again . Kids enjoyed a lot",Location:Food
"Such a fabulous family holiday!,The service is what makes the Shangri-la so special, everyone made us feel so welcome and nothing was a problem!",Staff
"Fantastic service,The service, the grounds and the breakfast were great.,Our stay was superb! My husband was on crutches as he has a broken leg and within minutes of arriving we were offered a wheelchair. The staff were so accommodating and even collected my husbands breakfast from the buffet selection and gave us an easy to access table. We were walking and wheelchair ing around the grounds and one of the life guards offered to push my husband in the wheelchair down to the beach safely. We couldn't have asked for anymore and nothing was any trouble. The staff even called out next resort and arranged for them to collect us. Amazing experience, we hope to be back without crutches!",Staff:Food:Comfort & Facilities
"Relax and Enjoy,White sand beach and coral reef, food is superb, staff is excellent,Our second but not the last visit.From greeting at the terminal and shuttle bus to the entrance through checkout, a complete and integrated luxury resort. You can spend and spend, or not, up to you. Lovely in all respects.",Location:Staff:Food
"Truly amazing,facilities, food and staff,The rooms are lovely, the staff super friendly and accommodating to your needs. The facilities are perfect for families, we enjoyed the kids pool and the fish feeding as well as the crazy golf. Most enjoyable and we look forward to returning some day soon. Enquire about food packages on arrival as they offered us a great deal.",Staff:Food:Comfort & Facilities
"family get away that never fails,the breakfast and buffet, the awesome beachfront/ facilities, and the courteous and friendly staff,Superb experience!!. A getaway for our family every time we need our bondings and R&R",Staff:Food:Location
"A perfect getaway,Relaxing, high quality and good service,We had a wonderful time. The resort is wonderful and I would definitely recommend it to others.",Location:Staff
"Best family resot in mactan,1) Ambiance, 2) staff attention to guests' needs, 3) warm hospitality,Perfect!",Staff
"Great visit to Shangri-La,Wonderful Staff, great Food, Cleanliness of facility and grounds",Staff:Cleanliness:Food
"Fantastic for children!,Staff service, Swimming pools and slides, Breakfast,Very enjoyable!",Comfort & Facilities:Staff
"Excellent hotel that I every been so far.,nice beaches, well maintain hotel, lots of facilities, well trained staff, polite and friendly.,Well my stay there was excellent and nothing can describe how much me and my wife had enjoy our stay there. Prefect place for holiday with nice beaches, choice of buffet breakfast in two different outlet. I grade this as 6 stars hotel rather then 5 stars hotel. Don't think of eating in the hotel, just take a jeepney outside the hotel. A 3mins ride and there you can have chooses of couple of Seafood restaurants that you can enjoy. Cheap and good cook to your choice. I will surely return when my next trip to Cebu. Kids can also enjoy and I believe they would love to see the fishes just on the surface of the crystal clear water beaches in Shangri-La's Mactan Resort and Spa. Love my stay and wonderful staffs with Excellent service provided from all department.",Food:Location:Comfort & Facilities
"The Best Birthday ever!,Staff- great Staff, activities, food,Overall pleased and happy with the service and the ambiance, so much to see and so much to do",Staff
"Amazingly fantastic ,Staff thumbs up, breakfast buffet, and EVERYTHING,Will definitely choose this hotel when I go back again",Food:Staff
"Great, Beautiful, everything you need. Resort,Huge, Sea, So much to do,Great I love this place. Not much in Cebu and its al rough outside so you don't even need to leave the hotel really because it is so big. They even offer the private tour to go see whale sharks. We were a couple but I can imagine it to be a dream come true for families as something for everyone",Food
"Shangri-La's beach was wonderful.,beach,garden,service.",Location
"Marine Sanctuary ,Marine Sanctuary, food, location,Great food and location. I came back because of their marine sanctuary. But, the staff was not as warm and as courteous as expected.",Staff:Location
"Superb staff!,beach, staff, and restaurants,everything was great! The staff was world class and must recommend to friends!",Staff
"Excellent resort and excellent service,Ocean view room, wonderful staff, beach,,I had a great time. Excellent service from the staff,beautiful resort setting.",Staff:Location
"perfect for a romantic getaway,the managers were mindful of the guests, the view of the beach and the food choices,it was great and relaxing, though the price point will determine the frequency of return visits.",Food:Staff
"It was awesome indeed,nice accommodation,excellent",Comfort & Facilities
"Relaxing Stay,Cleanliness, Complete amenities, good location",Location:Comfort & Facilities
"family oriented hotel, nice facilities,kids area, nice beach, nice room,good overall.",Comfort & Facilities:Location:Food
"Not worth it,Next to airport,Too expensive and not nice beach, rooms outdated",Value for money:Location
"Great Marine Park,Nice marine park,Shangrila has excellent frontline staffs but their supervisor and managers needs to be more pro-active on guest delightment. I have made several complaints and their standard reply is i take note of this. Standard replies and nothing else. Such a waste!",Staff
"Front Office Service Needs Improvement,Established Hotel which thinks of all client needs,The front office supervisor needs to be more guest oriented. She is a Korean and her staffs were busy and i asked her about changing my hotel transfer because i did not want to wait for the scheduled time and take a taxi. Instead of solving it for me (She was free) she told me to wait for her colleague who was busy attending to some other guests and i had to wait a good 10 minutes before another colleague was instructed by her to solve for me. Why is like that? If I am a supervisor, i would take initiative to get it resolved and not make the guest wait, everything is computerised and I am sure she can solve it. Or is it because she is the supervisor and it is not her work to do so? I wasted a precious 20 minutes before i could get a taxi because not sure when i could be attended to. The supervisor and managers needs to improve and be more service oriented like their front line staffs whom are always service oriented!",Staff
"Poor Value,Facilities and Staffs,The facilities and staffs were excellent but let down by strict control on hotel profits. Be prepared to pay for every little incidentals which should be complimentary. That is how profit focus Shangrila is and they do not bother too much about guest complaining besides saying 'I understand how you feel' Be prepared to pay for the things you expect to be free!",Value for money:Staff
"The georges stay at shangri la,location, pool and beach,Very nice, people were genuine and very friendly. Hope to return and spend some more time there",Staff:Location
"Great resort,Great water activities, very friendly staff and good relaxing spot,Great place but missing the night life seen. That been said. It's a great family hotel",Staff:Comfort & Facilities
"good ,nice view , clean , facilities,the vacation is okay , unfortunately 2 kids got vomiting with LBM 2 times in Jan 3 midnight ,we guess the food they take at( buffet Tide Resto ) maybe not good in our last night stay , so we bring the 2 kids to the nearest hospital for observation which is at Mactan Hospital early morning Jan 4 , 2015 , and lastly my son decide to take the 2 kids ( which are my grandson ) to airport for chance passenger early flight to manila . Good the 2 kid are now okay .",Food:Staff
"Clean,Nice view",Location:Comfort & Facilities
"Inadequate restaurants and overpriced hotel,far from the city, fully booked restaurants & no free airport shuttle,It was a bad stay! Their resturants are too small to accomodate their guests. We arrived at 4pm and tried to make dinner reservations and they told us that they're sorry because all of their restaurants are fully booked at 7 and we had to wait till 9 pm to get accommodated. at breakfast same situation we were made to wait before getting accommodated (a lot of guests were asked to wait) and also they have limited choice of breakfast.their facilities are also very small compared to the pictures. Tip: stay at plantation bay or crimson instead for the same services and lower price!",Food
"For those who can afford the luxuries,Staff, Cleanliness, and Place,Very nice hotel. The food is expensive but what can you expect from a 5 star hotel. The place is awesome. Will definitely come back",Value for money:Food
"Overrated for what it is!,Location, grounds and family facilities.",Comfort & Facilities:Location
"Great Experience ,Location, Staff and Facilities,We had a lovely stay at the Shang in Cebu. Would definitely come back again. Lovely staff and a very peaceful and spacious resort with plenty to offer.",Location:Staff
"Nice place for restful vacation,Nice atmosphere/environment , kind staffs, and many things to do within the resort,It's clean and the staffs provide excellent service. I did enjoy my stay at Shangri-La. Although if you are looking for more dinamic and nightout sort of things.. the location may not be good, cause you'll have to take taxi and it takes quite awhile to Cebu city.",Staff:Location:Food
"All in resort hotel,Everything is 5star,Everything from the room,accommodation,foods,creation etc...are value for your money.well,indeed a 5star hotel nothing compares Shangrila",Value for money:Location
"December Break,Accommadation. Reef. Food.,Excellent.",Comfort & Facilities
"Amazing beach, very clean, friendly staff ,Beach, comfortable bed and buffer breakfast,Overall it was a wonderful experience, we enjoyed feeding the fish in the beach, staffs are all friendly and respectful, comfy bed and very clean place. Will be back there again",Staff:Cleanliness:Comfort & Facilities
"friendly staff. good facilities. delicious buffet ,great place to go with a young family every one was happy loss to do at the resort. a bit pricey though",Food:Staff:Value for money
"for families - not a romantic escape,snorkeling, breakfast,Service is nice but inefficient, big complex, ideal for families, but not suited for couples or romatic vacations. Beach is OK not up to par with Boracay.",Comfort & Facilities
"great staff, good food, clean resort, great beach,great staff, nice pool, child friendly resort and good food,Overall satisfied. Very child friendly resort.",Staff:Food
"Pretty awesome hotel,Got it at discount, beautiful beach, friendly staff,We got the hotel at a huge discount which is why I gave a score of 5 for ""Value for money"". They had some construction going on, but the noise didn't bother us at all, it was just that we couldn't see the entire lobby as to what it should look like. Great staff, no complaints at all. Very accommodating and courteous! Rooms were very clean, neat, very nice and comfortable! If only the TV could have HD =(",Comfort & Facilities:Staff:Value for money
"Superb,The staff, the facilities, the room",Staff:Comfort & Facilities
"nice hotel,the staff is so kind,memorable",Staff
"awesome,wish i could stay a bit longer..",Comfort & Facilities
