Opinion,Classification
"Great hotel, excellent service!,close to a lot of malls, big parking space with valet, wifi is good,We will definitely stay in this hotel again next time!",Location
"Nice hotel w/ clean rooms comfortable pillows bed,Amenities like the gym pools and clubs,the hotel has great location for shopping facilities excellent comfortable bed and pillows",Comfort & Facilities:Location:Cleanliness
"Very nice hotel,close to shopping amenities and ortigas cbd,comfortable beds, good service. all amenities are very much top class. would recommend to fuzzy travellers.",Staff:Comfort & Facilities
"Lovely Hotel,location,location and very good service staff. rate include wifi and breakfast which is very good",Staff:Food:Internet
"Great hotel,friendly staff - near go shopping locations,i only stay 2 night but my stay was very comfortable",Location:Staff:Comfort & Facilities
"Service with a smile :),location and ambiance,Hotel staff were very accommodating and they were able to answer most of our queries and provide for our requests.",Staff
"great location,walking distance to malls,none,had a wonderful stay. nice rooms and very accessible to a lot of places",Location:Comfort & Facilities
"Terrible service,The location was convenient for shopping, not for sightseeing,Terrible service at check in and check out. Bad attitude at check in was a little preview of how hostile and lazy the service was going to be the rest of our stay. Run down hotel rooms. Terrible front desk staff-Edsa Shang has changed a lot for the worse since I was here 8 years ago. Used to sing praises for this place. Not anymore. Stay at Marco Polo Ortigas instead.",Staff:Location
"Pleasant,The hotel was nice and the staff was polite. The pool was clean and life guards were very attentive. The hotel's location is a plus.,The hallway (to the room) was hot (no aircon). Kids 12 and below should be free of breakfast.",Cleanliness:Food:Staff
"Promises are meant to be broken,They did not give me what they promised, an adjoining room and twin beds. They instead gave me the opposite. 2 separate rooms, with single king sized beds.",Comfort & Facilities
"Good hotel but the rates should be cheaper due to a lower area compared to Makati,All was good and comfortable,Tooooo much trafic all around the hotel. The rates are high as compared to other 5 star hotels that I have stayed in Makati area",Value for money
"Pricey for what it is,Bed incredibly comfortable.,More like staying in a shopping centre than a hotel. Very pricey for everything. Considering what it is, it is not vfm",Value for money
"not a shangri-la experience,staff were really trying their best,it was really very crowded , like a zoo. My fridge did not have mini bar items- think they forgot. Slight dirt on the beddings. They key card kept malfunctioning , that was a hassle.",Staff:Comfort & Facilities
"Surprised that I was Dissappointed!,The staff at the buffet during breakfast were marvelous!,The staff at the buffet during dinner time NEVER SMILED! Room amenities like teaspoon and workdesk had coffee stain and food stains that didn't get cleaned prior to our check-in.",Food:Staff:Cleanliness
"Pleasant,the swimmingpool is beautiful, and my daughters like the water of the pool because its warm not so cold...,The hotel is small compare to the other 5 star hotel,",Comfort & Facilities
"Overall good,Good ambience and quality in food is also ok,Smell of fish all around. I think the airbalancing is not correct or the exhaust system in coocking area is not proper",Food
"Eww,None,Theres alot of insect inside our room",Cleanliness:Comfort & Facilities
"expansive for what ???,room no have somthing drink in frigobar toilette no confortable no bidet and no for clear water",Comfort & Facilities:Cleanliness
"Well go again this christmas vacation,your free brekfast in ""heat"" , staff are courteous, we've been going to your hotel 23 years already.",Comfort & Facilities:Staff
"Great hotel but watch out for unexpected room rate increases during your stay.,Good amenities. The bake shop in the foyer is a nice touch, although a little pricey but the baked goods were excellent. Staff are faultless and in good supply around the hotel. Busy check in was well managed with extra staff support speeding you on your way to your room.,Beware!!! They have what they called a ""dynamic rate"" which increases the price according to hotel occupancy. I was just told it was because I use booking.com. I use booking.com a lot and this has never happened before. I stayed for 8 nights on business and was charged extra for 3 nights. The extra taxes mount up too.....3 different types but that is something I'm familiar with. A disappointment to an otherwise great stay as I expected to be billed according to the amount displayed by booking.com. By the way.....watch out for the breakfast queues which weave back into the foyer at times. Worth the wait...lovely breakfast.",Value for money:Food:Staff
"Good,Good bed. Club horizon is great.,The smell of the room.",Comfort & Facilities:Cleanliness
"Don't expect much its just an average hotel,nice food,Small and narrow room Front desk staff only good in sales talk No value of upgrading in horizon lounge as no added benefit except late check out",Staff:Value for money
"Short biz trip,location, restaurant, amentities,dirty bed sheets in my first room so I had to change it, unpolite service at front office",Staff:Cleanliness
"Not worth it,nice buffet restaurant but very expensive and not including drinks not even some juice,Room was not cleaned properly! Did not even check the sheets which previously had some stains on. Food for room service was of very bad quality and very expensive. Overall i feel this hotel is not worth the money and the reputation they have. Better of at staying at Marco Polo Ortigas which is 10 mins away, much cheaper, great service and very friendly staff",Value for money:Food:Staff
"Good,Open swiming pool,3 towers",Comfort & Facilities
"Good,room appears not renovated? Vague damp smell, no bathtub",Comfort & Facilities:Cleanliness
"Passable,- Clean room, Good breakfast, Nice gym,- Unhelpful / unresponsive staff - Booking price is much more expensive that Corporate rate (which I couldn't get despite it being granted to my work colleagues)",Staff:Value for money:Food
"family reunion,outstanding breakfast and lunch buffets, vast food selection and quality is maintained. Spa was the best so far,none,I treated my family to some treatment in the ChI spa within the hotel. It is the best service/treatment thus far and the facility is out of this world. I totally recommend this one.",Food:Location:Staff
"Needs renovation,Pros: pool area is nice Cons: room needs renovation, old rustic smell",Comfort & Facilities:Cleanliness
"Very good,Perhaps it was just the timing but Shangri-la was fully booked when we got there such that check in was really late. we were given a room after 330PM and was allowed to check out by 1pm.",Staff
"Great Stuff,Great Place, Fun Times",Comfort & Facilities
"Staff Staff Staff!!!!,Hotel is clean and Luxurious BUT your staff makes all the difference in the WORLD! well done. thanks",Staff:Cleanliness
"Exceptional,Close to shopping centers walking distance from the hotel.",Location
"Business Address,Great location for meetings.",Location:Staff
"Exceptional,i booked with free breakfast but the hotel said NO free breakfast????",Food:Value for money
"Enjoyable experience at a great price,We were upgraded to a newly renovated tower. The bed was HUGE. The room was nice also. Really great for couples who want to relax and have fun.",Comfort & Facilities
"Relaxing and fun stay,We loved the pool area! Rooms are spacious too. Buffet breakfast was also good.",Comfort & Facilities:Food
"Exceptional,Stayed at the Tower Wing Deluxe. Shower only but their toilet has a built-in bidet and rear wash. Not available in their Garden Wing Deluxe as i recall.",Comfort & Facilities
"Very good hotel,Everything well organized",Staff:Cleanliness
"Great Hotel,Very friendly staff",Staff
"Great NY Eve and Weekend,This is still one of the good hotels in Manila and it still delivers, room service was good....",Staff:Food
"Awesome,Pool is great kids love the kiddie pool and the room is clean",Cleanliness:Comfort & Facilities
"Excellent service.,Better if there are special Christmas shows.",Staff
"Great,Staff are excellent..we are even suprise with the welcome brownies we received when we get back to our room. Overall, we all had fun especially the kids!",Staff:Food
"great location and great facilities,only rhe breakfast buffet is too pricey",Food:Location:Value for money
"Exceptional,I attended the Alpha Phi Omega dinner party on September 3, 2017 at the Isla Ballroom. We also hanged out at The Lounge for after party drinks and snacks.",Food:Comfort & Facilities:Staff
"Good,We checked in for the 3rd year straight for my sons birthday. The last 2 years i informed them it was my son birthday and they sent up a cake as a small token for my son to enjoy. This time around, i informed the receptionist upon check in we were there for my sons birthday and he said they send a little something to the room later on in the evening. They must've forgotten because when we arrived to the room the room had been cleaned but no cake or brownies. I called the reception to find out if they were still sending the cake over. They said, what for? I explained to them and had to call 4 different times when finally they sent up a cake at 11pm. The last 2 years we stayed the weekend there for our sons birthday it was already there when we walked in from dinner. This time they forgot. We've stayed at a couple Shangrila resorts and this is probably the first time we didn't feel very special. Last, i found a sock under the bench in the shower. It probably belonged to the guest that stayed in the room before us. The room wasn't as clean as it use to be either. My son loves Edsa Shangrila because of their kids slide and kiddie pool amenities but i'll probably need to insist on staying at the Shangrila at the Fort next year.",Staff:Food
"ENJOYED OUR STAY ESP IN SAUNA. QUITE INTIMIDATING BEC STAFF ARE STIFF,AMENITIES & ROOM,STAFF NOT SO ACCOMMODATING",Staff:Comfort & Facilities
"Our stay is quite pleasant,The service is good.... The service is very hospitable.,Pool bar has a poor service..... We waited for more than 1 hour for our food.....the staffs at the pool bar failed to replenish the sauces, condiments and side orders.... And the price is very enpensives",Staff:Food:Value for money
"Disappointed,Simple requests were not done properly. No welcome fruit or anything. Breakfast at The Heat was chaotic. Checked in for 2 rooms and still a second deposit was needed.",Food:Staff
"Good,Unorganized que on the check in counter",Staff
"paging HR department of Edsa Shabng--- retrain RO an or get rid of her,as always excellent bedroom,staff at entrance of heat resto named ROAn shes rude and discriminatory",Staff
"None,The Hotel Interiors and the Garden,The Trafic due to the Location especially if we have flight to catch we have to leave very early",Location
"Perfect family staycation,The pool grounds are perfect for kids.. Unlike other hotels with just a lapping pool, this one really kept the kids entertained",Comfort & Facilities
"Good without being great,The hotel had a sound location with two very good shopping malls right outside the front door. The hotel was always very clean and modern. The staff were welcoming and warm. The range of restaurants available in the hotel was good as it offers different cuisines which most hotels don't offer.,Although we found the hotel seeming to lack the luxury tag of a 5-star luxury hotel that is to be a Shangrila. The pool area was nice but nothing wonderful, the buffet breakfast restaurant was full each of the 3 mornings i was there forcing us to a make-shift buffet which wasn't as good, yet we still had to pay the same money. I understand in a hotel like Shangrila that prices of food and drinks will be significantly more expensive than outside, but in terms of value for money, 700 pesos for very plain vegetarian spring rolls around the pool just simply isn't worth it, this also extended to other food and beverage items throughout our stay. The hotel is good but didn't completely live up the the Shangrila 5 star luxury expectations.",Food:Value for money
"Surprisingly wasn't up to the usual Shangrila standards. Makati version much better quality of s,Location, design, room size,Unattentive when I checked in by also answering queries from people behind me in the queue. Door person gave wrong directions to taxi driver and I was late to my meeting.",Staff
"Pleasant,The location is good if you are interested just to shop.,I supposed to have a tub and the receptionist said it's under renovation. When I booked the room it says shower and tub. The websites needs update . It's quite expensive Hotel not to have a tub available for a customer.",Comfort & Facilities:Cleanliness:Value for money
"Disappointing,Evening staff not helpful!",Staff
"Lack of organization and confirmation follow up,The staff were very friendly and made up for many shortcomings.,Many annoying contradictions even after receiving confirmation emails, like airport transport, then they said it was not available. After raising the tone and speaking to a manager they reconfirmed it. King size bed and a non smoking room were confirmed, then they said we cannot guarantee that for you. Then they tried to charge me for the airport transport even though it was in my package. On the other hand, the hotel needs a major facelift.",Staff:Comfort & Facilities
"Good,The toiletries, they smell bad",Cleanliness
"Good,Quick response of the customer service to any call for attention,Harassment at the front office for payment and deposits",Staff:Value for money
"It's a good place to unwind and to go shopping,We liked the room and the sheets.,The housekeeping were not consistent with the refill of tissues and toiletries.",Cleanliness:Comfort & Facilities:Staff
"Avoid Manila. However, if you have to come to this district, this is a good hotel.,Good hotel. Staff extremely helpful for our needs with a new born child.,The traffic in Manila is awful, and this does impact the hotel. Allow at least 1.5 hours to get anywhere, even the end of the street!",Staff:Location
"Still, there's room for improvement.,The amenities, location, and attention to detail.,The daily service charge, and the breakfast buffet was pretentious- no real value for money. Wifi speed was unremarkable for a 5-star hotel.",Value for money:Food
"good,Cleanliness,Nothing",Location
"Relaxing stay,The staff is very accommodating,Since the hotel is too packed because of the medical convention. Its very hard to get taxi in the hotel",Staff:Comfort & Facilities
"Not worth it!,I had a very disappointing experience during my stay. I raised a complain regarding the dust on their ventilation. They sent a maintenance guy to check the issue, after checking they found out that there's an accumulated dust on the AC. However, after the assesment the guy took a vacuum machine and did the job while we're in the room and absorbing all the dust while he was vacuuming the AC. Is that a right procedure to do for a 5 star hotel? Yes they've offered us to move to another room after complaining what happened but what's the sense of moving after getting all the dust from the execution of the job? management didn't do anything good with the complain and it's very disappointing. Oh maybe they think offering a nurse to check on my allergy due to dust will make me feel better how helpful is that.",Staff:Cleanliness:Comfort & Facilities
"The staff doesn't seem to be welcoming and helpful. ,I like the room. The hotel itself is really nice. The staff, not so much. Service in the restaurant is not good, we went there for late lunch last 27th of October if Im not mistaken and the service is horrible. Food is not well prepared either. Bean sprouts weren't cleaned and our lamb was well done when it's supposed to be medium rare. Bread is cold and No ketchup for fries. The front desk staff wasn't nice when we were extending our stay. Overall, not so good for me. Hopefully the hotel management is aware about this.",Staff:Food
"Above average,For you to send me your rates when asked for an early check-in is so NOT a 5 star hotel trait. Where is the hospitality??? I know we all look for upsell options but what you doing for early check in is cheap- it would make more sense to ask for the check in time rather than just sending your tariff. Your rooms are very very ordinary with new entrants like Okada etc in the market. You got some catching up to do. Also you can learn from Solaire/Okada on how to make things special for guests who come to celebrate in your hotel. Disappointed.",Staff:Value for money
"Crazy security style. People cant walk thru the car exit way. You have to walk like you are driving,I believe final security check in when entering hotel but if you are walking, you have to enter thru car entry entrance instead of short cut from car exit, entry point which is more convenient if you walk from megamall. They force you to walk around with no sidewalk and no covered path. That kind of service with almost 10000 pesos a night",Location:Comfort & Facilities
"In case you missed it..,We stayed here for my sister’s wedding last weekend. In the middle of a video/photo shoot, there was some water leakage from the ceiling. They had to improvised and put a waste basket in the middle of the room just to keep the water off the floor. Edsa Shangri-la, you are not helping!!! We were behind schedule as it is so we had to be extra cautious to prevent any liquid staining the wedding gown. It probably didn’t helped that the weather was blazing hot but the AC in the rooms and facilities (ballrooms) were not working properly. But we were still hoping it would somehow improve. AC was not cool enough (we set it up at the coolest temperature) for all rooms due to ongoing repairs happening in the hotel and they said they would cranked up the AC around 3 am. By the time we came back from Church, we decided to get something from our room – only to find out that our room was flooded from the damaged water line. Apparently, this has been going on for 30 minutes while we were at Church. May I just point out if you were a part of a wedding entourage this is such a waste of time and hassle. Boo Edsa Shangri-la! We couldn’t get inside but luckily our things were spared from the water. Staff had to get our things inside the safe and they had to transfer all of our things to another room. Sad thing was we didn’t get to take any family pictures because I was busy staring at our room filled with water. Management could have done a lot more improvement. I asked around and heard that this was also the same problem last week. Leaking ceiling and broken AC. Based from my experience, this is not a 5-star hotel given the current services and facilities.",Comfort & Facilities:Staff
"Use to be a great hotel,The hotel itself is actually very nice. Rooms are a little dated, but is kept clean. Pillows and bed are all very comfortable. What was disappointing was the staff. When you arrive there is NO ONE to help you with your bags. For the past 2 visits I had to bring my own bags in. Put them into the x ray and lug them to the counter. For some reason the arrival area is just not managed. Checking in can take some time. But once you get through all of that it's a pretty good hotel. Compared to some of the hotels in Makati this one was pretty good value for your money. Just don't expect too much in terms of service. And the food...... very very bad. If you want a comfortable place to just sleep in. Its good and the gym and pool areas are great.",Comfort & Facilities:Value for money
"Not up to standard ,The rooms are starting to show their age . Also it seems that every time I book a room through Agoda, I end up with a mediocre room On the lower level with a terrible view of some rooftop or a parking garage . Its NEVER a nice room upper floor overlooking the gardens or the pool .",Comfort & Facilities
"Edsa Shang - location and service are good!,Edsa Shang - location and service are good! You can never go wrong with hotels that are near the malls and in the center of the business district. That plus being a reputable chain hotel, make them a good choice.",Location:Staff
"They put us in a stinky room. ,Not all rooms are stinky contrary to what the staff told us. When you book here make sure you tell the front desk that you will demand to be transfered when you get a stinky room. The first room that was given to us smelled like old and humid. Like dirty clothes left in the bin for long. The showerhead has mildew and the spare blanket smells bad too. The pillows flatten easily so when i woke up i had a nasty case of stiff neck.",Cleanliness:Comfort & Facilities:Staff
"Disappointing,I am the daughter. My parents celebrated their anniversary spending 2 days and 1 night at EDSA Shangri-La. I was the one who personally chose this hotel because I'm very confident that being one of the well know hotels in the country surely my parents will be taken cared off. But to my disappointment, NO. Me and my sister was already coordinating the said booking right after it was booked in Agoda. Everything was running smoothly and even car service was arranged. We went to EDSA Shangri-La to settle the booking and to our surprise, they told us that there was no booking. Talks here and there until after two to three hours finally they were able to traced the booking. The question is, how on earth we were able to coordinate with this establishment so smoothly thru email and have encountered problems when we went there personally. At the time of checking-in, again problem arises. No confirmed car service well in fact from day number one it was there in the booking, fully paid. There was no hair dryer in the room. At the time of check-out still the receptionist was asking for the payment of the car service, well in fact it is paid already. They have given so much hustles to my parents considering that everything was properly coordinated and paid even before the time of checking in. Such a big disappointment.",Staff:Value for money
"Very far from a 5 star hotel, very disappointing,Parking is a pain. Check-in took an hour! Room carpet is very dirty. Mini bar is empty. Room service / food very poor quality (my wife got food poisoning. Not 5 star at all. This may be due to high occupancy during the holidays but this is NOT an excuse for a 5 star hotel. Very disappointing.",Comfort & Facilities:Staff:Food
"Weekend Escape?,I am sorry, I didn't get the name of the person who checked us in, but he was wonderful. He told us about an upgrade that was available at a discounted price. This was well worth it. When he saw it was my daughter's birthday, he arranged to have a birthday treat sent to the room. While the interior of the room was great, the carpets leading to the suite need replacement:( Dinner at Senju was lovely. But, while I understand it was a Friday night, service at the Lobby Lounge could seriously stand improvement. We tried for half an hour to catch the attention of one of the service crew, but they were otherwise pre-occupied. In the end, my husband had to stand up and go to the bar just to get water for our daughter. Not something one would expect from a 5-star hotel and definitely not from a member of the Shangri-La chain.",Staff:Comfort & Facilities:Value for money
"A very tired shangri la,On arrival the lobby smelt strongly of fish, the next day it was the same. They have a ventilation problem. I booked a club room which cost more than S$400. The club room is old the carpets are dirty, the bathroom has a bath shower which I can never understand why hotels put baths in rooms. No one ever uses them. The amenities are not up to shangri la standard. I am back to the sofitel. The staff were great but I would never stay here again or recommend to any of my associates.",Comfort & Facilities:Cleanliness:Value for money
"Way below 5 Stars! ,A single positive: upon check in I was upgraded to a suite, due to unavailability of my requested room. Sadly this was the only positive experience during my stay.,As a very frequent traveller I must say the experience during this hotel stay was probably my worst ever in a five star hotel in Asia: - When needed, I had to call Guest Services several times from my room. The phone usually rang 20-30 times before answered, if at all answered. - a call to Housekerping to make up my room was ignored. After a reminder call 40 minutes later, I was told they'd come to clean immediately ... A third call, some 20-25 minutes later was required to finally get the job done! - Room Service is slow and unreliable. Was told 30 mins delivery time and waited well over an hour! - I had to extend my hotel stay. Different rates were quoted by different staff. The final quote I received was in my view overpriced. After voicing my disagreement over the price, the quoted rate was immediately adjusted down. i guess less experienced travelers, who may not push back on 'outrageous' pricing, are simply overcharged. - mini bar wasn't re-restocked daily. - the hotel interior is old, the sofa in the suite seems more for decoration as comfortable seating is a challenge. - I had one dinner at Paparazzi, one of the hotel's restaurants, which was disappointing re food quality. The ordered starter wasn't fresh and had to be returned. Service quality in the restaurant is below par. - upon departure I ordered a hotel limo to get me to the airport. The car showed up 10 minutes late. - Lastly, the hotel security is clearly a farce! The focus seems to be on selected people only and is not done professionally at all. While I observed mainly local people being checked (if the performed action can be called a security check), I walked through 'security' twice with large paperbags (containing things I bought outside the hotel) without any checks being performed. I confronted the respective 'security' staff about such lack of diligence, but all I got back was embarrassed smiles. Would I recommend Edsa Shangri-La? Well, you make up your own mind ...",Staff:Value for money:Food
"Buffet brfast feels like queueing in a fast food,except fot the location nothing is else is good,Disappointed. Rooms are still old fashionly equipped. Very small room for such an expensive rate. Queues are incredibly everywhere even at the breakfast buffet, the long queue make me think twice whether I am in a 5-star hotel or just in a fastfood waiting to order. Service is not up to a 5-star hotel standard. Not Shangrila's standard",Food:Value for money:Comfort & Facilities
"Manilla's six star staff,Staff, Staff & Staff,My 3 night stay, from 23 - 26 July 2015, was excellent. I had an evening event to organise on 25/7. Support given before and on event day was fantastic - prompt, attentive and professional. Banquet staff Peter and Executive Lounge Jinnah were the outstanding star performers. They anticipated, remembered and got all requirements in order. The other staff at Executive Lounge were providing v good service in their quiet ways. I loved everything about Edsa Shang. Wish I had spent more time to enjoy the other facilities as well. I will definitely come again.",Staff:Food:Value for money
"Dusty room and function hall,food,My six year old son was having asthma attack when satying inside the function hall or in the room we stayed in. When taken to the pool area, coughing would automaticallly stop. I guess it was on the dusty carpet of the hotel. Imagine your child coughing the whole night, who could sleep well? Not sure if they have cleaned their carpets after the supposed heavy renovation. We have stayed in this same hotel at about the same time last year, but my son didnt have asthma attack that time. Not a good hotel when it comes to cleanliness.",Cleanliness:Comfort & Facilities
"As expected. ,Location, Breakfast, WiFi,As expected. However, upon check-in I was offered a room upgrade of 1,000 pesos. However, I was not told that this was per night a did not include a significant VAT tax and service tax which was meant that I face an unexpectedly larger bill than expected. Such taxes are not familiar to foreign travellers. One should be provided with a breakdown of costs or full disclosure of total costs upfront before being asked to sign at checkout. Quite deceiving.",Value for money
"Nothing special. Not an ""experience"".,Bathtub. Towels. Robe. Pool.,Most Shangri-La properties provide an ""experience"". This one is located amidst construction and is a bit dated. The staff are polite. Breakfast was included, very average and limited selection. I would only stay here again for a very good price.",Food:Location:Cleanliness
"Most overpriced hotel hotel we stayed at,Clean, comfortable room,The dinner buffet was advertised at 950p, but after all the service charges it came to about 5000p for 2 people. A bottle of water we thought was complimentary cost me $13. A burger, salad, and a couple drinks for lunch was $75. Everything was just decent quality, but very overpriced. The charges for everything seemed deceptive and dishonest. You only find out when you are presented the bill. We stayed at five different 5 star hotels on this trip. The Edsa Shangri-La Manila was by far the most disappointing hotel I have stayed in on this trip, or any I can remember in the past few years. I would have filed a complaint with the management if I thought it would do any good. I think the best thing is just to inform as many people as possible to avoid this hotel. I would highly recommend any of the Crimson hotels instead. The Edsa Shangri-La Manila is an overpriced ripoff that can't compete with hotels that cost a quarter as much...",Value for money:Food
"Comfortable, not at par as other Shangri la hotels,Centrally located, convenient, wide spread buffet,Generally good. But not at par with other Shangri la hotel. Check in was fast, but check out was slow. The renovated room doesn't look renovated. Amenities not complete - only one toothbrush for a booking of two person, no vanity kits like cotton, comb - unusual for a 5-star hotel, and for a Shangri hotel name. The complimentary cookies looks like it was just tossed on the table. No turn down service on our first night.",Comfort & Facilities:Food:Value for money
"Good,Great location, great service, great food. I always stay here every time I'm in Manila.,The hotel can get very crowded in the lobby especially during check in hours. Getting into the lobby by car is frustrating because of the slow security check and narrow driveway.",Staff:Location
"Good,clean, good service,room quite small",
"unhappy,the location and the quality of food,luggages were left unattended ny tje personnel in front of the main entrance.",Comfort & Facilities:Location
"Good,i've waited for almost an hour to be attended during check in. the receptionist left before my turn and did not come back... its my birthday tho :(",Staff
"Just overnight,Nice room,Boring area really",Location
"Nice hotel for family, couples and business,We had a great time we will come back again next time.,Not ready for the unexpected. My girlfriend needed tampons, and they didnt have one upon request, and that's the only bad thing i could think of",Staff:Comfort & Facilities
"weekend stay,pool area but very crowded.,pricey",Location
"Relaxing,Upon check in they told us that breakfast is free for kids below 12yo but when we ate breakfast they said it's for 6yo and below only",Food:Staff
"Okay,Staff smile",Staff
"Pleasant,The global group running shangri-la,The supervisor who promised me to arranged the shangri-la makati confirmation but kept me waiting for the entire day. I ended up going to Manila Penn. Not sincere and doesnt understand the hospitality business.",Staff
"Good,Great location, near Shang & Mega Mall.",Location
"Frontline duty staff not so accommodating,Staff at front desk not too flexible in guest requests. Took so long for service to arrive for even simple toilet needs...",Staff
"The surrounding places are good.,I like the pool area and lobby lounge",Comfort & Facilities
"It is a good hotel, breakfast is good.,Lobby, pool area and Breakfast,Staff tricked me about getting taxi. Charged me 500 peso when the cost was only 100",Value for money:Food
"Far to expensive,Bed and wifi perfect and very friendly staff,Club lounge is a joke for the price you pay for the room",Value for money:Staff:Internet
"Great stay,Location swimming pool,Nothing",Comfort & Facilities
"Good,I didn't feel as a valued customer thinking that's it's a first class hotel, I don't think my stay with Shangrila Hotel gives value for my money. I can stay at a 3 or 4 star hotel for ...",Value for money
"Volvería a Filipinas,Lo que más me gusto fue el gimnasio y el restaurante. La comida excelente y muy variada. La atención del personal estupenda, muy amables y dispuestos a ayudar en todo,La climatización se estropeo pero nos solucionaron el problema rápidamente. Quizá el baño un poco pequeño y la habitación un poco antigua",Comfort & Facilities:Food
"Formidable,Croissants et lit parfait.",
"La grande classe!,Personnel très poli et serviable, excellent rapport qualité-prix! J'ai passé 3jours de rêve!",
