Opinion,Classification
"I'm afraid this hotel has to come off the Number One spot in my favourite hotels list.

It's not that it is bad - heavens no - it is still a very good hotel but it's just not the same it was when we first stayed there many years ago and did my first Trip Adviser review singing its praises.

The staff are still ultra friendly and helpful but there were a few glitches during our latest pre-Christmas stay that simply would not have happened in the past.

It all started after we checked into our Horizon Club room at 12.30am after 15 hours travelling. We were met, as usual, by a pleasant lady who took us to our Horizon Club room (1234) - room delivery - a nice Shangri la touch. All we wanted was to get to sleep but despite phone calls and me wandering around searching for the bell boy, it took 45 minutes to have our baggage delivered which meant we had to stay awake until the suitcases arrived - that was a bad start and set us both off on the wrong foot.

We had booked a Horizon Club King Room and that's what we got - one has to remember that the rooms at the nearby Makati Shangri La are a lot bigger so don't expect anything very large - it's adequate but not roomy. If you have a lot of baggage, take my advice and book a larger room like we should have done and like we did on our previous stays - that room choice was my fault, not the hotels, I would add.

The room was fine, if showing a little age - the plumbing worked but needs an upgrade (eg the bath plug release sticks and the clothes drier line was totally useless - black/dirty and not working so we couldn't wash/dry our ""smalls""). Apart from that, the room was fine - A/C worked well, all typical Shang amenities were provided but we noted that the L'Occitane toiletries have been replaced with the Shangri la ""own brand"" stuff and pencils are provided for note taking rather than ball point pens.I'm sure there is an environmental motive here, rather than one of economy, so this is not really a complaint - just a comment.

Our bedroom Wireless Internet was free but bitty and intermittent - the signal was sometimes weak and caused downloads to drop both on hand held gear and laptops. I reported this and they did what they could to fix it without success so I assume that maybe it's just that the Wireless Internet in the hotel is ageing and just not up to scratch although we have never experienced that before when we have stayed here. I suspect, despite protestations to the contrary, that it might just have been a room location problem.

Their HEAT restaurant is still one of my favourites - that will not change - it's truly a Legend in the area - don't miss going there even if you are not staying in the hotel. We did have a little problem booking our table on the two nights we ate there but after some discussion, that was put right quite quickly. Ian, Marco and Lawrence must be singled out for exemplary service in HEAT and the Wagyu beef was gorgeous, even if we ate too much !

My wife bemoans the loss of their in house Beauty Salon but I suppose that is because there are now so many out of hotel locations for the ladies to maintain their appearance and such an establishment was not sustainable in the hotel itself.Who knows?

Don't get me wrong - this is still a fine hotel, especially in Horizon Club guise - it's just that it no longer makes us feel special like it used to and whilst our problems this visit were acted upon relatively promptly, in the old days such problems would not have happened in the first place. It's a pity.",Comfort & Facilities:Staff:Food
The lobby decor for Christmas is a sight to behold! Add to that the merry atmosphere in this lobby that makes you truly feel you actually in a resort hotel and not a city hotel. The Christmas goodies for sale at the lobby are great buys specially their pastries.,Comfort & Facilities
"overall experience was very good.
bedroom and service: 10/10, super comfy bed, sheets are so soft and fluffy, room is very clean and housekeeping are so friendly and polite.
place: gives you the special kind of feeling of Christmastime! :)
...though I never get the chance to eat my breakfast at the HEAT since the line was soooooooo long :( too many people at the hotel at the same time. :(",Food:Comfort & Facilities
"This is a beautiful hotel with all of the amenities you would expect for a 5 star hotel. There is a nice garden and pool, a spa, several restaurants on site, etc. The rooms are beautiful and clean. The rooms are also quiet, since the hotel is slightly removed from the busy street.
One surprise to me was to see the little water park for kids outside. There is a splash pad and a water slide. I saw very few families at the hotel, but if you happened to stay here with kids, they would be delighted to see this.
The restaurants are good, but are not cheap. $35 for breakfast, $50 or more for dinner.
There is live entertainment in the lobby during the evenings and the lobby was decorated really nice for Christmas while I was there.",Comfort & Facilities:Food
"All the qualities a traveler would look for from a five star hotel is located here! Very very clean inside out. Spacious, clean and nice room with breathtaking view. Super polite and friendly staff. Shopping and fine dining experience is just a stone throw away.",Location:Cleanliness:Staff
Edsa Shang is still a very nice hotel though would notice that quality has somewhat suffered throughout the years. Breakfast service was a bit slow. My coffee never arrived. Food was ok but far from how people used to rave about Heat. Function rooms (we had our christmas party there) was abit old looking and staff did not seem properly prepared.,Food:Comfort & Facilities:Staff
"I travel to Manila often for business and the Edsa Shangri-La always provides a great experience. The property and rooms are beautiful, it's conveniently located near 2 great shopping malls and the hotel restaurants are fantastic. Also the staff is so friendly they make you feel right at home.",Location:Staff:Comfort & Facilities
"While I'm not a busy city person, the Edsa Shangri-la made it kind of feel like there was a community in the hotel while I was visiting and like a place I could come ""home"" to. People are extremely polite and endearing, the food is delicious, the room is comfortable, there is an effort to engage in environmental responsibility with biodegradable packaging where possible, etc. The pool area is very nice. It isn't the most kid friendly hotel, but there is plenty to explore in the lobby and pool area with a child. It is certainly a very nice option for a work trip. It has a very close proximity to 2 enormous malls, if that's your thing and everyone is very keen to help make your stay comfortable.",Comfort & Facilities:Food:Location
"High Standards of room , general facilities and very good polite service from staff. Never been disappointed with Shangri La in Edsa or in Makati districts when I have visited Manila on business. Would recommend high floor as traffic can be noisy at night and in morning. Best to book the club room so you can have breakfast on the 25th Floor and then checkout and save yourself waiting in the main lobby. tried room service and they have a good menu and food was very good.",Food:Comfort & Facilities
"The rooms at the hotel needs new carpet and updating... but fairly clean. The hotel staff was the best.... very accommodating and always there to help.
The hotel is located in an excellent area - lots of shops and restaurants that you can walk to. Felt very safe through out my 3 month stay.",Location:Cleanliness:Comfort & Facilities
Ive been to several hotels and resorts and shangri la is one of the best... From the service to the location.. I would definitely stay there again... It's right next to the Mega mall and it also has it own mall.. I guess it's a very well known and popular place because during my stay there the band Boyzone were staying there.. Great place !,Location
"Even if you survive the 2 and a half hour (non peak hour traffic ) pace slow transfer from the airport to the Shangri-La, Edsa, I'm afraid (and even as a loyal Golden Circle member ) I couldn't recommend this hotel.
We booked two rooms at the Horizon Level in the Garden wing. Despite everything being re confirmed in advance, check-in ( at about 3pm ) was slow, because the rooms were being checked. The rooms are tired and shabby. We had a view over the roof top car park of the shopping mall.
We went down to the lobby restaurant HEAT for a late lunch. We waited 45 minutes for a soup, laksa and rice dish, and when the latter arrived, it was stone cold. It had to be sent back.
The next morning ( Friday 9.10am ) we went for the buffet breakfast to the Horizon lounge. The breakfast area was a shambles, full of dirty uncleared tables. We had to sit down at a dirty uncleared table, we never given a menu, so we didn't know you could order eggs etc, at the buffet the food was cold, mostly empty dishes and I had to ask for glasses, dishes for the cereal and butter.
In the evening, we decided to have a drink and a snack in the lobby lounge - we waited 40 minutes for the snacks, which again were cold. I was offered a choice of only one white wine, and both the singer and the piano were badly out of tune.
I relayed all of the above to the duty manager.
Next day we went to the pool, which really has a lovely setting and is salt water. But the whole seating area was covered with dead leaves and dirt, including on the loungers ! Some staff did eventually arrive to clear up.
At breakfast the next morning, whilst it was a bit more organized ; I still had the same issues of having to ask for crockery and butter etc, even after having raised these issues with the duty manager the previous day.
We had dinner at the Chinese restaurant, the Summer Palace, on our last night - this was a saving grace, and was really excellent. Expensive, but well worth it.
In the evening, we ordered drinks to my friends room where we were chatting, but the staff kept delivering them to my room - despite being given the room number where we were. As in most hotels nowadays, I don't think the service center operators are able to recognize the room number on the system when one calls from the room. So it was a bit of a messy and spoilt evening.
We checked out early the next day.
I think unfortunately there are some systemic issues with the management and the team ; a lack of staff and poor training.",Food:Staff:Comfort & Facilities
"If you're visiting Manila, Edsa Shangri-La is one of the better choices to stay at in terms of accommodation and quality of food! The staff were very attentive to my needs. The hotel property is centrally located in the business and shopping district and transport hub is a five minute walk from the hotel. You'll never go wrong choosing Edsa Shangri-La.",Location:Food
"This hotel is located in an ""upscale"" area and surrounded by lots of shopping. Laundry service is way too much so pack more than you need and wash it at home. I once did laundry here and was charged $200 (USD)! If you don't have breakfast included it will cost you $35 (USD). Don't bother asking for a free room upgrade even as a loyal customer because you won't get it. They definitely take advantage of the international traveler. The positive is that the people are super friendly, the pool is nice as well as the gym. If you find yourself up at night don't bother watching TV because the available channels suck! Don't wait to eat because everything closes by 10pm most nights.",Value for money:Comfort & Facilities:Location
"This was the annual convention of my profession this year and I was fortunate enough to br billetted here by my sponsor. I stayed 4 days 3 nights and I must say they've been able to keep their hotel up to par since the last time I stayed here almost 20 years ago.

As I've aged and gained more travel experience... I think I safelt say that there is nothing like a 5 star hotel with a 95% Filipino staff. The friendliness, hospitality and warmth has yet to be paralleled anywhere... but you have to remember, I am Filipino myself.

Breakfast at Heat is good and extensive as ever.

The area around the hotel has changed a lot. The parking lot which had to cross years ago to get to Shangrila plaza mall is gone and in its place is the wonderfully new east wing of Shangrila Plaza mall. Megamall is equally accessible by a few hundred steps. These are two excellent places to shop and eat at without having to deal with the HORRENDOUS December traffic.

The gym is very well eqiupped and updated. Though there is a sizeable crowd every morning there was always a handfull of cardio machines available for use.",Comfort & Facilities:Location:Staff
"I have just checked out of the EDSA Shangri-La after a 2 week stay for work. I thought I would to stay there because the pool area looked very inviting. However I was prepared to be let down because things never look as soon as the pictures. Well this actually exceeded my expectations! That is one amazing paradise within an otherwise smoggy and chaotic city. It was a bit busy on the weekend mornings, but during the week it was practically deserted. Often I'd be the only one in the pool! (I was there late November-early December).
The buffet breakfast in the Heat restaurant is very good as well.
Most importantly, I was extremely impressed with the service I received everywhere in the hotel. I'm a former Customer Service Manager and I look for bad service. Didn't find it here! I had the most amazing room cleaning guy who made sure I was properly looked after at all times. The wait staff in the restaurant were great as well as where the folks working in the gym, by the pool, in fact everywhere.
It's hard to find something to complain about but if I have to say something negative, it would be that they blast this really strong old lady perfume smell in the lobby area where you come in. I really couldn't stand it, but I didn't spend much time there so it was okay.
I highly recommend this hotel. It can be quite pricey but it's worth it.",Comfort & Facilities:Food:Cleanliness
"I stay at the Shang Edsa for business when I travel to the Philippines quarterly, but my time there is truly pleasurable. Service is EXCELLENT/best in class, ambience is elegant, and the location is perfect. You will modest certainly enjoy your stay.",Location:Staff:Food
"This is my second time to stay here. The rooms and corridors have been renovated to give it a modern, upscale feel. The breakfast is extensive. Philippine hotels such as this prides itself in maintaining a good variety. The kids enjoyed the pool area. I will not hesitate to stay here again.",Food:Comfort & Facilities
"Well i stayed in November and they played xmas music in a soulus bar.

its connected to a good shopping mall.

Its big, room was clean but a bit tired looking.

Honestly a good but boring hotel.

Yet again they call a fridge with nothing in it a minbar ( no its a fridge )

Would i stay again probably, as there is not much choice in Manila.",Comfort & Facilities:Food:Location
"I'm a Hewlett Packard Enterprise staff who went to Manila for a business trip. I am more than happy to choose to stay in Edsa Shangri-La. The environment, the friendly staffs and the great hospitality is indeed unforgettable. Please do visit The Heat and Paparazzi for delicious and 1st class food. Especially the Tandoori from the Heat and the Tortino Al Cioccol from Paparazzi. I loved my stay in Edsa Shangri-La and I believe any one would love this 5 star service.",Staff:Food:Location
"Right in the heart of busy district, they have a very nice and cozy pool garden. Business center staff are friendly and accommodating, catering team at the business center are very attentive. I think business center requires proper insulation so you do not hear the cars passing to park and so you do not hear the next conference room meeting. Otherwise, wonderful :)",Comfort & Facilities:Staff:Location
"Shangri-La Edsa was a disappointment. I only stayed there because I had such a good experience with the Shangri-La in Boracay. Obviously, all Shangri-La hotels are not on the same level and I would not choose this one in Manila again. I had only a short stay in Manila on my way back to New York and figured that this Edsa hotel was only a block from their largest mall to entertain me before my flight home. When I arrived in a private car, no one rushed to help me with my bags, people are not uniformed, and beyond the windows, it looked more like a mall itself, than a hotel. There are no automatic doors and only when I asked the front security guard if I'm at the Shangri-La hotel did they snap into attention and opened the door for me. The confusion continued as I had to look for the front desk which is not readily apparent. They gave me a smoking room, when I specifically requested for non-smoking due to my breathing sensitivities. The rooms are cramped, not luxurious, or eye-pleasing, and finding out they didn't put shampoo in the bathroom when you're in the middle of a shower was Not pretty. The staff does not seemed concerned for the quality of your stay. I actually had a far better experience at the Makati Holiday Inn attached to the Glorietta Mall, which is even closer to the airport. I looked down at my cousin's booking at first, but had a very pleasing stay at that Makati Holiday Inn; the rooms over there were modern and extremely clean, breakfast complimentary (not like Edsa Shangri-La) and the Glorietta Mall is much more organized, cleaner, and with better stores. Anyway, it's a NO for me regarding Shangri-La Edsa, considering I could get better value and better hotel experience elsewhere in the city!",Food:Comfort & Facilities
"Personally I prefer the garden wing rooms for the horizon lounge access, however during this stay I can't help but hate how dated and musty their guest rooms have become--makes me seriously consider getting a room at the tower wing next time. Another bad experience I had was the inaccurate billing I got on check out, good thing I checked my bill this time before I signed, I was billed an extra PhP7,000! Sadly the staff who handled my check out chose to lie instead of just accepting the mistake and apologizing! Very disappointing!",Staff:Comfort & Facilities
"Love this place sooo much❤❤❤
See you again next time. We've been here or celebrate our special occasions here for 5 years by my Husband's record Jung-soo Park. But, this time is mine because it was a surprise birthday set-up for him. Thank you for helping me to make more memorable this time.
Thanks for the warm welcome

#TeamPark",Staff:Location
"It has all ammenities and things to use inside the room. Its expected because its super expensive per night. The buffet is good but they're very unfair for some. Some staff give out disposable containers for other customers to take out food from the buffet area while to others, they complain very harshly if they even take some bread out. Due to the rude and unclear policy of this hotel, it turned me off really well. Hope they teach their employees the same thing! Training is a must in 5 star hotels, right? Also, I was requesting for anti allergy beddings but all they gave me were pillows. For all sakes, this is a basic requirement since a lot of people have dust allergies. I didnt have a good night rest at all because i was itching all over! Aircons were noisy too and the comfort room had a lot of weird noises all over.",Comfort & Facilities:Food:Staff
"Stayed for a regular weekend staycation. Staff was as always efficient and friendly, accommodation and amenities are the best amd the buffets, omg the buffets! I think i gained 10 lbs hahaha! Excellent. The staffs at heat are very acxomodating. Even the chefs. We ate our dinner late around 9pm so i guess a few of us there and the chefs were bringing us food to try (without asking) omg so yeah i enjoyed my staycation.",Food:Staff:Comfort & Facilities
"Can't rate this hotel highly enough. Fantastic amenities & the staff couldn't be more helpful. The fitness centre was amazing, as was the buffet for breakfast & dinner. We had a couples massage in the Chi Spa - amazing! As a family of four, would highly recommend to anyone",Food:Staff
"nice room , comfortable bed , excellent services !breakfest was delicious and the spa services so relaxing ! thanks for nice dinner and wines services we enjoyed.............

next time ill try some cigars",Staff:Food
"This is one of the best hotels in Manila. Good food. Great rooms. Excellent location. Shopping for great finds just around the corner. Malls are just 5 minutes walk from hotel. Only thing that needs to be checked is there is no waiting and sitting
area for guests in the lobby . We have to stand while waiting for our transport. I hope the management can rectify this.",Location:Food:Comfort & Facilities
"Friendly, helpful and well-dressed staff. Smooth check-in. Beautiful white Christmas lobby theme. Clean, comfortable modern rooms with complete amenities. Delicious breakfast at HEAT--- though I seem to remember there were more choices before.",Food:Comfort & Facilities:Staff
"Th Horizon Club always maintains a high standard in their services and I have never been disappointed so far. My last visit in early Nov 15, they gave me a corner room and it came with a nice little balcony. Very nice. The malls are all linked via a bridge in the hotel, so you are always close to restaurants, drinking holes, and shopping.",Location:Comfort & Facilities:Food
"Stayed here for 3 nights and it is a great hotel! Have been to Manila a few times but this was my first time at the Edsa Shangri-la. Great service, great breakfast and overall atmosphere. Room was clean, spacious and very comfortable. If you like to exercise, then this is the place. Probably the best hotel gym I've been to!

Location wise it's next to 3 malls so if you like to shop, you won't be disappointed. However I found that there weren't so many good restaurants around....maybe I'm wrong because I'm not familiar with the area. Normally stayed in Makati and think that there are way more options there.

Would definitely stay here again!",Food:Location
"The quality of service improved a lot since i last went here.

Its very secure, clean, and spacious.

But more than this... the aircons are now super cold. Which means they got to fix them already.

All in all... its a great place. Prices are also much more affordable now. This should be the standard for all hotels. Cheers!",Comfort & Facilities:Staff:Value for money
"Beautiful hotel, wonderful pool for children and families; business lounge staff were VERY helpful. We used the conference rooms in the lounge for our daily meetings and the staff arranged for our meals to be served there.",Staff:Comfort & Facilities:Food
"Our parents celebrated a major family milestone by having a little staycation getaway. I sent an email to the hotel management to make sure that the celebrants were treated to something special, and they went the extra mile.

Most hotels do the usual cake or perhaps a bottle of wine, or other treats within the hotel, but they came up with a very creative and personal experience beyond the walls of their hotel that really made the stay special.

As in my previous review, we love EDSA Shangri-La for its location and its relaxing resort feel in the middle of the city. The renovated rooms in the tower wing have beautiful flowered wall panels and the best hotel lighting we have experienced. (I have not stayed in the Garden Wing and cannot comment on the rooms there.) The food is good, and morning coffee is excellent.

But the ultimate luxury here is the service. The management and staff anticipated our needs, and most of all, took my little request and ran away with it.

Thank you, EDSA Shangri-La!",Food:Staff:Location
"Love Edsa shangrila! Staff are warm and accommodating, rooms are clean and comfortable and our children love the pool and water play area! Food is fabulous. This is our Go to place when we want to go an a staycation and relax. A big plus is the mall across ( shangrila) which has a lot of different restaurants and boutiques.",Comfort & Facilities:Location:Food
"One comes to Shangri-La for the service and luxury and that is what you get. Stayed with the family for 3 days while spouse was attending conference. Kids enjoyed the pool. It's as if the place has your own entourage with the number of staff visible in most places to attend to your needs. I really love ""The Heat"" restaurant's breakfast buffet. There's just so much to choose from. While most hotels will give you free and unlimited wifi with a buggy connection, Shangri-La is an exception with its high-speed internet connectivity. Will definitely come back to this hotel.",Food:Internet:Comfort & Facilities
"For the first time in my life, I did not have to wait at counter to do check in! When arriving from airport with the hotel car, I was welcome by a charming lady with an ipda on which where all the informations about my reservation. She took me to my room with the luggage and we did the check in on the ipad. It was a wonderful experience and I hope that it will be copied by other top hotel chains.
The hotel itself is very comfortable as you would expect with a direct access to the shopping mall next door which offers a lot of dinning options.",Staff:Location
"This is the second time that we paid the security deposit in advance. What happened the first time was we paid double because the front desk insisted that we have not yet paid the security deposit. After finding out that we already did they said that it will be refunded. Recently, I booked and paid one day in advance because I dont want my guests to pay any amount of money for their stay. Surprisingly, the following day the front desk asked me to pay again for the security deposit. I told the front desk that I already did. He insisted that I have not paid it. I told him the second time that I already did. He argued with me and even showed me the computation of the base price, room rate and tax computation which was quite embarrassing and since other guests could hear us. I told the front desk guy that I am already tired and I want to take some rest because we just played golf but just to show give him proof that I already paid can go back to my car to get the receipt. Unfortunately, when I came back he was already gone. I approached the attending supervisor/manager and told him what happened. The supervisor/manager was able to verify that I already paid the security deposit. Basically, it was completely a waste of time doing the entire debate with the front desk. Uneccessary effort of going back to my car just to get the receipt. The supervisor/ manager was even asking his team why his staff did that when it was clearly stated in their system that I already paid the security deposit. I really don't know how what kind of customer service you can call that. I hope they can fix that.",Staff:Value for money
"A friend gave me and another friend complimentary 1 hour spa treatments each at the Chi Spa in the EDSA Shang-rila.
The treatment was heavenly. The staff was polite, accommodating and friendly. Best birthday gift ever.",Staff
"Decided to stay here during this Holloween Weekend. Hotel was booked mostly for family with children celebrating Holloween. Although the hotel was full, the check in was personalized because of Mitch, who gave me a great room and service.The newly renovated Tower wing was so comfortable. The view was great and facing the outdoor pool. Wifi was free but not that fast. I specially enjoyed the food outlets and even the bake shop. Although the stay was only for one day, but it was well worth it.",Food:Staff
"I feel important and valued each time I visited EDSA Shang Hotel.
They have maintained the cleanliness and orderliness of their rooms and bathrooms.
Staff assistance to guests has always been remarkable and has not faltered.
Room service is very efficient and swift.
I will recommend EDSA Shang for a good family staycation as the kids will enjoy the awesome pool they have.",Staff:Food
"I'd have to say the pool area of EDSA Shangri-la is one of the best places to get stuck with your kids for a city staycation - Kiddie-pool with a slide, aqua park with fountains and playground plus a 4ft and 9ft adult pool. Also helps that they have Chi Spa nearby.

Service is 5-star and although it's better to stay in the Garden Wing, the newly renovated rooms in the Tower Wing are way nicer than before.",Comfort & Facilities:Location
"I have stayed in this hotel a couple of times before and I must say it never fails to please me.

I have noticed that they have upgraded their amenities since the last time I have been there.

The staffs are very accommodating and very hospitable.

I have booked 2 rooms for my family and I really like the executive suite.

Thank you and looking forward to my next stay in Edsa Shangri-La.",Staff:Comfort & Facilities
"Good location for business purposes, strategically located for shopping, with connected walkway to the mall. Cozy and quiet rooms. Great food and friendly staff. Quick checkin and checkout. Furniture in the garden wing guest rooms needs some updating though.",Location:Comfort & Facilities:Staff
"edsa shang never fails to make one feel special. first time at the horizon club rooms in the garden wing. whether there or at regular rooms, service is excellent from reception to bellboys to housekeeping to staff at the lounge and at heat. room service was fast! buffet breakfast always with wide selection. i missed dried fish (tuyo) though on my last day. thanks again for the great stay even if the whole time was worktime for the convention. till next time...",Food:Staff
"I am not the type of person that check-in in a hotel within the metropolis just to unwind myself from week-long work. But given the chance, like long weekends Edsa Shangri-La is the place for me. For the past 15 years, my family stayed there for just 3 times. The service, ambiance was so good that we've come back 2 more times after the first. It is like a resort within the city. Great food specially from the Summer Palace (Chinese Restaurant) and if you want to escape from the high-priced hotel dining, Shangri-La Mall is just a bridge away which is connected to the hotel, and SM Mega Mall is just across the street. And don't forget the swimming pool which is enjoyed by people of all ages. And the Chi Spa, I was told was awesome.( Didn't have the chance to try it yet.)",Location:Food
"It was a wonderful experience during my stay. The facilities and room are clean, they have excellent room service, wifi, heat buffet, especially breakfast. It is truly a must try! It was such a relaxing moment for me and my family.",Comfort & Facilities:Food:Cleanliness
"Great hotel with excellent customer service and nice views of the city. The pool is really nice for hot summer days and the hotel feels very family friendly as well.
The Room Service was delicious and the HEAT buffet dining is delicious and a great value! The bathrooms are spacious and luxurious. Would highly recommend this hotel to any business travelers or family vacations!",Comfort & Facilities:Food
"This is a long overdue review! I would just like to share my experience in Edsa Shang- throughout my stay Jasper Abuan in FO assisted me and made sure my birthday celebration goes well. The thing is, he was actually off duty for a few days at that time but he still managed to make my stay smooth. He even went to the hotel the same day he arrived from a trip with his wife just to personally assure me that Edsa Shang will take care of my needs. I even got a cake that says ""happy birthday!"" in my room. Small or big problem, he is one phone call away.

5 star also goes to Dhongsky and Manny from Bell. Kuya Dhongsky, I appreciated the fact that although I only needed his assistance once, he remembered that I mentioned to him that I am only back for a few days to celebrate my birthday. He then asked how my celebration went and wished me a safe flight back to HK.

And Kuya Manny, I asked him to buy me load because I needed to make an important call immediately and although he was unsuccessful, I still appreciated how he quickly offered me other options. Either you're part of the problem or the solution eh?

And Lawrence, from heat buffet - he was our attendant/waiter during the whole dinner. We were around 40pax but he still managed to take good care of us, he was very attentive. They serenaded me with a song as well before the night ended, wow.

Also, I think there's a back office in our reserved function room, I didn't like how other staff members just went back and forth inside like there were no guests there. None of them even smiled or greeted us.

One more little thing I did not like, a lady opened the door for me at the lobby entrance and I asked her if she could assist me with my luggage and she just pointed her finger and said ""ay duon po ma'am hindi sakin"". I was visibly in a hurry and on the phone yet she couldn't be bothered to help me. I think her name starts with J. Please take this as a constructive criticism. Everything else was great.

Thank you so much everyone at Edsa Shang. It was great.

Yours,
Trish Singson",Staff
"As I have come to expect, this Shangri-La was extremely nice and the customer service was outstanding. I had a long weekend to spend in Manila to relax and this was a great hotel to do it at. The room I had on the 13th floor was very spacious and had an excellent view of the city and the pool. The breakfast buffet was outstanding, especially all the local fruits. The waitstaff at breakfast we all very friendly and helpful. I spent a lot of time at the pool and got to know the workers here very well. They made sure that i had everything that I needed and after a couple of days they were anticipating my needs. The pool setting was amazing with many palm trees, it made it feel like you were NOT in the middle of a large city. Next door to the hotel are 2 large shopping malls. Both of them have many restaurant choices at all price levels. This was a very enjoyable hotel to spend the weekend and relax.",Food:Comfort & Facilities:Location
"in a year i must say i stay in this hotel 3-4 times. food is delicious, ambiance is superb, service is at par to what it stands.
in our last 2 stays however we came into a problem due to their strict usage of the gym. they placed lots of restrictions and do not seem bendable to the guests convenience. worst so much miscommunication happens between what was relayed over the phone to the gym to the front liners. it came to the point that i have to point out a not pleasant remark made by a front officer to my minor daughter. well she must have realized the inconvenience, she offered her apologies to my minor daughter.
again last wednesday, october 7 same incident happened with same issue....gym. miscommunication, lack of proper decision, matter so minor and yet we have to raise the matter to upper management to address.
our gratitude to michael albana for fixing the soooo little hitch that could have been addressed within front officers and the gym personnel.",Staff:Comfort & Facilities
In room dining food quality has to improve a lot...but their breakfast spread is good. Their gym is fabulous especially after the renovation...enjoyed working out. Facility is spacious and the staff are extremely friendl.,Food:Comfort & Facilities
"There is a new wing to this old reliable and they don't disappoint. Check in is smooth. A hotel staff that guides you to the lifts and bell boys that get your luggage from the moment you leave your car and straight to your room. Not bad right. The rooms are obviously smaller but the sofa is cozy. No bidet in the bathroom and no shaver. All the other amenities are up to par. The robes and sleepers are available with flat iron ,safe and good bathroom speakers. No wine but Japanese and Local beers available at the mini bar. Wifi is strong and needs no password. The breakfast area is superb at Heat restaurant. The spa is just right at 2,500 to 3,000 php per service. 3 good restaurants servethe gguest namely Paparazzi(Italian, Senshu is Japanese while Summer Palace is obviously Chinese. The rooms are surprisingly well lighted for a hotel. No dvd or cd player or I pod docks so sorry kids. No in house movies too. Hopefully will be corrected. All in all ,there has never been a stay here that I have regretted. They are wonderful.",Comfort & Facilities:Food:Staff
"We are in transition relocating to Manila and we stayed at this hotel 9 days. I could not find anything wrong and was completely convinced this was the best hotel I've stayed at. I am high up with Marriott, Hyatt and Hilton chain, however this hotel is far above them and I could have stayed a month here and wouldn't think twice. It was simply pleasurable. The staff was superb and the food was excellent.",Staff:Food
"I love staying at this hotel because the staff is always so friendly and helpful. The rooms are quite nice and maintained. The restaurants are average to above average for a luxury hotel (no destination restaurants here). I however, would like to suggest some changes to their smoking policies. One thing I love about this hotel is that it has a nice pool area with a wide garden and a children's pool. However, there is an entire section where smoking is permitted, which is fine, EXCEPT that it is also the only section where one can sit and have a meal (near the bar area). This is unfortunate, because there is no alternative area for families/children who do not want to be exposed to cigarette smoke can sit.",Food:Comfort & Facilities:Cleanliness
"In my line work for the U.S. Govt., I do travel frequently and have stayed at various hotels in the U.S.A. and in various countries...and have worked a lot with people with different line of work/expertise in correcting some issues relating to enforcement and compliance. The staff of the hotel are very courteous,friendly and congenial..most specially the people that service the rooms.
when i have some issues, my profound appreciation to the hotel manager/and staff in getting issues resolve quickly and satisfactorily. for this reason, i continue to stay at this well managed and friendly hotel...",Staff
"Since I am now based in the US, For three years in a row now I have been staying at this hotel every time I visit. Also, Since I was little my Mom would also book a few nights here. The first year was excellent since my move to the US was excellent. Last year and this year was the same issue, smelly room. For some reason it smelled like someone turned the room into it's personal fitness center! Housekeeping immediately came as I reported the issue and sprayed a whole bottle of what smelled like dishwashing soap. Guy claimed it was the Shangri-La scent - Maybe it was but mixed with something else probably as it smelled no way near the hotels signature scent. An hour later, the room started smelling like sweat again. During my stay this year I spent two nights in the corner suite 504 which was totally better, once I downgraded to a smaller room 1804 my stay became smelly.

Location is a plus. Right between two malls. Staff were okay.",Cleanliness:Staff
"Situated right next to 2 huge shopping malls, this is a great place to shop. We chose the location for business reasons but it is a great hotel with kids. A big water slide into the pool, other water play activities, lovely staff, great restaurants, big rooms (we had 2 adjoining for 4 of us). The down side would be a broken fridge in one room, curtains one foot short of closing in the kids' room, and a shower that didn't drain and flooded the floor. If we came here again I would choose a Horizon room (breakfast and drinks included). Proximity to the malls is walking distance, each with oodles of restaurants to choose from. Greenhills is a taxi ride away (market style cheap stuff). The staff are super friendly, professional, quick, amazing!! If you need to stay in Mandaluyong, this is the place.",Comfort & Facilities:Location:Food
