Opinion,Classification
"A fabulous hotel close to the airport.,We love staying at the Shangri La hotels. They are incredibly comfortable and offer a fantastic experience all round. We upgraded to make the most of the club lounge - which is well worth doing and would highly recommend this. Location is superb for access to the airport. Pool is brilliant. Breakfast was amazing.,The airport shuttle bus was ridiculously expensive and completely overpriced for such a short trip. Disappointing that there is not a free airport shuttle.",Location
"The Staff was first rate and very professional.,The staff was great. They were fully prepared for the New Year’s Eve crowd and met everyone with calm and good cheer. They even went to the room to deliver a birthday cake and song for my daughter who was celebrating her birthday. Really sweet of them.,That a portion of the lobby was blocked off and blacked out for the NYE ball was a damper. It was off putting to say the least. We’ve booked ourselves at The Pen on NYE and the countdown is so much more fun and inclusive.",Staff:Comfort & Facilities
"Relaxing stay,Beds verycomfortable",Comfort & Facilities
"Exceptional,Superb breakfast choice. Great location.,Nothing",Food:Location
"Excellent! Nice experience.,Staffs are accommodating and very friendly. Extra bed was given as free of charge to accommodate early request of 2 twin beds. Fast Internet connection. Excellent location near restaurants and malls.",Location:Staff:Comfort & Facilities
"Staycation,It was close to everything,Some areas need to be updated but service was above par",Staff
"Wonderful stay.,All the staffs are accommodating. They make our event - the 35th Grand Reunion of Ch. E. batch '82 of Adamson University a success. Will come back again with families.,There was a misunderstanding with previous staff during the ocular inspection on the type of rooms-superior and deluxe prior to event.The staff was not aware the the room she is showing is a suite.",Staff
"Stay was goos and relaxing,Bed was big,Price to expensive",Value for money
"Impeccable Service,Service",Staff
"Great choice. ,Soon as you walk in to the Foyer its Beautiful and the smell your hit with walking in the door just brought a smile to my face. Fantastic Spa on level 4 really recommend trying it. All staff are polite and helpful. Great location close to Malls and 10minutes or so from the airport.,For the sake of picking something all i can think of is that it's dated interior but still a beautiful clean and very comfortable hotel.",Location:Cleanliness:Staff
"Amazing,Best breakfast buffet tasted EVER,n/a",Food
"Best hotel in Metro Manila!,Topnotch service and amenities! Excellent location. The staff in the front desk and Horizon club were very courteous. The food was excellent and my 6 year old son even had a free birthday cake served in the Horizon Club! Highly recommended!",Staff:Food:Location
"Excellent stay,Excellent hotel personnel great kind staff super breakfast nice and clean room,Nothing everything Ok",Staff:Cleanliness:Food
"We have enjoyed our stay and we have great Christmas dinner .,the bed was nice and comfy and it was very relaxing in the lounge while listening to the music .,The only thing i didn't like was we booked double bed rooms x 3 but when we checked in , there were no more available and gave us only king bed . Front desk staff informed me that a lot of family check in and they run out so since it was Christmas it was ok then ...",Staff:Comfort & Facilities:Food
"Exceptional,Location and service",Staff
"Overall it was a superb stay!,Location, the space of the room, the bed, the staff.,They should provide bidets for water closets.",Comfort & Facilities:Cleanliness
"Great hotel,Great food, big clean rooms. Staff are polite and very accomodating",Staff:Cleanliness:Food
"Nice and Cozy,Comfy bed and nice hospitality,None",Comfort & Facilities
"Excellente!,Clean and spacious room. Friendly staffs",Staff:Comfort & Facilities
"The service and the horizon club is good everything was great except the Asian food,I like the room the minibar the fruits ... the room the water everything the insert the elevator is very fast ... the stuff,The food the food of horizon club from 12 to 3 the snacks are only fruits zzz and sweets ... too sweet can add something Asian snacks like dim sum better the food of horizon with dim sum Will be better .... the buffet Asian food terrible ...",Food:Comfort & Facilities
"If you want that special experience for yourself and your partner I would highly recommended it.,We stayed in the Horizon Club the afternoon cocktails food and samples from the other hotel restaurants were absolutely amazing. With breakfast included in the price as well as everything in the mini bar including wine was included in your price until such time it was restocked and used again.,The stay was for too short",Food:Value for money
"Exceptional,The food was excellent and the light entertainment in the lobby including a very large ginger bread house was very much appreciated, especially the string orchestra.",Food:Staff:Comfort & Facilities
"Awesome!!!!!’😊😘😍,Give aways free stuff from our rooms cause I rented 2 rooms. 👍👍",Value for money:Comfort & Facilities
"Fabulous,Pillows were very soft",Comfort & Facilities
"Lovely stay,Beautiful room and view. Comfortable large room and lovely toiletries. Free waters provided daily. Beautiful pool with a nice gym! Lobby is stunning and there is nothing like the Shangri la smell!,Could do with some upgrades for the modern traveller, plug sockets near the bed etc.",Comfort & Facilities:Cleanliness
"Superb,comfort and location,rates too high",Comfort & Facilities
"Comfortable and enjoyable stay...,Comfy bed, attentive and friendly staff, good breakfast,They almost forgot my birthday cake request..but they did more than what we expected😊",Staff:Food:Comfort & Facilities
"Satisfied, comfort, relaxing, happy above all,I love the Breakfast all the time I stayed, always looking forward, I been so many hotels but Shangri la is best for my opinion.,So fart nothing that I would say I don’t like everything was perfect for me and my family.",Comfort & Facilities:Food
"Exceptional,Its service,N/a",Comfort & Facilities
"successful trip and luxurious hotel,the staff were amazing the hotel care about there guests, when i checked in it was my birthday and the next day i found a birthday cake in my room from the hotel ( it was excellent ) thank you for the cake :),Nothing.",Staff:Food
"Exceptional,Lovely property and amazing staff!",Staff:Comfort & Facilities
"Exceptional,Very clean ,comfortable,great location,Decoration is a little bit out of fashion",Cleanliness:Comfort & Facilities:Location
"Comfortable,Room and food,None",Comfort & Facilities:Food:Location
"Well worth the stay and keeping it in my list for future for sure.,Landed with so much of work stress and it felt like heaven for a short break. Excellent view from the top Tree House villa with amazing white sandy beaches with calm water. Nice weather as well. Felt pretty exclusive and left with a smile think about a come back.,The prizes for the heli trip was a bit high comparative to booking to the operators directly I think. Other than that, there is nothing much to complain.",Location:Staff
"Exceptional,Clean & Well Managed",Cleanliness:Staff
"Shang is Shang. Nothing compares to it.,The bed was huge and comfy enough for the family. The gym was very impressive, too, open 24 hours.,How come there was no bidet in the bathroom?",Comfort & Facilities
"Exceptional,The staff is so accommodating and so friendly., i like also our room the bed and pillows are so comfy... i like everything in the hotel :) it was a nice experience",Comfort & Facilities:Staff
"Best,Bed",Location
"Great,Location, security and friendliness,Looks like they billed me twice.",Value for money:Staff
"Worth the cost,Love the hospitality, the food, the shopping and Shadow(Black Labrador) the guard dog.,Traffic to and from :-)",Staff:Location:Food
"Great.,Great location 5 mins walk to Greenbelt bars and shops. Great staff. Great breakfast. Comfy bed. Live 3-piece band in the lobby.,Coffee machine in the room would've been nice. Very expensive drinks - to put it mildly!",Comfort & Facilities:Food:Location
"Great location and love the buffet!,Breakfast buffet offer a lot of choices and it was worth the price. The location is so near to grocery store, malls, restaurants and public transportation. Free valet parking is a plus with this hotel. I was extremely happy that my request to check-in and check-out was accommodated.,I applied for the Circles membership and the hotel could not apply the credit for the lunch that I paid for. It was P5,000+. I wish the hotel would have more towels if the room has more than 2 people staying in the hotel.",Value for money:Location:Food
"A really lavish experience. Amazing attention to detail.100% luxury. Perfect situation.,Beautiful room. Every luxury. The daily orchestras were breathtaking!",
"Slightly above average,The facility,The food",Food
"Exceptional,Staff were very attentive and friendly",Staff
"If doing business in Makati the Shangri-la is a good choice,Breakfast was excellent but expensive.. Make sure you include the breakfast in the rate,All good",Food:Value for money:Location
"Excellent facility, staff very helpful,Excellent hotel",Staff:Comfort & Facilities
"As usual ..the best hotel ever,Everything in this hotel is amazing and even it's not a new hotel but still provides their customers with a good experience. Keep going .,Nothing..",Staff
"Excellent. Worth the price.,The room, food and facilities are superb. All worth the price.,Some staff are unprofessional. They are murmuring when there are foreigners accompanied by pinay partner.",Staff
"Excellent. Enjoyed every minute,Big airy and comfortable rooms and bathroom. Staff are brilliant - remembering my name. Food excellent. Makati is however very congested traffic wise, but there were places to shop and eat within a few minutes walk.,Nothing",Food:Location:Comfort & Facilities
"Stay with comfort and security ,Nice location and excellent service,Nothings",Location:Comfort & Facilities:Staff
"I liked everything but not the room smells bad,The room",Comfort & Facilities:Cleanliness
"Good,Location Very friendly staff,Hotel needs refurbishing",Staff
"Bad choice if you are a tourist from another country and depend on b,Air conditioning was adequate. Bottled water were complementary. Luggage was brought to room following check in.,What could have been better was full transparency about services and facilities cited online. Massage services was cited to be available. No shuttle service to and from airport. Front desk staff need better training about guest relations. They say they don’t cater to businessmen or tourists because they are a casino but with a hotel. Furniture has badly degraded stains. You don’ t dare sit on the chair without removing pillow cases from pillows and placing them on the chairs first. Carpet stained upon entry to room. Poor shielding from street noise, stomping from rooms above and loud bar music.",Staff:Comfort & Facilities
"Good,Was ok,Old",Comfort & Facilities
"Passable,Felt very tired and communal areas shabby and sometimes needed good clean,Good location",Location:Cleanliness
"It was okay,The breakfast buffet was redundant and very less selections",Food
"Good,Wonderful bed. Executive level eatery was fabulous & very convenient,Shame to be so high up & no view over the famed Manila Bay",Location:Comfort & Facilities
"Pleasant,Central location and staff,Your selection of food variety is very limited",Location:Food
"Good,the prices of products in the fridge are sooooooooooo high",Value for money:Food
"Enjoyed thanks,Staffs are kind",Staff
"Good,Friendly staff. Facilities are excellent. Food was great.,Room service was horrible. It took forever for them to bring my orders to my room. Rooms are very dated.",Staff:Comfort & Facilities:Food
"Good,Beds are comfortably great, very relaxing. Staff especially at the check in/check out counters are accommodating and fast. Never see long queue . Check in/check out",Staff
"Good,Staff, big building The room upgrade is so easy and cheap.,The spa and traveling cars including hotel’s taxi so expensive",Value for money:Staff
"Passable,Lift is terrible have to wait long, rooms are old need uplift",Comfort & Facilities
"Not worth it. My last stay there.,Location,The rooms are dated and the toilets designed for hobbits. The breakfast experience was chaotic. Last day we had to wait in line for 10 minutes to get a table. The drinking water they served in the restaurant smelled and tasted like chlorine. Not worth the price at all. This was my last stay there.",Food:Value for money:Comfort & Facilities
"Good,Location was perfect. Walking distance to mall and restaurants",Location
"Relaxing but very very expensive hotel rates for a very old room w little amenities,Facilities n hotizon club,The room and amenities was not commensurate to the hotel rates it was old no bidet",Value for money:Comfort & Facilities
"Good ,Location.Lobby area.room size,Nil",Location:Comfort & Facilities:Food
"Good. But the request for a deposit was disappointing. It seemed like guests are distrusted.,The location,The room was a bit shabby and the bathroom was grimy. The lounge for entertainment was closed when earlier I was given a schedule for it and was one reason I booked as I wanted to listen to the music. I should have been informed it will not be available during my stay. Also, upon check in I was asked for a deposit which was off-putting as it makes one feel dubious, despite being a regular customer of Shangri-La hotels in other countries I travel to. It was the first time in Manila that a deposit was asked of me.",Staff:Food
"Passable,during check out, there's a very queu. only 3 counters were available.",Staff
"Good,Great,Excellent service",Staff
"Good,Excellent service!!!",Staff
"Fabulous,BUFFET BREAKFAST",Food
"fair.,breads are excellent...,when a staff at the restaurant approached us to present our billing in the midst of enjoying our food!",Staff:Food
"perfect,good hotel,nothing",Food:Location
"Not worth the price,Location,Room decor is outdated",
"Good,Great staff, good restaurant.,The place is freezing cold.",Staff:Comfort & Facilities:Food
"If not for the location I would give this hotel in the future a miss!,We liked the pool area and the location the hotel was in. The entrance was very grand but that was about it.,I think the hotel is quite dated in feel and look. The first room we were given smelt old and moldy which they tried to fix with a humidifier. We were then given a King size bed which was not suitable for a family of 4 with kids over the age of 8yrs old. We had requested two single beds along side the king size. After a few phone calls and a tone of irritation from us they then tried to accommodate us with a better room. It was exactly the same room but on top of one of the higher floors minus the smell. We must say, that after having spent a lot of time and money at the Shangri-La Resort Boracay (which was outstanding!) the Shangri-La Makati was very disappointing in all aspects. After our stay with the hotel we moved on to stay at the Novotel in Singapore and found that our stay and room there was 200% better, than that of the Shangri-La Makati. Now that is saying something!",Comfort & Facilities:Cleanliness
"Good,The staff were great and the lobby was nice.,The room was a little dated and despite being a non smoking room it really smelt of stale cigarets.",Cleanliness:Comfort & Facilities
"Used to be my favorite Shangrila hotel...now no more!!,The bathroom was clean. The water pressure was very good. There was always hot water available in the shower.,The people at the front desk should have been friendlier. The person who checked us in gave us very curt, clipped and dismissive replies to our queries, probably because he would rather assist the foreigners who were also checking in the same time as us. We have been loyal clients of Shangrila so this is the reason why we preferred to stay here thereby cancelling our earlier booking in another Makati hotel. In the end I was sorry I did that because I think we could have felt more comfortable and welcomed in the other hotel.",Staff:Comfort & Facilities
"Room is spacious, clean and comfortable bed. Shower head is strong. Design is outdated,Comfortable bed,A little outdated designs",Comfort & Facilities:Cleanliness
"Good,All,No balcony No smoking room",Comfort & Facilities
"Good,Location",Location
"Excellent location, excellent food at the circles,Location is excellent, walking distance to glorieta and greenbelt mall. Overall excellent location,Guest can wake up while passing in the hallway. You can hear their loud voices. Also toilet doesn’t have a biday. Hotel interior needs updating, bed is comfy, shower is good strong pressure which I enjoyed.",Location:Comfort & Facilities
"Pleasant,location,It needs to modernize its facilities. Breakfast wasn't superb for a t star hotel. Muffin was dry and hard.",Food:Comfort & Facilities
"Nice stay great wifi courteous people ,The room is very clean and has a good view of the city. Very courteous room service and luggage crew.,Stayed there for 3 days and 2 nights Breakfast for the 2nd day was complimentary but on the 3rd day it was not. We were seated first and have gotten our food before they told us that it's not complimentary anymore. What should have I done in that kind of situation? Leave the place with my 4 kids already started eating their food? I thought if it's everyday complimentary breakfast it should be everyday? Just make sure to clear this one first before your stay. A lesson for me also. The pool for the kids was too cold considering it was already 1pm, kinda slippery and I can feel dirt underneath. Checking it out for the kids first but my kids still went on swimming. Overall nice and courteous people working there.",Food:Staff:Comfort & Facilities
"Pleasant,The concierge were helpful and sincere in addressing our concerns.,We booked the DOUBLE ROOM horizon club thru your site but we were told that it's not available. The hotel was fully booked so they cannot accommodate out request. Booking.com's confirmation with Shangri-la is KING sized bed and not what was posted on the site when I bought the deal. It would have been a great NYE except we had to sleep in one bed.",Comfort & Facilities:Staff
"A bit disappointed,Food: That’s one thing I like about Shangri La. It is on a par with Solaire’s breakfast buffet at Fresh. They reserved the Rizal ballroom for all their New year’s guests. Facilities. The facilities were superb especially the health club area. They have a separate room for sauna and steam, and Jacuzzi. The gym equipment is enough to accommodate a number of people and all the staff was accommodating and attentive. Also, I like the idea that you don’t need to pay for the parking if you’re a hotel guest. Room: The room is spacious with a humongous bed in the centre. It has enough space for chitchat and a couch beside the bed. They just need to wash the windows from time to time, as you can see molds and dirt all over the windows.,Customer Service: If there was one thing that disappointed me, it was the customer service. First, I indicated on my online request that we needed a twin room, one for my mum and one for myself. To make sure that my request would not be rejected, I called Shangri La three nights before the day to follow up my request. Unfortunately, when we got there, the request was not processed. They promised me to do something about it and what we received was a spare folding bed given to “extra” guests. Also, I was not informed about the benefits of Horizon club guests such as the free afternoon cocktail, late afternoon check-outs among others. I feel hesitated to ask because I was waiting for him to discuss it with me although I know the benefits of a club guest. When he directed me to our suite, that’s the time I asked him and he simply said yes. No explanation given to me whatsoever. I felt disappointed. I hope Shangri La do something about this.",Comfort & Facilities:Staff:Food
"I felt that the the value of the property was way too expensive for the servicewe got,Refs were leaking. PWD bathrooms were very small. Toilet bowls sounded it was about to erupt. Breakfast was not well organized. Had ro wait for 30 mins for coffee to be served. Had to ask4-5 times before we would get services",Comfort & Facilities:Food:Value for money
"Disappointing,Just the Christmas decor at the lobby but was removed right away at night. Only the lobby smells good.. nothing else,It all started wrong. The guard on the parking area was asking me to go to the lobby to request for a trolley we could use to transport our luggages. There was no pro-activeness! The guy in the front desk, waited for the other staff to have as fall in line, were in-fact he could have done it by himself as we are not aware on where to queue. The room smells like molds that's why we requested for air purifier or something to spray to get rid of the the moldy odor. The ""suppose to be request"" for our anniversary was set up late. We have checked in already and just went out for a late lunch, and when we got back there was a heart-shaped petals of roses... and nothing else...:-(. It is really disappointing to think this is Shangri-La and not to have something for a couple celebrating their anniversary was like...REALLY!? That's all they can do?! Buffet breakfast was just okay...and all in all, we were not a satisfied customer. And won't be recommending this hotel neither try it again.",Staff:Food:Cleanliness
"Amazing cristmas,All was amazing. The room biggest. The bathroom more complet.the beds biggest. The people more gentle.,No was playground for the kids",Comfort & Facilities
"Pleasant,Spent Christmas Eve here. Very accessible to shops and other places in Makati,Bed bugs. We had a hard time sleeping and were scratching all night. I think the sheets or the bed wasn’t clean enough. Pretty expensive place to stay so you’d think they’d do a good job cleaning up. :-(",Cleanliness:Comfort & Facilities
"Average,Facilities,Need renovation! Our floors smells bad",Comfort & Facilities:Cleanliness
"So so but the location is great!,The washrooms aren't clean, bidet is leaking, molds around the shower area, rubber mats are dirty .",Cleanliness:Comfort & Facilities
"Good,generally quite comfortable,too crowded during breakfast",Food:Comfort & Facilities
"Pleasant,Facilities and location was superb.,The service is far from 5 star.",Location:Staff
"Good food at buffet,clean hotel n pleasant staffs,Hotel staffs are all pleasant n respectful,The room wasn’t as big as in picture",Staff:Food
"Fine hotel,Staff are amazing. Musicians in the lobby are spectacular.,I have low back problems. Bed wasn’t comfortable. Swimming pool is very small if you are looking for one for swimming. Laundry takes two days for regular service.",Comfort & Facilities
"Good,breakfast amazing",Food
"perfect,everything was really good . very closed to shopping centre & a lot of restaurants around the hotel. Hotel was excellent. Breakfast many choices.,not easy to get taxi unless you pay more for the hotel car",Food:Location
"It was a very relaxing and enjoyable stay for us.,My children enjoyed swimming in the pool. The staff were very accommodating.",Staff:Food
"Very nice hotel with a friendly staff and with service.,The food at Sage Restaurant was very good. But it took forever to get a drink made. I think they use the Sage bar downstairs to make the restaurant drinks, instead of having a stand alone bar for restaurant service only. Then the main course came to the table without the sides. Then it took another 5 min for most of the sides to be delivered to the table. I had to wait another 5 min for my order of truffle fries. As a first class restaurant, you know that all the food of the main course should come to the table at the same time. The Horizon Lounge staff show great attention to detail and always looking for ways to please the customer.,. But it took forever to get a drink made. I think they use the Sage bar downstairs to make the restaurant drinks, instead of having a stand alone bar for restaurant service only. This happen frequently at this restaurant. Then the main course came to the table without the sides. Then it took another 5 min for most of the sides to be delivered to the table. I had to wait another 5 min for my order of truffle fries. As a first class restaurant, you know that all the food of the main course should come to the table at the same time.",Food:Staff:Comfort & Facilities
"Really enjoyed my stay and very happy!!! The place is eternally beautiful.,Excellent service! And excellent facilities.,Power outlets loosen",Comfort & Facilities:Staff
"Very good,Bathroom,poolview, bed,None",Comfort & Facilities
"Exceptional,Excellent people and service",Staff
"Very good,The smoke smell in non-smoking room.",Cleanliness:Comfort & Facilities
"Overall very good,Excellent bathroom with bidet,The rate is a bit pricey",Value for money:Cleanliness
