Opinion,Classification
"The hotel is beautiful, food is fantastic, beach and pools wonderful. The best thing about the hotel is the staff who are all great. Jessa at the pool was very friendly and made sure we had everything we needed. Prices are generally high but mostly worth it, other than the soft drinks which are way overpriced. We drank a lot of water which they will provide for free when asked. However, with the prices being what they are I would have expected better separation of children's areas to adult areas so that you could find some peace! Would therefore probably not recommend to couples but it is perfect for families.",Food:Value for money:Staff
"This is our second trip to the Shangri-La in Cebu/Mactan, and it seemed to us that the resort had improved since our last visit. The accomodation and facilities seemed to have been updated, and it was a thoroughly enjoyable holiday.

We visited during the busy Easter weekend, and the hotel was at capacity for most of our stay - which is usually when you see service etc. stretched to the limit, but the Shangri-La's excellent service withstood the pressure with ease.

This is the perfect holiday for a family with active kids (the snorkeling off the beach is fantastic) - I am not sure that I would recommend it as wholeheartedly for a grown-up only holiday.",Comfort & Facilities:Staff:Food
"I had huge expectations from this supposedly 5 star hotel but sorry to say it was a huge let down. Dirty bathroom, outdated decor, old carpet, small room, delayed check in, delayed luggage delivery to the room and charge for everything made my stay unpleasant. You cannot find chairs by the pool, the artificial beach sand hurts while walking barefoot and the beach is rocky. The hallways have dirty appearing pebbled floor tiles, the ocean wing carpets are old and dirty, the ice machine on 6th floor was not working and the whole experience is too commercial. A guest needs to feel pampered which I did not experience here. Do not go there. Save your money and go to a 3 star hotel. You have to pay even for the kids play area. Not only that you have to buy a long sleeve T-shirt worth 450 Peso to go to the kids play area if you don't have one.",Comfort & Facilities:Value for money:Cleanliness
"We spent 4 nights there in April 2015, just after the Holy Week in the Philippines. It may have been because of the timing but the room rate of approx.USD800 per night for a Panorama Suite in the Ocean Wing was simply not worth it and we won't spend that again to go to the Shangri-La. The room had a number of issues that required attention by the housekeeping and maintenance teams (broken chair, non functional TV, non functional telephone, broken Aircon motor (room was FREEZING), rocking table,...and the list goes on). The room was also very dated and in desperate need of an upgrade (previous reviews confirm this) which the Director of Rooms agreed with. Annoyingly previous posts raise similar issues and yet the hotel continues to charge the same rates for the same sub-standard quality. All this being said, the team at the hotel responded well and our bill was adjusted in the end because of the issues. The service at the hotel was fantastic and the facilities are very very nice indeed. The beach in the afternoon is great and the kids loved every minute of the stay. We will return for sure but I do hope either the rates will make more sense or the rooms will have been significantly improved, or it just isn't good value for money (Php650++ for a glass of Sauvignon Blanc is VERY expensive even by Asian standards).",Value for money:Comfort & Facilities
"We stayed one night in a lovely ocean view room. The room was so luxurious. The grounds so beautiful. The beach was lovely. Day or night, it was certainly 5 stars to us. It was expensive and quite an indulgence for our budget. We were very glad that the fabulous breakfast buffet was included.

What a great memory for us.",Food:Comfort & Facilities:Value for money
"This is our 2nd time in Shangrila Mactan. It was still fun despite the hotel showing its age. The front desk staff was not as attentive though as the hotel was fully booked when we stayed. This was depressing. Housekeeping staff did a good job in keeping us satisfied with our requests though.

I specially appreciated the fact that we were able to redeem our Golden Circle points on food and beverages.

Only issue we had was we were not automatically given the 10% discount when we dined in the hotel's restaurants except for Tides.

Overall, it was a good stay. Rooms are clean. Beach had a lot of corals and fish.",Staff:Food:Value for money
"This property was so disappointing, especially after our trip to the same property in Boracay last year. It is not a resort, rather it is a hotel that wants to be a resort. To begin with, our expensive Ocean Club room was very dated. The bed was uncomfortable, the bathroom needs to be updated (tub only), rugs were grubby and the tv reception was terrible. The internet was just 'ok' in the room...hopeless anywhere outside. We went during Holy Week here which means that the hotel was completely full, even overflowing. We were unable to get dinner reservations in a couple of the restaurants as they were fully booked. There were no chairs available. people did their usual thing of taking ownership at what must have been 5 am by placing something on a chair...and then failed to return all day. There ought to be some way of policing this rude behavior. I have been in resorts all over the world and while this happens, there are attempts to stay on top of it. Also, finding anyone to provide service while at the pool or on the beach was next to impossible. I had to hunt people down to get drinks or whatever. As well, never try a special food order here. You will get whatever is described on the menu and nothing else. You will get it with a smile but it will not be altered in any way, and under no circumstances will it be removed from your bill.
The Tides restaurant is very good....but every, very expensive.
Also, keep in mind that you are next to a very large city. If that is what you want then fine. You can even see the buildings under construction from the view in the very expensive room. If you want an escape, go to the Shangri-la in Boracay and give this overrated, hotel pretending-to-be-a-resort a miss.",Comfort & Facilities:Food:Value for money
"I always avail of Shangri-La Mactan's Day in Paradise whenever I have time when I return back for my holidays. I actually first inquired about Boracay but learned that they have discontinued it so I went back to Mactan. I always visit Cebu and never have I missed going to Shangri-La Mactan. A Day in Paradise includes lunch buffet at Tides Restaurant (or breakfast), use of pool, towels and other amenities plus discounts on spa and other things. It is a family-friendly environment and kids would love it. Hotel's staff are very accommodating too. I went there last 15 March 2015. The buffet was good. They served native delicacies too which I think I did not see last year. The staff at Tides are very friendly and accommodating especially Ms. Guia. She certainly make you feel at home and she is funny. I could say the overall experience was very good and will be back there for sure whenever I have time.

Jun Dela Cruz",Food:Staff
"Super Accommodation! Seriously one of the best I've had in my travels. One good experience I have is that I did ask for room service. Expecting the normal bellboy to bring up my order on a plate, I was surprised that they set up an actual table for 2, complete with plating and a flower.

They would also surprise you when I come back to my room after the day and find my room transformed for sleeping, Sheets all pulled back and a book mark on my bed inviting me to just quiet down and read a book. It was such a relaxing experience. I slept really well on their bed.

I would recommend just staying in whenever you're here. The resort offers so much things to do that my 3D 2N there wasn't enough. Add to it the fact that I was busy shuttling myself and my guests all around the Cebu City proper as well.",Comfort & Facilities:Food
"It's given that the resort is beautiful, I'd rate the room, facilities and dining experience a 4.8 but what brought my rating lower were the little things:

1. I arrived a couple days later than my husband, so when he checked in, he asked the front desk to put a note that I will arrive, add my name to the room, so when I get there all I need to do is show ID. But when I arrived, I had to wait as if I was checking in again, maybe even longer.
Totally different experience from Makati Shang, where as soon as I arrived, they welcomed me warmly, didn't have to wait at all. I think Mactan needs to be better in getting/noting special instructions from guests (or referring to it), so guests will have hassle free stay. Normally, I wouldn't mind waiting long, however I came from a 10-hour flight (with delays), so all I wanted then was to finally relax.

2. On our 2nd week, my name suddenly disappeared from the room and during breakfast, the hostess said that my husband needs to sign for my breakfast (meaning, pay). We had to go to the front desk to see what was going on. It was some rates issue but it was cleared up. This was the 2nd not so good experience after arriving so I was kinda getting an 'unwanted/not welcomed feeling' lol

3. My husband works at night so he sleeps during the day, I'm on vacation so my sleeping time is normal, I sleep during the night. We normally have the 'do not disturb' sign for the most part of the day, unless we ask for room cleaning or order in-room dining. A couple of times my husband received calls from the front desk while he was sleeping, I was outside. The first one, asking if everything is ok, that they noticed that the do not disturb sign has been on for a while, second about his membership. There's a reason why it was on, regardless if the guest wants the room cleaned or not, 'do not disturb means do not disturb'. Second, they should be aware of the reason of their guests' stay or even look at the trends/activities based in their record (dining, laundry, room/car service).
It makes the stay feel more personal and will also avoid those kinds of situation. The calls woke him up, and unfortunately, hd a hard time falling back to sleep.

Again, comparing it with Makati Shang, Makati was much better in making their guests' stay feel more personal. When my husband was staying there, they remember his name, even the kind of tea he orders, the time he goes to the pool and the times they can or cannot call him. I don't want to be too hard on this as I understand that it's a busy time of the year, however the fact that they don't seem to have reminders on their guests' records is disappointing.

4. The pool doesn't get as busy in the morning, however people reserve chairs as if there's no tomorrow. You'll see 90% of the chairs are reserved before 8am to 10am without people on it. I just find it rude. We'll get there before 8, limited to no chairs available, so at times, we end up in an isolated area or just place a towel on the floor. We're usually done by 10am and we see most of the chairs reserved still unoccupied. This just annoys me. I know it's not the hotel's fault, but I hope there's a way they can avoid this. The attendant we spoke with said that people reserve chairs then goes to breakfast or wherever. One attendant also mentioned that some of those guests who do that are Golden Circle members which I still find rude and unacceptable. Guests should have courtesy towards other guests. We are also Golden Circle member but we know we are not the only guests in this resort. we respect other guests' right to enjoy themselves.

Again, it's a given that the resort is beautiful, great pool, great beach, nice clean room, good food!
I also want to commend the staff in the pool area, very nice and hard-working people. They go above and beyond their job to help you be comfortable.
Needs improvement on front desk (or at least be better in taking instructions, add them in guests' record and referring to those when needed)

As I mentioned, these are little things, however they add up. I still had good stay but I wanted to give this feedback as I hope to see improvement in the future when I come back :)",Staff:Comfort & Facilities:Food
"Very good experience, specially if you are travelling with kids. The beach in front of the hotel is really good to practise snorkel. Excellent service, staff is servicing any time.
For improving the stay, review all the complimentary activities and avoid go in holidays season in the Philippines.",Staff
"Wow! My daughters were so happy with our stay. The adventure zone and adventure park always soothes their tantrums. Another great time in Shangri La. Cebu is never complete without this hotel. We always book here 5-6x a year, we get the promos. Food was great! love the new yogurt ice cream. love the new wine buffet. Special thanks to their smiling waitress, ms.guia. she really helped me with my toddlers (3y.o,2y.o and 1y.o) when we ate in tides with my husband. It was soo easy to get a table without reserving because they have to another buffet room. Great night at the lobby, music was soo fun, kids were dancing with the music. We always spend every night time in the lobby, waitress were making the kids dance. thanks to the front desk jenny who told us to get some golden circle card. We always check in but never did they give the card. overall, another great time in this hotel.",Staff:Food:Comfort & Facilities
"We were invited to our friend's birthday at Shangri-la Mactan. This place is awesome! A paradise of its own. Rooms are great, services and amenities are superb. And of course the pools, you can choose from infinity, to slides if you have kids. But surely you will not jump into the pool if you have the fish sanctuary right at your footsteps as if you are swimming in an aquarium with variety of school of fishes.

I will suggest if you are visiting Shang Mactan ask for a room facing the sea.

If you are with friends or family and to elevate the bonding time hire a big boat and do island hopping, which what we did. The boat will cost you around 10k or 200 dollars. That will include your lunch at the floating restaurant and this is superbly cool as in. Anyway the itinerary was to visit islands and sanctuaries near Bohol or in Bohol. I strongly suggest that you do Bohol fish sanctuary first before going to Olango island. Or I think you just need to choose with the packages but for me fish sanctuaries must be on the top of your list. The rest of the island hopping will be just an icing on a cake.

Don't forget to bring your sunblock, suntan lotion, your booze and drinks, and good music. The boat is huge it has comfort room and beanbags. I love those fish sanctuaries and literally you are swimming with the fishes.

Island hopping finished at around 5pm. By that time at Shang cocktails are buy one take one, so enjoy the sunset cocktail before having dinner. I enjoyed their Singaporean Sling as to compare with their Mojito.

Dinner time we went to this restaurant called Lantaw. A Filipino cuisine and serves mostly seafood. This restaurant has its own character located at seashore. The food is great and reasonable!

To sum it up! I had fun in Shangrila Mactan. As it is you will enjoy this place. And Surely you will be sunkissed!",Food:Comfort & Facilities:Location
"I remember this hotel to be extremely lush & green; the entrance driveway was heavily canopied with trees, high bushes, & robust plants. I was therefore disappointed during my visit yesterday as that same magical entrance appeared barren. The hotel Lobby was lifeless, the floral arrangement mediocre, the whole terrace looked anemic.
Acqua restaurant by the oceanside was OK, nothing spectacular for a 5-star hotel -
Service is nice but then again Filipino service is legendary in the hotel industry so this could be anywhere in a 5-star setting -
Hotel needs serious updating if it wants to reclaim its premier spot in the industry -",Food:Comfort & Facilities:Staff
"My whole family spent a long weekend in this resort and before we left, we were already planning about going back to this place soon.

- Close proximity to the airport (just around 15-20 minutes)
- You could expect cleanliness all throughout the hotel and resort. almost everything is well-maintained
- Friendly and accommodating staff
- Very good wi-fi connection
- Great food
- Good variety of outdoor and water activities but a few are overpriced. However, a stay would give hotel guests 2 complimentary pass to snorkeling and kayaking.
- Play area for kids and toddlers",Food:Location:Staff
"The rooms are spectacular. i especially had one with a beach view and it was fantastic! The service is nice and the staff is very courteous. I was especially impressed to see a separate Korean check in desk as there are a lot of guests arriving from here.

The food was good and the beach is very clean. Just that they shut it down at 6 or 7 pm.",Staff:Food
"My husband & I recently stayed at the resort. I cannot begin to explain the customer service, it was so fantastic!!!!! There was only one time that we had an employee Not say good morning or a simple hello to us, their staff no matter what we were doing or where we were at was helpful & they always went out of their way to help us.
The snorkeling was incredible, make sure you buy an underwater case for your camera, there are so many fish & beautiful blue indigo starfish. This is a great place for beginners to learn snorkeling.
In regards to the spa we always like to go off site & try along with the locals. There are 2 massage places very close to the resort that u can walk to, one I think was called shade tree I just can't think of the name if you walk out of the hotel, cross the road & go to the right. It's only a 5 min walk. You can do a 90 min oil massage for approx $24 USD. I got sunburned & I got a cold aloe lotion massage, they are great!!!! They even can pick u up at the hotel. There are 2 massage places near the hotel, do not go to the other one think it was something like imperial spa it was to the left if the resort. It was awful-worst massage ever!!! So reserve ahead of time at the shade tree, you will not be disappointed!!!!
In regards to the hotel bfast, all I can say is OMG!!!!! Incredible bfast probably best I have ever had, also order the mactan ice tea made w lime, pineapples & lemon.
Love love love this resort can't wait to visit again!!!!!",Comfort & Facilities:Food:Staff
"Given the reputation of Shangri-La chain of hotels, my expectations were high. Indeed, the facilities were good, breakfast was superb, view was fantastic, restaurant selections inside the resort was extensive and service was very good. I also loved the complementary L'occitane toiletries provided.
But what disappointed me was the room which I noticed has a certain smell that suggests the room is quite old. Maybe needs a little refurbishing? I was also surprised upon checkout that we were charged for taking the resort shuttle to get to the city. Other than that, we enjoyed our stay here.",Food:Comfort & Facilities
"Thanks to Miss Cathy Cabahug for her help during the wedding preparations and on the day and Nicole Tecson for the help to book our rooms. It was a great experience with my family and some friends to stay in Shangrila. The food is very good and the people were accommodating. The rooms are excellent it feels like we're treated very kindly. I love our room and the ocean view at the ocean wing, it's awesome!",Staff:Food:Location
we stayed over 2 weekends - traveling for business. Breakfast buffet was great. Rooms were clean and staff was very accommodating and friendly. Beach was not over crowded. Beach attendants were great. Locked myself out of room - front desk required security questions prior to giving me a new card - very glad of that step. Would go back,Staff:Food
"Recently stayed for one week in an Ocean View room with Club facilities. A very big thank you to all the Club Lounge team who made our stay really special by providing a constant happy smiling service and a very memorable wedding anniversary treat.
We rate this stay as one of the best hotels we have stayed in and our best holiday ever.",Staff
"This is hotel is just AMAZING, in every single detail worth the 5* they have. The pools, the restaurants the gym, the everything. I love the breakfast and the dinner buffet. Although very very pricey, outragous prices. The CHII Spa is something out of this world, best spa I have every been to. But again extremely expensive, For a 300 USD a night you can have the time of your life. The views over the beaches are amazing! Snorkel and swimming is the best at this hotel. As it was my second time Cebu I did not leave the hotel this time as I do not like Cebu City. The hotel is actually nicer in real than on the pics from their website. Room are ok, nothing special but the body products they have are delicious for the body. Bring a full wallet of credit cards and you will have the time of your life.",Value for money:Food
"Had a chance to re-visit this hotel after 10 years or so, and nothing much has changed. Service is still great and the ambiance is very relaxing. The rooms are getting a bit dated though and I could hear the voices of people from the hall. Sounds from the floor above us and closing/opening of cabinets from next door was also a bit of a bother. Food has not improved, still not worth my money IMHO. There was a big wedding and they closed some areas so breakfast was chaos at ""TIDES"". However, WIFI was fast and free. Overall, stay/service was good but food was ""blah"".",Food:Location:Comfort & Facilities
"Just finishing a wonderful week in the Shangri-La in Cebu. We had a beautiful Suite in the Ocean Wing and we met with Bong and our other Wedding Planners. Our Photo Shoot & Video Shoot was a huge success.

We are returning on May 16 for our Wedding Celebration and we cannot wait to come back. All of the staff in the Ocean Wing Club were wonderful, with special thanks to Terence & Veronica.

#WeLoveShangriLa X",Staff:Comfort & Facilities
"We have always stayed in this resort for vacation. Very close to airport, exemplary service, great food, nice facilities especially for our two-year old baby. For a little premium, get the seaview rooms. What I like about them is they fix your room in the evening so you get a good surprise when you come back from an afternoon swim. Valet parking service is very good. Check in / out for the golden circle program is a breeze. Shuttles to city malls very useful. Breakfast tend to be a challenge though because of the crowd.",Staff:Comfort & Facilities:Food
"Flying from Hong Kong to Cebu is very convenient as its direct flight, unlike going to boracay. Stayed in other hotels in Cebu, but Shangri-La Cebu is the best...location, service, good for couples and good for kids.",Location
"This is the best resort to stay in when in Cebu. Have stayed here I believe 4 times now and each stay just keeps getting better and better and something is always different each time much to returning guests' delight. I got the club floor room again and was happy to have gotten a room facing the beachfront this time, right smack with a center view. It was breathtaking. Though there was a little hiccup when i checked in, the lady handling my room in the ocean wing club floor made up for the delay in securing my room. Even then, the service was and is always spot on here and I am never disappointed with anyone I deal with at the resort whether waiter, pool and beach attendants, room attendant everyone speaks the same customer service language. I was amazed at how they have separated the check in for the ocean wing guests as it is quite a distance from the main lobby. The only thing that was a bit shocking was the crowd and line for breakfast at 730am in the main buffet resto. It could have been handled more efficiently to lessen guests queuing up for 15 minutes to wait for a table to be freed up. The resort was extremely full but they should be able to handle that situation better. But other than that, even the ladies at the spa were great knowledgeable and cordial without being too patronizing. Looking forward to my next repeat stay in Shang Mactan.",Food:Staff:Comfort & Facilities
Wonderful weekend escape. Fantastic staff and grounds. A good variety of restaurants and activities to do. It is perfect for families but is accommodating to all visitors. You will not be experiencing the Philippines life at the resort but an amazing pampering experience. The staff are well trained and are there to help you at every step. The aquatic marine park just off the shore is a wonderful addition and easy to explore.,Staff:Location:Food
"We spent there 1 week, 2 adults and 2 kids aged 22 and 3 months back then. Everything was just p e r f e c t.
Staff is truly friendly and available all round the clock. Staff by the beach is attentive to kids and always smiling. Food choice very wide, and at Aqua Italian Restaurant food is superb! A special thanks to the whole Aqua staff (and especially the chef!) who were always kind with our kids and nicely fulfilled our requests. If you fancy a quick lunch by the beach, go for the skewers! So yummy!
Rooms are spacious and spotless. Bathrooms are fully equipped with both adult and kids necessities (toothpaste, swim nappies, soap and no-tears-shampoo).
In Asia we stay exclusively at Shangri-Las and we can guarantee Mactan Resort is the best resort of this chain. Also Mactan Resort is the best location of the island, water is crystal clear. Snorkeling in the Sanctuary will leave you breathless!
We are looking forward to go back!",Food:Location:Staff
"We went to The famous Shang at Cebu during the recent Chinese New year break. As is to be expected, the hotel was full to overflowing at the moment (ended up running into two of my colleagues there too- not something I was looking for, mind you). So the legendary service was a tad stretched - breakfast queues being the chief culprit, and food running out.

Other than that, just need to reiterate - absolutely stunning beach. No need to really step out of the resort. The seafood restaurant (Golden Cowrie) is amazing. service (outside of the pieces I listed) was actually excellent. Even though I could not get an extended check out - it wasn't difficult to see how full they were running and it was entirely ok.

Would definitely visit again, but my preference is a bit to the equally excellent Shangri-La at Boracay for even more stunning views and a bit bigger rooms.",Food:Staff:Location
"Stayed in Ocean Club room for 2 nights on way home from Cebu, was sad to leave . We only stayed in the resort did not venture to town and chilled at the beach. The snorkelling was good and did see some nice fish, the beach staff were very good and help with finding loungers and cabanas.
Went to the Acqua and Cowrie Cove restaurants both were very good.
The club lounge is good however in holiday times be prepared for families coming with young children which can get quite noisy. there used to be a family lounge but this is now closed.",Food:Comfort & Facilities:Staff
"Got here before Valentines Day and before the Chinese New Year. Lot's of Asian visitors because this is a popular destination while it is winter in Korea, China, Japan, etc. It can get real busy during check in but the staff was very professional and accommodating. Their beach and coral reef is good for short snorkeling else you can take a trip to Nalusuan.
Food at Tides (especially breakfast) is awesome. Don't forget to have the famous Cebu mango.",Food:Staff:Location
"Our second time to the resort. Both times we've stayed it the Ocean Wing. Our first visit was almost 2 yrs ago for Easter and loved it. So we went this CNY break as well. It still lived up to it's wonderful memories. I read reviews before going back so knew to expect the long queues for breakfast and the whole lounge chairs to be reserved very early issue. I don't recall this being an issue when we went in 2012 for Easter but the hotel was definitely at full capacity this CNY. I do agree the rooms need some updating but they are very clean and comfy. I hope they update the Ocean Wing rooms soon? For breakfast, we mitigated the long waits by putting our names down then taking a walk on the grounds and they had a very nice balloon twister man who also helped make the wait better.

As usual, the service was very good, always smiling staff. I found the food little above average but not amazing- except for Cowrie Cove which we 2/3 dinners during our stay (again, made reservations as it was the CNY holiday). The grounds are lovely and very relaxing. It was great seeing our 2.5 yr old run around and squeal with delight. We were still in awe with the lovely beach and tropical fish swimming everywhere. Pools were lovely and there are so many activities to keep children of all ages busy. We used the hotel sitter so that our daughter could run on the beach while we relaxed a bit in the shade. The sitter was fantastic and our daughter asked for her to come back the next day which is great as she's usually wary of strangers. My husband played tennis with the tennis coach and enjoyed it. The second day we made it into family tennis and let our daughter run around the side of the court ""playing tennis"" as well. We ate at the pool bar (not too impressed, maybe ordered wrong stuff-papaya salad was Filipino style I guess as it did not taste like the typical Thai or Vietnamese style); aqua (good pizza and bread); beach bar (husband enjoyed his burger); tides for breakfast (not the best breakfast buffet ever but did the job well); rooms service (after dinner desserts plus milk for daughter) and our favorite Cowrie Cove (very good).

All services were great but for the second time we tried to book the sail boat and it was still broken! We tried to book it 2 yrs ago and they said it was broken. Annoyed that they post prices for the different types of boats when none of them are functional even 2 yrs later.

All in all, a great place. It's now become our go-to for a family break. Gorgeous grounds with stellar service.",Food:Staff:Comfort & Facilities
"My husband and I just returned from a three night stay. The hotel is wonderful and the service is great.

We booked the Ocean Panoramic view room, it was lovely. The room was a nice size and spotless with a balcony that had a table and chairs overlooking the ocean. We arrived early in the morning and the front desk staff said once the room was ready they would call our mobile. 40 minutes later, we were given our room keys. This was a nice touch.

The food was fantastic. Every restaurant was delicious, our favourite was Aqua, we ate there multiple times and the food and service was always perfect. The pizza is a must try!

Also, visit Cowerie cove, which is perched overlooking the ocean, the atmosphere was great. I suggest making a reservation for dinner, we did not (as no one told us too) and we were turned away. Lack of space doesn't bother me, however the way the hostess dealt with a full restaurant is something that needs improvement. After we were told there was no room, we tried to make a reservation for the following night. However, The hostess said there was no room for dinner the next night, without even checking the log book. When we got back to the room, I called reservations anyway and were given multiple time options. This was the only time service faltered.

The grounds are gorgeous and there are multiple pools to choose from, as well as the beach. So even though the resort was busy, you don't really feel it because the grounds are so large and there are so many chairs.

The snorkelling at the resort is amazing! They have their own coral reserve and there are so many types of fish to see. The waters are crystal clear and there are an abundance of fish making sightings super easy. The hotel offers snorkelling gear for rent, among other beach activities.

Another highlight on service that needs to be mentioned. We had lunch one day at the cafe on the beach and we wanted a club sandwich but it wasn't on the menu (it is on the menu at the pool restaurant). The waiter offered to get it from the other restaurant for us.

This was one of our favourite beach vacations and we will definitely be returning.

Only complaint, I emailed the hotel twice with a question about my invoice and its been almost a week and still have not received a response. I am not sure why the wonderful hotel service ceases to exist once you check-out.",Food:Staff
"Had a very pleasant stay in this resort hotel - every staff member delivered a professional and super friendly service. Consistent and true hospitality at every level, the property and gardens are pristine and always well maintained. A sincere thank you very much to the leadership and each and every staff.",Staff
"Typical Shangri-la experience in terms of service and facilities/amenities. Service from all the staff we interfaced with, from the frontdesk to the lifeguards, was A+. They really make you feel welcome and appreciated. I love that there were so many activities that the kids could do while at the resort. The food was excellent too. The place was packed but you never felt unattended.

Highly recommended!",Staff:Food
"We stayed twice at the Shangri-La, Mactan either side of Sinulog, both times in an Ocean Wing Panorama Suite.

The staff were very courteous.

The hotel is quite old but very well maintained and has a very nice character.

TV reception in the hotel was poor, either in the rooms or public areas.

The gardens and grounds are very beautiful and well kept and have some quiet areas if you want to get away from the crowds, which congregate around the pools / beach.

Beach is small but well maintained and we did not experience the 'towel on lounger' issue mentioned on other reviews. The Sea and snorkelling area is very nice.

Chi Spa:
If you have access to it (either getting a treatment / staying in the Ocean Wing) then use it if you want a nice quiet place with a pool / saunas etc. away from the main areas which can get crowded.

The Rooms:
4th floor Panorama Suite (4001):-
Had no handles on the outside of the patio doors to the balcony so closing / opening from the outside is challenging. Also the curtains in the living room do not provide blackout so not ideal if a 3rd person is sleeping there. Seat in shower is badly broken/repaired

8th floor Panorama Suite (8001):-
Has a really nice view and has a lot of shade on the balcony. (* I tried a few times to write this without it sounding amusing...) The noise of wind buffeting the bathroom window sounded like a typhoon but actually the weather / wind was not too strong when out on the balcony. I think the wind must catch the outside of the building to make it sound worse than it is. (* I failed)

* There are usually functions taking place in the evening on the beach below the Panorama rooms / suites that overlook the sea, which are noisy but they stop at 10:00PM so it's not too bad.

Ocean Club Lounge:
You have access to the lounge if you are staying in the Ocean Wing. It's a nice facility to have, as there are free soft drinks and nibbles throughout the day and between 5 and 7 there is a free all you can eat and drink buffet.

Food Outlets:-

Tea of Spring:
Food was nice. Service was shambolic.

Aqua:
The food at Aqua was excellent. The staff were not very knowledgeable about menu.
*If you are staying in the Ocean Wing, Aqua is the better option for breakfast as the food / ambiance is nicer than the Ocean Club Lounge. However the Ocean Club Lounge is still very good and has a different menu so is good for a change. Coffee when sitting outside at Aqua is tepid before you add milk - so ask for warm milk or coffee from inside which comes from a machine and is served in mugs.

Cowrie Cove:
We planned to eat at Cowrie Cove but upon reading the menu found that there was no vegetarian option and (as I am vegetarian) we left.
On another evening we did have a drink at the Waves Bar (next to Cowrie Cove) but there was a band playing in the restaurant and another band playing on the beach and with Waves bar (and us) in the middle, the ambiance, which could have been really good, was spoilt.

Tides:
Food from the a la Carte Menu in Tides was very poor. My Wife's gnocchi was pretty much inedible and my vegetable biryani had no dhal and the vegetables were almost raw. We should have complained at the time but did not.
We did not try the buffet at Tides but it looked quite extensive.

In terms of food I would say the restaurants could do better. Also there is not much Filipino food (I think one buffet which we did not try). If you have transport take a drive down to Lantaw Floating Restaurant at the other end of Mactan Island and eat there one evening for sunset. You may not think it while driving there but it is worth it, the food and ambiance is excellent.

On the whole this is a very good hotel that does cater for different kinds of holidaymakers who enjoy a bit of luxury.",Food:Comfort & Facilities:Location
"Stayed just before Christmas to relax, we paid the premium price, informed hotel of our arrival, asked them if everything is ok and fine in the hotel... they did not say anything.
When we arrived in the hotel --- where we should expect calm, relax and tranquil place... but alas! we've got noisy, dusty and chaotic hotel reception area, loud banging as if you were on construction and their renovation is too much to handle of guests being damped like refugees.
The place was full of dust, smells of paint, sand, cement and they have to check us in to the farthest side and still able to here the banging and the noise of their renovation. At least they should have the decency to tell to their guest or at least an option to say ok.. if you dont want to stay .. you are free to go and we'll refund you. But hell no! if you walk away they will keep your money greedily without returns.. since their renovations are printed on of course, the small prints.
In short your supposed to be quite and relaxing time has turned into hell.
They don't have at least the consideration to use the full facilities and the spa is only for guest they prefer.
Yes, food is great but thats not what other people are aiming for in a luxurious hotel like this.

You may say... I'm too fussy about this, well I paid a premium and i should get one.

Well .. as expected you can't get away with it.

Stressful at its premium price.

#muchbetterstayona2starhotel
#stressfulhotel",Comfort & Facilities:Value for money:Staff
"We stayed Jan 31 to Feb 1 to attend the wedding party of a good friend. The Shangrila Mactan is the yardstick of luxury hotels in Cebu. Check in and check out was a breeze. The rooms are clean, spacious and well appointed with average internet speed. There are a lot of facilities to keep you busy, a fantastic lagoon-shaped pool and it's own private beach which is considerably clean. Everything could have been perfect except for the breakfast experience. We were hoping to have a peaceful and an unhurried breakfast but during the time of our stay, there is a big conference group that the hotel is hosting. There were easily 200 people in the dining area with some hotel guest queueing at the entrance waiting for seats to be available. Seems like the conference participants have taken over the whole dining area and were jostling to get their food. People were talking loudly, children running around shouting. The management should have served the conference group's breakfast in a separate area/function room so that other hotel guest can leisurely enjoy their breakfast. Me and my friends could have better enjoyed our short break if not for this breakfast incident.",Food:Comfort & Facilities
"We have been to a lot of hotels from the Philippines to some Asian countries bur never had this experience and treatment as we had in Shangrila, Mactan. Even my American husband was surprised about the treatment. We stayed in the Ocean Wing where the view of the beach was amazingly beautiful!! The staff are friendly! Every single of them will greet every guests! Wow! Never had like that in some hotels! Though this is the first time that we stayed in a 5-Star hotel but the price you pay is really worth it! The room is huge and nice! Complete with everything! The first thing that I always look for everytime I enter into a hotel room is ""slipper""! Wow there were 2 pairs! Towels are abundant! Everything i needed were there! Restaurants and bars are all nice. You feel all the comforts in a 'vacation"". By the way thanks to the group of Myres! To Joel, Michael, Ramil and Belinda of TIDES, Dennis, Dick and Psyche of COWRIE COVE and Joemarie of Tea of springs you guys are all amazing, very welcoming and hospitable! We already have plans of going back on April or May with our daughter..... Thanks Shangrila!

Baby Siador - King (Sucat, Muntinlupa City)",Staff:Food
"The Shangri la experience here is much different from the manila hotel.
The rooms were booked through the event team and any changes were really difficult. Called thrice and still no amendments. They would not follow through on their commitments tosending emails.
Resort is a bit old I guess..but being maintained well.
No restrooms nearby their conference rooms.. the nearest one you had to walk and go down a level..
Had a sea view room.. but not a great view...not worth it.
The buffet spread at the restaurant could be more varied with international menu..",Food:Location:Comfort & Facilities
The stay at the hotel was very good.The food is awesome however for vegetarians the options are very limited. The room I stayed in was ocean view and was spacious. The resort has a huge swimming pool and there are lot of activities which can be done.,Food:Location:Comfort & Facilities
