Opinion,Classification
"Wonderful Hotel,I loved the garden .. an oasis in the city,I was only in for a short weekend 'hop' but wanted ot be able to chill out and read a book to unwind. The beds are supurb as expected from this class of hotel, the garden and pool area one of the best in Manila, can lose yourself for a few hours and enjoy a home made hamburger... close to Singapore prices granted.. but delicious anyway.. gotta try it! The area can be a bit road heavy.. but i was lucky and had an F1 wannabe and got there in 20 minutes.. all the food was a bit pricy but all very nicely done .. you get what you pay for . no attractions nearby unless you accept the MegaMall an attraction.. and it is Mega! Anyway Agoda offer good room deals on this hotel often ... so as long as you grab a bargian it is worth it .. Manilla is a dusty grimy city and this place lets you lose that for a while .. all good..",Food:Location:Value for money
"One of the nest hotels in Manila,Great hotel with excellent service,this is a wondeful hotel in the esda district of manilla. getting there can be a problem at times because of the traffic but there are a number of malls in walking distance of the hotel. great rooms and great food. the bit i dont like is the so called security. mean with shotguns, who clearly have had limited training (yes i am ex military and spent some time in northern ireland) quite frankly the security screening is a joke. if you feel it is necessary do it properly!",Location:Staff
"Excellent service.,Good location.,This is my second stay at this hotel and I found service to have been improved further with really helpful staff. If however you only require continental breakfast then be sure to tell the waiter as otherwise you will be billed for full, a monor inconvenience to sort out but may be overlooked when settling account.",Staff:Food
"A nice hotel, but showing its age.,Great pool area and a good buffet.,We spent the weekend at the hotel to relax for a weekend prior to returning home. The pool area was a welcome respite from the heat of Manila and the buffet at the restaurant was good as we expected at a Shangri-la. There were only two drawbacks with respect to our trip: 1. It is very difficult to obtain a metered taxi at this location. We waited at least 30 minutes each time we requested a taxi. I had dinner once at the hotel in the past and experienced the same problem. 2. The room although clean was worn for a 5 star hotel. I actually would of described it closer to a 3.5 to 4 star hotel room, with an old but functioning television, an old and tired telephone at least 10 years old, the furniture was tired etc. (get the picture).",Comfort & Facilities:Value for money:Food
"next to good shopping mall ,connected to shopping mall,excellent and efficient check in easier to access shopping mall from the outside rather than use the rather meandering and longer way through the hotel . there is alot of construction outside so not a very attractive surronding at least now in february 2012. two shopping malls - shang and mega mall within walking distance allow much more variety in restaurants than offered at the hotel and the prices are much cheaper in the shopping mall by at least 50-100% - shangrila is far too expensive given the location away from makati",Location
"5 Star Hotel but...,Ambiance,Amazing Location and great 5 star ambiance.I was staying at the Hotel for convience to the particular location in Manila. I enjoy 5 star Hotels when I am pampering myself after long travel or rigerous work. So all of the details one expects make the heafty price tag worth it in a true five star hotel. This location I was comparing to the Sofitel 5 Star in Manila. I stay at Sofitel around the world. They are amazing and never miss a point. Shang was great but they missed the exceptional personal service we grow accustom to at 5 star Hotels. I arrived early to the Hotel and I was accomodated with an early check in. ( Very Nice ). My guest arrived at 7pm and I was meeting her in the lobby lounge. She walked in , not knowing the layout of the hotel. She was never greeted or asked if she could be helped. Although there were many staff at front lobby. They just looked right past her. She stood several minutes waiting to be helped.Finally I rescued her and brought her over myself. The Lobby was not particularly busy. That impression and lack of hospitality hurt the experience. I wont go thrugh every detail of the stay, but first impressions last. The pool bar was attended but the staff never offered service or approached our lounge chairs for a drink or food. I even waived them over and they just kept talking. Finally I got up and went over to order. They seemed very uninterested and very bored. I think the pool bar and hospitality manager needs to have some follow up training there. I am not demanding , but when you pay 10$ USD for a drink some service should come with the price tag. Our meals at the buffet were great! The service good and the food great. The price ok for the experience. The Hotel is beautiful and lavish. Very nice. The live music was great , a string quartet. In closing , we just didnt see the crisp attentive personal service we see at Sofitel. I am sure this can be fixed with a renewed and invigorating Hospitality BOOTCAMP. Best of Luck!",Staff:Food:Value for money
"Okay Hotel,Not much to like,Blah,Okay not really nice from the start. Room was old and dirty. TV was older than most cars around town. Resturants to stuffy for what reason,I have no idea! Staff seamed fake and not really concerned. Smoking around the dinning area was disgusting.",Comfort & Facilities:Cleanliness:Staff
"edsa,realy nice garden with good swiming pool and romantic lights in the night,there are more than one shangri -la in manila and the one in makati shall be in the better area, but I did not know that and booked this and was happy, because the garden is realy nice pice of paradise in an verry noisy and crowded city. The service is excelent and in the shopping mal nearby are excelent galeries and i had good business contactaround there. So i may book again.",Location:Food:Comfort & Facilities
"Lovely hotel,very stylish,Wonderful place, great rooms. Very close to mega mall shopping and ADB. Ortigas fairly non-descript business district on the whole. THis hotel a kind of oasis. The breakfast was very good, comprehensive.",Location:Food:Comfort & Facilities
"Service slipping due to too many people,Great location & rooms,Sometimes being a well known, popular hotel.can have its disadvantages. Such is the case with this hotel - it is too crowded! Several examples of what we experienced will clearly support this point. In order to get a Taxi. the Concierge advised us to walk next door to the Mall since the main entrance to the hotel was very busy. Additionally, our room was on the 15th floor and the waiting time for an elevator, in either direction, was ridiculously long. On one day of our stay, an elevator was stopping at every floor and it took until noon to fix (only because a guest notified the staff of the problem despite the fact that there is an Elevator Girl at the Lobby level). Rooms are still very nice and the Staff courteous but the overcrowding issue negates these positive attributes.",Comfort & Facilities:Staff
"not impressed at all. very snotty.,the bed and the pillows,lets put it this way...i expected a 5 star hotel, where i can relax, get pampered. pricey, understand that, but...you should get your moneys worth. i did not. 1. staff showed preferences. make sure you are dressed well if not you will be looked down at. 2. i literally had to ask for services which is supposed to be a given for such an expensive accomodation. 3. after spending more than 5 days in that hotel, i felt cheated. it was a feeling of regret, as i know i would be treated better in a lesser star hotel.",Value for money:Staff
"Great location but traffic is bad!,One stop centre,It certainly lives up to it's brand name of Shang-la, very well equipped room plus free internet usage. Though this is my first stay, I'm sure it won't be my last. Good ambience and convenient location if you don't need to travel out for meetings as traffic can be quite challenging.",Location:Internet:Comfort & Facilities
"Nice hotel, but the room felt old and a bit worn,The location and the pool area and gardan,the lobby, restaurants, and the pool area were really beautiful, and the service was great. i was a bit surprised at the standard of the room, though. i was staying in a superior room, which i think is one of the cheapest (but it was rather costly anyway). the room was clean and functional, but it felt a bit old and worn. there was a crt (!) tv in the room that produced a humming sound even when it was turned off, so i had to unplug it. i would have expected it to be much nicer considering that this is a 5-star hotel. it was nice, but it would fit better in a 3.5-4 star hotel.",Comfort & Facilities
"great hotel but small rooms,edsa shangrila ""heat"" buffet and shangrila plaza mall,overall stay is ok, its just so happen that there was a prom night during our stay so the hotel was busier than ever, but the concierge put us in a special checkin line to avoid the waiting.the hotel staff are very friendly and always greet us with a smile. the room was prepared for us with a welcome fruits and complimentary water. the hotel is a bit old already.",Staff:Food:Comfort & Facilities
"Manila trip,Hotal staff were very accomodating and the Spa facilities were excellent,The hotel facilities exceeded expectations, the staff were all very pleasent and helpful no matter what was being asked. The Spa was excellent and the staff explained everything in detail to ensure you had asked for the right treatment.",Staff
"Room for improvement in service ,It is clean and safe.,Service Standard can be improved,I was representing my company to hold a workshop at the hotel. I was told that a staff was to station there to assist me. However, this wasn't the case as i have to look for the staff myself. Furthermore I was told by my boss that he has found an insect on his bed sheet. This is especially annoying in a world renowed hotel like Shangri-la.",Staff:Cleanliness
"Good hotel for the price,Arrived early (around 9am) and was able to check into room immediately. In good location.,Breakfast was not great, hotel in need of renovations.,This hotel for the price is very good. Breakfast could have been better but the staff were very helpful. I was able to check straight into the room even though I arrived early in the morning. Rooms were okay but not brilliant - minimum I would have expected from the Shangri-La. Good location if you are interested in shopping and easy to find taxis etc from this location.",Food:Staff:Location
"Good,if you book with garden wing just dont get the room near the chi spa its very old room and the bed is very low.",Comfort & Facilities:Location
"Very Basic,The place was very basic bit the customer service is great. But I think the buffets are overpriced though.",Food:Value for money
"Very good,For the Golden Circle member, there are no special treatment except to use the club... Need more cervice for the Golden Circle member.",
"satisfied,everyone enjoy our stay at edsa shangrila.. near to shopping and restaurant",Location:Food
"Very strategic location,Its a few minutes walking distance to Megamall and nearby is also the train station. Highly recommended",Location
"Average accomodation,Not the same Shang experience as before, it seemed more grand before. Clean & nice hotel room though. Right next to shopping mall. Would come back again.",Location:Value for money
"happiness at edsa shang,excellent facilities and location is accessible, would appreciate if they can improve more on the food thanks",Food:Location
"Unbelievable so called 5 star hotel,When guest arrived in Manila, hotel staff told guest hotel is full and need to check into another Shangri la hotel which is an hour away, room was guaranteed by credit card, ridiculous",Staff:Value for money
"Unbelievable so called 5 star hotel,When guest arrived in Manila, hotel staff told guest hotel is full and need to check into another Shangri la hotel which is an hour away, room was guaranteed by credit card, ridiculous",Staff:Value for money
"Overpriced rooms,Rooms are old even the renovated ones. smelly pillows and not so clean beddings. Pls buy new towels and sheets seems only like a 3 star hotel quality. Toiletries not so good. Food is ok.",Cleanliness:Value for money:Comfort & Facilities
"Nice hotel,had a good time but there was no snack bar",Food
"Professional Hotel,Food at HEAT is good.",Comfort & Facilities:Food
"Stay at the Edsa Shang,Room was very spacious; very friendly staff",Staff
"Edsa Shangr-La,Awesome for convention and conferences",Comfort & Facilities
"Their ability to take your money for no reason is unmatched,See above",Value for money
"Good location, Nice staff,Location, staffs, location,The room need to be upgrade.. old style, furnitures.. compare to new 5 stars hotels, need to upgrade.. lost touch on Shangari-lai feeling.. not really get the value of money",Staff:Value for money:Location
"Service Sucks,Jaccuzi, fitness centre n breakfast,Service was bad.",Staff:Comfort & Facilities:Food
"good experience ,good good good,to short but like the Jap restaurant. usual 5 star fare",Food
"Just beautiful ,Breakfast , room , near shopping,So good",Food:Location
"staycation in some ways,location only,just ok",Location
"Great Service ,Service, Quality of room and location",Staff:Location
"Ok for little children,Highlight of our stay was the pool and slide for children.,Kinda pricey",Value for money:Comfort & Facilities
"The front of house staff attendance was very good ,The location, food n staff friendliness,My stay was quite good, however the service at conceirg was poor , I gave my ticket for changing my flight timing in the morning and they were unable to get it done by them self",Staff:Food
"Construction detracts from elegance,Location service comfort,As much as I love this hotel, all the construction going on really detracts from its purportedly 5-star elegance. I think I'll book elsewhere for the next several months until that's completed.",Comfort & Facilities:Location
"Nice Location,Great Service, Location, Nice rooms,Stay was good.",Location:Staff
"it an ok hotel,hmmm, nothing that i can remember,was allright.",
"Garden wing a little old. service was impeccable,Service Gym Pool,Great service great location. Treadmills in gym equipped with virtual tours.",Staff:Comfort & Facilities
"very nice hotel, we would certainly like to return,a nice comfortable hotel throughout,it was very comfortable, our first time there but we would like to return",Comfort & Facilities
"clean, safe security,comfortable, safety",Cleanliness:Comfort & Facilities
"Had a comfortable stay.,Location, room was ok, good breakfast",Food:Comfort & Facilities
"nice stay,service, rate and clean,quite good as the staff service was very good and the room is very very clean",Staff:Cleanliness
"not up to normal shangri -la standards,location, clean, nice pool",Comfort & Facilities:Location:Cleanliness
"Comfortable with a few communication issues,The pool, the hotel bed, the vicinity,It was good, but would have been great if not for a few concerns.",Comfort & Facilities
"very accessible hotel and surrounded by shopping m,nice newly refurbished room big comfort room nice staff room service,staying in the hotel was comfortable and room service staff were very nice",Staff:Comfort & Facilities:Location
"The hotel was under renovation.,clean,good location, good coffee,The hotel was under renovation,it was supernoisy and to change the room they were charging as if it was an upgrade. Shameful!",Value for money:Location
"Average hotel,Averange service",Staff:Internet
"Good location & security!,Good complimentary fruits daily.,1st day I arrived about 1pm and had to await your cleaning room about 2-3 hrs before check in.",Location:Food:Staff
"Big hotel & good location.,Big hotel & good location.,Comfortable bedroom. Bath design okay only. But bathroom provide more than enough equipment like living at home.",Comfort & Facilities:Location:Cleanliness
"very nice hotel but not up to Shangri la standards,next to shangri la plaza mall,I was very excited to check in this hotel since it's much newer than Makati Shangri la, but nothing is extraordinary about this shangri la, except perhaps the swimming pool which is very nice",Location:Comfort & Facilities
"Great Hotel,Nice gym and well located,is a nice hotel with good located besides shopping malls. room is comfortable and health spa and gym is big.",Location:Comfort & Facilities:Cleanliness
"Lovely hotel and service with a smile,clean and spacious room,the place area is not so crowded, and a bit hard to find food here",Food:Comfort & Facilities
"Good grade hotel at good location,Renowned Shangri la quality standard,Generally good but it's time to renovate room - relatively old - keep up with that of Shangri la Makati Hotel.",Comfort & Facilities:Location:Value for money
"good business location in Manila,location,no,good location with facility in Metro Manila.",Location
"Nice Lobby,Ortigas is a good place if working in Ortigas area. Otherwise Makati is the place to be and Shangri-La Makati is nicer than the Edsa one.",Comfort & Facilities:Food:Location
"Acceptable,Poor customer service.",Staff
"Disappointed with 1st staycation at Edsa Shang,Wifi extremely slow, swimming pool fr 4 ft abruptly goes to 9ft. Breakfast buffet —Food in Heat disappointing , not quality, couteous staff though",Food:Comfort & Facilities
"Friendly,accomodating,worn out and dated carpets. Disappointed no breakfast for the price,Our time at shangrila was brief and there was a hiccup in the beginning with visas/debit card.",Food:Staff
"Excellent service with great malls nearby,Staffs is on top of their game",Staff:Location
"Staycation with great SPA,Birthday weekend for my boys. With special Chi SPA, great facilities. A fave staycation place for my family for years.",Comfort & Facilities:Staff
"Wonderful ,My favorite place. No other place can compete with Edsa. Shang-ri-la when it comes to their objectives and success to satisfy and exceed expectations of their guests. THE BEST!",Staff:Comfort & Facilities
"Food needs improvement,I do not like the foodp",Food
"Excellent,perfect accommodation, accessible to all ways of transportation, friendly staff and we had an excellent overnight stay.",Staff:Location
"Excellent,The food was not up to standard. For a five star establishment I was surprised the food was just okay, I expected more. Otherwise the staff and facilities were excellent.",Food:Staff
"Pricy,We upgraded our booking with free use of horizon lounge with unlimited coffee, tea and soda -- and it's not worth it",Value for money:Food:Comfort & Facilities
"Excellent,nice Ambiance and relaxing place",Comfort & Facilities
"Good location,We are waiting for check-in and check-out for a bit long time. However, facilities are quite good such as fitness center.",Staff:Comfort & Facilities
":) ,Very clean",Cleanliness
"Very nice place to stay convenient relaxing,Like the total ambience of the place It's close to shopping and lots of eating places. The room is nice and clean. The staffs are polite and helpful",Location:Staff:Food
"Excellent hotel. ,Superb. 😀",
"Sofa ,Has bed bugs",Cleanliness:Comfort & Facilities
"Nice experience,Would definitely come back",
"Always a good idea to stay here,Newly renovated rooms are nice. Breakfast buffet satisfying as always.",Food:Comfort & Facilities
"Good escape in the city,Nice facilities. Wet playground though is not working sometimes during thw day. Apart from thar every thing is perfect",Comfort & Facilities:Location
"Christmas season staycation,We enjoyed our stay here. Was able to maximize our time and definitely enjoyed the food and facilities. Staff are very helpful and polite.",Staff:Food
"View is great,Room was very comfortable and view was great!",Comfort & Facilities:Location
"Great staycation. Nice pool area. Stone's throw away from nice malls,Attentive and courteous staff. Great service and facilities. Only sad that they ran out of taho for the breakfast buffet.",Food:Staff:Comfort & Facilities
"We all enjoyed our stay in Edsa Shangrila hotel and would definitely come back!,Swimming pool was fantastic!",Food
"Great Stay,The room is very clean and very classy. Great amenities. The only downside was during our breakfast in HEAT, where we still needed some follow ups for our requests to be attended to.",Staff:Comfort & Facilities:Cleanliness
"Feedback,Everything is good and well coordinated but too expensive.",Value for money
"Excellent ,We did not get senior discounts.",Value for money:Staff
"Great Night,Spend weekend with mom n dad at Shangri-la manila and it was a blast experienced.",Staff
"Booked for my Parents,They said they loved it and it was the best place they ever stayed in!",
"Horizon club benefits were worth every peso.,.",Value for money
"Worth the stay,Short stay but worth it. Staff was great and location was very convenient.",Staff:Location
"Price is too high,Everything in the hotel is quite good except the price",Value for money
"Good hotel,Good location",Location
"Family time,It is nice to spend time with the family in a hotel that is great and near the malls.",Location
"excellent rooms,a comfortable stay indeed",Comfort & Facilities
"Staff are very friendly. Near restaurants and mall.,Convenient besides 2 big mall (Shangrila and SM). Excellent amenities.",Staff:Location
"Excellent Staff,we joined the Horizons Club and we were treated to snacks and drinks round the clock. The fresh orange juice and the eggs Benedict were excellent.",Food:Staff
"comfort and security,very comfortable and security is very tight",Comfort & Facilities
"Very good in service and foods,I will definite go back",Staff
"Excellent ,Great service and food",Staff:Food:Value for money
"Great👍,Nice place renovated room.",Comfort & Facilities
"Happy stay at EDSA Shang,Even with high expectations, EDSA Shang delivers. Great location, excellent staff and service, always reliable. They know how to put customers first.",Staff:Location
"Thea Kidmose,Best hotel in Manila",
"Family Stay,Overall very good.",Staff
"Great Amenities for Kids,They have Aqua Play and Cubies Playground for kids, which has a scheduled activity almost every hour for the entire weekend :)",Comfort & Facilities
"Good,good",Food
"Our experience at Garden view room,We experience clogging on bathroom sink",Comfort & Facilities:Cleanliness
"Awesome,As always, we had great times",Comfort & Facilities
"May stay,It was a very relaxing and enjoyable stay...",
"Amazing!,Absolutely loved our stay here. Staff are so friendly and helpful - nothing is too much trouble. Room was spacious and clean. Would definitely recommend!",Staff
"awesome,Great stay at Shangrila. Dinner and breakfast at Heat was amazing!",Food:Comfort & Facilities
"1st trip this year,The pool area is relaxing, easy walk to mall and restaurants.,Very good.",Location:Comfort & Facilities
"NICE,VERY NICE HOTEL",Comfort & Facilities
"Great location ,Edsa Shangri-la is located among the shopping malls. It is easy to find the restuarant. Room is claen and ok.",Location
"One of the best place for families to stay,Enjoyable and fruitful stay for children.",Location
"Amazing Stay,Room Size, Food and Amenities,Simply amazing and value for money.",Value for money:Food
"Loved it,Shangrila is the best",Comfort & Facilities
"One of the best hotel,Value for money,My favorite hotel at the heart of ortigas",Location
"excellent,friendly staff, comfortable room, attentive,brilliant, we felt like royality - didnt want to leave. The gym was great- the classes great - the instructor amazing. We felt special from the moment we arrived till we left.",Staff:Comfort & Facilities
"Over-all pleasant stay,Location and service",Staff
"UNCOMPRIMISNG VALUE,Value for Money!",Value for money
"awesome stay,the place, the employees and the comfort",Comfort & Facilities:Staff
"Christmas @ Edsa Shang,Room is spacious, pool is large and have nice manicured lawns, location is walking distance from 2 major shopping center,Highly recommended for families with young children. However if not for the discounted rate we will not stay as regular rates are too pricy.",Location:Value for money
"excellent ,accomodating staff, nice place,excellent stay",Staff
"Good customer service,Good customer service and clean,Great. Someone smoked a cigarettes in non- smoking floor and edsa shangrila staff immediately moved us to a different floor. They also offered us a later check-out and discount on our total bill.",Staff:Cleanliness
"EDSA Shang experience,The hoy",Location
"Staycation,Quiet and relaxing, best hotel for the family and the staff and personnels make the place 5 star,A great experience and very relaxing. Would be visiting soon.",Comfort & Facilities:Food
"best hotel,Safety, location, cleanliness and the staff are all very friendly.,Very comfortable and convenient. Safety and the location are the best.",Location:Staff:Cleanliness
"Enjoy Staycation ! Value for money ! ,Accessibility , Customer Service , Next to the mall,awesome !",Value for money:Staff
"Fantastic service and facilities plus breakfast ,Breakfast, service, gym,Rooms are a bit dated, but does not distract from the overall excellent hotel",Food:Staff
"Superb,Service, Amenities, Comfort,It was superb except for the fact that you have to brave the traffic at Megamall to get to the hotel!",
"the scent of your love,the dining area, the chi spa , and room,its really unforgettable",Food:Location
"awesome stay!!,food, location, and the rooms..,it was awesome! my famy had fun especially the kids and they want to come back! as per the kids, this hotel is their fave!",Staff:Location
"Weekend at the Shang,Pool experience, Staff Courtesy, Food at Heat,Good. The room though does not smell good. It smells damp even if the A/C was turned cooler.",Cleanliness:Comfort & Facilities:Food
"Excellent,Location... Friendly staff and for the family,Excellent. Will be back soon",Staff:Location
"Very nice 5 star hotel. Highly recommended.,facilities, food and staff is great. world class.,Awesome! :)",Food:Staff
"Excellent stay.,Friendliness of the staff very accommodating .Cleanliness. Food .Love the Pastry shop.,Home away from home.Excellent stay!",Food:Staff
"Best food ever! Nice staff,Food Room Staff,Excellent",Food:Staff
"5-Star,Cleanliness, amennities, facilities,Very nice",Comfort & Facilities
"Peasant vacation ,Friendly staffs, great spacious room, and has great restaurant dinning,Very classy atmosphere and yet peasant experience during my stay at Edsa Shangri-La.",Staff:Food:Comfort & Facilities
"Edsa Shangrila, Best business hotel,Location, Service & comfort,wonderful",Location:Staff
"breakfast by the pool area was excellent,location, food by the pool area, pool,kids had fun",Food:Comfort & Facilities:Location
"Great Location,Location, Cleanliness & Staff Performance,The location of the hotel were just within walking distance to both my office & Mega Mall.",Location:Cleanliness
"Fabuloso!,Food, room and staff,excellent",Comfort & Facilities
"Great hotel,Spacious room , great breakfast , excellent service,The hotel is beautiful and excellent services. However it is a bit far from airport especially during rush hour as traffic in Manila is bad",Location:Staff
"Nice place!,Staff performance, location and comfort,Great stay! Will stay there again if in that part of Manila.",Location
"very fantastic hotel,excellent, foods, ervices,very awesome",Food:Staff
"god,air con and big bed,Enjoyable",Comfort & Facilities
