Opinion,Classification
"I have stayed in the mactan resort several times and every time I discover something new. From the moment you enter into the lobby it's obvious that you are here to relax and enjoy. Everything is geared to providing you with the ultimate relaxation. The staff are just fantastic, there are several eating options I particularly enjoyed the seafood dining. The rooms are large and well equipped. This place exemplifies the shangri-la ethos.",Food:Comfort & Facilities:Staff
This hotel definitely lives up to the Shangri-La Hotel Group name. It has everything!!! From the moment you walk into the foyer/reception area you are greeted and nothing is too much trouble from any staff member. The beachfront is a relaxing way to spend the day with staff organising to put sun shelters around your beach lounge chairs. The best part is getting fish food from the beach attendants where you can sprinkle some around you in the water and all these lovely fish of various colours appear. There are 2 pool areas with one equipped with kids pool slides and activities. The Club room was definitely worth the extra money as the staff and facilities were great - you also get picked up and returned to the airport included in the Club room package. Breakfast was cooked to order and had so many choices. Evening cocktails were enjoyed with hot/cold nibbles. The only disappointed part was that guests could not wait to be served drinks and went and helped themselves to alcohol instead of waiting for the staff to serve them. The Shrine is a 5 minute walk down the street where there are markets to buy souveniers. Overall this hotel is located on the quiet side of the island where you can relax and enjoy your holiday.,Food:Comfort & Facilities:Staff
"We stayed here as a couple in April 2013. The hotel has various rooms types and we stayed in 3 different rooms and sadly for such a large hotel, they were not able to accommodate us to one room for a 7 day stay and we had to keep moving rooms.

Would not recommend the buffet at the main restaurant Tides as it was overcrowded inside and outside and the food was very average, try the other restaurants. The snorkelling is fantastic right at the hotel beach.
Beware of extra charges, even though we stayed in the ocean wing where airport transfers were suppose to be free as per our package, they still charged us on the way home and we tried to contact the hotel when we returned home several times but did not receive a response.

Overall good resort but very busy and overcrowded, would highly recommend for families and kids.",Food:Value for money
"My fiancee and I stayed for the two special nights of Christmas Eve and Christmas Day 24/12 December 2013. Using Golden Circle (Shangri-La's reward scheme) points , we upgraded our regular seview rooms to Ocean Club Wing / Horizon Club rooms , which provided extra amenities , 180 degree view of the ocean , seventh floor, nice balcony and use of the Ocean Club lounge , inclusive of breakfast and complimentarycocktails each evening.

This was peak season , of course, and the hotel was full.

The highlights of our pleasant stay were numerous . We particularly enjoyed strolling around the beautiful garden with its many exotic flowering plants and beautiful landscaping features , walking along the very well kept sandy beach, visiting Scotty's Dive shop which is most professionally run - we were greeted by Chris and Peter - we were both regreattably suffering from heavy flu like colds so we could not dive , which , as a dive master , was rather bad luck !

The Chi Spa is world Class and we commend the management for this very high class facility. We rated The Chi as the best spa experience we had ever enjoyed.

The breakfasts in the Ocean Club lounge were excellent , with most attentive and helpful staff, plus glorious panoramic views of the ocean and coast line from its eighth floor vantage point. We were advised the Lounge would be renovated in 2014 , which should make it top notch.

Evening cocktails in the same lounge were , however, a bit of a scrum due to the holiday season and folk determined to have their complimentary cocktails. We elected to venture to the peace of the Lobby Lounge , which opens out onto a most pleasing terrace overlooking the garden. A wise choice indeed.

There was only one unsatisfactory feature of the whole stay which was the ""specially requested"" at time of booking and confirmed , in writing , ""Traditional Christmas Lunch with roast turkey etc ""

The Christmas Day lunch , was served in the extremely busy (fair enough) , Tides Restaurent. Whilst we were expected , and were shown to a nice , reserved , table for two , the meal was not ready at our appointed time and frankly when it arrived , it seemed very much that it was reheated turkey joints and carvings from the evening before . Neither were any traditional vegatables served , further , those that were , arrived a considerable time after the turkeywas served. In a word , our looked forward to ""Traditional Christmas Lunch"" was a ...disaster. Our server , Pam , was extremely concered and attentive , she also understood our calm complaint. We also mentioned our disastification when we paid the bill and upon exiting the restaurent.

However , we were determined not to let that ""blip"" ruin an otherwise most enjoyable stay and we soon put it behind us.

This five star hotel is a great place to bring the family - of that there is no doubt. Lovely staff throughout , great service from the beach , to the pools , to the bars. Indeed superb pools , two large individual pool areas and with the large ""children friendly pool "" nicely positioned in the garden area.

The water sports facilities are excellent and the Dive Shop , first class. The choice of reastaurents is also good , excellent Chinese , Italian ""Aqua"" and sea food "" Cowrie Cove"" in addition to the buffet style Tides.

Would we go back - without doubt.",Food:Comfort & Facilities
"The best in everything... from the moment you are picked yp at the airport to the moment you are dropped at the airport, you are treated like a King... The Staff is always available to attend to any request - even for booking places at restaurants or negotiating with the taxi driver on your behalf...",Staff
"I was very impressed with this resort from top to bottom. A world class resort starts with the people. How they managed to find this many staff who always have a smile, and go out of there way to assist is beyond me. I have stayed at many 5 star hotels with similar levels of amenities, maintenance and service, this location is spectacular but again easily duplicated. It the people that made it special.

That said some details-

1. Top of the price range for Cebu, but great value comparatively
2. Check in very smooth, we arrived early in the day and got a early check in, and for that matter a late check out.
3. The room is typical 5 star, good quality furnishings and linens, comfortable bed. The room was a little smaller than I prefer
4. Breakfast was included, the upcharge was only $20 US per room per night and was excellent, extensive choices with all the American staples, Local and Regional options. I never knew where to start and did not get to try everything I wanted to in 6 days.
5. Pools were about what you would expect of a resort of this caliber. The beach is completely artificial, man made, trucked in sand, but surprisingly, just perfect. I spent many hrs snorkeling and feeding the numerous fish with the provided fish food. Some are tame enough to eat out of you hand. Pool and beach service was excellent after the first day they fully anticipated our needs.

Again the staff are the real difference, warm, charismatic and an absolute pleasure to interact with. We will be back",Value for money:Staff:Food
"Everything about Shangri-la Mactan is breathtaking! Great amenities, friendly staff that make you feel at home, sumptuous food,,, everything truly excellent. What is best is that the hotel is relatively inexpensive compared to other resort hotels of lesser quality, in fact! You don't have to go broke to be in paradise...that is what Shangri-la Mactan is,,,, paradise!",Food:Value for money
"The Shangri-La in Mactan is the perfect blend of relaxation and entertainment, with an infinite possibilities of fun activities for the whole family. The local friendly and well-educated staff are led by foreign managers who keep everything in tip-top shape. The dive shop is amazing, I often dive with them (dive shop) as I live here in Cebu. The gym is updated and the equipment is some of the latest, although everything comes at a price, some higher than others... this resort is one of the more expensive in town, be ready to hear your wallet cry!",Staff:Value for money:Location
"I always like giving feedback, and i always want to make sure feedback is objective. Let me start with the positive
(1) Room- fantastic! Sea view room is beautiful. Make sure you get the high floors. I would suggest 5F-7F, because it is stunning. Toiletries, bed, linens- 5 star- fabulous!
(2) Customer Service-- exceeding expectations! Let me mention a couple of names: Daniel at the front desk is very accommodating, always has a smile in his face. He made my first hour great as he made sure we are taken care of. The server at the Tides Lunch buffet, ""Rose"" is very friendly and accommodating. Great Job Shangril-a, we are extremely happy with everyone. Whenever you walk, someone would always greet us good morning/afternoon, always with a smile. We are all appreciative of these great gesture.
(3) Amenities--- i have travelled around the world, and i would say shangri-la mactan has 5-star amenities! Clean and well-maintained.
(4) Although i have not heard from their GM on the email i sent, i am thankful that his staff took care of my needs..It saus a lot on how management work, i do not feel bad about not getting a response from the GM, because the staff took over and made sure we are taken care of.

Areas for Improvement:
(1) Quality of Food
Tides - (+) I am very happy with the fruits, and fresh fruit juice- this compensated for all the other below par food. (-) I am not sure if you do a taste test with everything that you serve. This is not about the chef but more of the quality of the product. You serve 2 kinds of longanizza, I tasted the beef one- and it is not good. Lunch buffet (Nov 21) : your maja de blanca is awful, sapin sapin is awful: these 2 don't deserve to be in a shangri-la buffet.

Acqua (Nov 21)-- worst restaurant that i have tried. We ordered a risotto gamberi- it tastes like ""lugaw"" or porridge and it cost like Php 475+ tax and SC. Your pizza is ok (we got the one with anchovies), but nothing to be proud of.

In house Dining (Nov 21) -- Yang Chow - horrific. This is a simple food, and Shangri-la cannot do it right? I was disappointed.

Except for the food- my stay was awesome! Customer Service at its best!!!",Staff:Food:Value for money
The resort is huge and every corner is luxury. I had a birthday party for 50pax on the Ocean Pavilion way back 2009. Service won't disappoint you. I so love the place. I finally got back August 2013 to celebrate my husband's birthday. We indulged ourselves with the US$400 spa package in Chi Spa. We had our own private villa with complete amenities. The milk bath in a huge tub facing the well landscaped garden was superb! Complete body massage including facial treatment were great too. That was the highlight for our second stay.,Comfort & Facilities
"Stayed here on business and felt really spoilt as usual ! The staff here give a really high level of service and go out of their way to look after you, especially if you are a repeat guest.
I had not been there an hour when someone was taking the ice bucket off me to get ice for me and someone else was ordering room service for me.. you feel very lucky to be staying there !
I had just arrived from another hotel in Bangkok, that itself has brilliant service but the Shangri la takes it to a whole new level !
I sleep really well when I stay at there and although technically a work trip, I love it when I get chance to use the beach area which is beautiful and the pool looks magical in the evening when I manage a swim.

I will look forward to staying there again",Comfort & Facilities:Staff
"Stayed at Shangri-La Mactan, November 3rd - 12th, while attending a medical seminar. Very accommodating staff and luxurious facilities. Felt very safe and sheltered during Typhoon Yolanda. One of the best stays I have experienced, which says a lot, especially since I am away from home 60% of the time. Fantastic breakfast buffet! Excellent service throughout the resort. Onsite Avis car & driver very convenient for spontaneous use. Beautiful landscaping.",Food:Comfort & Facilities:Location
We arrived in Cebu not too sure what we would find but thinking the best way to support the local economy in the aftermath of the terrible typhoon was to come and stay rather than cancel. I am so glad we did. The resort is fantastic. The staff are fantastic. It's business as usual and although terrible things have happened only 100km away the resort is top notch and I have never experienced better customer service in my life. I would definitely recommend anyone who has planned or is thinking of coming to stay here to do so as the hotel is awesome and the staff are even more so. It's the perfect place to travel with kids and the airport and hotel are all functioning as normal - in fact even better than the two times we have stayed here before. Big big kudos to the staff and management of the shangri la mactan Cebu.,Staff:Food
"I had just evacuated from the typhoon in tacloban, spent 2 days on the floor of a destroyed airport. Missed my holiday dates at the hotel, but thanks to the management at shangri-la they changed my dates and allowed me to stay. Even given a free upgrade. The whole team were fantastic, the hotel was everything you could dream about. The food was excellent and the staff are trained to a high level. Highly reccomend this hotel.",Staff:Food:Value for money
"This is a fantastic resort. ALL the staff are fantastic. Although only 80 miles from Tacloban we were almost completely unaffected by the strongest super-typhoon this year. On the storm day itself breakfast was normal, there was a buffet lunch in the ballroom and dinner was back to normal. Unbelievable. The staff must have been terribly worried about their friends and family but it didn’t affect them one iota. Grace under pressure. On a normal day you will enjoy superb pools, a great beach, superb snorkelling, terrific number of options for kids. I‘d love to return and certainly wouldn’t risk going somewhere else to see if it was better. It can't be - can it!!",Food:Staff
"We have stayed 6 days there, I love there very much. It is the place where can keep you entertained without leaving the resort. It has the best part of the beach in the area with where with clear water that you can just snorkeling checking out colorful fishes, starfish and coral. We are lucky that bring with the waterproof camera with us and has taken a lot of beautiful under water world pictures. Then there is tennis court, 6 holes mini golf, 2 pools and full equipped health club. You will have penalty much to do in the resort. A free shuttle bus is offered by the resort taking you to the SM mail if you likes to go to the town. One thing you won't want to leave the resort, especially after one day we went wonder around outside of the resort to look around. The surround area is kind of impoverished that won't make you feeling safe. Even I found a SPA called Tree Shade very closed to the resort, the surrounded environment have told that not safe to go alone! If you like stay at a resort being relax and do not bother to go outside, this is the best one in Mactan Island.
The CHI SPA will never let you down, it keeps it's excellent standard in every CHI with Shangri-La location!

Thank you Shangri-La Mactan Resort!",Location:Comfort & Facilities:Food
"Hi, I am from Cebu and every special occasion we are at Shangri-la. It was my birthday last Nov 8 when the super typhoon struck the country. We were already checked in the day before. All I could say is ""through thick and thin"" Shangri-la Mactan never fails to amaze us. They are consistently excellent and consistent in every area of service. Each staff, manager, heads of different departments from the front office to the restaurants to the housekeeping team everyone were just so accommodating and always initiated to ask what we needed every time. There was quite a panic during breakfast that Nov 8 since the peak of the wind was about to blow Cebu. But everyone was just so alert in assisting each guest from packing our breakfast to delivering to our rooms if needed. Just the sight of a prepared team assured us that we are in good hands. Great job Shangri-la Mactan team, excellent service from start to finish!
I would like to make a special shout out to Darren of Tides and his team, Jomari and team of Tea of Springs, Nikka of Ocean club lounge for extending excellent service, more than we have ever expected. Overall everyone was simply amazing!",Staff:Food
"I'm not a great ""resort"" fan, but this property may change my mind. great staff, gorgeous grounds and a spa to die for...I came for business, but it seems the property has some great kids amenities that would make this a great family destination as well.",Comfort & Facilities:Location
"Cebu was hit by one of the worst typhoons ever about 2 days before I arrived. But the resort is virtually untouched by the devastation in the surrounding region. The lobby is open and spacious with marvellous views of the ocean. The staff are all friendly, warm and helpful without exception. This despite the challenging times of the typhoon with many having relatives and friends who may have been affected by the typhoon.
The rooms are large, comfortable and beautifully appointed. The bathroom has everything one could need with lovely toiletries and warm water with good pressure. Take an ocean view room and enjoy a cold drink on the balcony while looking at the pool and beach.
Snorkelling is a must! This is the only place you can swim out to the corals in waist deep water. Numerous multicoloured fish swimming in the corals were a delight!
The breakfast buffet at Tides at Garden level has a great selection. My personal favourite is the garlic rice with a local salted fish called dangit.
The Chi Spa is a perfect sanctuary that completely refreshes and rejuvenates!",Comfort & Facilities:Food:Location
We came here unexpectedly Nov 9th after the typhoon meant we could not head north to Malapasqua. We just showed up and the staff were very helpful. They offered us a very reasonable rate (same as what I had seen online) and very kindly provided us with some extra supplies as our baggage was delayed. We only stayed one night but I would definitely come back - great option for families. Also has very good food in the restaurants. The pool complex was a huge hit with our daughter and the beach is beautiful and clean. Very good service and support overall during what was a very challenging time for the region. Excellent location - very close to the airport.,Staff:Location:Food
"Excellent service thru super typhoon Haiyan with every emergency precaution taken. Housed over 550 local families during the storm while providing guests room service. Excellant Chi Spa, great Italian restaurant and love the ocean front bar. Various water sports and multiple swimming pools. Looking forward to my next stay at this beautiful beachfront resort!",Comfort & Facilities:Location:Food
"I think the title of my review says it all. Simply excellent. Rooms very comfortable good access to the beach. We had a panoramic sea view room which was beautiful and lovely in the daytime without the noise. The service and standards in this hotel way surpassed our expectations; nothing was too much trouble for the staff. They anticipated your needs without being ""in your face"" and seemed to get great pleasure in delighting the guests. The food was incredibly varied from day to day with a wide selection available. We would highly recommend this hotel and will definitely stay there next time we're in Philippines",Comfort & Facilities:Food:Staff
"The newly renovated Main wing has a more Zen type feel with its monochromatic design. It actually looks better than the rooms in the Ocean wing (where my parents stayed). Ocean wing rooms are just bigger in terms of room size.
My children had so much fun snorkeling, kayaking, jetskiing and building sandcastles. We enjoyed feeding the fish early in the morning. They are very colorful and calming to look at. Life vests are provided in both the beach and pool area. Beach toys are provided as well. They also enjoyed the big and mini water slide.
surprisingly, I didn't enjoy the breakfast like before. Maybe because it was overcrowded during our stay. But they have a wide array of breakfast buffet. Acqua pizza and risotto are a must try. My children also love Scoops ice cream.
Overall, we had a very memorable stay. The place is very child friendly. If you love the beach, Shangri-la's is well kept and clean.",Food:Comfort & Facilities
"Very nice location - with own beach that is fully serviced and kept very clean.
Great snorkeling right off the beach, and full array of watersports from saling to jetski.

Super nice staff who go beyond the call of duty and are genuinely friendly

Enough activities to keep kids busy incl adventure zone and water play

Nice open lobby bar with live music at night",Location:Comfort & Facilities:Food
"As a Canadian Expat living in Cebu, I've had to really adjust my expectations with certain things, especially the quality of service. Don't get me wrong; everyone is more than willing to please, warm, charismatic and an absolute pleasure to interact with. Unfortunately, most places fail to offer pro-active, forward-thinking service.

This is far from being an issue at this Shangri-La property.

I simply couldn't say enough about the staff. The recruitment and training teams deserve a lot of credit as not only are the staff very personable they are exceptionally trained.

My family and I have stayed at this property numerous times now; our stays have ranged from 1 to 4 nights long. On every occasion, our expectations have been exceeded and our positive experiences make us want to go back for more.

Check-in is fairly seamless and there always seems to be someone around to interact with my wife and daughter in the process. The bellboys are friendly and efficient.

The rooms are clean, modern and well appointed; we typically opt for their standard room as we never plan to spend much time in the room anyway. Despite this, we've been upgraded to ocean view rooms on a couple of occasions, which was nice of them. We did stay in a non-renovated room once and although outdated, it was still very clean but had a more rustic feel.

The property offers several restaurant choices but we especially enjoy their buffet due to the variety and quality. If there's one place where the service is a big disorganized, it's in the buffet restaurant primarily due to the chaos when it's busy.

The beach and pool staff are great. As I was taking diving lessons, my wife was walking to the beach with my daughter, and was carrying a bag on her shoulder. Out of nowhere, someone ran over to her and took the bag off her shoulder and carried it until they could secure a spot on the beach. Additionally, since we have a toddler, the beach staff always tries to save a nicely shaded spot for us under the huts, which is always appreciated. They bring beach toys without being prompted and really attempt to anticipate our needs.

This is a great place for families with children; they have an indoor kid's zone, plenty of outdoor space to run around, a kid's pool area and splash pad and generally speaking, the staff is excellent with children. This would also be a good place for couples or friends wanting to enjoy time together.

Their gym is also pretty decent compared to many other hotel gym's I've been to.

Does it compete with some of the top resorts in the world? No. Is it one of the best in the Philippines? Yes, and definitely the best in the Cebu region.",Staff:Comfort & Facilities:Food
"My family and I recently stayed again in this beachfront resort. It is about 15 minutes to/from the airport. For a party of 4, we took a metered airport taxi (color yellow) and cost about Philippine Peso 200 (about USD5.00). Note that taxis have luggage space for 2 suitcases. The taxi driver also offered his services for a tour of Cebu for P1,500.00 (about USD37.00) for 3 hours. If you prefer a vehicle that offers more space or are in a large group, you can get a van for a fixed rate. The taxi/van booths can be located on the right side as soon as you exit the terminal building. For first time visitors, i would recommend the hotel's own shuttle service. It is more expensive but with no worries. Look for a hotel representative within the baggage claim area.

It is a large family-oriented resort and since it has gone through several renovations, you would not think it is a 20 year-old property. It is very popular not only to foreigners but to locals as well. It can get very crowded on weekends. We got a main wing seaview deluxe room which was recently refurbished and with a good view of their sprawling grounds, the pools and a bit of the sea. We got a king-sized bed with a pull-down single bed (just ask for bed covers/blanket). The room size is standard with free wifi all over the property. Security is very good with roaming guards on each floor but the elevators are not yet key card operable.

There are lots of activities for the kids and adults. You can go to the beach (but can be rocky as you further go out to the sea) or try the several pools for kids and adults. There is a toddler/children indoor playground; a small video arcade with pool tables, air hockey, etc. You can also play table tennis, tennis, six-hole golf, mini golf, etc. They also have a lot of water activities such as scuba diving, kayaking, jetskiing, etc. They have a fitness center (with a trainor) and jacuzzi, steam and sauna facilities which was free for hotel guests. They also have a spa center but did not try it out.

Their breakfast buffet (P1,500.00/adult or about USD37.00) is available at their main restaurant, Tides, and is also available at another restaurant, Acqua. With many hotel guests, we had to wait in line at Tides (i noticed this throughout the morning). They even had to extend the dining area to the lobby of their ballroom.

There are no convenience stores/malls within walking distance from the resort so best to be prepared or you can take their shuttle service which goes to the 2 major malls in downtown Cebu. They have several trips throughout the day but costs P150/adult each way (about USD4.00). Kids 5 yrs old and below are free.

I have stayed in this resort several times in the past and i always leave with happy memories. It was indeed an excellent family weekend getaway. Although it is expensive, it is worth it. My family and i will definitely be back soon.",Comfort & Facilities:Food:Location
"The room looks great. The staff members acknowledges you when you pass by, such as saying ""hello."" The pool activities were fun and my child loved the adventure zone. It was a wonderful experience staying at your resort with my family. Would love to come again.",Staff:Comfort & Facilities
"i stayed to 2days in Shangrila first time!
but i'm really impressed about every worker really nice,kind,sweetie and always big smile when i any offer
so they were did to really perfect service for me! i don't forget it
especially when i stayed to there i often went to the lounge bar
there is really good!! the band song so beautiful,nice and really cool!! and lounge bar worker
-Lovelyn,Claire,Kristine,AleXine,Amor,Jelie,Rowena the bar worker-
really nice and kind of me. thank you for being my good frined that is why i am not lonely when i stayed there haha
anyway this trip really really good!! i hope come to again soon.
*Lovelyn,Claire,Kristine,AleXine,Amor,Jelie,Rowena! thank you for everyhting!! i hope see you soon.",Staff:Comfort & Facilities
"I'm completely baffled by the high praise that continues to be bestowed upon this poorly run property.

The hotel is beautiful, without a doubt, and has aged well, for the most part. And the people are extraordinarily friendly... but attention to detail is not their strong suit.

On my first day, I had no air conditioning and no hot water. They dispatched a technician quite swiftly who was able to fix one, but not the other. Why would they even rent a room which most other properties would deem unsuitable for occupancy? ""Air Con"" would see to be a necessity in Cebu and an entry level requirement for a five star property. Another bare minimum requirement: drawers that open and close properly. None of the drawers in my room work... they all get stuck and you have to lift and pull to open, lift and push and glide to get closed.

I didn't have housekeeping service for three days, despite requesting it twice. And when I did finally receive the services of housekeeping, it was rudinentary at best. Used glasses, plates and utensils were not collected; towels and toiletries and burnt out light bulbs were not replaced. My stay immediately followed a 7-night stay at the Makati Shang in Manila and the difference can only be described as Night and Day. That hotel got nearly everything right, while the Mactan location gets nearly everything wrong.

A two hour boat ride was described at their activities desk as a ""sightseeing island hopping tour."" The only accurate part of that sentence was that it was two hours; the only sight we saw was the endless sea. Bottled water was advertised as being free on that excursion, but they only had one bottle per passenger.

One can't even sit up in bed at this hotel and lean against the headboard without having the bed slide forward... the bed is not attached. This may explain the incessant screeching and scraping one often hears from the room above you.

The buffet restaurant - Tides - is large and almost always crowded and noisy. The staff seems genuinely surprised every morning when large numbers of people show up to dine and ill prepared to handle the huddled masses yearning to eat free (many of the guests are on a dining plan or are diamond members within the hotel's frequent guest program, entitled to a complimentary breakfast for two).

And while the array of food is rather comprehensive and some of it can be quite tasty, a lot of it is rather thoughtlessly laid out... for instance, they have seven or eight bowls with different items at the salad bar, yet they have set out just one pair of serving tongs. Guests must wait their turn to use them. And the bowls are so shallow that they hold enough salad greens for just two or three people. And refilling buffet items is not something they do terribly quickly here. That's true not just at the salad bar, but throughout the buffet... and not just at breakfast, but throughout the day. Items which are common at other Shang buffets - like smoked salmon - are conspicuously absent here.

Ordering off the menu at Tides is hit and miss... they're so focused on the buffet patrons, that it's a relative rarity that they have to actually wait on customers, other than bringing them drinks and clearing plates. Consequently, they don't do that very well. I ordered off the menu last night: I asked for a starter, a cheeseburger and a Coke Light (Diet Coke). The server first said she would ask the chef if he could do a cheeseburger. I pointed out it was on the menu! (And even if it wasn't.. they offer burgers... and they have cheese... it wouldn't be too hard to imagine that they could combine them).

She came back ten minutes later to ask me again what I had ordered. I repeated the order, then she disappeared. And I never saw her again, until I spotted her twenty-five minutes later (thirty-five minutes after having been seated), with a large tray of drinks for another table and no Coke Light. Thirty-five minutes in and not only had I not been brought a starter, I hadn't been brought my Coke Light or even a glass of ice water. I waked out, mentioning the poor service to the hostess, who remembered me from having seated me a half hour earlier. She apologized, but didn't offer to send my meal to my room, as I would expect a restaurant hostess at a five star hotel focused on customer satisfaction would be trained to do.

I went back to my room and ordered room service. It arrived less than twenty minutes later, but the burger was practically raw, when I had ordered it medium well and there was no ketchup. The starter included three different types of satay - Beef, Chicken and Shrimp - and arrived stone cold. And only the chicken was edible. The beef was stringy and the shrimp mealy.

I'm writing this review now because I have not been able to get to sleep... for the past four hours, there has been constant hammering, drilling, scraping and yelling in the guest room across the hall. I finally called down to the ""Service Centre"" and asked if there was construction going on. I was told no. I said it certainly sounded like construction to me. She said, no, but that she ""would get them to stop.""

I found this confusing. If there was no construction, then exactly whom would she ask to stop and what is it she would ask them to stop doing? She said this was a matter for her Duty Manager. And about ten minutes later, sure enough, there was more commotion and yelling in the hallway, along with several carts containing tools and paint and other signs that guest room renovation was indeed underway. So that's some small measure of success, I guess... they stopped construction after terrorizing the entire floor for more than four hours. But now it's started up again... intermittent drilling. That qualifies as ""Quiet Work"" at the Shang, i suppose.

As I said, it's a lovely hotel, and I'm sure the staff mean well... but they're really not ready for prime time, especially when you consider what it costs to stay here.",Staff:Food:Comfort & Facilities
"Stayed here for a week. Very nice hotel. All the things you need in a beach resort are there. When I go back to Cebu, I need to stay here again.

There is a boutique hotel also known as Abaca, where we had dinner at first and we loved it so much we went back for lunch. If we had more time I would like to eat there more

Btw, there was no wifi in the guest room so luckily I brought my Apple Airport express.",Food:Location
"Our first visit to Cebu and we stayed at Shangri-La Mactan. We read the reviews on Tripadvisor and were not quite sure what to expect from such a big resort.
We had a wonderful experience from the food to the service and everything else in between.
The hotel is definitely geared up for entertaining children, fantastic facilities!! Children friendly hotel and a joy for adults too. Beautiful manicured lawns/gardens and well maintained pool and facilities. The service and staff were excellent, right down to the very attentive Lifeguards. The staff at Shangri-La Mactan are a credit to the hotel.
What we also loved about the resort is that we do not feel like the hotel is calculating in certain respects (like some big resorts around the region are). A good example was when we requested for a roll away bed for one of the 2 rooms we booked. We expected to be charged extra for it but it was complimentary. These are the little things, we as guests, take notice and truly appreciate.
We will definitely be coming back and next time we will stay longer (as suggested by our 7 year old)!!
Thank you Shanghri-La Mactan for making our holiday a lovely experience.",Staff:Food:Comfort & Facilities
"From the moment I stepped into the vast entrance and saw the Filipino smiles, I knew this was a full 5 star experience! Great for families, snorkelling, sub aqua, sailing etc etc even a cute 6 hole pitch n putt course!!! Rooms, bathrooms are large and comfortable.
Safe and relaxing...thoroughly recommend.",Comfort & Facilities:Food
"We attended my cousin-in-law's wedding in Cebu. The reception was held here so we stayed for 4 nights. We got a great group rate which included the AYCE breakfast buffet. The room was very comfortable. There is an indoor kids's area which my two kids thoroughly enjoyed. The food was excellent and the choices were plenty. The service was top notch. The beach and pool areas were very nice and a ton of fun. We also used the mini-putt and table tennis. The Shang-Mactan met our expectations as we've been to the Shang-Macati and Shang-Edsa.

The Shang-Mactan is definitely a fantastic resort. We recommend this place and we will be back.",Food:Comfort & Facilities:Staff
"I have been going to this place since I was a kid. I can say that it has consistently outdone itself and continued to improve the entire experience for guests. The resort grounds are expansive and filled with so many activities to choose from. There are also multiple restaurants and minibars so you always have different dining choices. As always, the pools and beachfront area are absolutely clean and pristine. Staff are always within sight and ready to assist you with anything. Needless to say, the rooms themselves are excellent. Definitely one of the best resort hotels in Cebu.",Food:Comfort & Facilities:Location
"Stayed here for 5 days back in August. This is the my first stay at a Shangri-la and had high expectations. I was not disappointed. Although I was told that this facility is an older one, I did not notice at all. Staff were wonderful, courteous and very helpful. I ate a a couple of restaurants and both were fine. For breakfast, I ate at Tides everyday of my stay and did not tire of the food. One thing I will always remember is how good, and fresh, the mangos were. I guess Cebu is known for its mangos. The hotel is about 15-20 minutes from the airport. The trip to Cebu City takes about the same amount of time depending on time of day. There is a market nearby but I do not recommend just walking as the sidewalks are near non-existent and the neighborhood around the hotel looks a bit dodgy. As with other hotels in the Philippines, there is a security check upon entering the hotel property with requisite bomb sniffing dog. Do not miss a chance to go to a Su-Tu-Kil which is down the road for some awesome seafood.",Food:Location
"Views and water were amazing. Spa experience was unforgettable (like the price :=)) but there's a also a free area in the Chi spa for those who would just like to wind down. All the employees were very attentive to our needs. In the restaurants, when we ask the waiters for something that is not on the menu, their answer was always that they could ask the kitchen to make it for us and they did! We stayed there 4 days, 3 nights, and had the daily buffet breakfast at Tides. We ordered the native cocoa breakfast drink each day to complement our meal. On the last day, we decided to switch to Aqua for breakfast. When our regular waiter at Tides knew that we were at Aqua, he walked over and brought us our native cocoa drink - something we never expected anyone would do. Really touched all of us. It made our stay there all the more special because of people like these.",Food:Staff:Value for money
"Stayed here with a group of friends and it was great. The service is the usual shangri-la high standard, and the staff was always friendly and eager to help.

There's a lot to do on the resort if you don't plan on venturing out. A couple of pools, nice beach. Lots of kids around, so it's family friendly. The restaurants aren't bad, either.

We didn't try the spa services - instead found a very good (and much cheaper) place called the Tree Shade, just five minutes walk up the main street. They have a pick up / drop off service too. Excellent value, give it a try!

For the more adventurous, try the local bbq chicken and roast pig from the street vendors. 100 pesos for a whole roast chicken!",Food:Staff:Location
"This a huge resort and bit scary when you come first time. But it is nicely devided into bit separate parts and you never feel swamped. It is very well maintained and the rooms are excellent. Service is perfect Shangri La standard. Restaurants are good and we specially like the Italian. The aqua centre is super with very professional staff. Go directly there instead of booking in the lobby.
The beaches and pools are nice. Think the ocean view part is best. Breakfast was superb.
You will not be disappointed here.",Food:Location
"If you are visiting Cebu, this is the resort for you. A quick fifteen minutes from the airport and you are in paradise.

My eight-year-old and fourteen-year-old sons loved this place. It is a child's paradise with so much to do on the resort. World-class snorkeling right off the beach. My youngest loved feeding the fish. If you are not a snorkeler or scuba diver, no worries. There are plenty of quiet places to relax and enjoy the sun and surf.

There are plenty of activities including miniature golf, pool tables, indoor kid's playground with great planned age-appropriate activities. The pools are nice and include basketball hoop and volleyball net and balls. While being family friendly, it is also a great place to relax. There are plenty of quiet places to unwind across the resort.

This resort stands out for it's high quality service and friendliness of the staff. I highly recommend staying in the Club level Ocean Wing. The view of beach is great and access to the club lounge makes the stay extra luxurious. The lounge staff are some of the most attentive and friendly I've met in my world travels. Marie Chris in the club lounge was especially helpful and really made our vacation a once-in-a-lifetime experience. Thank you Marie. We won't forget your kindness.",Comfort & Facilities:Food:Staff
