Opinion,Classification
A magical resort with stunning views and a beautiful private beach and lovely gardens to enjoy. A place to stay if you want peace and tranquility as you must use transport to go anywhere else. A private boat will take you to the resort. The sea view rooms had lovely views. Staff were friendly.,Location:Comfort & Facilities
"We stayed at Shang for a wedding in the family. To say it right away. It is a world class resort. No doubt about it. Anything from the landscaping, the design of the villas and rooms, amazing breakfast buffet. Worth considering for a beach stay in the Philippines in a large scale resort. And that's the catch. If you want lonely beach go to Palawan. It is a large resort. That is not good or bad. You just need to know if you want that. If you do you get all the bells and whistles. Small PS to the management. Some minor cosmetics in the rooms/villas please for top-dollar asking price.",Value for money:Food:Comfort & Facilities
"Private and tucked within edge of Mountain cliffs, Private beach with Huge swimming Pool , great Villas with their own Pool and terrace and gazebo. Polished gardens that leads to the larger Pool and the Private beach . Great rest Restauarants! Excellent Service ! Stay here from sunrise til afternoon. Catch the sunset and party at either station 1 or 2 and back to Shangrila for Dinner and drinks and sleep or Yoga or Gym or Sports and other activities.",Comfort & Facilities:Location
"We stayed in a suite, with direct access to the beach. With three adults and one toddler, the room was comfortable and spacious with a separate bar/kitchen area. I like the unlimited amount of bottled water in our room and also the butler on call. The rooms do not scream luxury, but they are decent. The bathrooms and rooms are showing signs of wear and tear --I imagine with the humidity it is difficult to maintain the rooms to luxury standards. Service is not super, but you know they are trying hard which makes it pleasant. I really appreciated that the beach attendant tried to help me obtain sunblock after running back and forth between the beach and the shop. Golf carts to drive you around the resort may take some time at night.

The breakfast buffet was quite good, with an array of many different types of cuisine. The other restaurants were average, and even the Italian restaurant with its amazing treetop ambience was just mediocre.

We took the free shuttle into town, but don’t leave the resort unless you need a reminder of how awesome the resort is.

I loved the warm welcome and excellent send off by the band and staff. The best part about the hotel is the privacy and exclusivity of the beaches. The resort is very kid friendly, with a large indoor play area, several pools, and many beach toys for kids.",Comfort & Facilities:Food:Location
"If you're a youngster going to Boracay only to party and listen to the DJ's at Epic, this property might be a little too remote for you. But if you're looking for an overall fun beach vacation, then this is the absolute BEST resort in the whole island. Easy arrival and check-in, comfortable rooms, good food, seamless service. The secluded Banyugan beach w/c never gets crowded is the clincher.",Location:Comfort & Facilities
"Shangri-La boracay Is the best resort in the whole island. with its 2 beaches best restaurant's and the great view all over the place.

unfortunately I don't like the food in boracay, in most of the restaurant's but in Shangri-La the food is on another league

the place I open and outdoor and its huge the best way to get from your room to the spa is by a golf cart that how big it is

the rooms is great and spacious but the sheets was little dirty also the bath rob.

I had the first room with a hot ac but they upgraded me to a sea view room that was amazing gesture

the TV cable channels is very good comparing with Philippines hotels

I enjoyed my stay there and yes I would love to go back again

I loved my stay there",Comfort & Facilities:Food:Location
"We had a fantastic stay at the Shangri-La Boracay Resort over the long weekend in October.

Our overnight flight landed very early at 6am, and we were all very tired. The hotel arranged a hassle-free airport pick up and transfer directly to the resort by speedboat. Upon arriving, we were told official check-in was not until 2pm, but were offered an early check in option which included an extra day's buffet breakfast and a free 20 minute massage for two. The additional charge was around USD50 per room which turned out to be a very good deal.

The resort covers a large area and includes a wide range of accommodation, including standard rooms, private villas and treehouses. To access many of the rooms and facilities requires either a short buggy ride or a long walk (the buggies were widely available around the resort). We booked a basic deluxe king room, which in itself was very spacious, and we particularly appreciated the large bathtub and the terrace with two loungers and a table.

The breakfast buffet was incredible - a huge selection of western and Asian food, highlights of which included roasted suckling pig, whole steamed seabass and a ""donut wall"". We had so much food each morning that we didn't really need lunch on any of the days we were there. We also ate dinner at the resort on both nights - the first at the treehouse restaurant which specialized in Mediterranean food, the second at the seafood restaurant which had great views over the beach. Both dinners were excellent, the only disappointment being that by the time we ordered at the seafood restaurant around 7.30pm, they had already run out of certain recommended items such as lobster and razor clams.

There is a huge range of facilities and activities around the resort. We spent much of our time enjoying the two private beaches, both with white sand and crystal clear water. The setting on one of the beaches nestled within a bay, with stunning rock formations on either side, is gorgeous, and you can also see hundreds of fish by snorkeling as close as 10-20m from the shore. There are also three swimming pool areas - the infinity pool in particular was very nice, much quieter and removed from the busy kids pool with views out to the ocean. The gym is well equipped and modern, with steam and sauna. There is a large and secluded spa area and the 20 minute massage included in our room package was excellent - my wife opted to extend hers by another hour. Finally there is a daily schedule of various activities and entertainment such as fitness/yoga classes, dance performances, live music, organized walks, etc, but we didn't end up joining any of these.

The only small downside is that the hotel is very remote, located right at the northern tip of the island with limited road access. This wasn't a huge problem because the hotel organizes direct speedboat transfers to the airport, and also the resort is so large you can easily spend your whole time there. If you did want to venture to the southern part of the island however, this requires getting a tuk-tuk or waiting for the hourly shuttle bus. The one occasion we ventured out ended up being a massive hassle. Firstly, waiting 10-15min for a tuk-tuk willing to take us to the place we wanted to go, secondly being stuck in a 45min stationary traffic jam on the only road out due to a drainage pipe leaking and completely flooding the road, and finally an attempt to be charged double the amount the hotel quoted for the ride by the driver due to the jam.

All in all, we had an amazing 3-day stay in Boracay at this resoirt. We enjoyed it so much that we would definitely consider returning again.",Food:Comfort & Facilities:Location
"If you have read or skimmed the book ""Lost Horizon"", you will understand Shangri-La, and how the hotel uses this theme. This is Shangri-La / This is Paradise.
We stayed in Tree House Villa which is at the top of the property with a perfect view of most everything. The pickup and return to Caticlan airport was exceptional. The speedboat ride to the property's dock really set an excellent start to the journey. Once there we really felt special, as many of the staff went out of their way to do little things, that shows attention to the guest. The beach, the food, the spa all top shelf. The type of place you want to come back to visit time and time again. Looks like the photos and videos",Staff:Comfort & Facilities:Location
"We stayed at Shangri-La Boracay for four days during September in a premier sea view room. Compared to beach resort holidays in Mauritius and South Africa, this resort takes the cake. And easily.

The staff are attentive, friendly and informative, and had some great recommendations when it came to trying local food and drink. Lester at the pool bar really took great care of us. There's literally nothing they won't do for their guests.

The location is picture-perfect. (They did host a wedding during our stay, and it's really not hard to see why couples choose this resort to tie the knot.)

There's tonnes to do at the resort. Snorkeling, paddle boarding, kayaking. There are two beaches and a resort swimming pool- all watched by lifeguards, so if you plan on traveling with kids, they will swim safely here. (You can also rent snorkel gear, life jackets and floats to use the pool and ocean). For rainy days, they have an entertainment area where you can play pool, shoot hoops, try table tennis or air hockey, play Wii or X-box or enjoy watching sports on a big-screen. There's also a separate facility for small kids where they have their own activities. Motorised water sports like banana boating, diving and parasailing is organised by the resort for guests with a third-party supplier.

There is no shortage of food choices in the resort either. With four restaurants and bars to choose from, you're not going to go hungry. One day you're chilling pool-side eating a pizza and the next you're tucking into delicious Mediterranean cuisine in the tree tops. There are meals for every taste - Asian, Indian, American, Healthy, etc. (Try their local rum, Don Papa.)

Our room was extremely comfortable and had all the amenities you'd expect from a five-star resort. Mariane from housekeeping went as far as drawing a relaxing bubblebath for us when they saw we went out early one morning for a snorkel in the ocean. These little touches are excellent!

The resort has buggies that drive guests around within the resort and has a small shop with sunscreen, swimwear, flip-flops, ice cream, etc (if you forget anything at home).

We took a flight from Manila to Cataclan with Philippine Air and were transferred to the resort's boat lounge in a mini bus. From there we were transferred to the resort via speedboat. (During stormy weather they change the route for the safety and comfort of the guests.) On a sunny day, the boat transfer takes 20min between the Cataclan boat lounge and the resort. The resort representative at the airport has a bright red jacket on, so he is very easy to spot.

One thing that I am slightly disappointed with is the amount of trash on the coral reef. (It says more about the state of our oceans than the resort itself), but nonetheless, a little sad.

We will definitely be back! We loved this resort and the staff that make it so special.",Comfort & Facilities:Food:Location
"An excellent overall experience in Boracay. Great service, nice and comfortable accommodations and very good food-- all consistent with Shangri-la high standards. The pick up was a bit underwhelming-- bit desorganizad in the rain. Contracted driver was very nice but an awful driver. So start was not great but picked up significantly from there",Food:Location
"From the minute you arrive you are treated royally. I flew into Caticlan, and after a quick 10 minute bus ride arrived at the docks where I was greeted and whisked away by their private boat to the resort. All so easy - you provide your flight info and they have the crew there to meet you at arrival. Very well orchestrated. Fantastic experience, the service, the food, the spa. The beach and the pool areas were spectacular. I would highly recommend for a quiet getaway, honeymoon or anniversary. They have water activities but I was not there long enough to try those.",Comfort & Facilities:Staff:Location
"We stayed in a pool villa to celebrate our 25th wedding anniversary. The resort, service and food were all excellent. On our special day they prepared our villa for this occasion and gave us gifts. A special thanks to our butler Mike.
I will be celebrating another special occasion next year and we will be returning for our 4th visit.
Thank you Shangri la Boracay.",Staff
"Our PAL Jet landed in Caticlan, was transferred to the old terminal building via buses and after we got our luggage, was whisked off to the Shangrila waiting area near the pier. This waiting area is most pleasant, air conditioned and provided with coffee and tea facilities. Our boat transfer to Boracay island was delayed due to the high turbulence of the seas. Using their alternate boarding area, we finally got to Boracay.
Check in was quick. Lunch of salad and soup was taken at the checkin area but we decided to have it served at the coffee shop, Vintana Cafe.
The room was quite a walk from the reception area but we found it welcoming, clean and well appointed. Very nice surroundings.
After a quick nap, we took a swim in the secluded beach front and on to the pool designed with many secluded coves provided with air jets, that relaxes our back and legs. We returned via golf cart that dropped us at station 1 just a few steps from our room. What service! They thought of all these little conveniences!
Our group had a dinner reception by the beach. This was the longer beach beside their private beach. The setting was beautiful and we marveled at the sunset as we enjoyed our drinks and grilled delicacies. Service was impeccable!
Check out was even better. With the seas calmer, we got to board right on their private wharf directly to Caticlan and onto the airport. Very nice experience all around!",Food:Comfort & Facilities:Location
"Everything about this hotel is amazing.

After i made the booking I received a lovely and very detailed email asking some info to help me get everything get settled. That was a fantastic start.

Since we arrived the service was great, the van service was spot on. The lounge before departure was clean but it was crowded. The jetie was great too.

All the services were great, staff really kind all the time. The best restaurant was the Italian at the hill, truly delicious. Breakfast too was amazing. Really big, with a lot of options. Truly exceptional.

It's pure luxury. Expensive but worth it.",Staff:Food:Location
"Simply amazing, I was really amazed and fascinated about everything. The beach, pool, rooms and most especially for those people who has been part of my new life's journey. I'm now engaged to my girlfriend. Special thanks to Ben of front desk, VJ of Alon Bar who took the video, Ryan, Jay and Lester of housekeeping who made our room super romantic and to all the staffs of Shangri-La Boracay Thank you! Will definitely go back to this place.",Staff
"This place does not disappoint. They have wonderful amenities, amazing views, great service and delicious food! Their adobo pizza is a must try!
Rey at the concierge was very helpful.
It is good to travel to the white beach (they have free scheduled shuttle) to check it out as it has better sand (fine powder white) compared to the beaches in the hotel, but it is still very satisfying to stay put and enjoy everything this place has to offer. We will definitely come back!",Food:Location:Staff
"If location and space are two main criteria for getting a no.1 spot Shangri La has it covered. The property has one private bay/beach and another semi-private beach which (for now) it is the only hotel fronting.
For space you could choose the tree top villas which have almost 2000 sq feet of personal space, balconies, jacuzzi and a very large bathroom as well as a powder bathroom for day use.
We found the service impeccable with friendly smiles from even the security and housekeeping staff.
Pluses: Great buffet breakfast, great Italian fine dining, good seafood restaurant, great variety of bars. Private dining on the beach option.
Minus: Being in a tree top villa means either walking to and from the beach (good for digestion at a 160 feet above sea level) or waiting for the buggies to fetch you which at peak hours may mean a 10 to 15 minute wait. By the way tree top is figurative. You are not in a tree but up the side of a steep hill surrounded by trees and landscaping on two storey self contained villas.
Stand out staff: Lazarus the resort manager. Always walking around and checking on things. Many of the restaurants had great staff too.
If you don't mind splurging try what we did: Helicopter from Kalibo airport (20 minutes) and boat/car back on the return journey ( 21/2 hours)See Boracay from two different aspects.",Comfort & Facilities:Location:Food
"Wonderful beautiful amazing service. The food was delicious and very fresh. Everything we are at the resort tasted as if a lot of care was given to create it.
The pools and facilities were well maintained and top notch. I wish we could have stayed longer. Breathtaking lobby grand piano and several art installations.",Food:Comfort & Facilities:Location
"We took our family of four (two kids, ages 5 and 7) there for a friend's wedding. Everything was amazing - the service was impeccable, the food was delicious and the hotel and grounds were stunning. My son had a peanut allergy and they were happy to help us with our questions and we had no problems.

Both the private and the public beaches were very quiet and we never had trouble getting chairs, umbrellas etc. They provided us with snorkeling equipment and we were able to see plenty of fish and starfish right off the beach. (They did not have a good supply of kids equipment however)

It is insanely far for us, otherwise this would be our go-to spot for beach vacations.",Staff:Comfort & Facilities:Food
"it was fantastic.
during my children enjoy adventure ZONE, my husband and I had some relax time. and there were some excellent program for kids. ex) fish house making, pizza making ( after it, the kids could eat)
overall service were calm and excellent.",Staff:Food
Shang is far from where all the action is (for teenagers like our nieces and nephew) but there were just too many adventures in the resort for all ages! The pools are so beautiful with native resto!!!,Location:Comfort & Facilities
"Shangrila Boracay is a nice place - nice room, very good wifi connectivity, great food and amenities, relaxing views and just like my previous stay, nice and warm welcome during our arrival.

But the poor luggage and concierge service this time made me doubt Shangrila's ""paradise experience"". We were clear that we wanted to go to D Mall but our luggages were loaded to the van going to the boat that ferries people to Caticlan. We had to wait for about 1.5 hours for our luggages and finally be boarded to the correct van. During this long wait, nothing was done to check or even offered by the concierge, not even water to drink, when we've already lounging in the lobby for quite some time. If we hadn't followed up, no one would have bothered to check whether the luggages were brought back or whether we can get to the next shuttle leaving for D Mall.

Not a great way to end a supposedly nice stay. Maybe we haven't chalked up enough nights yet to receive very good overall customer experience from Shangrila... selective in that sense? Oh well.",Food:Location
"it is too good to be true...

amenities - more than what you could ask for
service - like kings and queens (just one call away, and under a minute to complete)
food - superb
party - endless
staff - exceedingly accommodating

However, fine Boracay White Sand is not present in this area...but you can always ride a van to visit D Mall and the beach on stations 1,2 and 3",Location:Staff
"Such a hard place to actually get to, 3 plane trips and a speed boat from Melbourne but the time we spent here was fabulous. A resort with the lot that you literally dont ever have to leave it, everything is catered for and thought through.

From the moment you arrive at the jetty, you get picked up in the golf carts and are brought to the door of the resort. The staff are incredible in terms of service, there wasnt a staff member that walked past in the week I was there that didnt say hello/greet me as I walked past... amazing, so good.

Luxurious apartments, beautiful beaches, great places to eat. My fave had to be the extraordinary breakfast buffet that is on offer... every single need and want has been catered for... one of the best breakfast selections you will ever experience.

A world class resort.",Food:Staff:Value for money
"We had an amazing and relaxing stay at this hotel. We decided to stay here for our last night in Boracay and it was definitely a great choice! The staff of Shangri-La were very friendly and polite. We enjoyed everything; from the food, to the amenities and the amazing view!",Staff:Food:Location
"It was our first time in a Shangri La, I visited with my husband and 5 year old daughter we enjoyed every minute (despite the rain)!

We flew into Kalibo from Singapore and transfer was over 2 hours including 30 min boat ride, this was only negative of this trip.

Facilities were amazing, pool was fab and my daughter didn't want to get out! The kids zone and entertainment zone also great especially in rainy season!

Every meal we had was delicious, the buffet breakfast was amazing and the choice was unreal, my daughter very happy with ice cream at breakfast! We also ate in the lobby bar, beach bar, seafood restaurant and Italian (Rima). Rima being our favourite the food was amazing and the service even better! Also kids menus available in all restaurants which is fab in a 5 star hotel as often not available in top restaurants!

All the staff we met were great nothing too much trouble, polite and friendly! My daughter loved the buggy service to and from restaurants, drivers even remembered her name and she loved riding in the front! Lester in the beach bar was also great with her making sure her bar stool had lots of cushions so she could see over! One evening when we got back to our room a little gift had been left for my daughter with a personal note she was so excited!

The rooms were spacious, very clean and a great view of the sea. The best bit was my daughter got a child's robe and slippers which was a great little touch!

Overall an amazing experience, the little family touches made it even better for us!",Food:Staff:Comfort & Facilities
"Located at a base of a hill this property is really beautiful. When we were reaching the resort in their speed boat, we just couldn’t get over the view. Only problem here is reaching the main lobby if your room is located far away, which was the case with us. Otherwise no complains, its just perfect. Early morning you can see the flying foxes at the top of the hill.",Location:Comfort & Facilities
"The hotel sits in a great location but the hotel is dated and needs improvements to call itself luxurious. Staff was very friendly and helpful. Food at the restaurants was good. The spa was amazing. It's really the hotel grounds and rooms that where disappointing.

This is a family friendly hotel. Kids are everywhere and there aren't very many adult-only areas to escape.",Staff:Food:Location
"This time around im with my 2 kids and im still very happy with its resort and ameneties.
1. Welcoming
We really like the part where we arrived then they played a Philippine musical instruments. My kids loved it. The entrance never gets old. We love the dramtic style of it. Unfortunately unlike our previous stays, nobody approached and assisted us with our check in. Its good that we are a bit familiar on what to do so we just walked to the reception directly and my wife did all the work. The employees are very accomodating and also helpful.

The kids enjoyed the adventure zone area where they played and slide for like an hour. This is a very good place to stay if youre still waiting for your room.

2. Guestroom - though we just booked the room infront of the garden, we still have a good view on our veranda. As expected, the room was very clean and some welcome treats for the kids. The bathtub was also filled with water and bubble bath with rose petals on it. There was also a sofa bed where my kids slept after swimming.

3. Pool and Beach - In my opinion, Shangrila has the best swimming pool design in boracay. The pool was also salt-water treated hence its really not harmful for the eyes. My kids never had the ""red eyes"" after every swimming. The beach was also well kept and very clean. Unlike in station 1, though youre also paying a premium, once you go to the beach area, you will see plastic wrappers, plastic bottles floating on the beach. The privacy is another great aspect in staying at Shangrila Boracay. Only guests are allowed to roam around the beach front. Theres no sales people walking around and asking you to book for tours, hehe.

4. Vintana and food quality - i think the best about staying in Shangrila is youre guaranteed to have standardized great tasting quality food. This maybe in Vintana, Heat, Circles, etc. They all have great quality of food.",Comfort & Facilities:Food
"Been visiting this resort for the past few years and they still make it a memorable experience for my family.

The food is a bit of an issue for lunch or dinner. It's best to just have a buffet in your villa. Lots of food and great service.

The hobie cat is a great experience and it's free.",Food:Location
"This was my first time visiting Boracay and I couldn’t imagine staying anywhere else. The Shangri-La in Boracay has spoiled me as far as beach resorts go in the Philippines. The room, the view, the beaches, the food, etc. was all wonderful. My pictures probably don’t do it justice.

There is private boat transfer directly to the resort from Caticlan airport. This helps remove the step of planning transportation as there is no airport on the island that Boracay is on. The closest airport is Caticlan which is on the next island. Once you get to the resort, you are met with a band playing a welcome song and quickly shuffled to a golf cart/buggy to the lobby or directly to a villa if that is where you chose to stay. There is buddy service to take you around the resort since it is quite large.

We stayed in a ‘Loft Villa’ which comes with a private plunge pool. This villa is pretty amazing with probably one of the best views I have ever had in the Philippines. The sunsets are amazing. It is two stories with the bedroom on the top floor and a living area, second bath, kitchen area, and plunge pool access on the lower floor. I was able to check-in and out in the Villa, so I didn’t have to go through the standard lobby. The villa came with butler service which they basically insist you use from basic requests like buggies to bookings via a cellphone provided in the room. Our butler was even answering our calls on her days off. It was a nice touch. It also included breakfast where you could either go to the lobby restaurant for the breakfast buffet or have private dining in the Villa. We mostly chose the private dining in the villa and had it outside by our pool due to the amazing view. The Tapsilog was to die for. I am not a breakfast eater, but I could eat their Filipino breakfast every day for the rest of my life. It probably ruined me for any other Tapsilog in the Philippines.

The hotel has a private beach and a ‘semi’ private beach area. We found that the ‘semi’ private beach was the most private because most people went to the pool or the private beach. There were times that we were the only ones on the beach. There have basic watersport equipment that is free to use at the beach such as snorkeling equipment, paddle boards, and kayaks.

The restaurant selection at the resort is alright. I think our favorite was the beach/poolside bar and restaurant. My only complaint would be that it closed too early. I think during the time we were there (Nov 2016-Dec 2016), that bar closed around 8pm. Who stops drinking at 8pm on vacation?!?

There is free shuttle vans every 30 minutes to an hour (depending on time of day) that can take you directly to the D-Mall area of Boracay around station 2. This was a good way to get the action of the main area, but also come back to your private resort for peace and quiet.",Comfort & Facilities:Food:Location
"Away from the hustle and bustle of Boracay, Shangri-La's Boracay is a very beautiful resort with luxurious rooms, gorgeous amenities, excellent service. Their pools are amazing and both of their private beaches are algae-free, definitely the cleanest and clearest in Boracay! Everything has a touch of luxury. With so many dining options and activities to do, you won't get bored here.",Location
"Had a week stay over Easter period. Felt very welcome from the moment you arrived at the airport. Though it was the peak season, we didn't feel cramped or too busy in the resort. Reasonable sized room overlooking the pier and beach. In room condition and amenities were good. Very Shangri-la deco however was a bit tired at some part of the areas. Nice gym with daily activities. F&B was pretty average. Complimentary 16-seater van to Station 2 was a plus. Think it is the only 5-star hotel chain in Boracay, so not a lot to choose from honestly and it was pretty pricey for its value. All-in-all, we had a pleasant stay.",Comfort & Facilities:Value for money:Food
"I expected nothing but the best and as always Shangri-La delivered. I have known their resort back in Cebu for their impeccable customer service and they did not fall short here in Boracay.

I am so happy we picked this place instead of the beach stations. Although i do enjoy people watching sometimes, perhaps my age is catching up on me and I now prefer the peace and quiet this tropical paradise offers.

From airport pick-up to arrival, everything was hassle- and stress-free. Staff attends to your needs politely and as promptly as possible. They do not even dilly dally and wait around for tips. You can tell they definitely want to make their customers happy and satisfaction is their goal.

The resort is clean, well-maintained and beautiful with its landscaping and overall decor. Like a mix of modern and tropical. The moment you step into their lobby, you can absolutely say ""now this is what i call a vacation!"". The ambiance becons you in itself.

They offer 7 different restaurants to fit you appetite, your mood and your style. Both pools and beaches are gorgeous! I could swim in them all day but i'd be fried from the heat lol I love that this resort is private and have their own beach front too.

My review will do no justice from the exceptional experience I always get to have while staying at a Shangri-La resort but the Shangri-La here in Boracay is a whole new level! Definitely one of the best resorts in the Philippines!",Comfort & Facilities:Food
"Had our weekend trip with my family, It was an amazing experience. Carol of Front Office assisted us for everything, your staff are accommodating, attentive, and charming. Truly a Shangri-la experience. The location, amenities, and the service is superb! Special mention to Jaypee of poolside who also assisted us.",Staff
"A feast for the eyes and the palate. You have to experience the place. Words will never be enough. Just be ready to spend $$$ but it's truly worth it. Very exclusive! Should you want to visit, a daily tour of the resort is available to none guests (pre-screened, of course) daily at 4pm. You have make a prior appointment by phone with Shangri-La Hotels National Sales ( just google the contact number).",Food:Value for money:Staff
Value for money is very good. You feel like royalty after going down the airplane. Nice touch on the lounge in caticlan. Breakfast buffet was great and staff were all friendly and helpful. I will definitely plan another trip to boracay shangrila,Food:Staff:Value for money
"we had the best vacation ever staying at shangrila boracay, it's the best among the shangrila hotel here in the philippine, the service is beyond compare from the time you landed at the airport, the have a private lounge and have their own speed boat to take you to boracay island, no need to queu. once you reach the resort everything is paradise. it's pricey but hey, it;s Shangrila and you get your moneys worth definitely coming back. highly recommended! worth mentioning is their staff for returning our cash and creditcard left in their safety box by sending their staff to where we live, so grateful to them.",Staff:Value for money
"Most people know that you can’t really go wrong with a Shangri-La hotel and the resort in Boracay is really no exception.
First off, if you are from the Philippines or are heading there on vacation then someone somewhere will have told you about the pristine beaches of Boracay. Unfortunately a little too many people have been told about Boracay and it is about the most touristy and commercial holiday destination you can get. Absolutely great for an 18 to 30’s holiday, not so much if you want to relax a little.
Thankfully, the Boracay Shangri-La has us covered. The resort is set off to one corner of the island and is separated from the main white beach from a large rock formation jutting out. To get to Boracay from Manila you either fly to Caticlan or Kalibo, both of which are a 45 minute flight time. From Caticlan as you will need to take a 15 minute boat ride from the ferry port (5 minutes from the airport) to get to Boracay Island itself. If you landed in Kalibo you would need to take the same boat ride but it would be about a 45 minute journey from the airport to the ferry port. Since you have spent all that money staying at the Shang they offer a private speed boat to ferry you direct to the resort which saves a ton of time waiting around and is much more comfortable.
Once you get to the resort you get the standard welcome drinks and cold towel and check in is nice and quick due to the many counters available. From there you hop into a six seater golf buggy which will drive you to your room/villa. I actually stayed in a Villa back in 2010 and whilst exquisite I did find that they are a little too far away from the main pool/bar area of the resort. This time I stayed in the premier sea view rooms which sit right on top of the large beach and we found it a little easier to get around as it meant we could walk as opposed to having to wait for a buggy to pick us up each time.
The rooms are nice and spacious with a large bathroom. The rooms have a bathtub and a rainfall shower. Unfortunately the pressure in the shower wasn’t too great and there seemed to be very little difference between dialling in hot and cold.
The rooms also have a nice balcony (veranda) which have two beds you can lay out on. The main bed is firm but comfortable and house keeping provide four large bottles of water to your room each day. The problem I have with the room is that the curtains do not fit all the way across so it leaves a gap of about 6 inches for the sunlight to wake you up at 5:30pm, pretty uncharacteristic of a Shangri-La hotel along with us having issue with our key card and room lock.
The main pool area is nicely laid out with its accompanying beach. You can find a poolside bed to lay on and camp out there all day without worrying about much else other than relaxing. The pool is nice and large, has a Jacuzzi and is kept warm by the sun. The beach sand isn’t quite a talcum powder like as the main white beach on the island but you’ll not be complaining due to the exclusivity of it.
There are really only three restaurants in the resort and two bars (discounting the games room as a bar). The pool bar closes at 10pm with a few people commenting that they would like to sit around the pool and have a drink much later than that. There is however another bar that is open until 1am but it doesn’t quite have the relaxing charm of sitting near the pool despite a large open fire to keep you warm in 30c heat, it does look nice though. Both bars offer the usual bar type snacks and are of good quality, I recommend the Kofte Wrap!
The fine dining restaurants are an Italian and basically a seafood restaurant, both had limited menus as far as I am concerned and whilst the food was nice the portions were quite small. The third restaurant houses the breakfast buffet and offers a more homely selection of dishes, but I still felt a little limited by the choices available. There is also quite a limited beer menu from all the bars and restaurants which isn’t necessarily odd for the Philippines, but I would like to see the Shang offer a little more than the standard San Miguel pale and light.
Checkout can be a bit of a pain with the boat only leaving each hour, however once you get to the Caticlan ferry port you can sit and wait all you like in the private Shangri La area before you are transported to the airport.
We were there in July for a wedding which was organized very well, I would expect us to return to this resort despite not having much love left for the island of Boracay itself.",Comfort & Facilities:Food:Location
"Situated in an excellent location, All naturel beauties and brilliant sea , unforgettable sun set wiew..
Warm hospitality of the polite staffs,
Perfect service,
Delicious meal in The Vintana , Rima , also sea food restaurants....",Food:Location:Staff
"I have wanted to write a review for a while. My husband and I stayed here in mid December 2016 for 3 nights. The weather was perfect. The rooms are well appointed, we had an ocean front room. We also had several spa services, facials and massages. All amazing. The resort property is nothing short of gorgeous.
The breakfast buffet is bountiful and you will find something you like no doubt.
The hotel grounds itself are gorgeous . The greenery, the flowing water through the hotel.

The reason I gave this place a 4 star review instead of 5 is because they are sorely lacking in the wine /food department. Everywhere you go they offer you wine that is well below anything a 5 star resort let alone a Shangri-la would offer. I'm talking barefoot wines, not even a half way decent cab from California. Lastly, while the breakfast buffet is good, the rest of the culinary experiences were not that great. Food was just OK. Not at the level of a 5 star in Asia.

We also took the shuttle to the small town center in Boracay one day. We went to the outdoor mall and walked the beach. It was a 4-5 hour excursion. A good place to get some souvenirs and eat something off the resort.",Food:Value for money:Location
"Shangri-la in Boracay has been one of the best Shangri-La's we have stayed at globally.
Food: from the multiple restaurants/cafes/bars we have had no complaints. Portions are great, taste amazing and and drinks/cocktails have been wonderful. Views from all Places are also spectacular. They even go out of their way for dietary restrictions to make sure you are happy and always satisfied.
Staff: the friendliest and most professional staff. All look immaculate and are always so happy to assist in anyway with a huge smile and welcoming nature. Also extremely prompt.
Facilities: all are incredibly high class- from the gym, entertainment centre etc. The best is that there are so many activities included in your stay and the flexibility with these are amazing- such as snorkling, beach activities, tours etc. Other activities that require extra are also so easy to organise from here. Free and convenient shuttle that goes to and from other areas of Boracay makes for excellent site seeing also. There is a buggy service within the resort for easy access to and from the differing cafes, pools, private beach etc so walking too far in such big resort has never been an issue.
Overall the fact it is situated on it's own separate piece of beach/land makes staying here feel so exclusive and special. It is completely a self sustained paradise with easy access to the city/markets if needed. We stayed for 7nights and not a single day was boring, nor was there ever an issue.",Food:Location:Comfort & Facilities
"All staff at all levels are very friendly, helpful, accommodating and professionnel. The rooms and villas are luxurious and spacious and offer everything you can expect from a 5 star hotel/resort. The Hotel has a private beach and offers a wonderful relaxing Spa experience.The hotel is embedded in an amazing preserved nature. The breakfast buffet is excellent.
We had a wonderful 3 nights and will certainly be back soon.",Food:Staff:Comfort & Facilities
"First, I like that they have their own waiting lounge and speedboat. Knowing that Caticlan pier and Boracay streets are always jammed pack, having their own speedboats is definitely a plus.

Since this is our first time in Shangri-La Boracay resort, they gave us a complimentary upgrade to their premier deluxe sea view room. It was indeed a nice view but it's a bit far from the restaurants and pool. The room was very spacious and the view was indeed spectacular.

Though they have a 4 restaurants, only 1 is open for breakfast and lunch. Thus, guests have no other choice. There is a few selection in their menu and in our 3 day stay, not one food satisfied us in terms of taste.

They offer a complimentary shuttle to d'mall (station 2) and this is the worst experience we had. Unlike in Shangri la mactan, guests are to be listed on the schedule they want to ride. But here they only apply a first come first serve basis which caused problems and chaos. Since their schedule going back to the resort is on an hourly basis, we were at the waiting area 15 mins before the schedule time. However, due to the long queue we were not accommodated in the van. Worst is no one is there to assist us or even call the hotel to send more vans. I called the hotel twice to ask them if they could send more van since there are a lot of us waiting there (18 people with most of us have kids in tow). They keep on saying that they will send more vans but no one else came. In short we waited for almost 2 hours just to get a ride back to the hotel! This is very disappointing and unacceptable.",Food:Staff:Comfort & Facilities
