Opinion,Classification
"There is nothing wrong that this hotel does. Impeccable service, great guest service and experience. This was my 4th stay with them and i have nothing to complain about them. I love staying here and would do so again and again.",Staff
"I (along with my 2 other colleagues) stayed in EDSA Shangri-La, Mandaluyong during my 6-day business trip in Manila.

Airport Transfer: It was nice. I have the hotel staff waiting for me and brought me to their waiting area. I would say, the customer service was very good indeed. They were courteous and seemed sincere and happy to be of service. The chauffeur (Isabello) was very gallant looking in his uniform with matching white gloves, cheerful and always ready to assist. There was wifi on the car (as well as on the waiting area). I was on Viber with my daughter and my hubby on the way to hotel. But then this airport transfer service didn't come cheap. The limo airport pickup costs around SGD90.00.

Travel Time: Airport to Hotel should not take more than 30 mins. But it was raining when I arrived and the roads were jammed. So it took about an hour to get there.

Check-in Process: It was a rainy Saturday afternoon. There was a crowd of people checking in. It took a while to check-in. The front desk said he cannot find my reservation, not sure why. Even my reservation confirmation didn't help. After standing for sometime, I decided to go to the wash room to freshen up while waiting. I waited some more after that, before I was finally able to get my key card. By that time, I was really hurting my feet for standing up so long in the lobby. The front desk said he has upgraded my room, which I don't really know for sure was true. Maybe he was saying just that because I waited for almost an hour to check-in.

Room: I got the room on 14th floor, on the tower facing SM Megamall. The room was very nice, spacious, warm, homey and looked exactly same on their website. There was a settee (which I found out later on, was a sofa-bed), LCD and the usual stuff. The bathroom was big, the shower room has this rainshower type of shower head. Toiletries were adequate (soap, shampoo, conditioner, bath gel, toothbrush, sewing kit, hair pony tail, etc). There was hair dryer and a magnifying mirror. And there was an ironing board and iron.

Breakfast: Breakfast was held on the ground floor resto called Heat. Quite a nice large spread of food, there was something for everyone. I loved the Filipino breakfast, tapsilog section. And they have best tasting pancakes, really!

Hotel Transport: We (me and my other 2 colleagues) took the hotel transport to take us to/from our office in Pioneer St, Mandaluyong City every morning. And we had interesting experience. Morning ride was uneventful. But afternoon pick-up was well, unexpected. Once, we were picked up by a car which looked like it was getting ready going home. The front seat was fully occupied by bags and other stuff by the driver. I thought it was an Avis car, but it looked more like personal car by the driver judging for the stuffs that was in the car. Was he not aware that he was picking up 3 people and not just one, I had no idea. Ok, that was the car. The driver, that another story. He practically was shouting on the radio, trading jokes with his fellow drivers. Very rude, very cocky attitude. I relate this to the other drivers who picked us up, and he was indeed cocky, even among his peers. In fairness, the rest of the drivers are ok and the one who took us all to airport on our last day was quiet but courteous.

Room Service: I once ordered room service for dinner. The food was perfect. It was actually good enough for 2 people as the serving portion is large. One hiccup, though. I asked for a glass of ice but they forgotten to bring it. Later, they brought a like a pail of ice. Really! I don't need a bucket, just a glass. Such a waste. But everyone was great and it was a hearty meal for me.

Facilities/Amenities : Wifi was weak and with no password protection. I think they should think twice about Wifi password security. When I complained about the weak wifi, they given me a wifi booster. Pool was closed. There was a typhoon which lasted the whole time I was there and everyday rained heavily. Also, there was on-going renovation so a bit noisy. But I was out most of the day, so it didn't bother me much.

Checkout Process: My boss, who also stayed on the hotel paid for my accommodations. And he was charged twice for the transport service as well as the airport pickup. So the checkout had drag-on.

But if there is one thing memorable about EDSA Shangrila, it was this small gesture of a very cheerful housekeeping staff. Once, around 7-8pm (I was usually late coming in and this was the only time I was in early), a housekeeping staff knocked on door and asked me if I would like her to prepare my bed so I can ready myself to sleep. Wow! I have stayed on many hotels, both on personal and business trips on a few countries. But never once, a housekeeping staff asked me if she can prepare my bed so I can ready myself to sleep.

Overall, most of the staff are courteous and warm especially the staff on the restaurant, housekeeping, room service and concierge. The front desk checkin/checkout staff were ok but not as warm. Must it be the weather?",Staff:Comfort & Facilities:Food
"Traveled to Manila for business from the US and stayed at the resort 8/17 through 9/7. The renovations on the main tower were going on during this time and were exceptionally loud. At check in we asked to be placed as high as possible to be away from the noise. I was placed on the 13th floor and was not able to drown out the noise with the TV and ear plugs to sleep. Was then moved to the 15th floor with similar results. Requests to move higher up despite the long duration of our stay and the need to sleep during daytime hours as we were working night were not accommodated until our company stepped in and changed the booking to the garden wing.
The rooms in the tower wing were newly renovated and wonderful. I would have loved to stay in that wing just for the rain shower, but the noise was just unbearable. The rooms in the garden wing had a bit of a smell to them even with being a non-smoking floor, and were dated compared to the tower wing. We left the resort for Labor Day weekend for a trip to Boracay and when we returned had new rooms on the Horizon level. These rooms similar to the lower floors of the garden wing, but had the additional access to the Horizon Club which was very nice.
Housekeeping was very accommodating during the first two weeks, but the last week it seemed as if just toiletries and towels were refreshed, but not much actual cleaning occurred. The delivery of fruit also slowed down during this last week.
Overall, it was a good stay for that long of a period of time, but not the best stay I've had. For the duration that we were there, I would have hoped for a bit on the service side. I will say that the laundry service was exceptional, the team in the health club very accommodating and the Horizon Club staff efficient. Service in the other restaurants was a bit off, especially since we often expressed we were dining in advance of heading to work for the the night.
Of note, the last note I received in my room indicated tower wing renovation lasts into November and they are not renovating the pool into November/December as well.",Comfort & Facilities
One of the greatest hotels you could stay...They focus on customer service and they have got the finest from their staff to their rooms...I have stayed there 4 times for business and have never seen one unhappy employee....Restaurants are some of the best I have seen...Rooms are just great with the best beds...Everyone is treated like a queen.... Wait till you go to their SPA...You will never want to leave....Excellent,Staff
"This is a very fine hotel. about 45 mins away from the PH airport. Very conveniently located, adjacent to a shopping mall, were you can buy sim card to basic amenities to clothing to electronics to gifts. Rooms are very well furnished, and stuffed with all required elements to make it a perfect room.",Location:Comfort & Facilities
"From the moment I got there, they focused on service. I forgot to convert my cash at the airport and didn't have money to pay the cab. The concierge took care of it as the front desk got me into my room.
Speaking of the room, it was fantastic. A home away from home. Always clean and well cared for. The staff greeted me every day as if I lived there. I will definitely come back every time I go to Manilla!",Staff
"This property holds well to the Shangri-La standards. I have stayed there over 70 times in the last 7 years. The pool area is fantastic - except on most weekends where lots of families come to play. Wi-fi everywhere and free. The gym is very well equipped but is starting to age. The people are wonderful and helpful. And if you are able to take advantage of the Horizon Lounge, the staff there is excellent! The Makati Shangri-La is nicer over-all but for me the location works better and I am 100% satisfied with Edsa Shangri-La",Location:Comfort & Facilities:Staff
"The room is fairly standard 5-star fair, though with a couch instead of a plush chair. One downside is the shower/bath combo.

If you're interested in gyms, it has the best of 7 or so 5-star hotels I've used in the last year and a half. Big, lots of equipment, personal trainer, studio.",Comfort & Facilities
"EDSA Shangrila is at the heart of Manila. You can access almost the entire Metro Manila with the Light Railway Transit just adjacent to the hotel. Hotel staff is courteous, friendly and helpful. The pool is clean and poolside drinks are readily available. You can choose between the two giant malls beside the hotel. Plenty of high end restaurants nearby.",Location:Food:Staff
"First impression when entering the hotel was this hotel is having big renovation. I sent an email to the reservation dept prior before my arrival requesting a room with a good view and far from noise and late checkout. Late checkout was not granted. When I entering my room, I was a bit shocked to see that the room is so old without a flat TV, not so Shangri-La's standard! And the room window was so dirty!
Breakfast was OK. Wide range of choice with good quality.
Next morning the renovation is starting from 9 am and it's so disturbing and noisy!
The swimming pool also closed for renovation",Comfort & Facilities
"The hotel is undergoing massive renovations which will probably extend through the end of this year - the tower wing is being totally remodeled (the new rooms are very nice) but the noise involved in the construction is probably the worst that i have encountered in 40 years of travel

it starts at 9:01 and ends at 5:59 and if you are in that wing, there is absolutely no relief as the noise travels through the HVAC ducting and up and down the elevator shafts. I was supposedly 6 floors above the floor being renovated and it sounded like they were next door

The lobby is also closed and under renovation. There is a temporary lobby set up between the two wings.

When you say something to the staff, you get that combined look of funky smile and blank stare

Basically, if you can't stay in the garden wing, you may want to reconsider.",Comfort & Facilities
"EDSA Shangrila hotel is in the center of everything with malls and restaurants all around. Perfect jump off for trips to other places in MetroManila. The hotel itself is great with courteous, helpful and smiling personnel. Rooms are bright and airy. Bathroom is wide enough and clean except for that slight ammoniacal odor. Breakfast buffet presented a wide selection of Western and Asian cuisine that would satisfy any customer. Price wise it's competitive with other hotels of the same level.",Food:Comfort & Facilities:Cleanliness
"Having stayed here quite often I have gotten to know both management and staff. They have tried extremely hard to make us comfortable and always extend a warm welcome. Both management and staff go the extra distance to appreciate their guests and even I visit 1 or 2 times a year they remember not only the face but many know me by name.
Hotel is undergoing renovation so should get better as slightly outdated but considering we get local rate I enjoy the convenience to Shangrila mall and Megamall. Everything is at your footsteps and location is everything. Awesome breakfast buffet second to none with all local and international foods.",Staff:Food:Location
"I have stayed here several times from 2010 to 2013. Surely the best hotelin downtown Manila. Four top class restaurants including ""Heat"" which serves one of the most luxurious breakfasts you will find anywhere.. Really good swimming pool - clean, spacious and just the right temparature.",Food:Comfort & Facilities:Value for money
"The smell and feeling of dampness is everywhere. The room is outdated, things look worn. The pillows are so hard that my neck hurt after 10 mins; in compensation the bed is so soft that my back hurt after 10 mins. I thought I replace the cover on one of the sofa pillows (hoping that they are not as hard as the normal pillows), but then when I removed the cover each of them, I saw decades of dirt and stains, rather disgusting. What might be under my bedsheets? I'd rather not check.
The lasagna ""36"" at the Paparazzi restaurant was heavy, greasy and lacking in taste. The shower head is blocked by limestone, so the water comes out at so high speed through the narrowed holes that it could possible cut granite. Luckily, I arrived in dark, so I could not see all the details of the surrounding, but it pretty much looked like an abandoned factory (with the scaffolding). I do not yet know about the breakfast, but I have little to no hope.
I understand that the hotel is being renovated (I was already promised loud noise by 9am), but this is probably a decade late and they should have started it a decade or so ago. Having been in some hotels in Kuala Lumpur and Jakarta (and Oslo) recently, I can safely say, that this is the worst hotel experience I had in the last few years. So bad, that for the first time I wrote review on TripAdvisor that I use for many years.
If this is the best hotel in PH (as some other travelers commented), then poor Philippians and tourists...",Cleanliness:Comfort & Facilities
"From the smallest detail to the high quality of a 5 stars Hotel EDSA Shangri-la is overall the best hotel in PH.

Is High price but is definitely worth it, they are making remodels to adapt the Hotel to a more modern look, they are updating all the TVs in the rooms to Flat Screen Samsung Smart TV, the hallways have this roman/greek type of look.

The Lobby has Live music every night with great jazz performances and live singers, they also have service for food and beverages right there at the lobby section.

it has a turn-out service which is 5 stars all the way, they will fix your bed and close your curtains before bed time. Nice.

The pool is great and the service at the pool is also great.....it's a little bid cold but it is probably because the temperature outside is around 40°C.

The hotel has the HEAT restaurant which is great...high quality food and service! More than you can expect from a hotel restaurant, It also has the SENJU, Summer Palace and the Paparazzi! 3 GREAT Restaurants at the second Floor! you must try them if you are staying at the hotel!

The Room service food is really cheap but it is great! big portions so be careful when you order not to order too much.....try the Chicken and Pork Adobo is a Philippine dish and signature dish of the hotel as well.......its great!!!",Comfort & Facilities:Food
"Good service but smelly, damp, outdated room. Toilet paper holder always breaks apart. Breakfast buffet good. Swimming pool nice with attentive staff. Chinese restaurant reputed to be good but it did not suite my taste. Nice gym with attentive staff.",Staff:Comfort & Facilities:Food
"If u want fantastic service, fantastic rooms, great food, great location, great parking...and the best manila has to offer...stay here. We were greeted every minute and every time we past an employee with smiles and always asking us if we needed anything. The service was outstanding, they were always gracious and accommodating! Food was amazing and room service was great! They could get anything u want! Overall the best hotel experience ever!",Staff:Food
"This hotel is having renovations and it is absolutely impossible to be in your room during them. Once i complained I was moved to a lovely quiet room, but at this level of hotel I should not have even been in this room to start with. Jackhammers, hammering all sounding like they are in the room with you means you can't even make a phone call let alone relax.
Staff were lovely, service is great, but first and foremost you pay for a room and my room was uninhabitable because of the noise.
I booked through a booking agent, and they should have been made aware this was an issue, and to be frank, my room should not have been bookable.",Comfort & Facilities:Staff
A five star resort in the middle of Metro Manila. The Edsa Shangri La made a business trip feel like a vacation to a five star beach resort. Friendliest most accommodating staff on the planet! Special thanks to Rico at the omelette bar for keeping me nourished!,Staff:Location
"Husband had a business meeting in the hotel and we decided to join him for his 3 day stay last minute. Called their Sales department a day before the stay and she managed to book us a room at local residents rate and with early check in.

Check in was a breeze, seeing that I had to push a stroller and hold my elder daughter's hand, staff immediately offered to take the stroller from me. This friendly attitude towards the my children was felt throughout our stay. We'd come back to our room with the mini bar refilled with my daughter's preferred brand of fresh milk and a plateful of fruits and on our last night, cookies and lollipops were prepared in addition to these ( to my daughter's delight).

Food was fantastic! Our favorites from the buffet are the frozen yogurt, fried dumplings and fresh vegetable and fruit juices. The lat felt like heaven sent bec I felt the flu coming on and the fresh veggie juices made me feel a whole lot better.

An escalator ride will take you to the Shangri La Plaza where we bought swim wear for our kids and had dinner most nights. There's also a Gymboree on the 4th floor where I'd take the kids if they got tired of staying in the room.

I barely sleep when I'm away from home but I slept through the night during our stay here. It really was a fantastic stay!

This was supposed to be a business trip but turned out to be the best break we've had in months!",Staff:Food:Comfort & Facilities
"Excellent service from all the staff, very safe and new rooms to go with.
Along side is the aging but still nice shopping centre.

Only thing that needs improving is the room ventilation. The chemical smell is still relatively strong for the newly renovated rooms.

Overall an excellent place to stay in Manila.",Comfort & Facilities:Cleanliness:Staff
"Typically super-friendly Shangri-la staff, with added extra Filipino/a friendliness, but a few complaints this stay, namely:

* Check in time was a painfully slow. It took at least 10 minutes and there were no other guests. Also, the front desk warned me that there was renovation noise in the tower from 9 am until 6pm every day, and when I asked instead for a room in the other tower, the said I would have to pay extra. Seriously? You charge quests extra for peace and quiet?

* price gouging is ridiculous. If I am paying $250 a night for a room, the least you can do is throw in breakfast for free. Charging guests $26 for breakfast is gouging.

* The business centre is a joke. In three visits, I had a problem every time -- printer wouldn't work, network was down, centre was unmanned despite sign saying opening hours were 7-7. Sort it out.",Value for money:Staff:Internet
"Our stay was very pleasant and superb. From the time I made reservations via phone for my Mom's birthday, to the time we checked in and the time weg checked out. Everyone was very accommodating and nice!",Staff
"I stayed at Shangrila EDSA. I know it's one of the best hotels but did not know how the staff would be or how they would react to my request of opening the gym for my use at 0500 hours. To my liking and surprise, the Reception Desk Staff radioed the Security on duty and asked to open the gym. Just like that!!!
I wished I had gotten the names of the staff but I was so excited each morning I was using the gym that I forgot to jot down their names. I had stayed in various hotels in the Philippines with gyms and they adhere to the 0600 opening! With a tight and hectic schedule, it is important for these hotels to do just that.....cater to guest's request!!!
I would like to thank the Reception and Security Staff for honoring my request each morning (five days)!!! More power to you people and you just proved that ""It's More Fun in the Philippines""",Staff
"Coming to this hotel is like coming back home. Some hotel staff have stayed there for a number of years and this gives a feeling of familiarity every time I check in. The hotel take feedback very seriously and one time I gave a negative feedback on their coffee and the next time I had breakfast at the Heat, the restaurant manager approached me and asked how I like my coffee. The hotel is undergoing some renovations right now but I was never disturbed during my stay. The hotel lobby has this wonderful scent and I really appreciate this. The hotel is connected to a high end shopping mall, Shangri-La Plaza and in front is another huge mall, SM Megamall. There are many restaurants in these two malls. The hotel itself has some nice restaurant and I specially like the Japanese and the Italian ones. The buffet restaurant boasts one of the best selection of food: Filipino, Western, Japanese, Indian, Chinese. It is not Halal. The guy preparing the eggs actually recognizes the regular customers.",Food
"From the time I was picked up from NIAA to the time I sadly left, the service was first rate, and that didn't matter who you were dealing with.

Restaurants, Bar Staff, Reception, Horizon Lounge, Lobby Lounge, E Bar, Italian, Chinese, Japanese, Heat, all a great experience, and moods to suit everyone from busy friendly Heat, where people come to celebrate events, to classy quiet Italian, good food, good service, and a great atmosphere.

Rooms are well furnished, and parts of the hotel are going through Aircon upgrades, with disruption kept to a minimum.

Nothing is too difficult for the Team here, even if they are busy, they are pleased to stop what they are doing, and assist you, their focus is you, when you need it, and not when they are ready.

Plenty of shopping nearby from high end department stores Rustans, fashion, sports, jewellery, if you want to be swamped by a huge Mall, then a 2 minute walk will take you along to Mega Mall, and yes the name says it all, then you have Podium (High End) and a little further along, there's Galleria.

Plenty of local and major chain restaurants nearby, so if you're there for business or vacation, plenty to see and do, and the hotel has its own vast swimming pool, waterslide, and next door it has a super spa.

I cant wait to get back there again, even if its just for coffee!!

The staff in the Horizon Lounge on ALL 3 shifts are brilliant!!!!!!!!!!!!!!!!",Food:Location:Comfort & Facilities
"They have everything that you will ever want for breakfast! What a choice!!! And all yummy!

The Executive room is impressive as it is on the higher floor and just recently renovated.
Very very clean.

The hotel is undergoing refurbishment when we were there - - - but we did not hear any noise!!!",Comfort & Facilities
"I don't think I've ever gotten such a great service as I got in this hotel. Everybody was so nice and helpful!

The hotel is beautiful with a grand entrance. My room was well...roomy with very comfortable beds. I arrived at 4am after a 20 hr. flight - btw...a driver from the hotel picked me up and the service was wonderful...he immediately offered me a bottle of water which I really needed! Anyways, once I arrived at the hotel, I decided to stay up so I could have breakfast. And what a breakfast buffet it was! It had all sorts of different types of cuisines (Indian, Filipino, Japanese, Chinese and lots more), delicious fruits (I ate like a pound of mango every day), eggs in various styles, the usual breakfast meats (bacon, sausage, etc.) cereals, breads, juices. That buffet was great and except for one lunch which I enjoyed in one of the cafeterias in the hotel (it was just OK), I had all my meals there (dinner in the buffet was another extravaganza of foods and flavors.)

I stayed 4 nights and worked US hours (night in Manila) so I didn't get to see much of the area around the hotel, but what I saw wasn't as nice as the hotel. Guards would check every car that came in front of the hotel with dogs (looking for bombs, drugs or weapons, who knows.) Not sure if this standard for every hotel of this type in Manila or if it was just during this time but everybody was official about it. After the initial surprise, I got used to it.

I made time for one of the city tours but it wasn't worthy. Traffic in Manila is horrible so getting to Intramuros took most of the time and we didn't even stay too long. So basically you spend all your time trapped in traffic with the driver pointing out a few buildings here and there. I wished I spent the time at the Spa instead.

The hotel is completely recommended though!",Food:Location
"Piece of Shangrila

The last time I stayed at Edsa Shangrila was in 2005, and going back for a convention indeed stirred good memories and happy ones too. It was all too familiar, since I have stayed and visited since 1992, remembering Harlequin Disco. The checkin was a breeze, the staff was courteous and they greet you everytime unlike before. I would have loved to be billeted in the Garden Wing, and the room I was assigned was the old one destined for renovation. Despite this since I would be in the convention during the working hours of the construction was a fine arrangement with me.So they do need to renovate, as the room should be updated with regards to decor, the old furnishing appeared outdated because of the amount of space it occupies. The corridors could alo be jazzed up with a new coat of paint. The bathroom needs fixing too,but they dont scrimp on the toilettries. I""ve had a very excellent stay despite the "" old room"" and had a restful sleep. The new bridgeways connecting to the malls was also very helpful. I would still highly recommend to my friends to stay at Edsa Shang.",Comfort & Facilities:Staff
"This hotel has a convenient location in the center of Metro Manila and gives value for money. Good service and interesting food outlets, one of which has one of the most extensive buffet selections in the city",Food:Location:Value for money
"I am a business traveller. Nothing better than a great perk of having a fabulous breakfast on the company. The Edsa-Shang without a doubt has the best buffet in Asia. There is everything on this buffet from fruit to Indian curries to Chinese noodle soup.
I am a business traveller but the hotel is very family friendly and a nice swimming pool.
When reserving definitely stay in the Garden Wing on the Horizon Club levels as these are the best rooms for not much more.",Food:Location
"Best hotel in Manila. Very comfortable. Guest services are very well done. Good food, multi cuisine and warm service provided by hotel. You must try the gym as well. Nice spa and massage center. Definite recommend.",Food:Staff:Comfort & Facilities
"I just completed a two week stay at Edsa Shangri-La on a business trip, and must say it was a pleasant experience. The hotel is undergoing a renovation, as was explained to me upon check in, and I was given one of the already renovated rooms. The downside to this renovation work is the noise generated. This normally wouldn't be such an issue; however, working nights in Manila in order to match daytime hours in the US requires days for sleeping. Fortunately the staff does a good job at minimizing any disruption, and this was only an issue on two different days. The room itself was quite comfortable, and the blackout drapes worked wonderfully! The bedding is definitely some of the most comfortable I have encountered anywhere. The renovated bathroom had a large walk-in shower with seat and both handheld sprayer and rain shower shower head above with simple controls for each, as well as a bidet-enhanced seat on the commode. Check in and check out were both handled efficiently, and front desk staff were courteous and attentive. Currency exchange (albeit at lower exchange rates) were also offered at check in. General hotel staff (bellman, porters, concierge) were all outstanding, and I don't believe I opened a door, carried a bag, or called an elevator once. US hotels could stand to take a page out of this book!

As for services within the hotel, my review is a tad more mixed. Staff at the food establishments within the hotel offered a mixed bag of service. The woman who seemed to almost single-handedly run the small bakeshop in the lobby was wonderful. She was attentive, polite, and extremely helpful. The attendants at the pool were amazing, even proactively remembering who the members of a group were, and setting up lounge chairs as additional members walked towards the pool area.

The staff at the pool-side lounge / bar, while extremely polite and friendly, seem to have difficulty with the correct preparation of orders. On several occasions (at least 5 during the stay of 14 days) they made glaring mistakes in orders (as an example, serving a ""Hurricane"" that was only orange juice and crushed ice, completely omitting even the alcohol, or a tequila sunrise that ended up being tequila, grenadine and Sprite). This is probably the one area in which the biggest improvement could be made.

The hotel's buffet restaurant, HEAT, had a good selection on the breakfast buffet; however, the staff often seemed disorganized, requiring several reminders for various drink orders (coffees, lattes, etc.). Also, a bit more variety in the actual offerings could be useful. Since I believe room service is also provided through HEAT, I will include it here as well. There could definitely be some improvements in this arena as it relates to accuracy. Steak salad ordered was missing the dressing, and even when asked about this, the server said it was on the salad already (it wasn't and was extremely dry just by sight).

Overall, outside of the few exceptions mentioned, the Edsa Shangri-La was a fantastic experience, and still outshines many of its counterparts in other parts of the world. I would definitely recommend it, and will stay here again on my next trip to Manila.",Staff:Comfort & Facilities:Food
"An absolute pleasure to be in this hotel. The lobby is breathtaking and the spa experience unique. Its not inexpensive, but well worth it--the spa is truly impressive. My room was in the Garden wing on the fifth floor in front of a yoga studio; extremely peaceful. Beautiful room.
I played tennis with the hotel coach and had a very pleasurable experience: cold towels and cold tea mid way through the game. Ball-boy, of course!
I had heard of the buffet breakfast and it did not disappoint: wide, wide variety and excellent service.",Comfort & Facilities:Food
"Edsa is located as an oasis around two bustling malls: one mall linked directly to the hotel with a walkway. The huge hotel had a lot of personalized service which deserves special mention. I am a vegetarian and twice the chefs (at Heat) went out of their way to prepare a vegetarian dish (even suited to the Indian palate). The room was fairly large, very comfortable and stylish, with a modern chair and desk fitted to ergonomics; and lots of storage space. There was even a small stationary supply in the drawers, very impressive detail. The check in and check out was a breeze at the Garden Wing reception area, the other area being very busy. Impressive standards being such a huge hotel. Would recommend.",Comfort & Facilities:Food:Staff
"I stay at the EDSA Shangri-LA twice a year for 2 weeks at a time. The rooms, service and dining have always been fabulous. The gym is great, but it does not always open on time in the morning. The connection to the mall is safe and easy to locate and manage. I appreciate the staff and their welcoming attitude. I always feel safe inside the hotel. I agree with others about the 2nd cup of coffee....order well before you need or just ask for a large carafe.

Generally, I wish they had a good way to deliver a large carafe of coffee in the morning, every morning at a specified time.

Will definately stay again.",Staff:Comfort & Facilities:Food
"A great hotel in Manila. Although checkin and checkout is cumbersome (as some other guests with us found- the staff gets distracted in their own conversations); it has great lounges, a very nice gym/sauna area; and an excellent dinner and breakfast buffet at ""Heat"". I am not a buffet fan, but all the food is prepared in front of you, super fresh and what a variety! You can also do a wine buffet- variety of reds, whites and champagnes, with your meal.
The Horizon Lounge is very nice for meetings and evening cocktails.
The staff in the business center is extremley helpful- thanks Christina for all your assistance.",Food:Staff
"Service has gone down, staff rather chat away in the coffee house rather than serve the customer during breakfast, my green tea never came after asking twice...i just finished m breakfast without any drink.",Food:Staff
"This Shangri-La hotel is my favorite among their ""branches"". It's the most spacious, with really nice and clean rooms, and the best service ever. Their room service is always great, and the staff are always eager to please and will go out of their way to help you even if they are on something as well.

The food is so-so in quality, similar to what other hotels have (like the Makati Shangri-La or The Peninsula etc.), with a smaller spread compared to others. The rooms though, while being clean and nicely furnished, are a bit on the old side, and don't look as stylish or modern. The function rooms are great though, since they have many, depending on how many guests you have.",Comfort & Facilities:Cleanliness:Staff
"I had the frustrating pleasure of spending two months at the Shangri-La for work. If you are one of the many people going to Manila to work nights. Save yourself the aggravation and stay at the Oakwood where they specialize in day sleepers. If you are a night sleeper or a tourist, you will love the hustle and bustle and beauty that is the Shang. The staff are lovely, really the kindest anywhere. Food service is slow, ask for your second cup of coffee long before you want it. If you are a long term guest they treat you to socializing events to help meet others. Beautiful pool but again, if you are exhausted, there is no energy to get into it! The sauna was broke the whole time I was there but the steam room was lovely. The spa is the best in the world. If you use Avis, watch your bill carefully.",Comfort & Facilities:Staff:Food
"The hotel ensures that all the Managers and key staff know your profile and are attentive to details from the time you check in to the time you leave the hotel. The hotel is efficient and business like, but also very friendly and goes out of its way to attend to all your needs, however small and insignificant they might be. The Hotel is located around Edsa and this provides a lot of shopping and restaurant options in its vicinity. The rooms are nice and the amenities offered are of good quality. The hotel's General Manager Mr.Patrick Schaub is an excellent host as are his managers Joy Reyes, Maricar Ocampo and Joyce Pascual and their respective teams.",Staff:Food
"absolutely beautiful place. first class service, food, drinks. we were treated to this by a family member so I don't know the expense. the staff were in blue livery. if you have the means to afford this, I highly recommend the Shangri-La.",Staff:Food:Value for money
"Arranged for a hotel limo pickup from the airport and though it was a Toyota, they provided wifi in the car, which was cool. Reached the hotel in 30min and had the check-in in the hotel room. Passed by the grand lobby and it was typical shangri-la with the lobby bar overlooking a garden and waterfall/fountain. Check-in was ok and I also requested for the limo to the airport upon check-out

The king bed room I requested for ""wasn't available"" and i got the ""newly renovated"" room with twin beds instead. The room was ok, with my required flat screen tv and shower stall. On closer inspection, I found a giant tear/hole in the lounge chair. New room but old chair? The corridor also has the annoying smell of carpenter glue from the renovation. The wifi however was free and available throughout the hotel

Probably had a large tour group at breakfast on the 1st morning and guests actually had to queue up to get in! Not an experience you'd want if it's the shangri-la and you paid 10,000 pesos per night for. The 2nd morning was better but the tea and newspaper I asked for never came. Hmm

The gym front desk was friendly and gave individualized sets of water and towel. The gym itself was ok and the equipment was old. The male trainer on the 1st day was unfriendly and the female ones on the 2nd day were better. The staff in the sauna was also friendlier than the male trainer

The gym had a nice garden design and the staff were friendly

I went to the Japanese restaurant with high expectations as it was the Shang after all. The front desk was not manned and I waited. Stepped into the restaurant and waited. Finally caught someone's attention and got a seat at the sushi counter. The chefs were local and friendly. Had their training locally and found out some of the fish was imported from Japan and the rest local. Ordered a sushi set and was disappointed. The quality was just not there for a premium hotel

The next night i naturally skipped the Japanese and decided on room service. Excited about the laksa noodles as it was listed as a menu special and it's one of my favs. Oops wrong decision again, it turned out to be blah and not authentic tasting

The lobby bar in the evening had a singer with a pianist and it was pleasant , if not mundane

1 morning i called for laundry pickup. 30 mins later and nothing and I called again. Another 30mins later and nothing again . I called for the 3rd time and tell them I was leaving for a meeting and hoped they will take care of it while I'm gone. Luckily they did

Remember the limo I ordered to go to the airport? I didn't take any chances and called concierge the night before to confirm. and guess what, they didn't have my reservation. Double hmm

So overall, there are flashes of brilliance but their missteps far outweigh what they're trying to achieve. The shangri-las in shanghai, Singapore and hongkong are miles ahead and truly represent the brand. I'll be back in November and hopefully my 2nd stay will be better",Staff:Food:Comfort & Facilities
"Stayed for two weeks during a business trip. Everything was absolutely top-notch. Service was unbelievable, room was awesome, amenities were perfect, pool was great, and the breakfast each morning was the best I've ever seen. I just can't think of anything bad to say about this place. I wish I could stay there forever!",Comfort & Facilities:Food
"The staff are soo kind and attentive. There was an incident wherein when we requested for room transfer my son left his wallet in our previous room, immediately the housekeeping staff turned it over to us upon discovery of my son's wallet.

I love the fresh smell, especially the grandiose Lobby area wherein you will see fresh beautifully arranged flowers.

There are a lot of food choices in Heat Restaurant. Indeed an EXECELLENT HOTEL !!!",Staff:Food:Cleanliness
"spent three nights at Edsa Shangri-La while travelling to Manila on business in the past week. I was met at the Airport by the Hotel staff and taken to their lounge right outside arrivals area at Terminal 1 and sent off on the Hotel Transfer within 5 minutes. Upon arriving in the hotel, A staff met me at the entrance of the hotel and directly proceeded to the room and all the check-in formalities were conducted in the room itself. The whole process was so efficient that I was actually in the Hotel Room within an hour of landing in Manila.

I was provided with a newly renovated room on the 17th floor. It was extremely comfortable and offered all the necessary amenities for a very comfortable stay. The bathroom was definitely small in size in respect to hotels today. All the staff around the hotel were very accommodating and extremely courteous.

I had breakfast at Heat each morning and also had dinner at Summer Palace. The Buffet Breakfast is what you would expect from a Shang!! Very diverse and catering to a large spread of choices. The Dinner at Summer Palace was extremely good and my business associates and myself totally enjoyed the experience. However, for some reason, the waiters were taking an awfully long time to deliver any beverages that were being ordered through dinner.

I plan to definitely stay at Edsa Shangri-La for all my future stays in Manila. Definintely a top-notch Hotel!!!",Food:Comfort & Facilities
