Opinion,Classification
"The place is very near the mall and the place us very clean ,Will recommend this hotel to our friends",Cleanliness:Location
"Very good,We've always been very pleased with the service of Shangri la Hotels. Excellent room condition and facilities. However, for the recent visit, I did not appreciate them setting up the breakfast buffet at the marquee tent. Poorly lit with non cozy white light normally used for outdoors. Not enough cook / crew to replenish food. Manually set up floor AC are directly hitting the guest and the food. It was just a MAJOR turn off. I did not feel the usual ""Shangri la experience"".",Food:Comfort & Facilities
"Less than an hour me, my husband were sneezing. It was not properly cleaned as per requested. Kindly,Less than an hour me, my husband were sneezing. It was not properly cleaned as per requested. Kindly read our request next time. Good thing we arrived late at night from St. Lukes Global.",Cleanliness:Staff
"Outdated....doesn't match the price ,too old rooms not well maintained and old facilities... long line in the reception breakfast buffet seems untidy",Food:Value for money:Comfort & Facilities
"Good location!,Friendly staff and helpful. The bake shop at the lobby offers wide range of nice pastry and cakes. The home made chocolate taste yummy!",Food:Staff:Location
"Exceptional,There should be a parking reservation.",Location
"secure area,shocked finding the plates, spoons etc at the breakfast restaurant are not properly clean throughout my four nights stay at the hotel.",Food:Comfort & Facilities:Cleanliness
"Old but well maintained.,Will come back 😊",
"Very good,Ideal location for shopping and dining.",Location:Food
"love this place!,nothing but nice words for this hotel. love the pool the best!",Comfort & Facilities
"Excellent,Tropical oasis in the city Excellent food Excellent service Excellent facilities Kid friendly hotel",Staff:Comfort & Facilities:Food
"Birthday Staycation!,Had a blast with all the facilities, dining at Heat, and getting a massage at Chi Spa. Wish I spent my birthday like this every year!",Comfort & Facilities
"Excellent,First time to experience an issue with Shangri-la. The bathroom flush was faulty and had to call to get it fixed (3 times)!",Staff:Comfort & Facilities
"Great Holiday,The location is good. The hotels well acceptable and very clean, facilities is good. The food is great. The cost is affordable.",Location:Value for money
"Always a Great Stay,Location is great for shopping and such a kid friendly hotel. We also enjoyed our access to the horizon lounge. Unfortunately, i booked the one without breakfast so had to pay additional for it.",Food:Location
"Trustworthy,The concierge is really trustworthy. I left my bags with them and two weeks later it was still with the concierge waiting for my pick up :) Thank you",Staff
"It's definitely worth the money & time :) ,One thing that i can describe my whole experience is, it's amazing :)",Value for money
"THE GYM was awesome,I have stayed here many times and this stay I fully enjoyed the quality equipment in the gym. Everything else, 5 stars as always.",Comfort & Facilities:Staff
"The Service Can be Better,I stayed at EDSA Shangri-La for a conference. The location is very good, considering that Manila has bad traffic jams nowadays, it will be difficult for us to go around to buy things. EDSA Shangri-La is located not very far from the airport, and there is a big SM Mega Mall shopping center just next to it, so you can buy, eat and do window shopping. It's also connected to Shangri-La Plaza, a higher up shopping center. The food in Shangri-La is very good and delicious. I really enjoyed my breakfast, lunch and snack times during conference. However, there were some disappointing points I had during my stay and all were regarding services to the customer. First, no chairs to sit at the lobby. It is a 5 star hotel, so you expect a nice lobby with some sofa and nice chairs to sit while you wait for your guest or taxi. The big sofas at the lobby were not for free. You have to order something from the cafe if you sit at the sofa. When I asked if there were any chair I can sit while waiting for my taxi, the bellboy pointed to a small alley hidden behind the stairs and main lobby and have only 1 set of sofa and 2 single chairs. Not what I pictured in mind of a nice lobby from a very well known 5 star hotel. Second, I stayed for 2 nights with my friend. The first night was under my friend's name and the second night was under my name. We asked for a same room for 2 consecutive nights so we didn't need to move out our things and check in again. On the 2nd day of our stay, nobody clean our room until 5.30 PM. We need to call the cleaning service to send someone. They just easily said that they will send someone to clean the room without even apologizing or gave us reason why they didn't make up our room yet. By the time they arrived to make up the room, we were getting ready to have dinner, we need to take a bath etc. So I just asked for the cleaning guy to just take out the bins and make up the bed briefly. I hope EDSA Shangri-La can improve their service to the cu",Comfort & Facilities:Food:Staff
"Great location,Great location! They allowed us to check in at 12pm at no charge. Hotel staff are nice, except for the guard/security. It was raining hard, and it was around 2am, and we wanted food from outside to be delivered. The concierge told us that once the food has arrived, they will let us know. However the guard was rude. He won’t allow the food delivery guy to come in and made us go out in the rain to get our order in a rude way. We are checked in guest there and we were not even assisted with umbrella! Not good.",Staff:Food
"Very good,the hotel staff was helpful. but unlike other hotels, the warmth of the reception is sadly lacking. no water was even offered while waiting for friends who were also checking out. for the breakfast, it was so crowded. the former attentiveness of the staff which i expected based on past experience was again sadly lacking. we were almost done with the meal when we were offered plain water which my daughter wanted. all in all i would say it is a 3.5 rating this time. guess i expected more from edsa shang",Staff:Food:Value for money
"Expensive and in need or a refurb,Not at the standard of the Makati Shang. Terrible traffic in Edsa area. Staff OK. Gym was good. No minibar service in the pool wing area where I stayed. No bar other than the lobby bar. Seems like a place for many locals to just sit and meet so seemed more crowded than a normal hotel should,",Comfort & Facilities:Food:Staff
"One of the best,I want to give praise to all the staff particularly those who handled my booking when I was there, it was so busy, yet they managed to meet my demands with a smile. Location is good, there are plenty shops and restaurant around, you won't go hungry if you are a foodie. And of course, the room, clean, spacious comfortable bed. I would go back again.",Food:Location:Staff
"Best for staycation,Had fun during our staycation.staff were friendly, shoutout to Ms. Jowin for being so accomodating during our check in. Clean room and linen.dami choices ng food sa Heat. Enjoyed d pool and d playground with bubbles effect. Thank u,my son who celebrated his bday during our staycation really had a blast.",Staff
"Staff at check-in counter are very accommodating,I'd like to commed Jowin, the staff who assisted me in our check-in. She's very pleasant, very accommodating, it was a smooth and easy check-in, and she offered us late check-in without any request from my end. Their pool is child-friendly, extended hours until 12mn every Fri and Sat which is great for those who want to hang out later in the pool. The house-keeping are very friendly, they quickly grant requests. You won't realize the hotel is located beside EDSA, I swear. They stand to their hashtag #MyUrbanOasis",Staff
"Tired and very dates hotel... the lobby check-in is likened to a circus or an airport! ,For the money, I think there are better and more value choices in metro Manila. Suggest you look around and don't be comforted by the Shangri-la brand. Its been quite inconsistent in our experience across various markets including Shanghai, Hong Kong, Malaysia and now Manila.",Value for money
"Best hotel,If you need to relax, no need to go out of town. Edsa Shangri-la is the only resort within the city. Love the location, near malls and great place. But the rooms need to renovate or update. The staff is great.",Location:Comfort & Facilities
"Great Family Hotel but Bad Breakfast Buffet,EDSA Shangri-La has been my preferred hotel ever since: I had my wedding first night here with my wife and also spent several special occasions here now that we have kids. The staff service is excellent and are very well-suited when bringing young kids. The pool is great for kids as well and the location is very convenient most especially with the Shangrila Mall and SM Megamall right beside the hotel. Chi Spa is also one of the best spa's in the metro. My only complaint, which has been my complaint ever since, is the quality of the lobby restaurant where they serve breakfast, lunch and dinner buffets. While they hotel is most definitely five-star, the restaurant is most decidedly three-star. And here's why: - The furnishings are worse for wear and are in dire need of replacement or facelift - Availability of food is bad. The bread in the bread section of the breakfast buffet usually does not get refilled when it runs out so try and get your bread asap. Pretty ironic since bread would be the staple for breakfast. - If you're the second group to use a table, do expect that the table setting will not be as complete as the first. Napkins would usually be missing as well as the condiments. - Manpower is surely lacking and while the staff are very courteous and accommodating, service tends to be slow as they are undermanned and overworked. - This also applies to the slowness of buffet food getting refilled most especially during peak hours.",Food:Staff:Comfort & Facilities
"good but they need to make their check in easy ,we know its a peak period and its easter week but they need to make the check in process more efficiently. we waited for 3 whole hours for us to get our room. we arrive around 1pm and immediately check in. we are asked to wait in their lobby for 3 hours while the other people get their room waiting for just half an hour. the family beside us waited only for 20 mins before they got their room to think i have an infant baby with me. they waited for my baby to be cranky before they gave us room. they complimented us with breakfast with this. but still they should have prioritize family with infant. over all my kids were happy with the stay",Staff:Comfort & Facilities
"Excellent,Cons -not really much to say except no hair dryer in the bathroom , should have had a free breakfast for the amount I paid per night, it would have cost more than $300 if breakfast was added. Pros-location was great, not even a 3min walk and you're at SM mega mall. Room was really clean.",Value for money:Food:Comfort & Facilities
"Worst 5 star hotel,I never thought i will experience this in a 5 star hotel. Staff are no help at all. First i had a bad experience with how breakfast was then our second night our room was not clean and requested for toiletries like tissues and towels which took them 2 hours before it was sent to my room and they did that because i was already furious. Next when i checkout left my bag went to call and have it checked manager was not helpful and told me not to accused them it was really upseting. Then they found my bag but all staff that was inside my bag was no longer there . It was the worst service for a 5 star hotel. Will never recommend it and will never stay in that hotel anymore.",Staff:Cleanliness:Value for money
"Our stay was pleasant.,Staff was friendly but not as attentive as staff from other hotels. The elevator had a fishy smell from first day of our stay until check out day. It's the elevator to the left nearest to the front desk. Also, doormen werent attentive to the display. Easter display were falling apart yet they failed to notice. Even when there were four at a time.",Staff:Comfort & Facilities:Cleanliness
"Good for local business stay,Played in a golf tournament at Wack Wack golf club and met with clients in the Japanese restaurant, which had really good sushi and tofu. No real negatives other than the pillows need to be varied in their texture, as not all heads and necks fit one type.",Food:Location:Comfort & Facilities
"Deluxe Garden Wing ,Kids will love the place because of the pool and other water activities. Good number of lifeguards and are attentive. Staff is ok but they are extra nice to foreigners rather than the locals. Not enough sun bed.",Comfort & Facilities:Staff:Location
"The 3 rooms are thoroughly well cleaned. I'm quite impressed that all that I requested are all met. ,It seems that if I make a quite detailed request the hotel staff follows it. Only my room has flowers in the bedroom and the bathroom. Love the small details - the plush beddings used, soft pillows, sweet smelling flowers and most of all clean smelling carpets. We never sneez inside the room.",Cleanliness:Comfort & Facilities
"Couple staycation ,They upgrade my room from standard to suite since we late check-in. only thing I observed is when you use the pool they don't inform the guest that some of their guest conducting lapping so some part of the pool you cannot use.",Comfort & Facilities:Staff
"Now my family's favorite hotel in the city,We enjoyed our staycation. Our room was beautiful, the hotel itself is well-maintained. The pool was beautiful and the aqua play feature was a huge hit for my 2 boys aged 4 and 1. We ordered food by the pool and we enjoyed it. We also ate at Heat buffet, and the night we went was Lobster Night, we loved it! I must admit that this hotel is not cheap (in fact it is one of the more expensive ones), but you truly get what you pay for. Worth it! Would definitely come back!",Value for money:Comfort & Facilities:Food
"One of the Best Hotel in Manila,The Hotel Staff were great but i was not expecting the room to be that dark and we have to call front desk to tell them that the people on the other room are kinda noisy but it was tolerable, though the room was spacious with the King sized bed but the room is just okay.",Comfort & Facilities:Staff
"Great Staycation Hotel in Ortigas!,Could have been a great experience if parking was not too crowded and the traffic around the area was not heavy. :( Staff have offered excellent and personal customer service. We were allowed to stay 4 hours beyond the check-out time. I recommend the hotel for a good family staycation.",Staff:Location
"WEEKEND STAYCATION,1. parking is one of the worst in hotel industry. heavy traffic on the ramp. you have to wait 15 to 20 mins for valet service to get your car. 2. i dont think employees are well trained. at the concierge, i was asking if i can leave my things there. he answered me sir the service is for house guests only. it would be more polite if he have asked for room number instead. 3. the room had a smell. an old sweaty smell. the blankets smelled like it didnt dry properly. 4. five stars for food and pool. i would not book here again unless my son or my wife forces me, because they enjoyed the pool so much",Staff:Comfort & Facilities:Value for money
"excellent accomodation and service,Though i rate it with 5 stars..... please make it clear upon check-in to us customers the amount of the upgrade you will have to charge us coz i was shocked to be upgraded with 14k pesos for the transfer charge for the HORIZON club benefits. Nothing was wrong with my previous booking, but upon check out, instead of saving up on Agoda, edsa shang charged me additional 14k for my upgraded room and i wasnt informed abt it. Thought it was a complementary upgrade.. Nonetheless, a mistake and understanding of one, doesn't incriminate the whole.",Value for money:Staff
"beyond expectations ,My family always stayed st this hotel and service is extremely exceptional from staff, restaurant, wifi and room service everything that you've ask for they catered us! This hotel is by far the one the best hotel in manila!",Staff:Food
"upgrade room,We were given an upgrade room without asking for it. The staff were very accommodating esp front desk attendant jezreel. The food at summer palace was superb and all our tummies were filled up! The accommodation was excellent which makes our weekend staycation memorable indeed!",Staff:Value for money:Food
"Clean rooms, superior service, great location,The hotel rooms looked new and were very neat! The hotel staff were also very friendly. They accommodated all of our requests and were very patient with us. My only concern was the quality of the breakfast - it was not as impressive compared to breakfast in other 5-star hotels. Overall, the hotel is still definitely worth recommending and I will certainly return!",Staff:Food
"Superb service, beautiful rooms, excellent location,The service was superb. The staff were very accommodating and friendly. The rooms looked beautiful and new. Wifi internet was very fast all over the hotel! Excellent location - within the Ortigas Central Business District. My only concern was the quality of breakfast food in Heat. It was not as impressive I what I expected. But overall, the hotel is worth recommending!",Location:Internet:Staff
"Great value for money,Amenities (next to sm mall). Upgrade to suite. Food.,Got an upgrade to a suite with steam bath jacuzzi and executive study with fax. Room is huge. The only cons were mosquitos and traffic to get to business meetings. Google map can show a 15min trip away but in reality you may well take2-3 hours to get there.",Location:Value for money:Cleanliness
"Great hotel with great staff except breakfast,Friendly service, clean room, reliable/free wifi,Service from the staff was top notch - check in, bringing up luggage, daily room cleanup, and bringing down luggage - all was done with friendly and magnificent service. The only complaint I have was breakfast in the foyer area. We ordered two meals and it took very long to come. After about 20 minutes, we finally asked where our food was and they came out with it. Seemed like we had to ask for them to bring it out. They said they brought it somewhere else, which is equally concerning. The meal was also quite expensive for what we got. I would prefer to dine in Shangri-La Plaza (mall) that's connected to it. However, we did eat at Summer Palace (Chinese restaurant) inside the hotel and had a good experience.",Staff:Food
"New Year Celebration 2016,Food, Location, Room Comfort,It was a very pleasant stay. However, when it was time to go, we were delayed for almost two (2) Hours. We check in on Dec. 31, 2015, we availed of valet service. We check-out past 11 am since my daughter have to work at 12 nn. I gave the parking ticket to the valet counter at almost 11:30am. Since it was new year and there were so many guest,and traffic in front of the hotel is not moving we waited patiently for our car. After 30 minutes my daughter decided to take the taxi so that she will not be late for work, since our car is not delivered to us. At around 12:30pm, I approached the valet attendant to know the status of our car. He told me that one of staff already went to get it.I notice that the traffic is gone,and my fellow drivers waiting for their car were already gone.At 1 pm I approached again the person in charge of valet parking, but he can not give me a definite answer where and when will they deliver my car. That's the time I raise my voice, asking him "" Saan nyo ba pinark ang kotse ko? sa Tagaytay"". Immediately he called one of his staff to assist, the staff ran down the basement and ""Euraka"" in less than 5 minutes my car is in front of me. It was a pleasant stay until that incident involving the valet parking....",Staff
"Beautiful hotel!,Location was perfect for me, hotel is splendid, service very good,Very nice - amazing christmas decorations - staff is adorable and caring (quite less at reception though :)...) - very child friendly swimming pool, highly recommended! a little more vegetarian options!",Staff:Comfort & Facilities:Food
"An oasis in the middle of the hustle and bustle,Comfort, Style, Cleanliness,As I only stayed one night, I was not able to fully experience all that The Edsa Shang had to offer. From what I did experience, it was a welcome respite away from the busy life of Metro Manila. When the opportunity presents itself, I fully intend to partake in all this particular hotel has to offer.",Food:Location
"disappointed with shangrila,good food, location,I paid for an extra bed but did not get any. Called the desk and he said he will have it set up for free. I already paid for the extra bed, but still it was not provided. What is wrong with shangrila edsa. I booked directly with Shangrila Makati a month ago and it was superb. I booked thru Agoda with Shangrila Edsa and I got poor service.",Staff:Value for money
"My overwhelming experience,Very accommodating manager, clean room and nice location,My family really enjoyed our 1night stay in this hotel.. We got a very nice room with panoramic view and with free extra bed. I appreciate how your duty manager welcomed us..it took away the hassle of the traffic going to your hotel on that day..:)",Location:Staff:Cleanliness
"nice and cozy ,The staff were friendly. I like the breakfast buffet in Heat restaurant. Mostly the strong and fast internet connection.,We had a great time staying at this hotel. I enjoyed the sumptuous breakfast at Heat restaurant. The location of the hotel is accessible. Mostly, i never had any problem of the internet connection, it was strong and fast. I highly recommend this hotel to anyone who hasn't been there yet so they can experience the leisure that they are serving to their guests. Keep up the good work!",Food:Comfort & Facilities:Internet
"Would've been a good staycation except..,the Room, the lobby and the food,would have been good except for 2 things - did not allow early check-in and instead wanted to charge us for this, another thing is they are very strict with their pool when we just wanted young kids to be accompanied by us. Clearly some of the swimmers were not guests of the hotel we were and we just exceeded 1 baby/kid and they would not allow that kid to swim. Kindly review your courtesy or courteousness.",Staff:Comfort & Facilities
"Great Hotel - But Not Flexible,Location, Dining, Ambience,I stayed here for 3 nights on a business trip early May 2015. The location was perfect, especially for meetings, food was great as well (Heat and the Japanese Restaurant) and the overall ambience of the hotel was very nice. Was just surprised with how they have this strict rule of the usage of their facilities. I have family in Manila and they wanted to swim in the pool, however the staff told me that only 2 pax were allowed to use the pool per room and the additional ones have to pay USD 50 per pax! I find this to be very ridiculous. It would have been a perfect stay except for that exoerience. Still considering if I will stay here again or not for my next business trip in Manila.",Comfort & Facilities:Location:Food
"Very nice hotel. The hotel smells fresh snd clean,,Prompt service, Staff are so accommodating. Beds are very comfortable.,It was a nice experience. The pool ambiance was so relaxing. If I have a chance to go back to Philippines for another vacation I would stay again in this hotel, The staff are always pleasant and always smiling when communicating to the guests making our stay stress relieving.",Staff:Comfort & Facilities:Cleanliness
"Very satisfied customer ,The best 3 things were the hotel staff, the location of the hotel and the cleanliness,It was my first time and I was not disappointed. I love that shopping/dining areas are very accessible. The staff are very friendly and helpful. The room is very clean and luxurious and the city view is the best. I would come back anytime.",Staff:Location:Cleanliness
"Still the best!,location, friendly staff, good food,Honestly, since I booked my room early, I'm guessing they forgot to really reserve it for me. But I don't have the right to complain since they are forced to upgrade me to a Horizon wing room which is so awesomeeeee! Besides this, everything is just perfect. For me, this hotel is still the best, incomparable to other 5-star hotels. The food is must-try!",Staff:Food:Location
"Shangri-LA - NAMES SAYS IT ALL!!!!,Attention to detail, location and food,Top notch as always! Staff always helpful, only one member of staff in the reception for the restaurant lacked basic skills in communication (ie telling me when my table would be ready and that she would be the one seating me). but this is an isolated incident. Room was excellent, and after complaining to the duty manager on night one of my stay, they moved me to a higher floor without even asking anything more. Location is excellent. Naturally prices for the hotel restaurant/drinks are higher compared to outside. But its ok if your coming from Europe. It doesnt work out too bad.",Staff:Comfort & Facilities:Food
"Lots of Repairs,Location, location, location,I booked this overpriced hotel because of this our convention venue. Lots of repairs going on like the elevators (lift), which made it more inconvenient. Sauna, spa amenities undergoing renovations, so we were disappointed that we were not able to use it. It's very EXPENSIVE hotel but the level of satisfaction from my expectation is just so, so average. We paid exorbitant amount, without COMPLIMENTARY breakfast...",Comfort & Facilities:Value for money
"the frontdesk needs more seminar,location,food,amenities,when we checked in at 11:30am,knowing the standard check in time is 2pm. although i requested for an early check-in when i booked the hotel,the frontdesk officer named ""Lord"" something informed us that if we ask for the early check-in at that time 11:30am,there is a half day charge for that..how ridiculous! does that mean that there is a room available but they can't grant that simple request? and the worst part is that the frontdesk personnel named ""Lord"" doesn't even sound or look sorry at all! it's not a shangri-la kind of service. it is really unacceptable.",Staff
"it was the best experience. service at its best.,the service is the gold standard. the bed is confortable. accessibility to the malls,i was visiting my husband and we decided to stay at edsa shang because we both have medical conferences at shangrila (makati and edsa). from the moment i checked in i was treated like a princess. courteous staff.. room was gorgeous and clean. food was divine. one time i have to go to greenbelt and no transportation was available. the head of the concierge overheard a staff telling me the unavailability of the car. he immediately called someone and in 5minutes i have my own transportation. easy as that. if you want to be on a hassle free vacayion, choose a shangrila hotel. money wont matter as long as i get the best. definitely coming back. p.s. please serve cinnamon bread for breakfast. i love cinnamon and its the only flavor missing at the HEAT resto :)",Staff:Food:Location
"Hotel with a good location,Location is just beside the malls; good service; clean rooms,The hotel is conveniently located beside major shopping centres. It was undergoing some renovations when we checked in so the gym was in a temporary location. However, the staff there were still very accommodating and friendly.",Location:Staff:Cleanliness
"Great staff. Good time,Staff, Food, Location,Our Edsa Shangri-La stay was wonderful! Many thanks to the very accommodating staff. FYI I am not a very good planner when it comes to vacation and stuff, so as expected , I forgot things; most notable was the voucher for the booking. When we were checking into the hotel, we were received by a nice lady (I believe her name was Agnes). Because we didnt have the voucher, she kindly agreed to let us email a copy of it after we've settled in our room. She was really nice The food was quite nice and abundant. We ordered our breakfast using a handy form they gave us the night before, and come morning they bring the food to your room and lay a table our for you All in all it was a really nice stay :)",Staff:Food
"Amazing Staff in wonderful Hotel,The Staff, The Location, The Room,I stayed at the hotel with my wife and from the moment we entered the lobby we felt as if we were incredibly important. The staff went out of their way to look after us and we truly enjoyed every minute of our stay. Nothing was too much trouble and this was reflected through every aspect of the hotel We will return next month for another stay.",Staff:Location:Comfort & Facilities
"Great Room,upgrade to the ""spa"" room, kids enjoyed the pool, malls and other entertainment were accessible,As usual, Edsa Shangri-La did not disappoint us. We were upgraded by the staff (I don't know if this was because they had a lot of people checking in due to the New Year's Eve party or if it's my Golden Circle membership). As such, we were able to stay at the spa rooms with our complementary fruits and drinks. The kids enjoyed the pool area. The staff were always so nice and accommodating to our kids. The room was so relaxing. It was a 5-star stay.",Staff:Comfort & Facilities:Food
"Not the usual Shangri-La experience,Location, Staff, Cleanliness,It was okay, although compared to most of the Shangri-La hotels I've stayed at, I'd give EDSA Shang a 7/10. The rooms are small and they don't refill the amenities right for the number of people in the room.",Comfort & Facilities:Value for money:Location
"Comfortable and relaxing,Good service, good facilites and good breakfast,Rooms in the tower block newly renovated. A good spread of food for breakfast from Asian, to Japanese to western and local food. Good dessert and service. next to shopping centre and 15 minutes to green Hills for all the imitation bags, shoesm attire and pearls. The Japanese and Chinese restaurants in the hotel were good and the menu were very comprehensive. The steam sauna worked like a charm - one gets sweaty very quickly.",Food:Location:Staff
"Adequate but overpriced.,Location,It seems like you are paying mainly for a huge lobby and a nice garden. The rooms are average. I was disappointed with the restaurants which all seem to close at 10 pm which is not good for an area that has business that primarily operate during the evening. It makes planning business dinners impossible. We went to a buffet that said it closes at 10:30 pm but they promised to keep the buffet open until Midnight. So we sat down at 10:10 pm, had one serving and then they closed the buffet and took the food away at 10:30 pm. I felt I was not told the truth and spent $100 for half a meal and walked out hungry. Also the business office opens late and closes early. Again the Philippines have a lot of businesses that operate at night (call centers) that foreign business people work with and Shangri-La does not appreciate the hours they need to have dinner and access to a business office.",Food:Location:Value for money
"Perfect getaway weekend for the family!,Food, rooms, attentive staff,This summer we decided to go hotel hopping in Metro Manila, Palawan And Boracay...since 3 out of 4 of my boys were working and one had a family, the perfect place to bond was at the EDSA Shangri la. They loved the variety and quality of food, the rooms and the attention of the staff...no request no matter how insignificant was left unattended...my only problem was that the pool seemed to small for the number of families that checked in for the weekend...we were mostly local residents who didn't want the hassle of having to fly or drive through long hours....the pool was packed! But then again...what could have been done...over all we had a perfect weekend and intend to book 2 rooms again this weekend....during our last stay we booked 3 rooms and dined mostly in the hotel....",Comfort & Facilities:Food:Value for money
"It was wonderful and relaxing stay.,Centrally located, close to shopping areas, attentive staff,As my 3 teen kids said (booked the 2 night stay for them), it was a relaxing and great stay. The staff was very attentive and answered all the inquiries and request they made. And everytime they got hungry, all they need to do is walk a few steps and they're at Shangrila Mall which offers a wide array of food choices. I always book my brother and his family every time they come here on vacation from Melbourne. Superb hotel! Will definitely book here again.",Staff:Location:Food
"it was a good weekend getaway.,location, room, cleanliness,awesome. we didn't get the buffet breakfast but it looked too congested, though. Perhaps they should open a bigger area so that they can accommodate both guests and walk-in folks at their buffet meals.",Food
"satisfied. am happy with the perks,breakfast buffet is good. have direct access to mall. good staffs,we had a wonderful time. i will get the horizon club room again next time. so many perks. free tea time buffet. all day drinks like juices coffee or tea. and cocktails. breakfast also many choices. the staffs are friendly too. also i love the vip check in and chk out counter.",Food:Staff:Location
"staff is extremely helpful and friendly,friendly staff, location is good, breakfast selection is great,The room I first got was having weird smell, but after feedback to the front desk, they immediately change another room for me. Staff is extremely helpful and friendly. There is a mall beside the hotel which is very convenient as well.",Staff:Food:Location
"Excellent, attentive staff. Great amenities.,see above.,I ordered room service (dinner) one night and it came after one hour!! They were very apologetic and the food was delicious, but still... Otherwise our stay was great and we would go back to this hotel anytime.",Food:Staff
"Relaxing and hassle free,Food, pleasant staff and afternoon/evening live music,Our stay at Shangri-la Manila Hotel was pleasant and restful. We will recommend Shangri-La to our friends and family when they visit the Phlippines. The service was outstanding, the staff was very polite and attentive to our needs. The hotel was always busy, people checked in and out, nevertheless the atmosphere was quite pleasant despite of the coming and going of the people. Relatives and friends were able to visit freely.",Staff:Food
"DId not match up to 5 -star hotel expectations,Good breakfast, close to shopping areas,The front concierge was not very helpful in getting taxis for me. Over the course of my stay, there were about 3-4 times where I needed to travel elsewhere. The hotel taxis were not available, and after several conversations with different personnels about getting a cab, I was waiting at the side for 15 minutes and when I checked again, realised nobody got a cab for me. I experienced the same thing as I was departing too. Pillows were also too soft and uncomfortable. Ended up with a sore night at the end of the trip :(",Staff
"Comfortable but abit pricey,Bed, Friendly staffs and Horizon club floor,Everything was great and felt taken care of through our stay. However, hotel tried to cheat us on the 2000php that comes with our package. I felt disappointed. I need to asked reception staff during check in but when checking out, another staff has failed to deduct from our F&B bill until I reminded her.",Staff
"Nice and great,Nice, clean and staffs are very friendly,I have been staying at Edsa Shangrila 3 times in last 3 months, and I definitely enjoy staying here. Room is nice and clean, quality of food in the restaurants are nice and staffs are very friendly, especially those working in the club lounge.. The only issue is that the traffic from here to Makati is almost packed and jam..",Staff:Food:Cleanliness
"Central location, right beside shopping centers,Close to shopping centers and eateries,Room is clean but a bit old. TV needs to be updated to a newer model. Good room service and we get free fruits. Hotel is right beside shangrila plaza mall with lots of food places, department store and groceries. This hotel is also close to public transportation. You can easily travel to makati with light rail transit .",Location:Food
"My stay here is nice,Food is good, staffs are very friendly and near to my meeting venues,The stay in Edsa Shangrila is nice and really impressed me. There are quite decent selection of food for breakfast and also for co cocktail and it is near to few of my meeting venues. The staffs are friendly. The club room is just nice for business traveler like me. I will definitely come back here during my upcoming business trips in Manila",Staff:Food:Location
"A huge hotel. Chaotic breakfast lounge.,Location, shopping mall attached, staff,Beware of their upselling you an 'upgrade' when you check-in. I was 'ungraded' from the newly renovated rooms to an old run down one with a shower than ran hot and cold. The exchange rate quoted was inaccurate, so I paid more than they told me. Room service meal was the worst I've ever had, inedible. I won't be 'upgrading' again!",Value for money:Staff:Comfort & Facilities
"Best resort style hotel in Ortigas area,Great breakfast, resort pool, club lounge access,EDSA Shangri-La Manila Hotel is a great hotel for a family vacation especially when booking a club room which gives access to the club lounge. Complimentary Perrier and fruit juices all day, breakfast and afternoon cocktails and canapes. The pool is larger and resort style vs. Shangri-La Makati. 5 Star service and great buffet at HEAT!",Food:Comfort & Facilities
"rest and relaxation in luxury,location, buffet breakfast, excellent staff,had a business function at the hotel that evening so I booked a stay at the hotel for convenience. A very god decision. Excellent clean room, good size. Nice views as well. Buffet breakfast was superb, could not think of any missing choice! the stay was a tad expensive but it is a five star hotel, all in all still worth it.",Food:Location:Value for money
"Very relaxing and close to Philippine culture ,clean, super food buffet and friendliness,This hotel staff was very friendly and the rooms were clean and spacious and was close to quaint shopping areas that reflected the old Philippine culture which was very interesting to me. I loved the surroundings and the friendly people. Something I don't see in every country I travel, especially the Muslim countries.",Food:Staff:Cleanliness
"Great stay. Nothing negative springs to mind.,Cosy room, attentive staff, exquisite buffet,We stayed in both Manila Shangri La's. The Makati and the Edsa. They were both a very enjoyable experience in every aspect. I can only highly recommend both hotels. Satisfaction is almost guaranteed.",Staff:Food:Location
"great location great service,near to eateries,it is always a pleasure to stay at this hotel - its near to shops and food and the service is great. it's not as central as the makati shang - but depending where your meetings are - this could sometimes be nearer and you don't have to sit through traffic!",Location:Staff
"Best Place to Stay in Manila,luxurious, comfortable and enjoyable place to stay!,I stayed with my family (with a few months old baby). The rooms are comfortable and we had a great time staying in the hotel. the pool is great and the place is near shopping places. the best hotel in manila.",Comfort & Facilities:Location:Food
"Amazing Hotel,luxurious, pampering, accessible and wonderful stay,I stayed with my family (with a few months old baby). The rooms are comfortable and we had a great time staying in the hotel. the pool is great and the place is near shopping places. the best hotel in manila.",Comfort & Facilities:Location
"5 star hotel at its finest!!!,staff were friendly at all times, very short walk to the shopping centre,the hotel had a good reputation for years and i chose this hotel because we had this in sydney. shangrila definitely exceeded my expectations. staff would greet you at all times as you walk past, there would be someone there for everything to help you and rooms were excellent!!!! just a short walk to the shops and taxi rank just down the ramp from the hotel. there is also a shopping centre connected to the hotel which was fabulous!!! would definitely stay here again. 5 star hotel exceeded my expectations!!! was very happy",Location:Staff:Food
