Opinion,Classification
"Always a Wonderful Experience,Rooms, facilities, service,I personally love staying at the Shangrila in Mactan. I used to go there a lot for work. But now that I have two little kids, I take them there to enjoy the family-oriented facilities. Great service (we got an upgrade!) and well-maintained rooms and facilities. We will definitely stay there again and again!",Comfort & Facilities
"Fabulous,The staff are great - best service oriented staff I've ever experienced in a hotel,everything you expect from a shangri-la resort - plus great attitude from the staff. nothing is too much trouble and they are quick to respond to any request. couple of points. we booked 75 mins massage but when the girls came to do it they had only 45 mins in their booking diary and no time to extend before the next booking. disappointing. worst point the air-con in the main restaurant is terrible. we went down for a nice dinner (food is good, yes), but were uncomfortable the whole time and it really detracted from our enjoyment of the meal. we were relieved to get back to our room to cool down. very disappointing on this aspect, but everything else was great.",Staff:Food
"Nice hotel with great service all around,personnel to guide you as soon as you get of the car till you are checked into the room,we are greeted by friendly staff when we arrived and were guided to the check in counter. promptly checked in by the friendly staff who even give us a quick briefing on the resort and its facilities. we were even offered with juices while checking in. then we were showed to our room by another friendly staff. one of best hotel services i have come accross. :)",Staff
"Happy as a clam,Friendly staff, crystal clear water, perfectly maintained property,We arrived at the hotel hours before the official check-in time, and the staff accommodated us by allowing us to use the gym facilities to take a shower and store our bags. The room and hotel itself was perfectly maintained, the beach was much better than expected (Cebu beaches aren't touted as the Philippines' best), and the breakfast buffet was huge, as it always is with Shangri-La hotels. The only downside was witnessing the staff ""feeding"" the fish with styrofoam pellets during during our snorkeling trip. The purpose was to attract the fish, who mistook it for food, though fortunately, none of them ate it. It is still something the staff should not do, as it pollutes the otherwise pristine sea.",Staff:Food
"Excellent hotel and service,Great beach,we enjoyed our stay in this hotel. we didn't have any problems and everything looks world-class.",Staff
"Run down hotel- horrible bathrooms,Large resort, family friendly, various F&B outlets, friendly staff,the best thing about our stay was that the staff was very helpful in getting us an early check in at 8am, as we landed at around 4:30am and got to the hotel at a little before 6am. this and the generally friendly staff throughout the trip, the hotel itself is nothing above mediocre. my only issue is that this hotel is supposed to be a shangri-la, not a holiday inn. first off, not all the rooms are renovated, and the rooms located in the main area above the lobby are extremely old fashioned and not at all worthy of being called shangri-la but more fitting to be motel 6 rooms. the bathrooms were especially horrible, with the old bathtub/shower combination which would literally took more than 5 hours to completely drain and left the dirt and grime at the bottom of the tub. the toilets would re-flush up a nice surprise a few hours after it had been flushed. you can tell from the old tv boxes just how old the rooms are. one positive about the rooms however, were the comfortable beds, although the sheets were nowhere near fresh and new, the bed was extremely comfy. the second issue we encountered was at the italian restaurant, acqua. while the poolside menu was fine (pizza and smoothies), while dining at dinner, i ordered a salmon carpaccio which after one bite, i knew would not go down well. the taste was very off- not fresh at all, as the color was also that suspicious and rubbery pink. this wasn't the issue however, as these things happen and i was not too upset over this. as the waitress approached to clear our appetizers for the main, she noticed that less than i had taken less than one bite and asked if there was anything wrong with it. i am grateful she at least did this, but after i told her that it did not taste fresh and i didn't want to risk getting sick from it, she simply smiled and took the plate away. i later expected the dish to be taken off the bill, but it was not and no apology was offered. my main dish of seared tuna was also below standard",Staff:Food:Comfort & Facilities
"Not outstanding but still very good,Great facilities,I have stayed at several Shangri-La Hotels & Resorts around the world, and I must say, I was a little disappointed by the room. It was small (for a Shangri-La Executive Club Room), dark & the the balcony was rather small. I will have to admit that I was expecting a lot, being a Shangri-La and all. That being said, the room was clean & comfortable... Just not outstanding as other resorts. The facilities are fantastic! There is a nice little snorkelling spot just off the private beach. There are also several swimming pools & attractions for kids.",Comfort & Facilities:Location
"Service with a smile,Staff friendliness,this is our second stay at the same shangrila hotel. we were so impressed with the staff's friendliness and eagerness to please that we came back this year. we were always greeted with a smile in the hall way, in the lobby etc. we asked detergent to wash our baby bottles, and we were offered that they will wash our baby bottles for us. we asked for 1 extra bottle of water, they brought us 6. in this day and age of competitiveness and abundance of hotels, we would still choose shangri la to come back again next year.",Staff:Value for money
"great hotel for kids,beautiful landscaping, various activities planned for both kids and adults,There were on-going renovations during our stay and was able to smell paint fumes in the elevator area. As for the room service, they said the waiting time is 30 minuted but it took almost an hour for the food to arrive and when it did the french fries was soggy. The good thing was that it was was quickly replaced with a new batch.",Comfort & Facilities:Staff:Food
"great services and friendly staff,wonderful beach,my family had a great time and wants to go back next vacation",Staff
"Staff friendly but the service is spotty,Beautiful setting on beach,Shangri-la, overall, was not bad. I do not plan on returning to this hotel, however, as it was just not enough bang for the buck. The first night of my arrival, I needed to pick up a friend from the airport very late in the evening. I inquired as to the best way to get to the airport and the receptionist's response was that I should hire a hotel car for 1100 pesos roundtrip. I asked if I could take the hotel shuttle, which I knew was available. She said the last shuttle was at 10, and I needed the ride at midnight. I ask if they could call a taxi for me. She said the cab was ""by chance"" meaning that if there was a cab dropping off a passenger, I could wait in the lobby and hop in. Whaaaa???? Incredulous, I asked to speak to the manager. She said she would call me back. When she called back, she said she would be able to call me a cab. Not sure whether I could hold the cab at the airport while I fetched my friend for the trip back to the hotel, I ended up going with the hotel's hired car, thinking it's too late at night to risk being stranded at the airport without a guaranteed ride back. At the airport, I see Shangri-la's shuttle. I asked the driver and he says whenever there's a flight landing, the hotel will send a car. Why could I not just have taken the shuttle then???",Staff
"lovely beach and delicious food,private beach is the best in cebu,good but very expensive. main wing is laud because of renewal.",Location:Food
"Nice hotel with great facilities and amazing view,Ocean and beach area, boat trip,we did the boat trip with them to two islands including snorkeling, that was really great. we tried all restaurants, and they all served good food, especially for two women in their 20. that are quite picky. the breakfast buffees were amazing too. very well suited for families, couples or friends who wants a chill and relaxed holiday. free wifi around the entire resort, so allows you to work.",Food:Comfort & Facilities:Staff
"Excellent hotel,Service, comfort, conditions, amenities,i loved everything about the shangri-la. it was luxurious, with excellent amenities. it's location on the beach was amazing although mactan island itself is limited for activities and is expensive. the bed was huge and extremely comfortable - i didn't want to leave!",Comfort & Facilities:Location
"best vacation hotel,The beach with all the corals and fishes are so nice! The place makes you really relax andthe food is great!,Being in shangrila makes you really relax. Its pampering and serene plus the warmth of its staff...u will want to always come back.",Location:Staff
"Resort Hotel,Beach Front hotel, a lot of amenities, very good service, good food and friendly staff,our stay is superb, the room is nice, the food is great and the facade is really nice with a lot of amenities. it is very relaxing chilling in the beach and drinking fruit shakes. it is also very convenient going to the city, because almost every hour there is a shuttle going to sm or ayala.",Food:Location:Staff
"Very relaxing and activity filled resort,water sports, beach, pools, mini golf,This is my second stay at shangri-la mactan. I stayed here for the wedding of my friend. There is no dull moment or boring moment when I stayed here since there are lot of activities to do. You can swim in the two pools and in the beach, jet ski, kayak, parasail, snorkel, play at the arcade, eat at several restaurants, try their fruit flavored ice creams, play tennis and mini golf and to have a massage at the end of the day. Plus they allowed an early check-in at 9am and late check out at 3pm.",Comfort & Facilities:Food
"Paradise on earth,Beach, pools, spa, rooms,restaurant and staff,the rooms is quite huge, it can comfortably fit 4 person in 1 room. everything in the room is in good condition, comfortable bed, soft pillows, huge lcd television and so as the toilet. bath products are from france, l'occitane. clear white sand beach, heated pools, good buffet breakfast and the spa is superb. although the hotel is a little bit pricey but its all worth it. the staff are one of the best so far.",Comfort & Facilities:Value for money
"Very Relaxing,beach, cleanliness, house service,We enjoyed our stay. it was very relaxing. the beach is small, and artificially made which made me feel a bit disappointed but it was still worth spending time in. you'll see fishes around when you swim, also when you snorkle. the waves are very calm and the waters are clean and clear. as for the room, it was quite far from the swimming sites and quite a walk from the lobby so we found this pretty inconvenient when we need to go out of the resort. overall we had a lovely stay, the staff was very accommodating, the place is well maintained apart from their structure and it is really an ideal place to stay in if you want to just relax and not do much.",Comfort & Facilities:Food
"Ideal vacation,Great beach, plenty of space to be alone with my wife,We enjoyed everything about our stay. The room was comfy, but the best things were outside. The beach was clean and safe, completely private. There was a lot of space for walking and many places to sit. The hotel offered a lot of variety in places to eat or get a drink, on the beach, poolside, a sophisticated lounge in the main hotel or a small bar with a great view of the ocean. The staff was friendly and helpful. More expensive than most? Yes. Worth every penny? YOU BET!",Comfort & Facilities:Food:Location
"Hotel with excellent service, food and facilities,Customer Service,Such a memorable vacation at the Shangri-la. I would highly recommend it.",
"Better Filipino ambiance in rooms,room amenities,in one room, the cold water in the taps was insufficient. staff tried to fix it, but it caused a lot of nuisance despite the offer of a bottle of wine to assuage our frustration. i especially liked the honeymoon gifts of roses on the bed and chocolate cake. i didn't order these but they were delivered to the room. thank you!",Staff:Food
"Very good hotel with amiable staff,spacious hotel layout- the beach, mini-golf, swimming pools, dining areas,rooms are clean, staff very amiable. we enjoyed our stay. the food was very ok.",Food:Staff
"Great hospitality resort ,Hospitality from everyone as well as perfect setting of beach and atractions.,from the check in to check out, each staff served us with great hospitality and smile for our entire stay. there was no incident that we felt not enough or question but all are just good. beach is beautiful with many fun thing to do or just lay on sun. i would come back again to stay.",Staff:Location
"Lovely rooms with great view,Relaxing,This was my wife's favorate hotel on Mactan Island. Its calssy, relaxing and lovely. Be sure to make this as one of your accmodation options. You will never regrat!",Comfort & Facilities:Location
"Good service ,Great location, resort service,We stayed in the refurbished wing, which because of construction, required us to enter through the Ocean Wing. Not a big deal but just meant passing through a stairwell to get to the refurbished wing. A good selection of restaurants and activities in the resort, which is important since there is little to see or do outside the resort. Compared to other islands I've been to (Boracay) the beach is lacking given it's manmade. However, our stay was nevertheless very good and relaxing.",Location:Food:Comfort & Facilities
"Great family spot for adults and preteens. ,Plenty for everyone to go separate ways in a clean and safe environment.,Always enjoy our stays at Shangri-la hotels. They are more friendly and personal than most large hotels. Always have great amenities and good food. Although food prices are always higher than what you can find across the street, the overall price of meals, snacks and drinks in Cebu was reasonable. Loved the beach and the pools. Stayed in a Garden View refurbished room that was smaller than most Shangri-la hotels, but very comfortable and still had a lanai with an ocean view. Very pleased with our stay and always look for Shangri-la hotels when we travel. We tend to stay most nights and more rustic, very small, significantly less expensive inns and resorts and then treat ourselves to a night or two in a Shangri-la hotel. We have never been disappointed, and with late check-outs, we always feel we get our money's worth.",Food:Value for money:Comfort & Facilities
"Great food, small but lovely beach,Fresh seafood with great variety, service was friendly and accommodating, shuttle availability to downtown a big plus!,Would like to see welcome fruit basket brought back (i.e., upon arrival in room), please.",Staff:Food:Location
"Lovely hotel ,Nice pools, big fitness centre, huge variety of dishes available on breakfast buffet, beachfront location, close to airport,We stayed in a refurbished garden view room in the Ocean Wing, which was as you would expect for this kind of resort. Our room was close to the beach, one of the pools and the Aqua restaurant, which serves buffet breakfast. There were renovations going on in the central area of the hotel, but we couldn't hear any noise at all from our rooms as we were far enough away. We tried most of the restaurants during our stay and I would recommend Cowrie Cove for dinner - they have tables outside overlooking the water and serve fresh seafood. The Chinese restaurant and Aqua were good for lunch. One night when we were there, they had a Filipino grill night with a live performance and this was a great opportunity to try all different kinds of Filipino food. Apart from relaxing at the resort, we also went to Cebu City for half a day, went island hopping one day where we snorkelled, and went to Bohol to see the Chocolate Hills and tarsiers. The hotel has an airport shuttle bus for 150 pesos one way, with a desk conveniently located in the arrivals lobby.",Food:Location:Comfort & Facilities
"Very very courteous people! Nice room,1.the staff are very accomodating,warm,helpful2. Clean,nice facili ties,Definitely would go back.not much time to explore the place,stayed overnight only.",Staff:Location
"Nice Resort with good facilities,Enjoyed the Spa,enjoyed the spa facilities everyday of the stay. arrived early and was given an early check in ticket to enjoy the facilities before the room was ready. the reception staff told me that i had a room upgrade with ocean view. however, that did not happen and i suspect the ""upgrade"" was given to an unhappy customer next to me during check in. although disappointed on the upgrade issue, the room was good anyways. got the sea view at the beach instead of from the room. food price was a little pricey though. overall good.",Staff:Value for money
"nice hotel with superb service,infinity pool and the beach,once we entered shangrila mactan we were greeted by their very hospitable hotel staffs. we were then ushered to the check-in counter and were given welcome drinks. our room is ready in no time and that is the start of our great shangrila experience.room is comfortable with nice amenities and has a free wifi. their pools are clean and well maintained . food at the beach and in their bars are also good. security and safety of the guests are also looked after .",Food:Staff:Cleanliness
"great hotel,private beach and spa,Hotel wise is big and relaxing Location is very close to the airport It has a free shuttle to the airport and also to the major shopping area around Cebu Staffs are very courteous and will always be there to help out Internet is quite slow but is available all throughout the resort",Location:Staff:Internet
"Amazing hotel and private beach,Gorgeous private beach, amazing pool and very nice staff,I spent 4 nights at Shangri-la with my wife and we had an amazing time there. The hotel has several leisure options and restaurants. Prices are higher than Philippine average, but not that expensive. The sea-view room was very, but if you can opt to the Panorama Suit ( very close to the beach).",Comfort & Facilities:Value for money:Location
"Beautiful hotel resort and wonderful staff!,The amenities are superb and the staff are friendly and helpful.,thoroughly enjoyed our stay in shangri-la mactan! the place is beautiful and the staff are just wonderful. they even upgraded our room to the ocean view wing. we will definitely come back again!",Staff:Location
"very nice hotel with world class facilitys,tides resto, pools,the hotel welcome us with a drink, check i very fast. the food is very delicious and make me have to do more exercise after vacatio. we even met senator Bong couple in same hotel. friendly peoples their. kids love pools very, but the beach, when high tides, some trash flating on the water surface, make we gave up snorkering and back to pool.",Comfort & Facilities:Food:Staff
"The best hotel we ever stayed,Everything is perfect! The room, the beach and beach activities, the restaurants, the service.,We have stayed in many expensive and wonderful resorts all over the world, but this is by far the best resort we have stayed in. We had the Ocean Club room, and it comes with complimentary snacks and drinks. We enjoyed that immensely. They also have free cocktails from 5-7pm everyday. There is an huge selection of alcohol and non-alcohol drinks and food which you can help yourself to. I was wondering since they provided such good food and drinks, some guests would eat for free and not patronize their restaurants for dinner?",Food:Location
"Great hotel for families with kids,Great facilities for kids, close to the airport, small but beautiful private beach,We stayed here with our 6-month old daughter and we had a wonderful time. The hotel is perfect for families with small kids; few kid's pools, family-friendly beach, and a baby pool that is under the shade. They even have indoor baby and kids play-rooms ( we used it because at mid-day it was too hot for my daughter) We would definately stay there again.",Comfort & Facilities
"fantastic hotel with limited dining options,Ocean Club rooms are big,gorgeous ocean views, Ocean Club Lounge offer delicious breakfast and happy hour snacks.Beach has plenty of attendants, lots of umbrella chairs, loungers and cabanas. so many activities and never felt ignored even at hotel busy time of Easter Holidays. rooms have reliable WiFi and plenty of TV options. easy airport access and flawless transport.,my wife and i went to the resort for extended easter weekend. the hotel was sold out and there were many guests with young kids. nonetheless, they had extra staff , plenty of food, and always had a smile as they complete every request. we really loved staying at ocean club level rooms. the prices are well worth it if you want free delicious breakfast and fulfilling happy hour gourmet snacks . the dining options are very limited and extremely expensive. the only buffet choice for dinner is the restaurants are way over priced and by the time you add all the fees you are actually better off with the buffet. the room service is excellent and very efficient. again, way overpriced. the dinner with filippino buffet is not great. too expensive for what you get. the pools are very well maintained and we adored the relaxing beach atmosphere. activities are plenty for both adults and kids. they offer reasonable shuttle service to large area malls. very safe. we went to the grocery store to pick up cheap drinks and snack foods that tied us over in order to skirt the overpriced resort foods.",Food:Value for money:Comfort & Facilities
"Great hotel but tired rooms,Beach, food, kid's zone,So much here to keep the kids (6 and 8) entertained: we kept discovering new activities. The kids were content to spend four hours at a time at the adventure zone, for which there was a nominal charge. We also took advantage of the kayak, jet ski, hobie cat, mini golf, water slide, and free buffet for kids (bfast, lunch and dinner). Sea water visibility was excellent this time, not like Christmas, and we swam to the swimming platform 100m for beach daily to feed the numerous sergeant fish and look at the coral with a mask and snorkel. Rooms were very comfortable but our view was of the front entrance on first floor, so much for garden view. Was surprised to see an 'antique' CRT television in the room - we stay at a lot of budget accomodation and even these have upgraded to modern flat screens! The hotel is in the middle of upgrading all the rooms, with some rooms already upgraded. Stay in these if you can. Very hard to leave this hotel for another one - staff were so friendly and helpful. Food was excellent, although a la carte order was slower in evenings.",Food:Staff:Value for money
"Best Hotel in Mactan Cebu,Awesome beach and super staff,we have been staying 5 days at the shangri-la and everythign was perfect from arrival to departure. even though there has been a small water pressure issue in our room, it has been fixed right away and we even received a small attention as an excuse within a glimpse of an eye. the staff has been very well communicating with us and taking great care of us. the food is excellent at the italian restaurant and the breakfast buffet is amazing. i would highly recommend this hotel to anyone. the spa is also amazingly nice.",Staff:Food
"Beautiful hotel and locatian,Staff very friendly very nice rooms,overall we liked the hotel a lot we went on a one day trip to bohol and saw the tarsier's which was nice and had lunch on a house boat going down a river also very nice we had our own band to play us music and also got serenaded by about 20 young girls playing ukalalies. we went through the man made forest and visited the oldest church there. this trip was well worth the money.",Staff:Location
"A nice resort hotel for a family,the breakfast spread is fantastic,- the hotel staff r very friendly. - it is a very nice resort hotel and a good beach holiday. - the breakfast spread is fanastic. - the beach is just at your doorstep and the sand is fine and nice. you can see the fishes swimming around you. - there is a very class spa, very nice treatments. however, the prices are a bit steep.",Food:Staff:Location
"Great Hotel,breakfast buffet is the best,very nice hotel and decor. Room was quite good, the swimming pool and the beaches are very nice. Feeding the fish was enjoyable. The buffet breakfast is the best variety I have seen in any hotel I have stayed.",Food:Comfort & Facilities
"Great hotel but not the location and the staff,Hotel's features,shangrila is shangrila , we don't have any problem with it's offering. we found the place isolated in cebu and we love it. in terms of amenities, this hotel will not let you down. - e-zone - pools - beach - food / breakfast - cowrie cove - we love this resto especially the chili crab - lobby / concierge support but here's some of the things we don't like in this hotel. - some staff's hospitality - we found it disgusting, some of the staff more prefer foreigners. we've been in shangrila boracay and you will feel that the staffs really welcomes you. sad to experience this on our fellow countrymen because they are not approachable and worst is irritable. in the infinity pool side, we stayed for a couple of minutes and saw the lady life guard took orders from 3 foreigners because there's no personel able to take the orders. the three foreigners ordered sanmig light and a pale pilsen and she gladly accomodate the three guests. in our thoughts we can also approach the lady life guard to take our requests like mango smoothies and banana smoothies. but im shocked with the lady lifeguards response to me: sorry sir another minute she calls another girl to take our orders but the worst thing is that our drinks never came to us for about an hour while other guest's requests were given already. i talked to the lady lifeguard again and pointed our orders and says that we have to wait. we left the pool and still wandering why this kind treatment was shown to us by our fellow countrymen while she catered foreigners with welcome. t_t",Staff:Food
"Beautiful hotel, great service,service, food, beach,The restaurants were great. Staff extremely helpful. Only thing I would suggest is they make the second pool just for adults as there is another large childrens pool.",Staff:Comfort & Facilities:Food
"Lovely but busy hotel,Lots of places to eat,A bit overpriced for my taste but my fiance thought it was worth it. It took them a while to give us a room even though we had early check-in. The room was lovely (outdated TV though) and so were the beach and pools. The staff were accomodating, which is expected.",Comfort & Facilities:Staff
"Amazing grounds and peaceful setting,Didn't have to leave Hotel, it had everything we needed - great restaurants, bars, gym and scuba centre,thoroughly enjoyed our stay. had booked refurbished room which was very nice and comfortable. impressed with the restaurants, a lot of variety. the most amazing private beach, great for snorkelling, fish even up at ankle depth. very good dive centre at the resort with convenience of charging everything back to your room. great spa facilities for massage etc at chi spa although massage alsonegative was hotel is being renovated until july and you do hear drilling throughout the day. easy to get away from thoug available at the health club inside the hotel and were just as good (unless you want all the pampering that goes with it). only h as the grounds are huge and beautiful and there's always somewhere to relax (loved chilling out in the hammocks).",Comfort & Facilities:Food
"Perfect romantic getaway,Beach, service and facilities,Staff was so helpful polite and couldn't do enough for us. The rooms were slightly dated but the service and facilities made up for that!",Staff:Comfort & Facilities
"Perpect!!!!!!,beutiful sea,, good service,,,in cebu,, beutiful sea,,i never seen before.. especially resort side.. usually resort side sea is not clear,, but shangri-la sea is really fabulous.. i didn't want to leave there.. good swimming pool.. good good goooood!!!",Comfort & Facilities:Food:Location
"not bad,many pools, very close and big private beach area,the food is a bit limited, the room is not as new as expected. big hotel but not a special one. standard. stuff were nice. the seafood resto is not very good. the spa is super and expensive :)",Comfort & Facilities:Food:Value for money
"Amazing beach location with fantastic views...,Beach, facilities, good collection of beach activities, friendly/helpful staff,There isn't much to complain about at Shanri-La in Cebu. Sadly I stayed here only a few days for a business trip but was lucky enough to have one day off to enjoy the beach and beach activities. The beaches and pools are fantastic and like the facility as a whole are clean and well maintained by a friendly and helpful staff. They offer an abundance of beach activities (I enjoyed the day laying out, doing some snorkeling and a little jetskiing) and the staff is very quick to help and get everything organized for you. Lunch in the small cafe was delicious and I enjoyed a nice buffet the one night we all ate at the hotel. The hotel is pretty easy to get to downtown Cebu from and I would most definitely stay here again for my next business trip. Note: I stayed in the newly renovated rooms. They are tastefully done and very well maintained by the staff. Nice little bar area for coffee and the bathroom and closet space were fine. My view was of the ocean and the grounds (toward the street side not the beach side) but my associates view was of the pool and ocean side. I enjoyed his view much better and would recommend that to travelers. Next time I will probably try a larger panoramic suite and would prefer a room with a separate shower and tub as well.",Location:Comfort & Facilities:Food
"w/ a touch of class but not accessible to the city,location and approachable personnel,booked earlier than the package emailed by the bride to be so we paid more but got upgraded to premier room. it was really cold, room/cr were clean only a view of the beach would have been better than the garden where we can see golf carts, vans and workers coming in and out of the garden. personnel were friendly and courteous. prompt response when we need something in our room but med. was too expensive (requested for 3 neozep, costing 28@). airport transfer should be free as part of the hotel service. almost got charged so requested that it be waived.",Staff:Value for money
"Friendly service, great breakfast,Nice private beach and good pool areas, good restaurant choices on site, free wifi access,I really enjoyed my stay there and would definitely recommend the Shangri-La Mactan to anyone going to Cebu. Lovely garden setting within reach of the beach. Friendly and efficient service. A very good international breakfast buffet with real fresh fruit juices - get there early before it gets crowded.",Food:Staff:Location
"great room with a great view,The big sliding door that opens to the balcony has a great view..,it was a relaxing and comfortable time, well spent.",Comfort & Facilities:Location
"Wow! ,All good, all around,Great room with all the amenities you would expect from a Shangri-La hotel. Very clean, neat and accommodating in every way. The food in the buffet was exhustive. From french toast to grilled steak with cuisines from Japanese to Korean to filipino and american. All were excellent and plentiful. The stations were kept fulled right to the last minute and this was just the breakfast buffet. Water sports offered were scuba, snorkeling, parasailing and wave runners plus island excursions. The snorkeling from the beach was fantastic and they let keep the equipment for as long as we wanted to the hour rental. A bar/restaurant on the beach with plenty of umbrellas and lounge chairs made it all the better. There is also a ""spa village"" yes, village, on site. We ate at a Japanese restaurant a short drive from the hotel one night. The restaurant sent a car to pick us up and bring us back. The food was excellent there, too. See the consiare about that..",Food:Location:Comfort & Facilities
"Excellent hospitality and location!,Staff attitude, breakfast buffet, Chi Spa,Infinity pool, beach, size of the property just right,i can't say enough good things about this hotel. the staff at the lobby lounge excellent (lisa and alexia), the chef jurgis (attuned to customer requests), walid the resident manager managed to fix a terrible miscommunication about reversing my extended stay that was confirmed. by the poolside, the service staff excellent, the beach beautiful, the watersports available but not intrusive or disturbing while on the beach, and the spa and the outdoor massage by the beach all fantastic!!!",Staff:Comfort & Facilities:Food
"Great place; a true resort,service, service, service (all with a smile),Hotel ameniities 5 star; personnel specially front desk = 6 stars. Overall experience = excellent, 5 stars, would definitely stay again.",Staff
"Fantastic,Beach, great staff, well maintained facilities,We had an excellent stay in Shangri-la. The staff were always friendly and helpful. The beach was a decent size with comfortable beach chairs for guests. The marine sanctuary was a disappointment as most of the corals were dead. The fish were abundant and they seemed to be accustomed to being fed by the guests. Our Garden View room was well-maintained and comfortable. My only major disappointment was the internet. WIFI was not available in the room and the wired connection was super slow and utterly useless.",Comfort & Facilities:Staff:Internet
"Lovely and Relaxing Hotel,Service, Location,,Very nice and relaxing hotel to stay in especially to those persons who loves nature.",Comfort & Facilities:Location
"All inclusive relaxing resort with attentive staff,coral reef right next to the resort, friendly and attentive staff with an eye for service,i loved having easy access to the reef-you could snorkel right off the beach next to the resort! the staff also made an extra effort-there was clearly a culture of service. my bf got a bit sick and the staff were very helpful in trying to make him comfortable. right now they are doing some construction but they were careful to place our rooms away from the construction",Staff:Location:Comfort & Facilities
"5 Star Hotel,The Resort is Huge, so much to do inside . Great Beach,they have everything inside the resort. Best place to go for families",Comfort & Facilities:Location
"Great Food, Legendary Service, Great Location,Best feature: Service,i have stayed at shangri-la's mactan resort & spa thrice, and i have never been disappointed with my experience with them. the location is good. it's just a few minutes away from the airport. the hotel is well-kept, and they've just renovated their rooms. the service is superb. hotel staff are the best showcase of filipino hospitality-- they speak english well, they are able to provide quick service, and they are even able to anticipate your needs. service is very sincere. facilities are great. buffet meals at tides restaurant are very delicious. white sand beach. depending on your plans, the only possible downside is that the hotel is about 30-40 minutes away from the city proper. it's the perfect place to stay in if you just plan to enjoy the beach and the facilities of the hotel. or if you want to go to nearby sutokil, which has good seafood. it's no problem for me, because during my last stay, i just stayed in the hotel. in fact, i took this third trip simply because i wanted to experience the service they have again. but no worries. if you plan to go to the city, the hotel provides a shuttle service to and from cebu city's malls.",Food:Location:Staff
"great place and service!,nice pool, excellent beach, greatrooms, really value for your money,Very friendly staff from arrival to departure. They were also very helpful. I love the roomBed is for one but can fit 3. Beach is really nice and clean. Pool is very nice. Gym and jacuzzi very good. I can't ask for more.",Staff:Comfort & Facilities
"Perfect for family with kids,excellent breakfast buffet, new year's eve party and all around nice facility for kids,We stayed over the new year's eve weekend and was impressed with the party and fireworks that was included in our stay. Glad that we were not forced to join the gala dinner. The hotel was fully booked and yet we were seated very quickly for our breakfast and we were amazed at the variety of food and how quickly the staff replenishes the buffet. Our kids loved the ice cream parlor by the pool.",Food:Comfort & Facilities
"Beautiful hotel and grounds with friendly staff,Location, grounds, friendly staff,We arranged for private transfer and were welcomed upon arrival at our car by hostess who took us directly to our room. Bags were delivered promptly. Everything was taken care of professionally and efficiently during our stay. Breakfast buffet was included - food selection was enormous and everything we tried was delicious. Food at all of the other restaurants was high quality and service was excellent. Snorkeling at the resort beach was good and beach is good place for children to play under adult supervision. There are some rocky areas but its easy to stay away from them. You can venture out of the resort but it is 45 minute minimum ride in van to SM mall. If staying for a week or less, everything you need is in the resort.",Food:Staff:Location
"great for family with young kids,lots of different pools. nice beach,very nice hotel. many families stayed there. we truly enjoy it and will book it again next time we are in cebu",Location:Comfort & Facilities:Food
"Best hotel stayed,Great staff and beautiful facilities,The private beach was scenic and the water was very clear. The two swimming pools were big and clean. Our room was recently renovated and had an ocean view which was magnificent. We love the hotel and would return someday!!",Comfort & Facilities:Location
"Worth it,Pool was great,A top notch hotel well worth the cash if you can. Great pool. Fantastic food. NIce rooms. It's own private beach, with a cool bar overlooking it. Handy for the airport.",Location:Comfort & Facilities
"Awesome resort,Beach, services offered & awesome customer service,i stayed for 2.5 days. the property is huge & has tons of activities for everyone. i hurt my head during a wind surfing lesson (my fault) & the staff was super attentive & ready to take care of me. the hotel manager & nurse even came to my aid. would highly recommend this place for anyone looking for a resort getaway.",Staff:Comfort & Facilities
"best hotel on mactan island,service, dive shop on sight, clean, good food,the best place to stay on mactan island by far. expensive but good value. great scenery, good service and friendly staff. great beach and dive shop too",Staff:Location:Value for money
"Magnificient views from Sea View Room,Sea View, Large Grounds , Lots of activitites for young kids,We had a fantastic time on our vacation at this wonderful hotel. The employees in true shangri-la style recognize you by name from the time you step in the property. Very friendly with small kids and babies. All our requests were accorded from baby chair in room to baby bath tub etc. No issues whatsoever with our stay and the views of the sea made it one of our best vacations!",Staff:Location:Comfort & Facilities
"Best Hotel on Mactan Island,Great Property, beautiful Beach, quite and relaxing,still one of the best propoerties to stay at on mactan island for couples or singles. great dive shop and other facilities. restaurants not the best but ok. great beach front. it is far from cebu city so when you are in the city, many taxi's do not want to take you to the shangri-la because they see it as a one way trip. better plan for this. the hotel offers some shutle service but it is limited.",Location:Food
"Simply the best on Mactan,Beach and choice of Restaurants,Expensive but very enjoyable. The cost reduces the value rating.",Value for money
"Fantastic,All is great,The hotel is situated in a perfect location which is not very far from the airport and is also close the city and other amenities. The staff of the hotel are very friendly and provide excellent service. The rooms and the facilities at the hotel are very good good. I woulkd highly recommend this hotel.",Staff:Location:Comfort & Facilities
"Gréât location but croweed ,things I like,We enjoyed our star on Mactan but thé Areva was crowed with Manu families and a lot of children. Manuy activites are à available but these are a little bit expensive. Thé beach si quite Nice and thé snorkelling is very good but the beach was crowed that we CAN not find any place. Hopefully we Will be back but not for Ève... Good for family not for couple",Location:Comfort & Facilities:Food
