Opinion,Classification
"Hotel has everything you need to enjoy your stay.Amazing breakfast and lobby bar.
Swimming pool and Spa still not opened but will in the near future. Great sports and kids area.
Location is amazing... lots to do in walking distance.",Comfort & Facilities:Location:Food
"A new destination in MetroManila, a treat as we were directed to a new place without passing through the monstrous traffic at EDSA. The serene ambience would tell you that its a new hotel. It had its soft opening barely four months ago. Since i took the early morning flight from the province i visited prior to my coming to this hotel, i have some
extra bags although i would be staying for just one night. The concierge people accommodated my request to leave my bag although i do not have a room yet. I personnally acknowledge Mr. Kenneth D for his big help. He was very accommodating. His warm welcome smile, typical of a Shangri-La staff would make one feel at home.

I had the opportunity to take my breakfast at the lobby restaurant. As expected for a Shangri-La hotel, they have a variety of food to choose from. The staff at the restaurant were nice, friendly and efficient.
O
Our sponsor was able to negotiate for an early check in for provincial participants who came very early [ because of early morning flights from the provinces ] There were just less than 10 of us but the staff designated for our check in [ we have a group check in assigened for us at the third floor ] created confusion to us, ktired particiapnts from the pronvinces. Some doctors were even asked to go up to the third floor for registration, then was advised again to go down to the front desk, then go up again!

The room was clean, tidy and very nice! The housekeeping did a great job in making our room very convenient and organized.

Our venue in one of the ballrooms at the third floor was ideal. Excellent audio visual equipments, good lights and clean room. Food served for our lunch, snack and dinner were delicious and great. Again, some of the staff were not properly informed of our ll'functions. When we asked for our drinks, they have to go back to their supervisor to inquire! In our experiences, whether a regular or casual waiters would know what drinks goes with our meals
I hope that next time i go back to this place, their staff would be still be efficient, courteous and with a warm Shangri-La smiles on their faces",Staff:Food
"Stayed at the shang fort for the first time. They really know how to treat their guests from the personalized check in at our room. The personal touches to welcome us. The guest room and amenities. And their newest innovation, the guaranteed 24/48 hour stay. We arrived at 6pm and we checked out at 6pm two days later. Wow!",Staff
"Great location......that's all I can say about this new hotel by Shangri-La at the Fort. Wife and I chose this hotel to do our anniversary R & R staycation. I thought the suite was ok except for the squeaky wooden flooring in the dining area (thumbs down #1). The view was pretty nice except for the view of the ropes used by the window cleaners (thumbs down #2). Wanted to check out the Horizon Club but found out that it was still under construction (thumbs down #3). Next disappointment was no fault of the hotel but the people above us were quite noisy. Had to endure constant sound of ""heavy walking"" till about 2am. Next morning I woke up to not so loud but constant construction noise (thumbs down #4). Couple of times during the stay, people rang the door bell to ask if we needed anything and if we wanted flowers. I'm thinking why wouldn't you put the flowers there before we got there? Also, I'm totally capable of calling if I need something (thumbs down #5). Some folks might like that but not us. When checking out, I ""discussed"", not complained, about the noise level and all I got from the staff was ""awwwww"" (thumbs down #6).
That said, if you're looking for some R & R staycation, I recommend you wait till they are 100% ready before spending your hard earn $$$. Shangri-La is a great brand name I trust and used before and I'm sure they'll get better before you know it.",Comfort & Facilities:Value for money:Staff
"The place is really new and is in soft opening. Some of the areas still have a faint smell of paint. The 6th-floor pool is a bit small but there is another pool on the 8th floor under construction.

I asked the staff about big events and they could accommodate around 800 sit-down guest.",Comfort & Facilities
"I loved staying in this new property because the location is great! You can pretty much walk to anywhere in the Fort from there. The front desk staff is always willing to help and I love that they remember you after your second visit. My first stay there, I was given an obviously newly painted room (you could smell it!) but the second time (longer stay, too) my room was devoid of the freshly painted smell.
The biggest plus for me was the gym, Kerry Sports. I like to run and work out during work trips and I love that it's open 24 hours a day. I have yet to try the other amenities and classes that the gym has to offer so I'm actually looking forward to my stay there this month.
Funny that when you order room service, someone always tries to sell you dessert (I've caved more than once so I guess it's effective, haha!) but I can imagine how the enthusiastic conversations might be a bit too much for over worked people who just want to order a meal and put the phone down.
I will definitely be staying here again and again.",Comfort & Facilities:Staff:Food
"I'm not the big fan of Shangri-La but I enjoy staying in Shangri-la every time, except this time in Shangri-La at the Fort Manila. Apart from the issue of room cleanliness, the basic design has some issues.

1. No light switch can control the down light at luggage area. Once this down light is switched on by interting keycard, you cannot switch off this ""bright"" down light that very annoying during sleeping.
2. One lighting under vanity counter in bathroom is the same issue, without light switch control. The solution is to close the bathroom door before you go to bed.
3. The bath tub do not have enough space for you lay down. When you want to enjoy the bath and lay down, your head will hit on the glass panel of shower cubicle.
4. The shower cubicle cannot hold the water properly. After shower, you have do some housekeeping job because the water was spilt out on the floor.
5. Noisy air conditioning.",Comfort & Facilities
Worst Shangri-la experience ever. The front desk constantly harassed me about payment in a very unprofessional manner. They insisted that I go to an ATM and pay cash upon checking in at 11pm at night because I was using my husband's credit card and he had not arrived yet.,Staff:Value for money
"Second time to stay in a Shangri-la Hotel and it was really a great experience! The room was modern, new and big! I like the seat on the shower area of the bathroom! A luxurious experience, the bathroom cladded with marble and l'occitane toiletries. I love the soap! The staff were helfpul and great! We requested for a late checkout and they gave us a 2pm checkout, not bad but I was really hoping for a 4pm or 5pm checkout because we're going to have dinner at High Street Cafe later that night but nonetheless it was an enjoyable experience.",Food:Comfort & Facilities:Cleanliness
"Attending a meeting for a day at this recently opened Shangri-La at BGC was a pleasant experience. The ballrooms and function rooms are spacious and well-designed. This is a very good venue for conventions. Food quality is also very good but I think the staff training still needs some improvement. They have young and seemingly inexperienced staff. Otherwise, the experience is fine!",Staff:Food
"Nothing bad much to say except the rooms feels smaller compared to its class. But the bath and toilets are bigger in proportion to the room. Amenities are awesome, the BEST EVER I have been for a hotel or resort. Its got a pool that has laps, Tennis, squash court. A/C for the Squash and Basketball and outdoor for the tennis and that is on the upper floor. The Gym is 2 floors with huge space for aerobics. The most complete equipment I have seen. ( I cannot even use all for the next 2 hours of workout). Breakfast is very good but typical for its price. Other food on their restaurant is also excellent. Their conference rooms are very cold and beautiful, maybe because its new. Their adventure zone for kids is the largest compared to Mactan and Boracay but you have to pay extra unlike the other 2 location where it is free for a few hours.
Of course the only drawback is the price, 50% to double on some excellent hotels. But your stay is worth it if you don't bother to go out and shop. Heck you can even use their complementary bamboo bikes to roam around the city. But I wish I had another extra day.",Comfort & Facilities:Food:Value for money
"We stayed here for my wife's birthday and we were not disappointed. The hotel is beautiful, living up to the Shangri-La brand. The staff is also trained well. We spent time, for the most part, in the pool and the room. My daughters loved the pool and the staff was very attentive. The hotel even gave my wife a treat for her birthday, with a personalized greeting card. We will definitely go back. Keep it up.

Just a couple minor observations. First was in High Street Cafe during our breakfast. We asked for water and juice but they never came. I just presumed that since there's water and juice in the buffet area, we should just get it there. Would have been nice if the staff informed us that we can get the water and/or juice in that area. Second is that we needed to wait for a short while before staff could get to our luggages when we arrived. I think these are just ""birth pains"" and they did not affect our stay, just observations that can help improve the already good service Shangrila is known for.",Staff:Food:Comfort & Facilities
"After my somewhat terrible experience at Makati Shangri-la, my time at Shangri-la At The Fort was exactly the opposite--it is a lifestyle hotel with so many things to do an overnight stay isn't enough.

The rooms are just gorgeous (bigger versions of the EDSA Shangri-la Hotel Tower Rooms) and the bathroom is perfection. I'm so in love with our room (and to think we were only at a deluxe room) that I slept so well.

My toddlers enjoyed the kids zone (despite the strict rules wherein each child must come in long sleeves and pants--maybe to avoid scrapes in the arms and legs?). Kept them busy for an hour. It's the only hotel in Manila with a free indoor play area that big.

Food was superb at the Highstreet Cafe. We also tried the hotdogs in the commercial complex side and it was also pretty good.

There was a time during our stay when we had to leave quickly and leave our eldest son with our nanny and the room key got demagnetized. She asked for assistance at the lobby but this hotel really takes precautions so they had to call my mobile phone before giving her a new set of keys to ask if I did in fact leave my nanny in the room and they made sure I really am who I'm claiming to be.

Left the hotel feeling like our time there wasn't enough. Going to book several rooms for our family on New Year's Eve. Can't wait for the pool in the 8th floor to open in December too.",Comfort & Facilities:Staff
"This place is just..wow. We stayed here after our first hotel turned into a disaster. However, I accidentally booked the other location. The front desk was AMAZING about it and Steve, the gentleman helping us, was so nice about everything. He got us a great room with king bed. I have never felt more welcome and everyone was so accommodating! The staff was giving us advice on restaurants and our treks coming up. They even sent us extra water after we told them we were going hiking the next day. The bed was HUGE and so comfy, and the bathroom was to die for. We loved this hotel! And it is a great location in BGC to get to eats/shopping/marketmarket",Staff:Comfort & Facilities:Location
"Just cant get enough!!! Yes, this is my 2nd time to stay in Shangri-La at the Fort. A pleasant surprise how fast their interior touch up's has made a very big difference in the lobby façade. Hotel ambiance and aroma is just so perfect that keeps you want to stay here forever.

But what stands out Shangri-La at the Fort?

Its the GEM of In Room Dining named Ramon Christopher Raymundo!!! A guy very much willing to always and never fails to ""GO an EXTRA MILE"" to make a guest feel so happy, satisfied and pleased with his service.

Shangri-La has always been a household name in hospitality business. And it wouldn't be possible if weren't for the men and women who passionately dedicate their professionalism and outmost service to make all guests hotel stay a worth while EXPERIENCE.

I would highly commend a precious GEM named ""RAMON"" in IRD. Hat's off to you!!! Thank you for the BEST SERVICE ever that you have shown, rendered and effortlessly expressed your positivity to make other people happy!!!

BRAVO RAMON!!! Keep up the good work.
Your simply...THE BEST!!!",Staff:Food
"I stayed here two times. First stay was fine. Just came back from abroad so I was so excited to explore Manila after 2 years. I love Shangri-la Hotels and i like to try the newest one which is The Fort. I normally staying in Hotels when Im in Manila even if i can stay in sisters home. I enjoyed with my mom and my daughter at first.
When my foreigner husband planned to follow me in Manila, I immediately booked our hotel room again. I checked in at 2:00 pm and i enjoyed the amenities while waiting for my husbands arrival. I fetched him at the airport. The bad service started when they saw me with a foreigner husband. Their eyes were judgemental... their behaviors changed... i dont feel comfortable anymore. When i called them to extend our room they want to give me higher rate but when my husband approached them at the front office, they gave him same rate. What's wrong with u guys?! We travelled to other countries, we stayed in Shangri-la hotels too but i never feel like that. You all didn't know that I was the one who suggested your hotel and because my husband trusted my choice, we stayed there! I'M A FILIPINO BUT I WAS SO DISAPPOINTED IN SHANGRI-LA THE FORT!",Staff
"Hotel is supposed to be one of the best 5 star hotel but since amenities are still not complete, I can't give this hotel a 5 star. Check in was smooth, room was already available by 10:30am. Room size was okay, furniture in the room were nice. The gym was big and nice. However, wet room in the gym's changing room is still not available for use (sauna and jacuzzi). Also, the only pool available for use is the one near the gym. The main pool is still under construction. There are a lot of food choices and shopping boutiques around the area since hotel is strategically located in the heart of Bonifcaio Global City. The only bad thing we encountered in this hotel is that front desk didn't allow late check out other than 12nn with the reason that the hotel is fully booked. This would be believable if it were a holiday, or a weekend. But we checked out on a regular Monday and clearly, there were no other people checking in even if we checked out at 12:30pm and stayed around the hotel until 2pm. We would appreciate it more if they just told us that it was the hotel policy.

I would probably visit the hotel again as it reaches its completion where all the amenities are already available",Comfort & Facilities:Food
"I keep coming back here because of its very comfy, awesome ambiance. The Interior design is so inviting. In addition to it, superb food and attentive, charming, congenial staffs , High Street lounge, in particular.
The guards are very caring. I developed warm friendships with the staffs. That is the most compelling reason why Im always here. Cynthia, Gale, Josephine , Pam, Kathryn, Louris, Viola, Dyanne, Roland , you deserved my Thumbs Up.
Godspeed.",Staff
"The lobby and other areas of the hotel are a work of art. Wherever you look, you'll be impressed of various artwork from the time you check-in until you check-out. The High Street Cafe has a very good ambience and food. The Cafe Lounge is a good place at night to chill before going to bed. The rooms are carefully designed and its functionalities are hotel friendly. Staff are good except for room attendant Jay R of housekeeping who went inside the room without even knocking on the door or using their door bell while I am inside (good thing that I am on my clothes) who seems to be an individual employee who did not follow their standards in opening hotel doors. He did apologize but the damage is done,

I am so impressed with their amenities such as the gym. They have squash courts, lap pool, tennis courts, and a whole basketball court! They have free healthy drinks in the gym.

I just hope that they improve their front office procedures such as canceling of their credit card approvals if the guest did not utilize the amount blocked during the stay. I just felt that my concerns were not solved on a satisfactory level and do not have a choice but to accept their apologies.

Generally the stay was great and will definitely recommend to my business associates, friends and relatives.",Staff:Comfort & Facilities:Food
"First of all, the lobby chandelier is a statement piece. I fell in love with it.
Excellent meeting rooms-we used the kamagong room where the room has its own bathroom and receiving area. Good for business or leadership meetings. Snacks that was served were delicious!",Comfort & Facilities:Food
"This is a big hotel - not usually my thing - BUT...the service is on another level. The ""club"" room is quite large and includes a couch, desk and plenty of amenities. The rooms are quiet and tastefully furnished. The gym is massive and modern - the pool is gorgeous. The big plus here is the staff. In a culture that is already very gracious, helpful and kind, the hotel staff take it to the next level. They go out of their way - every day - to make things happen, etc. I'm vegan - and so my choice of breakfast is limited. They were always happy to go off menu, come up with some avocado toast and fresh hummus! without a fuss. I even got the Sous Chef to come and say hi and ask if I was happy. No request is too difficult. I've stayed in other hotels in the area and they don't compare. If you can get a room - stay in this hotel.",Food:Staff:Comfort & Facilities
"Booked a suite and a deluxe room with some friends to celebrate a birthday. Many things were still unavailable, like the Club lounge, spa, and swimming pool, so can't really give a full review just yet. Staff still needs to be further trained. They didn't have a dedicated check-in counter for the Suite guests so we would have had to wait in line behind everyone else, if we didn't proactively ask for assistance. Hotel is still under construction so there's a bit of dust and the smell of fresh paint and sanded stone. Only the cafe was open, so wasn't able to try any other restaurant yet. Was a bit disappointed by the quality of some of the materials used (flooring felt thin and cheap). Housekeeping can do better in cleaning the post-construction residue. For a hotel suite, one would expect the bathroom fixtures to no longer have splatters of paint or streaks. Beddings, towels, and amenities are top notch though. Room size and layout is also very spacious and functional. Promises to be a very luxurious experience once they get their act together.",Comfort & Facilities:Cleanliness:Staff
"I think the customer service with Shangrila the fort is just fake. The front desk ask me how was your stay sirs, I replied it was disappointing. The front desk just replied, Thank for choosing us, Hope to see you again. It was a joke to me. The price I paying and the service they are providing, erm need hard work",Staff:Value for money
"Overall, the rooms are spacious and comfortable. The breakfast at High Street Cafe is fabulous. Kerry Sports is the best hotel gym I have even been in. On the down side, if you have status, there is no Horizon Lounge yet and the substitution is the High Street Bar and the one food option is processed meat and cheese - no choices. Also, be aware that all the elevators are not functioning so even though only a few floors are occupied it can be a wait. There are no ""sauna/steam/plunge pools"" as advertised - the best the staff could say is ""they are not yet here."" So dont expect that anytime soon if that is important. The location is great if doing business in the Fort with close proximity to the High Street with the eating option, shopping and people.",Location:Food:Comfort & Facilities
"I stayed here for 5 days for business. The lobby was excellent and there is this aura of luxury. Staffs were polite and helpful, anywhere i meet them.

The gym was amazing, anyone staying here should try the gym. Too bad the pool is still closed but i reckon it will be as great as the gym

Room-wise, although it was nicely decorated, for luxury hotel, the design was so-so. Since the hotel is new, the smells of paintings, woods can be felt. For me, it is a bit disturbing. Bed and Pillow were excellent though and for the amenities, they provide Loccitane.

The breakfast and lunch were excellent too. I really enjoyed the food there, although perhaps the hotel may want to rotate the food as staying there for 5 days and eating the same thing everyday will definitely get you bored.

Location-wise, the highstreet is just within walking distance. You can spend your time there or stretch your legs further to get to market market or SM Aura.

Overall i am very satisfied and are looking forward to stay here again.",Food:Comfort & Facilities:Location
"Booked an overnight stay last May 21, 2016 and I must say that I really loved it! Check in was very efficient and everyone was accomodating and gracious at the front desk.
The room was on the 21st floor and had the view of the pools and the skyline and if you looked hard enough, sea and mountain (I wonder which one?). The beds were very nice--just right, not too soft but not too firm either and loved the profusion of pillows! The bathroom was outfitted with L'Occitane toiletries and what I liked was that the shower area is separate from the tub.
Breakfast at the Highstreet Cafe was really good. Not too overwhelming in choices but complete. The GRAB AND GO cart in front is also a nice touch for those who don't have time to sit and eat there.
Overall I would say I had an excellent stay and exceeded my expectations, would definitely go back!",Comfort & Facilities:Location:Food
"Security is tight in this property. Guards check every vehicle entering hotel premises. Luggage pass thru X-ray machine. Security personnel are courteous & professional with their job. It has a huge & elegant lobby. There's one thing that AMAZED me is the beautiful lobby chandelier imported from the Czech Republic. A quick look at the High Street Lounge , I was greeted & welcomed by Corrine. There is also a dome shaped chandelier. It has a spacious lobby lounge for dining or to have a meeting in a quiet environment. Check in was fast & quick by Jill. I availed the discounted rate exclusively for BDO Platinum card holders. Hotel suite 2520 was ready at 11 am. Hotel has 8 spacious elevators. Front office supervisor Mr Russ personally brought the welcome fruit platter to my suite. It has a large king sized bed with fresh duvets & pillows. The luggage compartment is cushioned & it wont scratch your precious luggage. Large flat screen TV that offers many FULL HD Channels & a VERY strong internet connection. Bathroom has separate bathtub & shower with rainfall shower head. L'Occitane toiletries are provided. Minor issues are no bidet & weighing scale in bathroom.
Breakfast was great! I was offered coffee by Essa. High Street Cafe has plenty of buffet stations. They have a good selection of food. Chef Ronnie recommended to me the Singapore/malaysian fusion food like Laksa & herbal Bah Kuh soup are served during breakfast. The ice cream station has 12 flavors of gelato ice cream for you to choose. They also serve fresh coconut juice with shell. Freshly cooked bacon. No other hotel can offer this kind of breakfast. Only at High Street Cafe!
On my way to the pool, I met Deejay & he accompanied me to the pool since I was not familiar with the place. Kerry Sport gym instructor Jaime & staff Ara greeted me & were ready to assist me when I use the gym. This is the largest hotel gym I've been & is open 24 hours a day. It has an indoor basketball court & 2 tennis courts outside the gym. It has 2 floors of modern gym equipment.",Comfort & Facilities:Food
First time here. Super friendly staff. Super clean. Not even a leaf on the floor. But the restaurants aren't all opened yet. But there's plenty nearby. I slept during the day so I advised the staff and they put me in a remote part of the building. They have the most impressive gym. Kerry Sports. Best equipment I've seen in any gym. With a matching staff. Not one dust bunny on the ground. I'm definitely returning back! And highly recommend this hotel,Staff:Comfort & Facilities:Cleanliness
"This hotel offered intro rates during its first month of operations, April, 2016.
My family took two rooms, one a regular twin and for our son's family, a Premiere Suite.
Our regular room was well appointed and has good amenities but they don't offer turn down service yet. We went out for dinner and returned expecting a turned down bed with fresh towels. Maybe too much to ask for a newly opened hotel. But for a Shangrila?
We expected a lot more.
The Premiere Suite is well worth the upcharge. The extra sitting room with a large flat TV and the well appointed room was most pleasant.",Comfort & Facilities:Staff:Value for money
"I got the privelege to stay in this freshly-made hotel... just barely one month on its soft opening. It's awesome. See it yourself. It's archite ture, walls, ceilings, paints... and don't ever miss its stunning chandeliers! Whew!
I don't have to mention its very tidy and dust-free rooms ...
The food .... everything .... is yummy. The employees are super courteous.
This is it, elegant!",Cleanliness:Comfort & Facilities:Staff
"I was invited to an event in the ballroom which went ok but the bad part of my experience started after the event. It was a big event and almost all the guests were leaving at the same time. There was a long queue to pay for the parking fee. The line was moving slowly and although they had a second cashier in the lobby, it was a really painful process to line up because each transaction took a long time. The event was about 5 hours so the parking fee was about 300-400 pesos which is obscenely high. The second part of the ordeal is lining up again to get to the elevators going to the basement parking in Level 4. I also couldn't understand why they did not open the upper levels and had to let their guests go down to the bowels of the hotel. The 3rd and the worst part of the experience was waiting almost 30-45 minutes going from level 4 to the exit. Imagine not moving for 30 minutes in the bowels of the hotel and inching your way up 4 levels to the exit. Good thing there was cell phone signal and I called the front desk and demanded the duty manager to manage the situation. No apologies given at the exit and that was it. Clearly this hotel is not geared towards handling big crowds . Be careful and re-consider if you are thinking of staying in this hotel.",Value for money:Comfort & Facilities:Staff
"Over the past weeks I stayed in this new Shangri-La two times. Let me start by saying that I am a long time fan of this wonderful chain and will remain a fan no matter what. I have been looking forward to the opening of this new venue for quite a while and now that that moment has come I am not so happy as I would have hoped. Staff is as always incredibly friendly and service oriented. However, over breakfast they are too present with too many. It loses its subtlety. Teamwork must be stepped up. One asks me what I'd like to drink. Then another one. Still, it takes 15 minutes for the drink to arrive. The food - and that is what you come for - is beautiful. Options are plenty and the buffet looks impressive.
The rooms are bright and spacious. Beds and pillows perfect. Finishing in rooms and bathrooms can be better. Cracks in the paint, leaking shower doors and drawers that don't work are not what Shangri-La is famous for. Furthermore, the aircon in the lifts wasn't working well yet.
No matter what, I will be back to enjoy the homecoming smell of Shangri-La. Just hope that when time goes by, all details will be worked on and Shangri-La at the Fort will be as perfect as its sister hotels.",Comfort & Facilities:Food
"This will be a great hotel one day, that I am sure of. So I will happily write another review when the time comes. But for now - don't go there (you can go to Shangri-la Mercati if you want to stay within the group).
The Hotel is simply not ready yet. Yes, they call it ""soft opening phase"", but this is only a nice word for
- Living on a construction site (expect drilling and hammering from 7:30 am to 8pm, more construction workers than guests on the floors, all related noise and just a very strange feeling)
- Only 2-3 elevators (of 6) in use! So you wait for ages every time you need it
- Pool not open yet
- Spa not open yet
- no hot water in our shower
- only Lobby Bar/ Breakfast restaurant open, all other restaurants not open
- Horizon Club - not open
- Staff not trained yet (Room service has to be called, otherwise you they might do your room, but also maybe not, you order room service breakfast, they tell you it will take 20 minutes, it arrives after 40 min, you order a Cappuccino and get a watery mild coffee out of a heat retaining can - you ask them to bring a real Cappuccino to go right away which takes them another 20 minutes, etc)

The rooms (design is more modern, and colors changed from red tones to blue tones) are very nice, so I will come back - but not this year.",Comfort & Facilities:Food:Staff
"I stayed here in early May, and it seems the hotel is just two months old. Hallways still smell like paint. Room service is very very slow and really expensive, but quality of food is good. Most restaurants not yet open. They need to do more corporate accounts to have bfast included in room charge, esp at the v expensive room rates they charge. At least free wifi, but it went down for two hours of maintenance during my stay. Check in and out is good and friendly. Rooms are new and well appointed. Hotel is in a good area near green ""spine"" of bcg area for shops and restaurants that continue for several blocks.",Value for money:Food:Staff
"The property is fairly new considering it just opened its doors last March. We are anticipating for its opening since the news of a new Shangri-la being constructed in the Bonifacio Global City. It is conveniently located near Bonifacio High Street and Fort Strip as well as to the Mind Museum and a short drive to SM Aura Premiere. There are also shops within the complex but are still currently closed.

The hotel itself is very comparable to Shangri-la Tokyo in such that the hotel level is located on the middle to upper floors of the building. With that said, I had very much high expectation of this property comparing it to its Tokyo cousin. The hotel didn't disappoint probably for some minor glitches that i believe can be fixed as the hotel operations becomes normal.

Check in was a breeze and we were escorted to the elevator heading to the rooms. We were given a High Street View on the 24th floor overlooking the Bonifacio High Street and Laguna Lake. We can also see airplanes taking off from our room. The room is spacious good for a family with 2 small kids like ours. The interior feels more modern compared to the other 2 properties in Manila (though EDSA Shangri-La recently had a major renovation). The bathroom has a tub and a separate shower but I was looking for a bidet spray in the water closet which is not available in this property. Another downside is that, Shangri-la at the Fort being a premiere property, I was expecting there will be a Nespresso Coffee machine in every room (comparing to Shangri-la Tokyo).

Within this property, they have the Kerry Sports Center. They have a 2 level gym, 2 squash courts, 2 tennis courts a basketball court and in the mean time all hotel guest are using the sport centre pool. There is also an Adventure Zone like the one they have in Shangri-la Mactan and Boracay for the kids and kids at heart to play.

I am very much happy to see the staff doing all they can to accommodate the request of their guest. At one instance my son got a cut on his foot after swimming, the lifeguard immediately went in to get his first aid kit and cleaned the wound and placed a plaster on it. Another incident also happened while playing in the Adventure Zone, a small child accidentally slipped while going up the stairs, she hit her mouth hard and it started to bleed, the attendants there were very quick to call medic to attend to the child's injury.

Breakfast at High Street Cafe was just ok, there are plenty of choices but I am very happy with the yogurt they are serving with fresh fruits. The soup section also have plenty of choices such as Laksa, Ba Kut Teh and Taiwanese Beef noodles and of course Filipino favourites such as the Longanisa and dried fish though I was also looking for the Tapa or Tocino and adobo as part of the choices.

Overal, I am very happy to have stayed in Shangri-la at the Fort as it is so convenient to move around with shops and restaurants that are walking distance. Looking forward to stay again in this property in some future time",Comfort & Facilities:Location:Food
"My friends and I had dinner last Wednesday and after deliberating on whether to go ala-carte or buffet, we all dove for the buffet. It was a good decision because the dishes for all the stations were really delicioso.

The seafood section had rock lobsters, shrimps, clams and mussels (no oysters though) with all sorts of dipping sauces. The fruits were fresh and in bite-size cuts while the salad section had all sorts - from caesar to make your own to ready-made ones in jars. Off to the sashimi/sushi section - fresh tuna slices sitting on a whole tuna fish, cold soba noodles and fresh salmon (that was melt in the mouth but which they served in 4-5 slices at a time). There was the cheese, bread and deli section - not as much or as grand as the Spiral Cheese section but acceptable. The other stations served hot/warm dishes - I could not eat as much by this time so I only got what I truly liked - a small portion of the braised beef cheeks, peking duck in flour tortillas and plum sauce and 1 small but thick slice of the grilled wagyu beef then back to the salmon sashimi. I ended my meal with a serving of pistachio and strawberry ice cream. I also tried my friend's sorbet - only enjoyed the lemon flavor, the passion fruit and grapefruit flavors had a bitter aftertaste.

The price was P1,900 net. The only downside was that there was no parking validation which meant that we had to pay the parking fee on top of the buffet price. It was P50.00 for 2 hours and an additional P50.00 per hour. Since we lasted for more than 3 hours, I ended up paying P150.00. Oh well....",Food:Value for money
"Stayed just a month after opening. Room was large size with good quality finishings.

We were running an event at the hotel -- onsite conference staff were really helpful & knew their stuff. Equipment is new & worked well.

Service was excellent. Lounge bar was surprisingly good value.

Standout was the breakfast/brunch restaurant - the food stations went on forever & I could have easily spent hours there gorging myself on all the treats, if I was not actively trying to cut down on yummy things. I can only imagine that Sunday brunch would be amazing.

Looking forward to the next stay.",Comfort & Facilities:Food:Staff
"Stayed here on a weekend for my birthday with my parents.

The Good:
1. Rooms are spacious and well-decorated. The bed is very comfy. Bathroom is spacious. Overabundance of towels and toiletries. Could not ask for anything more as far as the room itself is concerned.
2. The room rate comes with breakfast for two at the High Street Cafe. The breakfast spread is substantial and the layout of the cafe itself is very pleasing, not too constricting unlike say, Circles Cafe in Shang Makati.
3. Guests are allowed to use Kerry Sports gym facilities for free (including the pool until the hotel's own pool is already operational).

Not-so-good
1. There is faint smell of paint in the hallways still. It's not really that much of a bother unless you plan to hang out in the hallways for long periods of time :)
2. For Golden Circle program members, the lounge is not yet open to enjoy :(",Comfort & Facilities:Food
"Good new hotel but it took us 2 hours to arrive from airport due to traffic at EDSA. Shangrila should ask help from government to solve this issue. As customers don't like to be stuck at traffic.Also, the roads inside The Fort are too narrow. This will cause further traffic within the hotel location.",Location:Staff
"Had a very sumptuous dinner with my Mother at the Hight Street Cafe! It was superb! Staffs are very accommodating and the food was very delicious. I also want to commend one of the Staff, i am not sure if i got the name correct, i think it's Dave the tall guy. He is very initiative specially when he saw me having a hard time eating since i am left handed, Hahaha, well it actually runs in the blood, my mother too is left handed! And so he fixed everything for us :) Will surely come back with the whole gang.",Staff:Food
"Stayed here for 3 nights while visiting Manila. Hotel was excellent, brand new! Checkin was fantastic, in my room and very personal. The hotel was still at soft opening stage, however some small problems were handled excellently by staff. Could not have asked for more. Location is in a very nice part of Manila. Look forward to returning.",Staff:Comfort & Facilities:Location
"Shangrila at the Fort is still at its pre-opening stage and is not fully opened. Currently only a few floors are open and has limited options for food including the in-room dining. Although I am sure this would grow up to be a great property but it will take some time and effort to get there. The location is amazing and if you have work in the Bonifacio Global City then this is the place to stay. There are a host of joints around this area and you will also avoid the traffic for going back and forth from Makati.

The hotel is still facing some teething issues which I should highlight, upon landing at the airport it was difficult to locate the shangrila pick up service and the lady was not aware on my arrival till she crosschecked her roster a multiple times. Front desk was also not aware nor prepared for my arrival even though their chauffer was constantly updating them on our arrival, not to mention in room check in was not provided.
The television was not working on arrival and it seems there was some outage in the area which got rectified by evening. They have very limited choices for in-room dining and the staff was not aware what a margarita pizza was, which was surprising.

Nonetheless I hope all this would improve once they fully open, however when I stay in Shangri-la I expect the shangrila experience which seemed lacking. I had provided the same feedback on their post stay survey and received a response soon which was a good thing.

Overall a good property to stay in the Bonifacio/Fort area.",Staff:Food:Location
