Opinion,Classification
"We stayed during the New Year. Checking in was very fast and we were even allowed to get a room before 2 pm. But since there were so many people, the lines to the elevators kept piling up.
Our rooms were very nice although a bit small. There was a welcome plate of fruit, which was good since we hadn't had lunch. With all the chaos, they couldn't find our bags and we had to call several times to get them to open the connecting door to our rooms. Our room had a small sofa which my 6 year-old daughter immediately claimed as her bed, and a small pair of slippers which she adored. So kudos to the staff who prepared the room.
The hotel is adjacent to 2 malls so there is an abundance of food and shopping choices if you are on a budget.
Despite the number of guests the pool area was not so crowded. There a water play area which my kids loved. I just wish the water was heated since it was very chilly swimming in December.
Since it was New Year's Eve, the malls closed early and the hotel restaurants were all full so we opted for room service. It turned out to be a good idea since most of the hotel restaunts served set meals which cost 2500++/set, so we ended up saving a lot. They set up a table in our room so that we could enjoy a nice family dinner.The food was very good with servings good for sharing. We were also able to see some fireworks from our room so overall it was good.
Check out was fast. But it took time before we could get down because the elevators were always full and the valet service took another 30-45 mins.
Overall, it was well worth the price we paid.",Food:Comfort & Facilities
"I have never stayed in a 5 star hotel like this before. I'm so happy I did-- every detail was so delightful. The facility is beautiful, location is great and convenient to the airport and shopping. The breakfast is one i will NEVER forget in my life-- seriously, one of the best dining experiences I had in the Philippines with all the options and little gems to taste. The rooms are comfortable (best pillows I've ever used in my life). The staff was polite and warm and the check-in and check-out process as as easy as could be. Only suggestion- don't use their airport service, its too expensive when compared to going rate. if you walk down the hill to the road there are cabs, and the supermarket around the corner has a taxi stand as well. You will pay 1/4 of the price to get to the airport.",Location:Staff:Comfort & Facilities
"This is our second visit to Edsa Shangrila via Golden Circle points. Since its a toss up between Traders hotel and Edsa Shangrila and weve been to both. We chose Edsa Shangrila as the lesser evil.
Anyways, as I mentioned in my first review. I was convinced Edsa Shangrila is a subpar hotel hiding under a Shangrila badge and my second visit reinforced my initial impression.

In my first visit I complained about the mosquitoes and lack of service on the pool area. Boom! Its 1/3/2015 at 5:55pm. My wife are lounging on the pool area. I see mosquitoes hovering around my lounge chair. Big ones. I dont know how the other Shang hotels do it but I havent encountered any pest issues with Boraca, Mactan and Makati's pool or beach areas. The facilities of this hotel should consult with the other better managed Shang hotels.

There is only 1 staff, a girl, giving towels to clients and the guy from the bar. No waiter no nothing around the pool area. We asked one guy who I pressumed was a hotel staff for the menu. He came back and told us to order at the bar. What the heck! We've been to Shangrila Boracay, Mactan and Makati multiple times and this is the only Shang hotel that tell their clients that they have a self service policy. At PHP255 per beer and way overpriced food for the taste and still they ask you to move your butt and get the beer and food from their bar. Where is the service and why the lack of manpower? Again if compared to the other Shang hotels where you'll think staff members will kill themselves to get your order, this one has crappy customer service. My conclusion. This is one mismanaged hotel and the service at most is at par with provincial hotels whose staff does not have a clue on how to make their clients delighted and thus does not deserve the Shang badge. Ultimate fail!",Staff:Food:Comfort & Facilities
"It was an excellent experience staying in Shangri-la except the food with Cook's spit. Please be concentrate on your cooking not to talk with your co-workers.
Swimming pool was awesome. I had a good time with my family in a swimming pool.",Food:Comfort & Facilities
"We started spending New Year's Eve in a hotel when our baby was still a baby, because we didn't want to expose her to smoke from fireworks. EDSA Shangri-la has always been a favorite because of its resort vibe and the fact that it's attached to our favorite mall, the Shangrila Plaza.

This year we booked at the Horizon Club and I must say it's definitely worth it. You can take tea and cocktails in the Club Lounge and get drinks as well. The Lounge also has board games, big screen TVs and a selection of newspapers and magazines.

The rooms were great -- not sure if the standard rooms have sofas but the Horizon room had a comfy one. WiFi was great (3 devices, sometimes all streaming content at the same time), bathroom was immaculate, and I liked that the water kettle in the room was a new and sturdy Tefal kettle. Hubby loved the super comfy bed.

The best part of the stay would have to be breakfast! We like HEAT and the breakfast selections are the best I've seen from among different hotels around the region. This year they also leave the whole Bodum coffe pot on your table so you can help yourself to refills. Makes sense considering HEAT was absolutely packed on January 1. Go early for breakfast if you want a more relaxed vibe.

We didn't swim but noticed that the kids who were swimming seemed to be having a great time with the small water park / play features. We just took a walk to see the koi fish and the fountains, then just had a very lazy rest of the day. :)

Shangrila team was very friendly and responsive considering they were fully booked. I also liked that they had a few nurses onsite -- very handy when I had to ask for a pain reliever (I forgot to bring my own).

Mass-goers will like that St Francis Church is walking distance (less than 5 minutes) and mall-goers will like that Shangrila Plaza Mall is attached via an elevated walkway to the hotel. So very convenient! The mall is closed on New Year's Day though.",Comfort & Facilities:Food
"Great experience with a staff who is more than willing to assist with any needs or questions. There are multiple choices for food along with room service. The clam chowder and the crème brulee from room service was outstanding. The buffet is huge with any choice you could dream of. The have a beautiful pool area, health club, and spa. Good internet connectivity.",Food:Staff
"Visited the Edsa Shangri-La and enjoyed a wonderful stay. The breakfast buffet features food from around the world - western breakfast, sushi, Philippine favorites and Indian curry dishes. Some of the food is cooked to order and all of it is wonderful. The rooms are very comfortable and the front desk services are very good. Shopping is available a short distance away. The hotel has undergone a makeover that has kept it very nice.

I would come back on my next visit to Manila and look forward to the opportunity!",Food:Location
"stayed for one night and specifically indicated to be put in a non-smoking room but when we arrived in the room, there was a strong smell of cigarette smoke. we were also placed in a connecting room, eventough i have indicated we were staying because it was my fiance's 30th birthday that day, hotel lack proactiveness and going the extra mile.",Comfort & Facilities:Cleanliness
"The EDSA Shangri-la is a grand old dame among the 5-star hotels in Manila but became very tired in recent years and could not keep up with swanky new ones. When I was re-acquainted with her mid this year, it had undergone a thorough make-over early this year and was indeed a surprising gem - still the old charm and warm, comely personality but all else new and cozy - and a most comfortable bed... Vianny, at the front desk made sure the welcome was genuinely welcoming, and as a business person, I could easily conduct informal customer meetings at the spacious lobby lounge - a panacea to claustrophobic meeting rooms. Great selection of Italian, Japanese, Chinese and Western cuisine - I say this only because it's easier to invite someone impt over for a meal than spend unpredictable hours stuck in traffic in Manila's increasingly congested roads... has an excellent Business Centre, pool and well-equipped gym... a great place to stay and do business. And next to a huge mall in case you need to pick up something for family and folks at the office.",Comfort & Facilities:Staff
"This hotel has all you need. The staffs, rooms, pools, the Heat restaurant and location. Ask the room service whatever you need, they have it all. Even if you ask for things that is not normally served by the room service, they will find it for you.",Staff:Comfort & Facilities
"I arrived in Manila around 11:00 PM. The traffic was heavy and the cab ride to the hotel took about 50 minutes. The room was small, but beautiful. A very comfortable room. The Shangri-La had a little box of chocolates waiting for me - they were delightful. I just cannot stress how comfortable the room felt. Very nice. Not extravagant, just simply decorated. I waited a bit longer to check in and out than in other comparably-priced hotels. The buffet breakfast in the morning was wonderful - best I've had in Manila so far (which includes the Makati Shangri-La and the Marriott). Can I stress again - the room was decorated to feel simply comfortable - never been in a better hotel room.",Comfort & Facilities:Food
"ecently traveled to the Philippines and had the pleasure of staying at the Edsa Shangri la on arrival and departure.

Everyone on the staff was exceptionally polite and attentive. I actually found that throughout my travels in the Philippines, the level of customer service was above and beyond what I would expect.

The Edsa shangri la has nicely sized rooms and great restaurants on premise. The pool area is phenomenal and even has a water slide!

One of the features of this hotel is there buffet service. I had the opportunity to try their breakfast buffet a few times and would highly suggest you do too. The variety is great. You get the local cuisine as well as the usual breakfast fare.

All said, for the money, the Edsa shangri la is a really great hotel that won't break the bank.",Food:Staff:Comfort & Facilities
"Recently traveled to the Philippines and had the pleasure of staying at the Edsa Shangri la on arrival and departure.

Everyone on the staff was exceptionally polite and attentive. I actually found that throughout my travels in the Philippines, the level of customer service was above and beyond what I would expect.

The Edsa shangri la has nicely sized rooms and great restaurants on premise. The pool area is phenomenal and even has a water slide!

One of the features of this hotel is there buffet service. I had the opportunity to try their breakfast buffet a few times and would highly suggest you do too. The variety is great. You get the local cuisine as well as the usual breakfast fare.

All said, for the money, the Edsa shangri la is a really great hotel that won't break the bank.",Food:Staff:Comfort & Facilities
"First time in Manila and had a pleasant stay. The hotel has a great mix of nature and modern architecture. Love the way the greenery is spread across. The pool area looks fantastic.
Only dampener was the food for a vegetarian like me. Not too much choice.
Very helpful staff.",Food:Location:Staff
"I've spent 3 months over the last two years in Manila, staying at different hotels, but this last stay at Shangri La really hit the spot. Excellent service and great facillities; However the place could use a balcony or someplace to hang out outside after work, because the pool closes at 22, and i usually work till late. The restaurant serves all sorts of stuff, and i really didn't miss anything. There was even a special guest cheff visiting so we got great pizza as well.
On a wet night/morning out, the personell was very tolerant of our regretfull drunken behaviour, and still accommodated us as we were royalty. Overall i really enjoyed the experience and can't wait to go back in January. Highly recommended..",Comfort & Facilities:Food
"If you'll be on staycation in any Shang properties with your kids in Metro Manila, I'll definitely recommend this hotel. Edsa Shangri-La has a beautiful pool landscape and has mini water park for kids. Free towels and bathrobes in the poolside and they smell so good. Nice interiors, beautiful hallways & the rooms in the tower wing rooms are so impressive. They were so kind to give us extra bath gels, slippers and laundry bags. The downside I can see, no shuttle service for hotel guests if they want to go around Ortigas. We asked one of your staff and there was no shuttle available and they said its a walking distance. Overall experience was great and I'll definitely come back.",Comfort & Facilities:Staff
"Excellent location, excellent customer service, great food amidst an extremely busy metropolis...Enter its portals and......WOW....everything changes- relaxed atmosphere, smiling and friendly employees who go out of their way to help.....reservation (Jello); Noli (night shift Manager); Jim Fernandez, Lawrence/Jomar (HEAT) and many others at housekeeping/amenities........they remember regular customers...Management is to be congtratulated for their continuous maintenance /improvement in all areas to satisfy customers.....Tennis courts are newly resurfaced and well maintained. Got lucky-- saw tennis greats practice at the two courts- Maria Sharapova, Ana Ivanovic, Andy Murray, Tosanga, Hewitt, Rafter, Treat Huey, Monfil..and many others...We are looking forward lose some calories at their newly renovated gym.. .Feel at home and be pampered..Truly a delightful place-----a home away from home.",Staff:Comfort & Facilities:Food
"Great place for an international traveller to relax and get away from hectic schedules!!

The food is great and the pool is an oasis in the busiest city in Asia. I love this place!!

The staff is friendly and always smiling. They remember their regular guests and always look out for them. It is extremely secure and safe as well with malls in nearby distances.",Staff:Comfort & Facilities:Location
"We were looking for somewhere close to have a short staycation with the kids.
We didn't feel like travelling, and the Edsa Shangrila stood out as a top choice.
It brings back memories as we got married here 13 years ago, and now we got a chance to go back and show the kids around.

Theres some improvements ongoing, which is good.
But in general the same great service and ambiance shone through.

The rooms are spacious, clean and comfy. We entered the room to find it didn't have a bath tub, a quick call to the reception and we were being moved down the hall into another room with a tub. The kids loved it!

The service was great, from the reception to the cleaners to the pool attendants, it made our stay amazing.

The kids spent the morning swimming in the pool, it was a bit crowded on a sunday morning, since there was an event, but the kids enjoyed their time swimming, playing in the water playground and going down the water slide.

We had breakfast at the pool, and was a great way to end our stay.

Its a great place to take the kids, have some fun, eat some good food, get a good nights rest within the city.",Comfort & Facilities:Food
"I LOVE this health club! if you're like me and the description of the best club are as follows: clean, state-of-the-art equipment, not crowded, and excellent friendly staff- then this is it for you. they have monthly and yearly rates, to fit your requirements. and did I mention that the gym is 24 hrs open!!! now that's convenience galore! :-) and the view is just conducive to a fun workout... oh and they have a really nice pool that is included in the package +++ :-)",Comfort & Facilities:Staff
"Stayed here 2 nights and there are a few things I noted that they could improve on.
Came during the peak period so it took a while before the staff were ready to serve us. Off the bat, a few things struck me:
1. Distance from lobby to our room was rather far away and it was unfortunate to see that there was only 1 lift available at the time (the other 1 was down). This made the journey from point of check-in to room nearly 20mins! Worse still was that my room was the 2nd last to the emergency exit, so my journey always felt the longest amongst my colleagues. Front desk informed us that the rooms nearer to the lobby were fully occupied so tough luck for us, I guess!

2. When we tried to get a cab from the lobby, the staff were unable to help us claiming that there were no cabs coming in and they would try to get some to turn in. In the end, after 45mins of seeing several other apparently more important guests be given cabs first (apparently they were ahead of us in the queue, even if they'd just arrived at the entrance!), we just gave up and walked out to the main road to flag a cab. That took us a grand total of 5mins to get done.

Other than that, rooms were old but it was rather spacious and comfy and as per Shangri-La's usual standard, breakfast and the service staff there is great. If you're going to stay at this Shangri-La, just remember that location-wise, traffic is rather bad, but that never stops the high occupancy rate there, so do be prepared to be patient during check-in process.",Staff:Comfort & Facilities
"EDSA Shangri-la is still the best hotel in the area. Good location. Very accessible. Luxurious. Spacious rooms. Comfortable beddings. Neat. Well-stocked. Great food. Secured and private. Well trained and accommodating. Indeed, some rooms may still be renovated, the parking problems may still be improved. But overall, EDSA Shangri-la is still the best. I will always come back and will never get disapponted.",Location:Comfort & Facilities
"Stayed her for two nights in a Horizon club room and was I disappointed when I saw the room the only thought in my head is a very drab room the room is crying out for refurbishment even the bathroom is dull and past its life,also disappointed to see that the L'occtaine products have been replaced by cheap inferior products this is a shame as Shang was renound for providing these high class toiletries.The longe was a big disappointment one of the girls was very friendly whist the waiters were good at their job they just were very cold towards guests and the food in the lounge was very very poor perhaps mini sandwiches should be included so that there is a choice for everyone.on this occasion I do not think the club room was worth the extra money and I actually would not stay here again.Heat was ok but nothing special!",Food:Comfort & Facilities:Value for money
"I stayed here with my 1 yr old daughter for the weekend. Overall, it was good but could be better. To be fair, i normally stay at the horizon club floor so maybe my expectation was a bit higher.

Check-in was fast since i already called ahead of time. The person checking us wasnt so friendly. There was no warmt. she seems almost mechanical. Our room wasnt ready yet. so she offered if we want to upgrade to the newly renovated tower rooms for only 500++/nite. I took the offer which was a good thing.

The rooms were a lot better than the old ones. It was more roomy and brighter. The toiletries were better. Initially though our room keys didnt work. One better feature security-wise is that you would need your room keys to go to only an specific floor.

We had breakfast ad dinner at the heat. Food was okay. Enjoyed the seafood but the dimsum was not good.

Enjoyed the pool with my daughter. We were there early so not much ppl yet. The lifeguard on duty was very friendly.

One disappointing thing was there ""kids activity"". It was fish feeding, but basically, its just throwing some bread crumbs at the fish pond. I think they can come up with more exciting activities for the kids.

I miss staying at the club floor where everyone is very friendly and warm. But overall, its still my favorite hotel in manila.",Food:Comfort & Facilities:Staff
"Our family stayed here last year during my birthday and we are going to stay again this year! They are so thankful that I introduced them what is 5-star hotel.

I am grateful with this hotel because it's 5 minute walk to malls. Staffs are also so friendly and very much elegant. Their chambermaids are also so kind.

I like best is the Heat restaurant and Summer Palace - I enjoyed the authenticity of the food and numerous selection of food from Asian to western food and I like the halo-halo.",Food:Location:Staff
"I seem to be on a roll lately. The past 2 hotels I've been to, this one included, have been pleasant surprises. I am surprised because, I didn't expect them to have such endearing personnel. In my experience, hotel staff, more often than not, do not go beyond being courteous.

We stayed in a room with two double beds. The only negative was that this room was smaller than those of hotels where we've attended previous medical conventions. Those hotels had bigger rooms with two queen-sized beds. But other than that, everything else was wonderful.

First, the room was clean and very well appointed.

Second, wi-fi is free, is very, very fast and could be accessed in your room and throughout the hotel.

Third, convention aside, the hotel's location is hard to beat. It is situated smack in the middle of two huge malls with tons of food choices for lunch and dinner. Breakfast for two on the other hand, is included with the rate of the room. If shopping is the order of your stay, you won't be disappointed.

Lastly, ninety-nine percent of those that work here that I came across were very helpful and were exceedingly nice while doing it.

Starting with those at the entrance door and the concierge who I pester everyday for parking tickets, to the guy who did a good job cleaning our room daily and kept asking me if there is something else that he could provide us with; from the wait staff at HEAT that attend to you with a smile every morning, and to the staff manning the desk beside the elevators in the Garden Wing who extend that smile throughout the day, everyday, till you check out; everyone was genuinely friendly while doing their job.

I have to admit though that the car valets, while courteous, appeared unprofessional in going about their job.

Overall, EDSA Shangri-la is a property worthy of the Shangri-la name which people associate with top-notch service and a quality stay. I'd recommend it to anyone.",Staff:Comfort & Facilities:Food
"LOCATION: This hotel is located in one of Metro Manila's business districts: the Ortigas Business District. It is the best hotel in the neighborhood, and is attached to a high-end shopping mall (Shangri-La Plaza) and is walking distance to SM Megamall, other shopping areas and many offices, including the Asian Development Bank. Shangri-La Plaza Mall is directly connected to the MRT Ortigas station, so access to the Makati Central Business District is also easy (except during rush hour--prepare to be packed). For tourists interested in history though, this is not the area you would be interested in. Airport transfers can be arranged via the hotel.

ROOMS: The recently-refurbished rooms impressed us with the excellent lighting scheme. The rooms are bright without being glaring, and there are lights for working at the desk or reading in bed. There are multiple plugs and USB chargers on the desk panel for the needs of the road warrior or average modern hyperconnected guest. Yes, Wi-Fi is free.

While the room is functional, it is warm and inviting, with pretty floral panels on the walls above the beds, comfortable beds, and feather pillows for a good night's sleep after a day of work or shopping.

The bathrooms are clean. Some rooms have wonderful walk-in rain showers with a seat, while some have tubs. You may wish to specify your preference on making the reservation. And oh, if you're here in business with a tight schedule, you may appreciate the clock in the bathroom, aside from the one next to the bed.

RESORT-LIKE ASPECTS: Guests more inclined towards R&R will appreciate the oasis-in-the-city offered by the garden/ pool area, which has children's and adults' areas, with water slides and longing chairs. The CHI spa is also onsite, and if this is like other Shangri-La CHI spas, it would offer some ultra-luxurious pampering. Some of the areas of the hotel are still undergoing renovation, so please inquire if you have specific questions, such as gym access, etc.

DINING: Our rate included buffet breakfast at Heat, which provided a wide range of choices from Eastern and Western favorites. The coffee was excellent-- a house blend supplied by a Philippine-based coffee roasting company that uses choice local and imported beans. Heat and the other hotel outlets are also dining destinations in their own right among locals.

NOTE: The hotel is also popular for conferences and events. These are usually at the lower lobby, but check-in and check-out lines, as well as breakfast lines, may be busy during big events.

Overall, this hotel is the best bet for luxury in this part of town, and one of the contenders for best in Manila. This was our first time to stay at the hotel, and were concerned that the reality would not live up to the hype. But we were pleased to find that the Shangri-La's reputation for excellence is well-deserved, although front-line service at the restaurants is not as good as it was when the hotel first opened.",Location:Comfort & Facilities:Food
"Metro Manila is a city of contradictions, of poverty and luxury. Mandaluyong represents the top end as far as neighborhoods go and in Mandaluyong the Edsa Shangri-La is a top hotel. In terms of attractions, Mandaluyong is not particularly interesting. It has its mega-malls (so loved by the filippinos) and good restaurants (several of them in the Shangri-La and its adjacent mall).

The hotel itself is big, luxurious and well managed. The lobby is impressive with its chandeliers and panoramic windows to the lush garden. The rooms are very comfortable with good bathrooms. The large swimming pool area is very nice, although one cannot quite escape the traffic noise outside, as the pool is on street level. The variety and quality of food - from Filippino to Western to South Asian to sushi to Chinese - at the breakfast buffet is stunning. Staff everywhere are competent, efficient and friendly.

The only fact that took away one star from the rating is that I happened to stay there at a time when major conferences or meetings were held at the hotel. That caused lengthy lines to the spacious breakfast room in the morning, and equally long waits to get a table for aperitifs at the lobby lounge. Presumably for the same reason, the second floor bar was also closed and used for meetings during my stay.

Finally, for those like I who come to town to work with or have meetings at the ADB, the location couldn't be better. It's just a 10 minute walk to the Bank.",Comfort & Facilities:Food:Location
"My husband booked us for an overnight stay to celebrate our wedding anniversary. We got the newly renovated room at the top floor. Unfortunately, we missed the bathtub like we used to have. Other than this, and as expected, we enjoyed our stay in a luxury hotel with all its amenities. We even had a bonus---a slice of anniversary cake!

This hotel not only boast of a resort-type luxury which is so child-friendly: kiddie pool, slide and wet playground; it has a clear and clean adult pool complete with a lifeguard on duty. It also has its own spa and gym area. Added factor is the adjacent Shari-la Plaza which can be reached through a covered walk from the hotel. There is also a hassle-free WiFi access inside the room.

It is currently undergoing renovation so the usual semi-private access to the pool is now the only access to the elevator. Many areas under construction were covered with printed tarpaulins.",Comfort & Facilities
"Great hotel. Superb pool area with family area, children's water slides and plenty of sun beds. Room are airy clean and comfortable. Spa, gym- although presently being refurbished. Hotel is connected to shopping centre next door which makes it very convenient. All staff are friendly and very welcoming.",Comfort & Facilities:Location:Cleanliness
We stayed here for a week and it was amazing! The hotel was exceptional. The proximity to the mall was great and convenient. The Lounge had plenty of options and we utilized the happy hour. The Heat Buffet was superb (a bit expensive but we had breakfast included with our room). But honestly what made the whole experience amazing was the service!! Hands down the best we have ever had. Highly recommended and will definitely stay here again next time we visit.,Food:Value for money:Location
"Amazing people and an amazing place to stay. From the Airport to the Hotel It was all so organised! You can organise to have a massage at the health and wellness centre, or organise one in your room - either way the HILOT MASSAGE was so relaxing - I fell asleep. It was amazing and is open till late for all those who work late! Can't wait to go back - I refuse to stay anywhere else!",Comfort & Facilities:Food:Staff
"I have been staying here for years. Edsa shang and its staff always makes you feel at home and at ease with their excellent service specially from its staff. Their buffet breakfast is the best in town, though can be improved by adding more choices. Highly recommend this hotel.",Food:Staff
"Property is dated, butchered up a bit (takes a small effort to get to Horizon Club) but the service is exactly what I have come to expect from the Shangri-La. Property going thru renovations but overall pleased. I would rate it just a ""good"" due to property condition but with the excellent staff, it makes it a very good!",Value for money:Comfort & Facilities
"Stayed for 4 nights on a business trip from the UK and was delighted with my first experience of this hotel. Check-in was efficient and friendly, and I was also shown to my room. The room was wasn't overly large but more importantly it was spotlessly clean and well appointed. The small downside was the view, which faced onto a large office block across the road. However, given I was there on business, this wasn't really an issue. I had complimentary access to the Horizon Lounge, which was spacious and offered the usual free food and beverages. Cocktail happy hour is between 5pm and 7pm, for those of you on holiday or those you lucky enough to finish your business meeting soon after 5pm. There were various restaurants within the hotel and other bar areas, so definitely something for everyone. I would recommend the restaurant Heat. I'm not a major fan of buffets, but this place offered cuisine from many different countries but the majority of it was made freshly as you waited. Delicious. The trip was made more enjoyable by the staff who were all incredibly pleasant and always willing to help. It's definitely somewhere I'd come back to if here on business again.",Food
This is a wonderful place with beautiful people around. All folks go extra mile to ensure your stay is happy and wonderful. They will personalize your stay and will take care of your choices. Before you ask they already seem to know what you are looking for. Courtesy is extraordinary and the staff is always with you to help.,Staff
"Hotel has excellent staff who are very friendly and efficient, the hotel however has been under-going renovations for some time, which makes it a little inconvenient. For example the 4 lifts are down to two making the wait time longer to get to your room, there is a constant paint smell, the reception area is smaller making the book-in and departure process longer. The hotel always seems full, which places extra burden on the facilities which are not running at full potential, maybe while they go through renovations they can ease off on their bookings. I stay at this hotel regularly however I am losing my patience with the renovations ongoing...... Having said this the hotel has a great reputation and have always treated me well, it is a shame I have to mention this, I hope they can finish soon or I will select another hotel.",Comfort & Facilities:Staff
"I have stayed here several times in the past 8 years, my most recent was on September 2014. I have to say the hotel is already showing its age. Good thing that they have started renovating but it was bad for my latest stay there. Check-in was quite confusing as there was no clear front desk. Their computerized check-in program (requiring a digital signature) was also not working so it took a while for me to check in.

The room was still great and well-maintained. I had a comfortable stay. I do agree with another reviewer here that the previous toiletries they provided (L'Occitane) were much better than the current ones.

I loved the convenience of having 2 big malls within walking distance.

Breakfast at the Heat was okay but not too exceptional.

I would love to stay here again. Still, if given the choice I would pick it's sister hotel Makati Shangri-La.",Comfort & Facilities:Staff
"I've stayed in EDSA Shangri-la for 2 days (Oct 24-25) I felt a bit different compare to my previous experience years ago. The security is seemingly not that friendly in giving friendly reminders. The guy who was in concierge (2am of Oct 25) it seems he is in the bad mood when I approach him about the direction maybe because he was entertaining a matured female Korean guest, however, the way he responded to my simple request felt unfriendly. The warm and hospitable were gone (?). Though the food still superb thanks to those who set up in paparazzi and japanese resto in the 2nd level and for making our breakfast memorable (morning of Oct 25). Room attendant in 7th floor (new tower) he's Bryan who was very accommodating and kind.",Staff
"The pool & playground was a hit with my 5 year old. Breakfast at Heat was sumptuous. If you're in for some shopping the hotel is ideally located between 2 malls - SM Megamall (5 minute walk away) & Shangri-la Plaza (connected with a walkway). Shangri-la Plaza Mall also has a link to the MRT thus connecting you to the city of Makati (more shopping). Megamall has a provincial bus station that can link you to Northern Luzon.
The hotel is Located farther from the airport, so do allot additional travel time. Taxi cabs are accessible from the hotel or malls.

I'm actually a local but I do enjoy this hotel's amenities & location & will gladly go back.",Location:Food
I've stayed in several 5 star hotels in metro manila and Edsa Shang is not one of the best. Makati Shang is definately closer to a 5+ hotel vs. Edsa. Edsa is under construction but the rooms are tired and the hotel services are not great. It was raining and the whole section of the htel was under water. Gym under construction and in a temporary spot in the spa area. The really nice feature is their pool and water slides for kids.,Comfort & Facilities:Location
"I stayed in the Edsa Shangri-La for seven weeks earlier this year. It is a lovely hotel and on the whole deserves its 5* status, but it is not as luxurious as the other Shangri-La hotel in Manila, the Makati Shangri-La. That being said, the rooms are of high quality, the staff are extremely friendly and helpful, and the facilities and restaurants are top-notch. I would highly recommend this hotel to any business travellers in Manila seeking a comfortable stay.",Comfort & Facilities:Food
"I stayed at the Edsa Shangri-La twice for approximately 7-10 days each stay. It's a very nice hotel and even nicer staff. The rooms are excellent and comfortable. There's also a large supermarket and high end mall with even more restaurants across the street if you need more variety.
Checking in is a bit confusing as you don't know where to go. Weekends, however, were like being at Disneyland. Children all over the place, screaming and running around. The lines into Heat (buffet breakfast, lunch and dinner) were horrible and eating in there was loud and not a good experience. Several times I went back to my room and just ordered room service.
Be sure to take some dog treats for the on-duty dogs by the entrance, always a bright spot every day.",Food:Location:Comfort & Facilities
"Had the luxury of staying at the Edsa Shangri-La for a little over two weeks and can only say...WoW! Enjoyed their breakfast, lunch and dinner buffets and only wished they had a wider selection of local fruits but that is a stretch since there were so many options. They had a good mix of dimsum, american, indian, juice bar, noodle bar, egg bar....ohhh so good.

The pool is special and the staff made us feel like home. They have a buy 2, get 1 free beers but there are better deals within walking distance. Lobby food is good and available 24 hours. Will love to come back and stay. If you get the Horizon club upgrade, very accommodating and worth it.

I got eaten up by mosquitos while hanging out by the pool and was recommended to get an ankle bracelet to fend them off. Got bite at least 2-3 times a day. Made me feel special since they fed on me everyday.",Food:Location:Value for money
"I would have never thought to write something negative about a Shangri-la Hotel, but my recent stay in Edsa Shangri-la wasn't certainly a good one.
First of all, even if the hotel is undergoing renovation and most common areas are affected by it, the guests are still charged for a full rate.
The 15 minutes queue for having breakfast in the morning at Heat was a real turn-off and I seriously hope the management will do something about that soon. Also, while the food at Heat is decent, although absolutely not comparable to Circles Makati in terms of choice and quality, the ambience is just plain terrible. It feels like being in a cheap TGI Fridays, and if you try having a meal there you'll know what I mean by that.
The gym has been temporarily moved inside the small and cold round pavilion that serves as a lobby of the Chi-Spa, destroying the ambiance of both the spa and the gym.
The swimming pool isn't designed for laps, it's basically an extension of the kiddie pool (which is very nice). But am not a kid, I train for triathlon and I wasn't really able to train in the 2 days I stayed at Shangri-La.
I don't really understand the layout of the foot traffic from the entrance to the reception. The taxi dropped us at the back of the hotel, which is the preferred drop point of most taxi drivers cause it's just easier and more convenient for them, being right across the Mall. And that's simply NOT the entrance of a shangrila hotel. I have a much better experience in the new Holiday Inn in Makati, which, by the way, is priced at HALF the cost of Shangri-La. The path from that entrance to the reception is absurd and the worst part is that when you get to the reception, you won't even understand it's the actual reception. All you see is 3 small desks which could represent something else, like concierge, guests service, etc...The first time I entered, I just walked past those desks, still searching for the reception. When I reached the main door I realised the 3 desks I passed were, in fact, what I was searching for.
So be ready (again) for long lines at the check-in and at check-out, cause only 3 guests at a time can be entertained by the staff due to the lack of space.
Another bummer is the elevator. Probably due to the renovation works, only 2 elevators out of 4 will actually take you to the ground floor. So if you enter in the wrong elevator, you are forced to get to the second floor and then go downstairs by the escalator.
The rooms are newly renovated and, despite I personally find the colours used to be outdated and out-styled, they are certainly well done.
I decided to stay in Edsa Shangri-la cause most of my meetings these past week were in Ortigas and I didn't want to travel back and forth from Makati Shangri-la every day. However, this is the first and last time I'll stay in this hotel. From now on I'll just cop up with the traffic and hassle of going back to Makati at the end of a long working day. Or maybe I'll just find a better and more fairly priced hotel in Mandaluyong.",Comfort & Facilities:Food
"We stayed for 5 nights in view of a long business meeting. The hotel is reflective of the true Shangri-la experience. Lots of greenery in the compound, good restaurants, nice swimming pool and even the temporary gym was well organised. I love the choice of pillows, the layout of the room, the bathroom and the daily generous breakfast. The hotel location is conveniently located next to two shopping Malls. The service from the start to the end was attentive and special mention should go to the front desk and reception staff who were most helpful with our queries. I ate at the Summer Palace restaurant and it was one of the best Chinese meals I had in the Philippines.",Food:Location
"This is a lovely modern hotel with well-appointed rooms and common areas. The restaurant is fantastic with many options to choose from. But the highlight of this hotel, without a doubt, is the staff. You would have to travel far and wide to find employees who care as much as these folks do. And they aren't caring because it's their job. They GENUINELY care about the comfort and well-being of the guests. They are motivated by pride in the hotel, consideration of the guests and a desire to make sure you feel valued. I believe they are very grateful for their jobs, and their work reflects that attitude. They remember your name from day to day... How you take your coffee and what time you leave in the mornings. I stayed for a business trip, and they made me feel right at home.",Staff:Food
